epsilon,E,L,m,Z1,Z2,q,target
1.9913981830412533,1.3295235856430316,2.4080511866100056,2.8770376329842504,2.825719575054273,2.69606790579747,1.7583247795347852,1.0189749677586133
2.0040964351369785,2.514225682025569,2.0925580170325215,1.7428178000314307,2.175347604385202,2.7132691325923304,2.562555594303658,1.0167489051596323
1.628916686502703,1.2731737969918568,1.3941098950025101,1.0160452024172908,2.772831654364659,1.8288650488695606,2.3538581835838723,1.0081520778991995
2.0059475481982014,2.6275185627998905,1.924285527908429,1.8100866367208852,1.750467504774125,1.8120317327666569,1.779641176608557,1.195254163429966
2.93975292822783,1.9189171793086193,2.6365013867161142,1.0729413171332483,2.3013484823747765,2.870905864487754,2.558031500093203,1.055918536322248
2.2643595472000784,2.7050592385141154,2.9451734322401055,1.4260309024874436,2.7986509718822417,1.6221028211279747,1.4398630351664126,1.7043499709525083
2.5371715730636852,1.3874085263677551,1.2510399930643765,1.9808090968151886,2.6096743459498137,1.293643422856388,1.5789132291771155,1.0951028620277738
2.9697848172314574,2.622229119696984,1.0339757988384586,1.4291633230943808,1.3291584994904138,2.962758885177852,1.1612210394291456,1.4923507213717127
1.140148385048307,1.2647608056513435,2.8551411379889826,1.1136565629435835,1.538175894446689,2.774199769453368,2.1176105080582293,1.0323441673866023
1.925666660461243,2.4208198820116906,2.491994274752848,2.1561119501518333,2.1535434384417207,1.1716879037141181,1.1253340275961954,2.4625824941227146
1.8752885307878184,2.5896963907018415,1.5491101082582768,2.5492459850905127,2.245358497385503,1.2898145251407955,2.4983704261058746,1.0258998159827943
2.671811870096727,2.825613042814885,1.5267535700038875,1.5465728298781511,2.469520332242742,2.8856280569215564,1.9922407000962736,1.0373071679312638
2.196218968812069,2.29707403247862,2.8664898948641717,1.7948872154668012,1.2309590434833788,1.9460295156132335,1.2269431957222214,2.9666048728099184
2.474715314947624,2.8317158234846214,2.784036761874683,2.4325496225136565,1.8354354469918617,1.312994889646988,1.8626925170699355,1.6064556629023379
1.9995527167350642,1.80045400515453,2.487489646768397,1.7523247090729488,1.6094955143803704,2.4228087992686653,1.0187423385030754,2.025813337458102
1.202336465786665,1.8390247261422323,1.188829941854434,1.6152971681248265,2.794459884152684,2.825706875145921,1.3043001779232952,1.0128083745686245
1.9755371874021208,1.9471139366895431,1.8153868898565526,2.85407233268377,2.7180734285566883,1.9906567745013972,1.6847297769644827,1.0365373184722897
1.8689699466342964,2.543017794837915,2.9750360337085553,1.3617726854482786,1.5218847604684054,2.264743519896953,2.903089221898833,1.0662281283157253
2.613983597102973,1.0541595911089339,2.1232691153182435,2.5505504812619293,2.8252347885428266,2.5102720987719698,2.2096367041960434,1.0105624938987527
2.809249920072088,1.5389312645013702,1.0184017766929139,1.388540894827367,2.6450437015118515,2.8224730824838025,2.1062505756870813,1.0082362462742154
1.7705670915863891,2.704030662693045,1.382261918583296,1.4214995012640965,2.101117271033087,2.5751762205965703,1.8880833858011636,1.0301695528698487
1.0721175366183213,2.3851583217782677,1.3250452505209491,2.5471234679013586,1.5645884254314286,1.1030429567967501,1.6431488614034053,1.083550060952807
2.0688418093039678,2.5321751151788545,2.173595319499137,1.8729156200833224,1.2706995922463509,2.8341803531591934,2.979896513468633,1.0263845761972528
1.4821756298264424,1.7795878393253701,2.8881136442711517,1.0928270891912446,2.840002152402162,2.7203177993743113,2.2004711121032634,1.0211007836712058
2.2651948135399183,2.560606666197935,2.882791545425384,2.1472072631346295,1.5008496443673685,1.53620521246484,1.5931946458662876,1.9923689405996525
2.0472251502393792,1.3288800564558443,2.1166690423436325,2.8411110955935897,1.6137644133584879,1.8141633023841748,1.3419968954449326,1.277445471092554
1.7959329645870126,1.4932716454362287,1.4483856185599406,2.6473347938426874,1.9991638679294312,2.4700203573947457,1.0029262563003298,1.144294665518261
1.9170532046021591,2.9831429683733557,2.648783098029565,2.7776764537057614,1.3947377818275082,2.686380676281738,1.008054343753149,2.195578343514658
2.373096131253977,2.211732770634697,1.5886369607711146,2.491000260348903,2.752972273534953,1.967763922472416,2.7962762501373684,1.0070088958553893
1.9174253388761642,1.5907253980916904,1.7522501334402536,2.193342976601648,1.2133098526670536,2.20433498189958,1.1169007497482915,1.5719179389388749
2.5610190713104477,2.537684201566238,2.1551058927130056,1.995738312991557,2.3610641773952663,2.9793805398155513,2.0375822815280324,1.0444250052055022
1.9447609793880054,2.4184528680319293,2.94405997095419,2.865906633010909,1.8275342427269123,2.5526756181705794,1.8147906903568634,1.11102226019513
2.6039864360537974,2.6367060153884174,1.1422346533334287,2.9234107945204255,1.233837588025265,1.6446585340843354,2.098213514977674,1.0954227869543323
1.5895742098437324,2.5346569732687687,2.8699709936554614,1.9571324633963407,1.5705233849787974,2.6461455707211536,1.0575048075982998,1.8696907019064786
2.5963641141104103,2.405803012570005,2.16537504338549,2.413176999492413,2.174840967118049,1.753719437088755,2.6827458156674577,1.0409794712360871
2.569531353317897,2.6142125311251667,1.8565315533427615,2.057044045754739,2.8729224821671364,2.001818330313025,1.92025635196417,1.062364912450035
1.1143853207731256,1.1179458666986861,1.7303005221925385,2.6893815023795833,1.3731482788845992,1.2640614306824363,2.148506466751668,1.0237918634902832
2.2627914567392615,2.2402645566686887,2.133165136359791,2.70982104479343,1.4222875705845321,1.8047241462454404,1.0437653879960316,2.434394182274694
2.4019432453927108,2.904380805661618,1.1679685280739431,1.080811602618184,1.8061103418442654,1.2780485030833557,1.0579661101103728,2.708601798564362
1.1756957197157705,2.1784586220319024,1.0831466933051965,2.51936782117847,1.4477400731764687,2.9909454288542,1.3844747612861221,1.0201525338307218
1.8383392458866903,1.2289969534568717,1.4248612070905613,2.0373906858709896,1.5403834232042566,1.038955288866843,2.479784755024667,1.0418572054153
1.3143686791639673,2.756202370776658,1.425080098179218,2.830964342913889,2.9307715836329713,1.8898258694885335,1.7014713458267043,1.0131985722997001
1.288451300429912,1.9367633381412686,2.235755100720742,2.0049299330800396,1.967048293569187,2.199285438254721,1.2947643773374033,1.142284770121824
2.7620652508301724,2.0500052832202855,1.9636198454578215,1.73592144388201,1.9300904702902784,1.306777956990102,2.371847147985614,1.1597799812460134
1.9050182755601346,1.5433353460249268,2.2895615110177783,2.6235612031583218,1.9517733750211042,2.8734533794839483,1.928787052505169,1.025385753244823
2.1639642420771175,2.415984481023866,1.9769800765746066,1.574763353311882,2.564169120665829,2.4416311200410346,2.6756442908481164,1.0138807486755135
2.4352298942233452,2.9580121364301424,2.840869842428242,1.4434795568349246,1.7426208153711142,2.0707742974435277,1.8303805627364498,1.5303720470187885
2.086504524145022,1.9858528661877926,1.527023286486814,1.4592063258177492,1.5040112311429044,1.577025085573836,1.4728366039123477,1.4295946638553318
1.38485416422424,1.7234474847241221,1.1933115420396911,1.1998756219829814,2.8923960158284117,1.2263745272189648,2.805038226997801,1.0050230941403633
2.4933894511388153,1.9229365938852623,1.0842753080468837,1.7402662721878686,1.5920220127920615,1.1981434045662602,2.438059029921109,1.0609642947627458
2.545038395526003,1.8588180751436227,2.1236609192243225,1.0709761050065978,1.1383977363387876,2.956065662422626,2.8280259007765634,1.0677030492828117
1.1177794149310094,1.0264328578665853,2.4105390462893412,1.9081118902651726,1.9617287058572128,2.5311639047175714,1.8048516364485028,1.0148175727476727
1.8764106972983117,2.4466767002807943,2.9020052961748695,2.9444130932220016,1.1906111938671278,1.4900174944868203,2.6736026765374783,1.1429974404057477
1.405035721600248,2.3476696769814707,1.3963979777164224,1.093056161088307,1.4024367236694721,1.598375004787322,1.683872602691106,1.1871454072083651
1.2999833676206782,2.381828609797155,1.259016690400461,2.066545314392606,2.115358145640895,2.7225468529846015,1.5372044827557916,1.016534209452861
2.749508417935268,2.725596122569629,2.562208135328733,2.518702190073868,2.6483370911375754,1.309299446421368,2.8870104048082914,1.0623551392331
2.0987743542730835,2.41065831721473,1.4897204976586989,2.827633740368751,1.5626936842218204,1.3862207486081906,1.2793735772596442,1.5250609358439413
2.94230912607048,2.0380186337239823,2.341469524354998,1.5273746521889846,2.6865192805603075,2.647999638140817,1.488574151545387,1.228714684678384
1.085858598874598,1.6011637365508617,2.553251056125081,1.440541809491683,2.021731885717312,1.1894655196348438,2.3115880463918557,1.050469335816784
1.8028775565893451,2.4092496842855957,1.338493948516876,1.998635555571213,1.6158804569594158,1.5427083103677397,1.3787762624590507,1.2748125625523763
1.7673399613249148,1.436002543064354,1.9736797604370022,1.7107568350735907,1.352527173481105,1.0531989962482367,1.4323148566811839,1.8416821744664078
2.539598344094265,1.2758780972595056,1.7615770509379176,2.3594287208412936,2.3564526956775507,1.9789288795954714,1.7670535818858444,1.0498053898395978
2.223126696902618,2.97134852512334,1.3186417216235282,1.8449075724913016,1.841525744836139,1.5905157319068446,1.4156974456241591,1.3428700211603488
1.8529586511479494,1.8576352336308153,2.2584289836267724,1.9980255007305185,2.604904128613536,2.8867690783296673,1.2780339439323225,1.1026569117419145
2.554550903106434,1.4128499675597346,2.472037658426836,1.1599973542598045,1.7021337389525752,1.9652585438171222,2.6314558357242817,1.0867609963005012
1.665630287078279,2.140434451962935,1.2061235190955915,2.350586225338953,2.944820696839494,1.3346073088195223,2.636016618195609,1.0049156746909313
1.2757522329242486,2.617860049564637,1.7828549988634697,2.4469900866680465,1.5533493954839963,1.3069192473125688,1.8921324206022787,1.0997909045726837
1.8394404902504136,2.091525494309705,2.092694724723805,2.7320754160503675,2.371506471630536,1.461694967143419,1.1964645926373216,1.3861258193367494
1.3596682706824146,2.3378369349729233,1.177456010837378,1.6347028825724925,1.7630975707800915,2.357543767358268,1.480988563504216,1.0431695227668962
1.9692466548822654,2.1537837636981925,1.1535005666360645,1.1248606463041178,2.240234766173808,2.854056279240721,2.6828503168886453,1.0046540590373203
2.9110779272162546,2.105082835998944,1.3254871416163827,2.7404259892736924,1.6490427811082864,2.6001330525820525,1.4944388120863243,1.1177851061092943
2.4716761191226393,2.550788183149879,2.7230645203360897,2.4831466091615244,1.0488602080198095,2.0576953204825443,1.7214639144543407,1.8097403429552625
1.383865585837144,1.7632982052802473,2.5401044787680416,1.9596240244106666,2.487697800033369,2.666992917750197,1.6677092841996444,1.0321366586539167
2.5678637301737726,2.199887198920491,2.6834311037801593,2.4994144532451714,1.643432541299251,2.3834667914713306,1.3814071653157023,1.5798478928889306
2.8073604980515277,2.8131080849124634,1.5143136216649233,1.8988185098347667,2.857956800639073,2.114246607111755,2.7713414675779227,1.0123558729684374
1.9284924082501236,2.2951583512190226,1.496223454391614,1.9257465393859028,2.701447203124359,2.641135419121261,2.8928382990836923,1.002779509910452
1.8310028606955282,1.2805585315958923,1.829719707862765,1.3728278790233432,1.5802858250486482,2.7460130839631294,1.104445621556049,1.321862366200725
2.885246483219521,1.885694267637887,1.2054139573371923,2.1279023681748157,2.189711543398107,1.3574645120931035,1.0133987759105887,1.8167472564719471
1.2387464154146077,1.5638188043939756,2.9971246358102683,1.1616617534023623,2.6960605331213894,1.9016761266823132,1.4342638475739757,1.1548281520651476
2.9078189497574054,2.9491491661532656,1.3358012049189185,1.3351812984937177,1.733213086293524,1.3993651645403087,2.7062529203721652,1.1005610960117185
2.310921463389545,2.438451629483005,1.4727935161580537,2.570870717491424,1.3324469444737106,1.5647170251306657,2.606049586285468,1.0533761593435678
1.1639118886576245,2.9535831308089238,1.7219575207251518,2.4985074807095145,1.7448091898879734,1.4055463297241721,2.887909653964451,1.0112872693917323
2.504408117500216,1.5566570552300414,2.8223478135580224,1.750389902351457,2.6758078881584044,1.4494229203984774,1.256171203876221,1.836463166212761
1.7219676389886613,1.2528762014985562,2.2615541486229915,1.6144967509462969,1.3105779144102803,1.1993379104891813,2.323141563992662,1.1519893968733392
1.7484692793533192,2.068042115502398,2.402222307622842,2.4152492059271617,2.491153026430152,1.9467885006330548,1.323163141032446,1.1912437315262259
1.8573532908162245,2.978827860858215,1.313951204639457,1.505046469117857,2.220938277542186,1.0144712758118248,1.9587843052493512,1.1469444696793663
1.6985954592176749,1.0774078327740955,2.9220844582156755,1.0209094767868043,1.1175866734625077,1.6810367033515612,1.5888033505471986,1.8198946361494328
1.5346781953272233,2.108946127837158,1.6344742569140511,2.0539300636284388,1.4034292188734485,2.02121045705079,1.1507636889592516,1.3840871805106052
2.156801072149472,2.202164993075371,1.7439021372380223,1.5806196685614273,1.2016198036303558,2.4497347412118735,2.6869342533607483,1.0427273569095798
1.4820154968042258,2.092608834378405,1.1095168624086438,1.7952442254556873,1.1248658790210702,2.405569440077466,1.5946347005500705,1.0644871965432372
2.618971394195092,2.5234608980267925,1.813495842644393,2.4845658098886902,1.307194083542818,1.1671638331218648,1.8339303617006184,1.6553505802395971
2.036293593673574,2.1635048562221133,1.3562970740984805,2.0127520666118377,1.9847062943904212,2.894042461062509,2.4121310747863145,1.0073141988930685
1.0028690814645544,1.402605043883531,1.2115439272024802,2.085037724555062,1.3592750032707601,2.2918160443750706,2.3903321356837206,1.0031296952284967
2.0846008112593215,1.9693781781683697,1.9497366979147974,2.818915932661139,1.456435333153085,1.0205002161609673,2.7106301171906573,1.092495487832948
2.6974927130284154,1.8509236857550613,1.892262346841235,1.536202197704348,2.8314039320583255,2.138987826853401,2.9104459102507656,1.0118576252657119
1.2451468023803312,1.5196682790937326,1.7206500784583498,1.9868391115294706,2.7628124481889778,2.248555291978013,2.6705727444546206,1.0017868861627521
1.7491159957312383,1.0237141127767897,1.7830050012175762,1.6085735931009388,1.3786063571615923,1.5716620565007584,2.5403484549499096,1.0311738853415209
1.4135151530863235,2.7517799856331693,1.7631024579498382,2.3165122315701865,1.722707317763406,2.7153905001418552,2.8598918989938347,1.0050275770878727
1.5395013981986676,2.8401216822861195,1.9432656730906424,1.8453711447334384,2.9130976368539137,1.3641090000914768,2.685728784805673,1.016627434068422
2.3773889916621656,1.0700021669612474,2.6719377954977896,2.1786100485718563,2.3180612041680266,2.9284746243401503,2.9346110914923536,1.005781888075555
2.1642638784365733,1.100344022268265,2.6480781708937418,2.0999572083747546,1.8729238488177953,1.0675157193099323,2.110333016700161,1.1975589704436385
2.7643478465383637,1.3036038338621494,2.546993566730446,2.6330739068610804,1.0463056507839759,2.88897072943859,2.8626016242064685,1.0392319546648179
2.41758004573202,2.9011371335997627,2.9288840140667096,2.5952227006992876,1.9166799370898053,2.014722257803246,1.4108254794836173,1.7021854202296045
2.7206317967753026,1.8595472446074157,1.8389054384971826,1.6436965118373381,1.0327667734276242,1.8045009293917418,2.8338373011663673,1.1193058893967451
2.8710804863876285,1.795618928614603,1.077852043737492,2.723512542506514,2.356925231366059,1.1095758771194424,2.0095169447150063,1.0550959167948795
2.992430361539688,1.7396255055637175,1.7101460243187496,2.5509856568967915,2.1568660190116495,1.4871223950955685,2.2099108696394305,1.0703101513097608
1.2322879442444563,2.6674706691386554,2.6423227656064654,2.7808271084274803,2.1596432880195557,1.7946149243513922,1.441625670721611,1.146079527181028
1.177706827315166,1.0038174251105125,2.359607953627213,1.2740869511687152,2.741393627311433,1.4655868428240029,2.791319721231046,1.00618961334379
2.403997194580146,2.82581547071514,1.841951101838491,2.592762828511488,2.8193893105861614,2.470451794263384,2.28195857049636,1.0161148384373797
1.8809753996850027,2.86374484290456,1.9971050028247368,1.1077517197469806,1.749491514643537,1.8889062895851765,2.924057641268544,1.0446964313984293
1.504851322310561,2.179549781034332,2.2575010109902545,2.151402712439978,2.4556085354940436,1.7172347548111635,1.696137644388343,1.0765174701669469
2.13016013647486,2.9519022901144107,2.626336876566773,2.6865018153202045,1.4330061192080545,2.730247671946217,2.7192333665645805,1.0402804426836083
1.0108305980367307,2.203494368410528,2.612561357229551,1.9193179482385319,2.6456930806846968,1.4252062922841553,1.419369700838654,1.1302669479264738
2.2376640625646025,2.3120173937104704,2.4179187525267336,2.0653606056426383,1.9590161989812231,1.8108388537005482,2.039953427605811,1.1404970113310582
2.1573217688367814,1.68719218326605,2.5914244668805617,1.0668735450827949,2.903943143374721,1.6932378910921657,1.134075744223562,1.8632687652412967
1.6147406251476708,1.9962125115617984,1.0724518074983884,2.767996772926698,2.6479272354440244,1.6236990559509568,2.2780084040303303,1.0043352832234418
2.217730504464037,1.664575254797751,2.5266468272493356,1.0443665504424977,1.3466941024175616,1.345945443360608,2.1819368783467974,1.5310392868704321
2.7999252772238727,1.2782084503199798,2.6540047405804987,2.2802292357840876,1.9077078930151854,2.010846003611972,2.489997773047466,1.0532991163287893
2.178631324032791,2.1563559233618363,2.725048423887536,2.8349946877586634,1.1201428672068592,2.4808937260840507,1.887767365362574,1.243667990848975
1.6957846103375485,1.3965509850296165,1.238166843531894,1.8135123387424477,1.8289648575954338,2.564629868744049,2.7242832570883833,1.0027974337520356
1.4187486042339323,2.9572237511288137,2.250821704869739,2.613818907895274,1.2881213299369467,1.3443471493115045,2.1599387634892455,1.163414249722753
2.1694711566637395,1.0828594823760482,1.8173912694389978,1.9428307929885043,1.3648558168077929,1.109369214140806,1.9000545746976356,1.2569559104184702
2.582192276472598,1.4297004617102942,2.928775533544896,1.917570477644906,2.834410119158438,1.4324052096087876,2.963503805541301,1.0329957091831277
1.6712177741919627,1.866006423123871,1.5351429730544528,2.3243065860993104,2.795022688010768,2.0826876947645454,2.21726389245614,1.0064313278756192
2.203241609246172,2.955701509572047,1.1602399411572943,2.607548979118593,1.3692318444409197,1.0219597509293654,2.7454254085876615,1.0645062226304336
2.5367238400692003,2.7313643515457535,2.607354659035872,2.3233478603287683,2.901354921934705,1.5551427550188752,1.186196839593316,1.8846626150190506
1.9684134117937262,1.3174892065687365,2.19847500000102,1.3465688853194766,2.7266374364336086,1.755596620804537,2.7291267866522304,1.0143119347285656
1.867481015432317,2.157624841406891,2.5382182119866536,1.0861475359350234,1.4201932372267145,1.1581469669549371,2.054365644974644,1.6889295120241807
1.858482901671135,2.3360366711442255,2.2067456015603164,1.0532262763162028,2.7340357521418035,2.959757285568691,1.8840118433893673,1.04424075334468
1.0661619017088304,1.0676332464804628,2.4310811172136484,2.8932545227107944,1.7616718594023282,2.34284972504146,1.7794832230357778,1.01440948351393
1.4684942610100906,1.485174368244407,1.4365666277490987,2.309999286280485,1.2200743318007106,2.8205154712857166,2.826470382658541,1.0037786320032467
1.3370320153341149,2.394413224494082,1.8304459607572472,1.9053160854263314,1.3465393301218898,2.252461318105759,1.2685726818122671,1.2774566817175095
1.6189476935459575,2.143428330238817,2.7493524956376727,1.1116364483255208,2.075728296811176,1.2850651701259441,1.5214692611216734,1.733153080941381
1.0816927226898105,2.1164368678863505,2.6149711282204224,2.7346046033313565,2.0085732802765284,2.9957676201786114,2.859529789526677,1.0025546293969252
1.1525723876395813,2.090850437835339,2.0114093613111086,2.984065347384781,1.057157576970988,1.8588408259995384,1.514390842655322,1.1708213494266024
1.2700263133613454,1.065950047656564,2.5610409609193785,1.9175672473954384,2.238349160300735,1.0307150245115921,1.4307334216919845,1.235863961381569
2.167721120622601,2.778001318366894,2.2768018286213367,1.455401762515371,1.9773835003526334,2.577503670879969,1.8610958792638108,1.1394683233611753
2.963078279273389,2.172655022148401,2.989907014526608,2.3756641677309625,1.3181674638297902,2.248823329923624,1.001538437924323,4.15178807547819
1.3538967956813888,2.873367551193907,2.890125560155667,2.0870649382707946,2.9114121777674136,1.766388503687193,2.0545119450035094,1.0437765781403283
2.9938968133575115,2.3497067514984105,1.0703601306324133,1.778106007263903,2.2151606077954247,2.1491794863163287,1.6248409471993972,1.0824965873839376
2.209780737180333,1.9927967864075131,2.3180867635234494,2.230681421566299,2.353874256178849,2.86036192664257,1.8093947080164519,1.0471330317712089
2.161576741729048,2.6758353620684567,1.0719662154611873,1.4069200217026314,1.732401859198774,1.1078761136889719,2.2900205638584845,1.096174268925122
1.121686710006424,2.9065395928456477,1.0261438832449203,2.1994931626807106,1.3604728403906277,1.545879667037173,2.2495404248679973,1.0153387127731504
1.5545474300546014,2.998144764904513,1.4857042781419096,2.3279835956155885,1.1326061891979657,1.4440343725563693,1.4342465846849555,1.487903214335356
2.1857864585413,1.117988026234198,2.078234653342708,1.4451737783028291,2.151844677503513,2.1154819183964033,2.629675848139401,1.015981436958498
2.4496584480923795,1.176396311833125,1.0647613540427363,2.8185026882213453,2.031223095733552,2.7461538810842887,1.620764045869831,1.013139017611669
1.7625516319380654,1.3354086780991883,1.361388858143114,2.5595096333123526,1.4982635354367075,2.72684977626946,1.125072349277133,1.1066410255500732
2.2351642420969586,1.8879741549554887,1.6996796842534,1.2551329354476435,1.7146490159542158,2.8399622126012773,1.0733203232754238,1.5426396718154956
1.9239353745877825,1.6713880839156998,1.9922850563639405,1.247743903928287,1.5567327439157486,1.5326805907000227,2.214191155755783,1.134749438524131
1.36962236703842,2.652578256429776,1.8438277136348724,2.9359026911093684,2.0275602747885317,2.39744747755086,1.343692032290789,1.072197640912039
1.2129713652234277,2.5437437559817306,1.8056759104123452,1.877809123601792,2.149528267858737,2.0661057976600414,2.2570825822881773,1.0126150988664837
2.8272600010288373,2.16265256612075,2.7555173430389965,1.2912221688516359,2.405299350474576,1.022975594569815,2.6929079293827094,1.2800607915377682
2.8422521645706853,2.2184137813365634,1.2741092809170929,2.370369692793952,1.0730680702682003,2.9567589317942415,2.79821216717534,1.0196924993558107
2.0640608961468856,1.6380885341517923,2.12696045832035,1.4835838553737597,2.2198472205933575,1.8540966827515533,1.2766366911481775,1.394950257523543
1.138570724502326,1.4723895514724061,2.2718701297408166,2.9238200936374685,2.2173982799141188,2.4896213033038737,1.7117103859659921,1.0127971703996221
1.64956311361353,1.879743313450208,1.6026225689256361,2.5835357123258724,1.5369885617459562,1.2037134633366202,2.1766314684769483,1.0641284317583357
1.0540908770656385,2.6059781057217544,1.6610468703956223,2.781893555467728,1.943067133300551,1.1672594428210563,2.2270908719952427,1.0224409954947342
2.295989224433981,1.0676628203929224,1.1714374856059506,1.115375003922857,1.245235807593243,2.5757520043777355,1.4592330529558317,1.1388154763572127
2.9015075533638433,1.7105800824462083,2.020889603717471,2.1255706599609248,2.2666156302313683,1.208287926147885,1.84181169366201,1.2810698903405924
2.161464826794039,2.656961487139691,1.6581323883134547,2.4545801835393926,1.951043184166629,1.5577395907070795,2.6163160719006795,1.0316260313116588
2.4030926990970256,1.5202304344126454,2.8260029413462266,2.922291567777911,1.0166088793684611,1.572557249582869,2.1610997188170176,1.364096849841042
2.577659796821205,1.5482792402832917,2.1826267586984462,2.9150373000732923,2.3401566468310797,1.7262323334708345,1.4090342666622662,1.233986206624411
1.2875182643048284,1.587824977634008,2.0312326617716376,2.192079195980398,2.0791289177330685,1.7665769119868786,2.3860205487627058,1.0112669960180405
1.2414637425311015,2.825019434111771,1.1562286675530338,2.3683341502304334,2.9909695836597203,1.1454463332673022,1.0236644121217378,1.1753220485441076
2.1810297698658236,1.6226764097442004,2.929270772353007,1.204514730750213,1.0972738078837052,1.4450303901621377,1.3361544655852133,3.8371891873814645
2.7665470326472246,1.3311515150856352,1.8969693162477674,1.2177292573608334,1.8645638928862087,2.7459346728084606,2.548303678120255,1.0268742896783112
2.9688219241346427,2.0413046771264183,2.937453389696853,2.7690461613252424,1.5047876508420837,1.8835033467592786,2.9458348757889565,1.088739463044341
2.4848219986014755,2.192187704660835,1.488660949484527,2.173050301041778,1.6457185331742137,1.9095892282291094,2.437040527555145,1.0388677163996545
2.5892972251260247,2.6061800171977403,2.5310145347574116,1.8671473351267336,1.5403802092817886,2.7728941175985176,2.5579157641806374,1.0740166264065858
1.4447315282655222,1.1216732277211707,2.4136585976405067,1.7239739167837764,2.5556354754818544,2.5505104275465635,1.9004662077756702,1.0141743110469286
