m,E,U,L,r,target
2.210626048998897,10.624249645786294,2.3850788863933556,2.51059512316715,1.635798615425055,2.640479817439999
2.6259401159286817,10.761980668128826,2.508025321084099,2.387734947288318,1.2570934551460895,2.40068256413036
2.451954499823577,11.125943614689916,2.0412618047825113,2.3473948398803732,2.6341445869280533,2.697789058921026
2.3202576077460453,8.847313498000792,1.4832517357971102,1.427502427840872,1.8149536671096198,2.496540865350384
2.1923610567297356,11.129455473545045,1.9087834046341459,1.2962634785031344,1.4830170627794819,2.8727483225142487
1.7287722881531224,11.084215838318574,2.391915803784257,1.5423306998250055,1.6509148491325136,3.1247410116843617
1.3906754949098499,8.530696619180528,2.8638703640162286,1.3916924199774101,2.80921806129387,2.832462820624557
2.0674891936605793,11.945060356433236,2.440747110603783,2.262148150008261,2.354013497018774,2.9963346831227553
1.2961676828471835,9.839970394685412,2.4628491138602406,2.2392749931907163,2.7366957490297965,3.314281736830787
2.857923643686912,10.98555284702057,1.1497521352576243,1.4460410207080028,2.3471703441307854,2.6147102515391105
2.306921835119975,9.026090739440026,2.6428453395852127,1.4722218830252438,1.0653448582192209,2.2748964959378504
1.3754648110898064,11.307439480120898,1.6613348637932737,2.843100030268797,2.26848022538808,3.6325877734445835
2.044529376567941,8.02913286874265,2.2309156475625076,2.7613358464718067,1.5190920708408067,2.2094041575118237
2.5292346853250116,10.6458756210943,1.2445946135436805,2.3750869883881314,2.5871875625286753,2.7022859329417184
2.35871520273289,11.46502697850378,2.507874565809625,2.097223722773501,2.213059206124285,2.7264489136743535
2.7654523741983605,10.84207627158593,2.515360560841077,1.8502003607089483,2.0884638303290437,2.4329675419127956
2.519510610744131,8.86467109021724,2.3424281868879224,1.8304002918097493,1.875827168975472,2.2421852362843744
1.7062670182083526,10.620452965250351,2.5248706040632736,2.8236390252543817,2.713011025947059,3.019464453761814
2.6375221967468105,8.07482508808493,2.5012369303539135,2.4125752501083957,2.987718845881451,2.032891912321085
1.5603618209874386,9.17719264584009,1.7137490054801983,2.546923535612329,1.4116379920504598,2.8686737656462347
1.1319464061353315,10.41622473473134,1.3427017016446898,2.032980050591248,2.240540601831035,3.9229026963676765
1.4978836086261114,10.087019318001541,2.3539477132346804,1.594715610521079,2.154345699920654,3.1750765923300555
1.7822664221104125,11.665805910910915,2.4091142843773716,1.255815054248473,2.579712305605857,3.211377693858028
2.540258673303187,9.448595026658388,2.1065889610638884,1.660628024179072,2.02850582622662,2.3825745151126023
1.389716124503125,11.145200807933952,1.0371023239629127,2.22649471297426,2.7249018192663987,3.7684619419941856
2.1863473004545373,9.797585737232879,1.5254070848715875,1.4157289186124213,2.8220728801753623,2.741254059168768
1.1732944912807346,8.060223312279335,1.959700085818336,2.2372428226710817,2.122179418458343,3.097037157245571
1.2275136862679372,10.512608639337005,2.217403266810787,2.4489439317481683,2.5375974724775414,3.591289149130705
2.3619762724959945,8.574859379965762,2.2455009773485584,1.894982383452415,2.534890997704636,2.2932955308218337
1.3441286407237643,10.136947530336704,1.201041593435986,1.856236601022899,2.3743580939112228,3.5997102360350928
2.0907522043255042,9.441611727163425,1.5204670974319892,1.015278345266411,1.5588212646817103,2.735008361478058
1.1786335644156776,8.774298417759738,2.745819958338493,1.9115433097705767,1.8856410637890881,3.080558864953523
1.56993165110787,10.43214342518766,1.524962059582799,2.7218744908941934,1.8621595016860166,3.237341170104768
2.0053190036459423,11.985374115489877,1.6623486609379259,1.1458058422073558,2.904279726915786,3.202645496282462
2.5404042380575866,9.43500536625854,2.092837406783188,1.4717888850166523,1.0793577938670647,2.343545863578069
1.2281283270132728,9.022007735507886,2.677987228682805,1.9235321816362547,2.609200278847422,3.1576691595278827
2.9486867957426854,9.628305894396034,2.7243940546959493,1.3110215495249007,1.978031076366161,2.1522497307715382
2.335434668531178,10.19573084811979,1.3019952428330883,2.4637692105899216,2.924565639180651,2.736096405369373
1.8118645249531453,8.94803739360918,2.7589172173516996,2.582407948546578,1.9669525850078575,2.5113158686075336
2.6399007599667748,10.876323480015003,1.3528326708025937,2.8294565975292763,2.1396711103079356,2.6389611765076655
2.0659099756992028,10.00945192358043,2.4544336644037825,1.2006020128538029,2.0969297464504546,2.6902003162049732
1.7381400041285748,10.239411697776262,1.1300114993482462,2.4415778223439624,2.251233127863282,3.176859783365536
1.1802081614492486,10.388014729853156,2.741358405309529,2.4587680916889374,2.476743004966374,3.5000857624961372
1.8630726725057825,11.912448644514221,1.270598011966001,2.859781603089207,1.600315983556688,3.2409818806184614
1.0431277988716294,11.651350125395778,1.0733116056895844,1.8992956051889807,1.2012346338804654,4.240741852788552
1.8725367868954286,11.199043023307471,2.1482332938161655,1.7036596682864364,2.1850338464278156,3.081155743872668
2.034657536174148,8.603447373588883,1.631514958636771,1.1789672543759606,1.3492071753490678,2.582388766720202
1.5986291986534515,11.848176558026895,1.481815025688652,2.7159257596616273,2.223688207406825,3.5192839287654474
2.571255823265982,11.17123859739067,2.085738974311387,2.3568716484064485,1.615807178462473,2.5971450623222103
1.7196477906645324,8.353060017426841,2.5292177574423835,1.7323389771225222,1.9264977331298043,2.549483151810755
1.6940529740668644,11.499160752818009,1.997092369163796,2.5977618172437618,1.429799152497631,3.17299410501835
1.3647393758757445,11.968385003849948,1.5620093257532572,1.9429850319757247,2.8355019610564254,3.8727567434207635
1.7429741232510365,9.801255016745163,1.3636732988489495,2.71577513646516,2.887841038994117,3.064426473295315
2.5321236458891185,9.516872309999194,2.3207944302223042,1.3154629427408533,1.239959570841945,2.3469745835798244
1.7006614168949041,10.993221159345907,2.6580883220928913,2.6569823123682244,2.7183947310849774,3.0776482598806427
1.901366215935609,11.028439074722366,2.820388902708901,1.6695224030924605,2.682083432375318,2.9200455262154135
1.1857287723982153,8.492641158201241,2.149839737634721,2.4769358640256733,2.6161323803593644,3.171905357464457
1.9617051246317987,11.052117611834682,1.4307974230353389,2.0998988503003213,1.6976239419000927,3.067823355851385
1.5528804301201184,9.511029950868597,1.5395633615706068,1.1557201105135542,2.90420612757812,3.1939025045878453
1.8472410859500896,9.935533787104632,1.4876245269204236,2.258965434984267,2.858762374518766,2.9939154876376564
1.1358380250148026,9.61141576443238,2.866705821001145,1.8655735181221722,2.671119648836801,3.3908824711205945
1.3845437283967441,10.494655929997315,1.7960887891416986,2.142544016347216,1.146683796961852,3.277810609921832
2.837722494667524,11.087911250182973,1.0770251156549326,1.0190492617180917,2.6628434522270275,2.6528081402682298
2.562337096299368,8.584208651898109,1.5152253741257191,2.508558225727969,1.9628042068666085,2.2953915417615125
1.136641607387183,11.261791838851494,1.5927681297508836,2.4183000256063205,2.449140128623987,4.032204024922671
2.9270192258929493,10.50362138146975,2.9214956673836983,2.850797539042386,2.4688989517205195,2.241686768627546
1.8506744243270368,8.219702471072061,1.6016296046574552,1.4390544850485496,2.2923958747697157,2.6527360382333027
1.567045464651822,10.516111815408893,2.0653163565715595,1.0169830346364856,1.462105014044982,3.2540164671414757
2.0624628328528924,9.615007607006266,2.3345579139479327,2.3452342095524115,1.8951191591721672,2.5884236145834483
2.2245347234232034,10.338960287015814,2.6849750844736926,2.6471276517362368,1.4540063827923886,2.492315295415426
1.4050763933372574,9.26491763875422,1.3701066566361861,2.5900347100383705,1.3042732825767271,3.0397553275786957
2.2317948986290066,10.238395971670741,1.7519010266413384,2.4125395552284568,1.3436944556134849,2.6377800992931606
2.9726387460808095,8.845891777329111,1.9981053658621784,2.1352346077307285,2.9288513241414025,2.132384548320849
1.7506192021822964,10.132220294822629,1.3909085027964398,2.1580894085589124,1.7026917538038493,3.0760938687374546
1.9674347496539775,9.571351849426778,2.377171804691824,1.2338326719280337,2.472025914531645,2.6923782452640626
2.2129989465040647,11.34114121019157,1.4826545032197367,2.1177921355799154,2.377559195033665,2.957635417862033
2.204505823817554,9.85115307412611,1.4786772681146192,2.256784884783259,2.0070230208089206,2.708434447487402
1.8352125159245836,9.089553041788104,2.716914337501871,1.619204668684401,1.085500186124178,2.5068310042606834
1.6881294145659205,9.97618043538833,2.7530047454144064,1.9392856008063861,1.9394070696125665,2.864742350219043
2.408972802119889,8.423705825603694,2.997668884063067,2.4600890598440754,1.07763430333455,1.8991620778977247
2.4361950257211955,10.909799275588616,2.9287518784460693,2.7288921600192997,1.9993087758680819,2.4976311297638607
2.1608242994216846,8.064721164393461,2.682552539361345,2.607708067975638,2.6466670202802804,2.184874362492831
1.6839938919712318,10.48464919984613,2.6719050936574975,1.9263140169503732,1.7183712754005782,2.9724886852138774
1.897575102019774,11.932471325928434,2.744078809650315,2.4733724459537427,1.9456869801297796,3.0390080928539054
2.392911817025965,10.591194678035079,1.514146433094314,2.3601033189358405,1.2777341642096567,2.6440075695327985
2.522083509963145,9.86760134047266,2.2044286164569806,1.7574280605792358,2.8739946329226216,2.4531763355828278
1.3529136047548018,11.255920114349898,1.10884064987635,2.538311985171255,2.8626287563720814,3.8171691320117427
2.306705905578508,11.813672443706293,1.6288002353466449,2.672349388646775,1.8912997344012905,2.9078252833641804
1.8383367969728541,10.52498975729118,2.878209743760036,2.014492659985495,1.1609858021787847,2.7254982083316532
1.3629187561202019,8.346052580595375,1.2313097121560408,2.537485940619756,2.596147275989785,3.1505808530060575
1.75546012479174,10.273894545494967,1.0053336422437724,2.6808133995012087,1.9799960864471842,3.1567108429827733
2.0142668819536578,9.7009219631436,1.177240608971739,1.280129869312886,2.138592466445978,2.8939587411545697
2.034357223156348,11.434158519330042,2.1305634513278484,2.255092173876869,1.6860949644102021,2.951990204996889
2.4083084738969163,8.061384900605713,2.2565089183438753,1.883852537452783,2.903310722120736,2.1790174517048118
2.245999095007363,10.380023821426708,1.1567331320170684,2.4147652501033665,2.7475911808944176,2.8390080809357507
2.741579161041239,8.260600555193879,2.2163507139322007,2.759036729767736,2.1179504098479036,2.045370834371809
2.8121601143408435,9.864329303892182,1.995737224932916,2.096288512419396,2.3659373592457285,2.3445362239581167
1.6786357268533587,11.411267334814255,2.1731323428335094,1.8278137561061658,2.72620853640801,3.2935074704213063
1.0784273077978908,11.336380367011378,1.1450726843624526,2.4946143140782473,1.9200824136988215,4.1771905108029355
2.4954718626712644,8.74610253620049,2.5111227267032135,2.4495665437312883,1.7928859069198642,2.167320648836321
2.6671348791479508,10.679553333257823,2.065879606168507,2.4483608405531423,2.3079016280195663,2.5101621427506684
2.391812513094002,11.723776433168922,1.3771149410795858,1.191557711221796,1.0569409473257125,2.903371918795815
2.9505836107580556,11.308869622842423,2.4487404566102775,2.829908530803266,1.8581160471838203,2.395672976313058
2.4132348992178723,11.032374643753608,1.2995439193319465,2.7045886408384012,1.196642675224981,2.6812422498467114
2.8241645946969953,11.894096549359197,2.0577923578750124,2.7282506774091972,2.5244021480585035,2.611392568210476
2.74760396427646,11.775283848686076,2.7907356022262277,1.4134232688082222,1.6530090285898396,2.5383199432834247
1.237718979812543,10.024933116323579,1.9140519024010323,2.8029645370453027,1.4682330898752916,3.275231181813153
1.7284661552573704,11.754815137179438,2.711876136932104,2.071109022545195,2.1549261788112846,3.186590058575016
2.2594640146790113,9.61946017231764,2.7341232082956877,2.8201292347043547,1.5496889560550424,2.333660783362378
1.615649636382334,10.208693721655733,2.847402997126038,2.045695477293349,2.1781708991697055,2.9621903942772403
1.0477733203267405,10.842490312794206,2.618153322316836,2.4472588969372246,1.3599319812891877,3.570561203831763
2.2293440786843153,10.047813297290643,2.8830438874443702,1.4692495120115139,1.557366253797927,2.4997218544104354
2.51801035527062,11.561145094841274,2.65643483007816,2.992850028003727,2.9699005499110154,2.6291915822122327
2.227509741302873,9.651816278138684,1.3187737863054314,2.513696456483608,1.1985530518712924,2.56816077629984
2.3249419329445375,10.686769121495006,1.821390271200906,1.4531138873814504,1.3384474025626631,2.7218127397202387
2.183555040079454,10.730687098519958,1.0995132698480394,1.7849477147511559,2.721789500452266,2.954886131095577
2.7376079047604387,10.569180727696677,1.9426497916842542,1.1840316187011337,2.997896017461513,2.5062773504107994
2.4923335798796034,8.005220608449616,2.594260328892104,2.6132419557006337,2.6120764319813374,2.044738121714834
1.310366660280996,10.131999934688537,1.3780099661108116,1.5504527843120486,1.8963188734378378,3.601639726891155
2.313326832088889,11.924592795653172,2.1164497852431494,1.1664073548501608,1.680104729921371,2.8964843937428713
1.7513876477251582,11.028603957903,1.1436406832560744,2.950680377585023,1.926074269587166,3.243920886066872
2.3146834838410215,11.745792949064887,2.0415615629244623,1.1106703919610468,1.9013581641155501,2.8846565461817657
2.386832686241292,10.817121430084256,1.2504660586106675,2.6219492021519537,2.1784049370924805,2.786019349377315
1.4865722474135716,10.877835324288181,1.613050586809433,1.9855761381220696,2.0665218331644715,3.470860583223874
1.7563924670973476,8.808867821840348,1.112108014337642,1.9998591348793908,2.9657458413235247,2.9354532351319818
1.231577971160552,10.335129520665953,1.5355474661158317,2.881842978947559,2.3725300832512897,3.6492737056346436
1.6174835575533721,10.072310025034325,2.362066121664477,1.4782485046937388,1.698819514969654,3.0404299094571887
1.4625223099740703,8.956200358316746,2.600931948024333,1.1824558490727965,1.2318158405922226,2.8740276873728137
2.6517840673617057,10.74555673961493,2.0108621180373927,1.1464655617995516,1.4778194293620406,2.549941409732866
1.9845724618127711,9.79273704355605,2.239320967751439,2.1054484800788345,2.548974612549705,2.727435397458131
1.2128577337614237,8.748099013264362,1.339533774282053,1.6557021186543266,2.350062165878974,3.446632794499101
2.3207853900513493,10.538176768227872,2.3765673866451116,1.4439025150921894,1.8252679851082394,2.6300767010608883
1.3390913039371677,8.31560614304529,1.3954285751832274,1.7645426611590596,2.014724987495927,3.147675349643182
2.8863485106489217,8.483859299709213,2.4884700446330124,1.3039838141098816,2.6576318074506524,2.031110518957307
1.6648212512952882,10.527571587660432,2.0154532088965675,2.3175522993234074,2.792686782715955,3.158700922762557
2.7171051935313724,11.197422565078655,2.9160615535249317,2.5771096483923235,2.546003683860839,2.4406845300686255
1.8995127405212884,8.107330212416986,2.0248110820352307,1.2644187868315795,2.1925307670623564,2.5123934037722515
1.2008939779319063,10.000219440298658,1.0317105968488987,2.231979445077619,1.2662652984895952,3.575193804295568
1.2054364834949396,11.643790168532854,2.9589089061950498,1.3177487796794098,2.900883140527153,3.777236038046788
1.200135718578864,10.409243596560449,2.3786363135539954,1.2313305096398388,1.4314566412000012,3.5873535036716873
2.4439820405513935,8.404414336805013,1.9439969015597691,1.5521812642767665,2.893869416281005,2.2888056327985082
2.4186470302647844,11.599951436029517,2.742572960365321,1.5185282432914795,1.4711955008520587,2.672474760165126
2.430320082761342,11.75824977469145,2.1282050924066667,2.7294543708673564,2.4600692105832334,2.7778594802640844
2.290289322035182,10.214216626589392,1.9170131892345115,1.1156366813955818,1.5005441936757846,2.6721093283760955
1.0649653103853371,9.41700060854815,2.493377888268795,2.4662536528189762,1.16617377180243,3.009828341340576
1.234110327985552,10.043133540832073,2.7416326720781736,1.720348656983453,2.050045311740461,3.372008023268279
2.0784443903541723,11.793575821307098,1.5517714875554118,1.5860481203498031,1.2495666388969084,3.0793377640039448
1.5613672667093181,8.629726163849552,1.0461038521403045,1.8229337109924793,1.5620239495987538,3.025790415097689
1.1739842510422072,8.832159313529626,1.1489319933746354,2.7636445844602315,1.5338903689134853,3.276251203184416
1.7057433018036625,10.263022877706272,2.3825991694441058,1.9898484480709735,2.5288839642892555,3.0045097500819304
1.8821013711822943,9.40827074454729,1.8958708218283158,2.022497688229204,1.3381519739732526,2.708894872879548
2.675927315711023,10.070144880809217,1.5185233576343478,2.677267053876916,1.4759088580627486,2.4355673084750253
2.886725906642933,8.370805409724586,2.692338633013992,2.5444201171372476,1.5468241033806522,1.899865802743618
2.134473997958573,11.98500685686352,1.594131673844108,1.5084910150959514,2.800634098470825,3.1100741822537827
1.3033999288899887,8.661414775356247,1.2411654521159479,1.3755150789807693,2.3135062953295176,3.3433379035203887
1.8433704948907446,10.47656556029679,2.669356455141263,1.1127530714661469,2.496952932783704,2.900368071275616
2.2462422228864645,11.77370354042372,1.3603370867980116,2.9372582054595098,2.4032812603132534,2.9959577725740263
2.8997736328377046,11.125856078198346,2.5013894403274337,1.1367725007720508,2.4283363714684123,2.433579818370599
1.677629959632913,11.092843112379672,2.776579072224974,2.3293052234338933,2.838256293511959,3.1104650468105737
2.7507850930583375,11.393406335299144,1.2331087768776918,1.6718729788727789,2.1797113929961993,2.7035993191320427
2.484590318039644,11.98756100497458,2.1001255815653295,2.2480847270032642,1.9242075245571308,2.781707178132632
1.4305781714845056,9.527899857057054,2.8631812356811865,2.5170219392077504,1.0427086686445697,2.54367303756658
2.6348408327789494,11.167564599019185,1.289085596199584,2.7806479395522414,2.9318483270259126,2.7145498654552185
2.604936723174325,11.920255167474657,1.1515710898258222,1.5596440651013073,1.6239756574584887,2.8516626871154056
2.1659519236563063,8.499310912534005,2.836513586372349,2.6585078350273017,1.3723678836158442,2.1045236371530023
1.2252618099382009,10.653006015706044,2.4402431858403233,2.894563862689646,2.475457738865818,3.534824028261162
1.8084840145372472,9.637882015264559,1.2724140954877856,2.4125825039365094,2.56466142339976,2.9967970369273336
1.1604063635553226,9.373244915662726,2.5444637062043314,2.5033690440904195,2.3813810196470477,3.308921510549684
1.2393912966040683,8.85426712668829,1.1465019609684062,2.635839456180813,2.680382987238373,3.4363409603927018
2.323872258949704,9.984807259073646,2.8280338174741035,1.0047323127501484,1.4530789528461938,2.4639034774484423
1.9189968553023047,11.017758963510646,1.3012878085384336,1.0764671270785104,2.633832569777835,3.1750991486532327
1.255895284805658,8.654367899904779,2.3811818803192226,1.132246821777536,2.5133817117721735,3.140273583524025
1.5152354524712797,11.29600768084919,2.0089147728904746,1.9495455553388095,1.2186979460974643,3.338217417359065
2.6493892348219923,9.310894154281776,1.1094388560741404,1.8363757090156334,2.556524749944133,2.473397872420451
1.122930310472103,10.927190002885288,1.4669808414916528,2.8701660105768143,1.184683612461511,3.4920365310119985
2.4886926272761762,11.871868134819337,2.4645666160448982,1.5747155934090156,1.3528651174329265,2.709480118687171
1.5763445337904762,11.224471101282603,2.5780863835343544,1.345931261549297,2.351688563859075,3.292165008791844
1.6784634064873982,9.814989393421635,1.2814550698475624,2.593925086857662,1.2575141885680248,2.942441579145367
2.7945389683604414,8.123298848303508,2.7087061507224854,1.5615634372669684,2.749546228974439,1.9580147041867868
2.952630343456076,8.967240856241325,2.8259122834337504,2.71067445008938,1.5481290419125244,1.9514722725951426
2.0354449751704555,11.50476805247887,1.4784162895784727,2.5046537661931434,1.5937888483000306,3.0423115710024797
1.7399715957759507,10.832421687764244,1.5055837666263419,2.212379369828189,1.6173057404140512,3.178457159830966
1.1667092943012838,8.236887058965493,1.2403727176816524,2.0047499986905333,2.987180460274021,3.4150702884018993
1.2649395681505464,8.081439302262886,1.5063138701369694,1.4727600909244272,1.0687121169774552,3.034646982060036
2.789453701751492,11.004500544707444,2.48612975591157,1.6858124265849947,1.1516444760831637,2.4149881884758138
2.819507883435799,9.558267856117151,2.3462039778250015,1.13236775796824,1.1746674729475126,2.2358300466040277
2.2256613893015356,8.913389520001992,1.398803027846925,2.7792650183897165,1.7233694061763967,2.4955252329320508
1.3785706153464776,11.688483964711756,1.1529559229637307,1.600285247012289,2.447899395628163,3.8807001339406964
2.1988378345075152,8.870559898319549,1.7918080213955694,2.401185669813867,2.9530509949856585,2.510354862544744
2.360853027613641,8.427716982849907,2.2972199847779944,2.715381956764309,1.1310587409044779,2.0394559216636323
2.338299762082976,9.217886349139164,2.9834858747078608,1.7136941974599913,2.4571114352951597,2.2898597057838272
1.7108804478672326,11.346217020735654,2.1631519720308576,2.3456459327463346,1.7337823673839523,3.1795578686399275
1.2301163215092596,8.879840494853099,2.8608159987631034,2.677600295318107,2.2934908214948555,2.980831170088157
2.27870423396657,9.963696867975038,2.7110396164511026,1.4532489688470729,1.4699232511634541,2.4854288315947155
2.5802301391739735,10.056749028053268,1.4036413710002642,1.3992840467481347,2.9532953588800557,2.583315234415107
1.2493963598655886,11.859356422204263,1.053872952241887,1.943537071172807,1.73920751802383,4.061667214568955
2.747272352239161,8.122632725288462,2.706056363677842,1.6688895257211755,2.657423083928739,1.9725577690030738
2.4471642034153884,11.877706848133496,1.1026780591845013,2.9242098457250814,1.1418797420944264,2.7768766512985215
1.8541929593168904,9.549707345700277,1.1937957862422934,1.6203269678963452,2.623267930603098,2.9836251623844836
2.887431625263958,11.73945639668902,1.463690162153882,1.4200486412787754,1.2680285540977734,2.6395370187614877
1.7376233536973398,11.132544636236293,1.9297343235671915,1.2400518099065552,2.5362242524449474,3.2424119157382747
1.0601661305568404,9.396356154094672,1.5831313600889017,1.0130818848792535,1.9611575865544855,3.8081759471426837
2.2195598646026085,8.027747834643453,2.2863311620046556,2.1154939874687715,2.671230244637176,2.2463663467221546
2.2277346638029067,9.532572764167623,2.3484310255572867,2.210369032390303,2.866386704526025,2.515930709677082
1.0737471072897675,8.320131377605435,2.4425978410436455,2.3387462712285387,1.4803693372097466,2.963593127072179
1.5319912200446564,10.584625056814156,1.9992538741013426,2.633638180149126,2.2057680142256206,3.2558736650171642
1.942454440350196,10.407447292671396,2.8272729814393234,1.1092440930596468,2.5350148108260244,2.7845993475698805
2.32174528486164,8.966875608344623,2.037021011346515,1.0278841430141101,2.64218922804569,2.437508173279422
2.2485521263155515,11.909929951764703,1.7407736167143657,2.6986233402534214,1.7406636357070808,2.927401887438895
2.8359322616178053,11.119077853149564,1.4844001925774233,2.4627932700625235,1.6796834024124379,2.5548796372552474
1.920112391173937,10.082863797880727,1.52901530413247,1.1116801576386157,2.1039596159051555,2.9722068628778144
1.1044325191809645,8.532922188712098,2.9684077744655597,2.3190032848586863,1.7019429690656103,2.9248290939204225
1.6641350854280808,11.87978089673157,1.1381067646778895,1.3039146952083496,2.4490723523973372,3.5787233626147725
2.5580247484054057,8.363344044343044,2.579606110152858,2.642233175050893,2.123906449394737,2.0701491647789867
2.5923520752758913,10.275612486746223,2.903013498345199,2.496503579328097,2.532333896537688,2.354429685423665
2.6861722017792644,11.776186226016517,1.8713521872545684,2.085317075703575,1.7747025215223249,2.6801742890512603
1.5378242866857252,9.981282216630392,2.2729883391789967,2.1547092601761646,1.0967987997578643,2.8970627697829494
2.1023481132676105,11.030002490835374,1.4074037442690652,2.179448533404588,2.179297157968501,2.9879527282194105
2.4549622146633747,11.696901832027772,1.7793965907902847,2.394758193961085,2.2731780980757845,2.8098773020528616
2.8826135302493396,11.628239453905191,2.662233403324599,2.206375505559489,1.9776585602077486,2.4639313540525896
1.073907519398128,9.250263201769137,2.3346043480914576,2.4897545914734103,2.3755554123245437,3.4535439771775733
2.847844830555613,9.262261486929097,2.0280783394041375,2.110738093512972,1.8890991259569823,2.219578886034318
2.609218354440033,11.937149052419262,2.3685560093830818,2.810032046304471,1.382167964025865,2.593708547852936
1.0359890799314397,11.627445665586942,2.255577308263251,2.247233949356003,1.0568124968403323,3.72553506652714
1.1443458346473447,11.665681149000793,1.926312894987635,1.9720182299103808,1.5911110175096057,3.9810425114568115
1.19440180120256,10.727330492048868,2.4406405563818314,1.1425744354586742,2.093680207924732,3.6969072381604047
2.620089551782426,10.94786328678588,1.8088875857482634,2.3576958685644005,1.808696190803996,2.593946392797104
2.6219150988949247,11.048311861073174,2.7741287254633047,1.8579393143871947,2.9280265784992996,2.5005972891380925
2.1245327831774725,10.287042973217938,1.519281179626228,2.6329488893971265,1.5912199144644206,2.7653630128169087
1.0024929235364093,10.662418845932498,1.11065711000198,2.574793811848865,1.186895592075197,3.791214638251857
1.319467574189003,9.566714284648839,2.9268705386529597,1.0468951252566556,2.2336333420196643,3.152499070812388
1.0314474680944157,8.214476904642574,1.8356348994369724,2.9595645219599316,1.3125757317670435,2.7549931615047556
1.261103043606362,9.727238561749312,2.3508900397161043,1.6589097768016974,2.6125056625581764,3.3830043427055125
2.505657900834616,8.761058999908114,2.6598812768266864,2.7801921169735353,2.3255779523779343,2.154595792663763
1.7166674061148774,9.429802167505041,2.1451016674684458,2.6565503969104336,2.344861945268599,2.837513851553816
1.4560377208835615,10.958566956737297,2.961647556658664,1.463427715955178,1.2228476070686785,3.210755736771022
1.1713538251232392,9.669250101650448,1.2915776857879395,2.428593598550295,1.7002192021782057,3.580113465135169
1.4718652547385374,11.340853765682935,2.1008297665514517,2.9924826913268605,1.1089362789175397,3.0321902438351884
1.5619727077601002,8.802190427468876,1.0565969754707705,2.9723342819159915,1.2902275775913001,2.782521061374265
2.7776093845213854,8.311989090999537,2.8075736870586865,2.9436403744640254,1.0126362334120094,1.693561860418532
