d,m1,m2,target
2.2948461695445257,2.3861536562248293,2.08248999926961,1264821.5992368516
1.189766286092386,1.8805753093778903,1.8773595352047905,514878.3512489222
2.244228878276929,1.2278409008669224,2.568250521948599,1327147.383960993
2.8789940796638964,1.0285956173871738,2.3760257182753417,2036167.572493891
1.0454244877716723,2.5681199263405863,2.150742370444023,378448.7874887386
1.5427420530999194,1.3724312434200387,1.4168962284790283,882423.3510580838
1.3280947313322413,1.4195335206030115,1.9849039236800448,637980.8878648245
2.072780367727601,2.886509802626337,1.8870208460147273,1050501.893214061
2.5076247917675385,1.0595001481999473,2.4414655072011797,1632249.9889029288
2.645615344589531,1.3086314027913397,1.7449255331952052,1893973.1039242528
2.3208369797519515,2.9831798175971955,2.6080764261691165,1150003.1311859249
2.623492991509761,1.6624206112548094,2.8336472138188515,1541310.7330103088
2.881951695004955,2.7369116697573235,1.1212870532511987,1915686.8433558934
1.7575955602496678,1.3325431851510472,2.2336777334315063,948988.7541859573
1.7999437948568653,1.419440361183351,1.3077804906962511,1124643.8917696972
2.757956177614018,1.1932314423013215,2.230918159803217,1903669.025408644
2.9026265910557765,2.8155422548572258,1.9891769937142656,1735159.9443433916
1.6568318938085744,2.0333461739363856,1.484309010275638,874536.2248285388
2.011118551764512,1.936797015324066,1.568479985705556,1171607.3940150482
2.143203460249506,2.983872334034478,1.1718220628003568,1183750.2084851498
1.8873414742063443,2.856679107480037,2.878789525683895,832679.8170373522
2.4271762042243816,1.426508282536748,2.510762635095321,1465686.461307178
1.5343508538059434,2.507461527561351,1.2325185088121242,755856.1380846201
1.5023430660208035,2.6530035484433885,1.6466490362307677,683004.80606431
2.9081931114441737,1.7452833702116457,1.6560841674205458,2068211.0209880678
1.7317234828992112,1.9773115613644892,2.0712863707678637,871068.406077468
2.969994349112004,2.6776635422038475,2.394117095071684,1747994.134638129
1.5154761504789607,2.7815225436743027,2.3504853133093873,633383.5357734113
2.9562228882595813,1.8328106073046253,1.9709954775950878,2004395.1605941604
1.4646518122993235,1.8009848921021654,2.7938695585543147,635993.2079923649
1.6509382854946557,2.6964480950089316,1.9904160713534043,753601.6525859748
1.580200259822344,1.0802601938109586,2.4066506263187546,818153.0249064504
1.6049989067456807,1.9597189853669907,2.3173683620259533,756179.3595020269
1.1185161164794326,1.1861741007756192,1.4404198540613684,561375.7731715066
1.1469502277942891,2.2195455212609163,2.22100321829406,448317.1002409224
2.4364192353516736,2.35145043142749,1.4032156271020486,1509486.1694216114
2.7916759314188146,2.6575085791571613,1.4951939114857928,1760430.407637007
1.374592973595466,2.7343358959585915,1.923426923783749,574327.0371690918
1.7798770698492703,1.4959324238654181,2.6649246612008515,895324.3163082959
1.8589394651960933,2.4422007277068807,1.6618276503376936,962231.2583839287
2.5352076224128517,1.4870462849617965,1.5723611277775456,1774959.3356268506
2.929303155443646,2.4228856383441886,2.833712220128753,1681825.2538041668
2.2353797607329158,2.8940740886103047,2.49184036569386,1107602.7193946866
1.181504789075127,2.1940453425697255,2.345679198680375,463580.5920509907
1.8232992737687272,1.7119884407290438,1.2115168062335846,1107443.98047097
2.7220184737886317,1.403922950564049,2.2134263711153332,1816051.4355163774
1.3872676851180397,2.965975302322118,1.8220937481505028,574310.7820008923
2.1925765528759493,2.5560802700053644,2.425673990624164,1118736.3901794509
2.5253807061170215,1.1420736394495417,1.5320341467736207,1887502.780806105
2.0713529017149823,1.9751153306012097,2.8936931042836305,1039098.1439818157
2.5751501448287963,2.7727349980368663,2.680494870729158,1361017.4656971614
2.699193565641157,1.8379451155087458,1.1304101189459002,1979611.0778886923
2.581638885493375,1.8219310019934791,2.4497985830279276,1543576.4066077333
1.9521785207576103,1.7370707958718183,2.8537290487616898,979088.350298937
2.708503045359424,2.4358683431222024,2.40197120858988,1558673.0600266983
1.9865219095767828,2.66248386212321,2.3519476761735016,961647.6020777622
2.823507627902106,1.6541535948678114,1.2570097542405019,2138636.269152509
2.137083415568903,2.2688825436048603,2.799764399111347,1067266.696190915
2.0682804419173015,2.878145321723069,1.3440051195561924,1113355.9978847974
2.570046425329566,1.3919062843612169,1.5922397085026119,1834375.269912947
1.5946458181304817,1.2905940896209942,2.582922866466114,786919.6569203566
2.0217125665872455,2.686659211324099,1.4277242838008892,1089967.374305451
2.5337284783750667,1.4017329381067052,1.9298398535959504,1699425.8619305617
1.845302872526389,2.9880775935950736,1.3174076691932293,929131.5349370481
2.7004756308716007,2.5190327140796964,1.2576681624476787,1756268.3160123064
2.399417421140284,2.6211934013168543,1.754532063353155,1366534.0127807627
2.2854376483254364,2.156769549016447,2.9812999246837473,1172305.6201189058
2.242906255988932,1.47487531251384,2.5348675095909257,1290164.807721519
2.2192586507000653,1.7330252170232163,2.02635421097144,1311416.2750527041
1.6472618660598952,1.424321383372398,1.0492671971637333,1033872.5402081143
2.5109324566546416,2.198088201920231,2.7785279811369437,1371741.3781009843
1.3015146615593873,1.4985581986096768,2.180147178065549,595405.5257450094
2.117994109498105,1.170158064765322,1.5477400381122106,1437994.761126671
1.3556016638413895,2.8629425737671204,1.559507384573102,577236.0462023527
2.546495836963248,2.330784817813682,2.5689659977488652,1411933.4463120142
1.0960274375877626,2.153496092355092,1.615211390229957,454592.94518240105
1.0958591491695708,1.6991103872740025,1.1958501786181872,518558.2497079222
2.2401047724791754,2.1674385926180975,2.0165978523211203,1260641.3109368752
2.991982462102075,1.1298386976907862,2.6662278202945933,2042953.2358018197
1.8695956564463603,2.547624773481981,2.6732717218898387,860470.054931893
2.239643148055372,2.850581623477207,2.1554294678953925,1152150.207057206
1.6406252701256143,2.6154977605891077,1.4495162809346407,801622.3865528422
2.808495953375114,2.296398218693958,2.432361789108716,1664653.4461031968
1.328504200257031,1.4454717917342303,2.886801302999574,565813.4308124698
1.634920282867238,1.3540470819775923,2.5467788357442003,814054.2632433233
2.9008102041503805,1.2459866032808,2.0944449543022827,2079047.6828149834
2.314981604089094,1.1641140477615977,1.438805147250615,1679104.5580468574
2.352588957089491,1.6270857167778972,1.7697115530512613,1505812.9734684268
1.7547400891083675,1.1277399939933301,1.6705715625895352,1068705.2218618416
2.2315695705170193,1.9792538273074438,2.426951608133944,1221434.105513432
2.9555637515011854,2.8688078818151244,1.8166187767506852,1805396.8998232856
2.92970722362279,2.3141729908573687,2.4410019658229962,1768641.6569238037
2.654635399757585,1.021385046188245,1.3969895611029866,2139105.9823540156
2.873739329755839,2.0553320293325275,1.5471417926934286,1974046.6338088107
2.7171370694552666,2.745978818522415,1.3990162484520419,1691967.7445636168
2.252206791865169,1.8107232396780182,1.6732675314585705,1392709.9070661662
2.7655178883878806,2.774938126705214,2.7099549073091547,1510314.507143221
1.1937499054738983,2.0218004092565267,1.6290033418616277,525003.922820935
1.6072179655940098,2.5018250645885534,2.209081910953836,722015.7485533842
2.402619454391358,2.1618507053507225,2.946531350112696,1267279.9558390363
1.3897095793990502,1.9253251052224507,1.8713192318960863,646655.3669600971
2.92925887874833,2.7385978539535802,1.598959456029587,1851402.2477975832
2.3358898968167243,2.3747162031506432,1.703386163994376,1359678.5868904362
2.3850430775120213,1.560498823110497,1.261310557471797,1686425.9330935075
2.324905171673614,1.0338646412864485,2.5963809143620145,1430957.1576930746
1.9923877278679707,2.380928310182996,2.4399542618933636,985108.9794116352
1.318661521372254,1.1130880461129766,1.278134872424846,753141.7712281306
2.1918979061236596,2.793385843256778,1.9898434400791625,1141186.5653451835
2.4467980214440574,1.9702888406836898,1.4504266585767351,1591568.9960285206
1.1991164960491947,1.0353427729973197,2.3619064369098997,547917.44791307
2.4824383034941535,2.6574392325727283,1.953087747900446,1400971.1074870871
2.2652308627032554,2.3449405079486243,2.771196946231169,1159269.3942343195
1.8874066381368095,2.5893354094196033,2.1451875120060055,916530.3962933883
2.2545664642982297,2.8556972279187214,2.762732417758504,1098433.7234203967
1.983397708168868,1.6379337549072308,1.6595218381244834,1183074.244826255
1.2196976007774005,1.6987842507475288,1.1492172486629446,613896.1569923188
1.59297359679946,2.4431536978330093,1.7496669181829438,755173.0666986688
2.286062654209564,2.1118968283387822,1.9256231756383104,1323005.4008351446
1.030683742330038,1.691829008684765,1.3736990881427407,459644.6983578423
2.6773053574325996,2.0799814464695885,1.1494809520983893,1874858.5670741766
1.8037613122562144,1.5162820481596149,2.945528502365585,882063.4077510878
1.5823140298279221,1.1356117055860622,2.6572443287054064,786036.3063940102
1.6990195685701583,1.1363412214073054,1.4701850218230268,1055002.011386586
1.7782964501017209,2.2292276671817772,2.5902352466831084,830794.644208143
1.3993370627276827,1.3599877791247397,1.4284463145545665,762412.6272793772
1.7878196231360317,1.6387316593567571,2.0913025059635006,951953.8880942565
2.4609355754313853,1.0763133165327405,1.5846448041435082,1820195.8263480032
2.3969867358458448,1.6431627635294113,1.0587902098226407,1736386.1791567418
1.6301205337341123,2.7266177490571732,1.6118739182530524,768505.4653508473
1.4593121597663554,1.5254416425380102,1.212634831707302,819381.7414473434
2.7674606297900883,2.1660058528067188,2.287503571662684,1677867.8644547448
2.597071735049399,2.333323950903436,2.589912119280682,1450732.5496935097
2.8549911891388717,1.8106732335053797,1.1728842325087685,2147962.633818343
1.0328190018385819,1.403690591022947,1.8213363516515126,449527.6633879807
1.1263867222878947,1.4442752473093867,2.7045133155261754,451395.6813564601
1.663782946018865,2.6458383508663683,2.1849859195935517,750967.5134964795
2.6234220659419654,1.956052310471432,1.8091767412500246,1684198.6597532956
1.8587882618287983,1.0503917276476553,2.865770855171329,984920.76171277
1.3043459142046672,2.9876951671083845,1.138219526585192,564047.6812216132
2.461444368867163,1.22973964628266,2.7560795704248573,1487691.92576448
2.4229157849102085,2.6643898846766003,1.0379324019468117,1507499.3567043561
1.8171026036845335,2.0791777647846015,1.4316655544762837,1005426.2483597958
1.1345453001028873,1.5623927194367098,2.0429083718912002,489495.56217320886
1.5293977008085269,2.520965186755938,1.0192385856185453,773131.3542449871
1.2410064174086932,2.77960829405865,1.5901436756792888,508650.4285596101
1.5703666000698953,1.8168700211803914,2.713115227901324,711115.1773327991
2.773062310612824,1.3624779585942313,1.359335236809647,2152767.1216258556
1.8833924487587086,1.1754400127700413,2.673794908146119,1013236.4295769616
2.4164133654969273,1.1578844399523358,2.1108156117728143,1597923.8394728357
2.3280898264067384,1.2475256650887623,2.028288639336474,1509477.7965245917
1.2109607088839645,1.482553062817524,1.0902403254166364,638968.4134653991
1.2960672831023574,1.829324430584737,2.7568726108738844,529909.5347762085
1.722466172908704,2.502733877351919,1.3880779054014862,881439.9055404989
1.8461435497157133,2.9113638010292435,2.677829002279732,816038.0745569499
2.937937682960757,1.934342891178875,1.3119411702377717,2149598.6316212183
2.912675080882618,2.062068226838472,1.623298834331377,1991518.9930959572
1.0768006426738446,1.7654901817154125,2.4968231928261853,416262.26010685746
1.36244782928261,1.640848817733527,2.5398582740546347,598193.5398591411
2.2319981250940484,1.482620899439077,1.0346091161272881,1616464.0654931467
2.20670381256165,2.024819750391015,1.7582188584219343,1296231.1337244096
2.607532924901839,1.5961530785754847,1.5574417289367366,1823595.545253109
1.4887472004330193,2.414282803476217,1.4064655178788734,714733.2534574432
2.361315748560461,1.4055743822846019,1.9272398271607247,1528664.958917961
1.246512332626789,2.5091683631523414,1.4984361755774582,534674.1734981543
2.6707916093006974,1.3438297685119496,1.9584054174188952,1847322.7202060223
2.8027020812257755,2.3021106190060814,2.1992136971740637,1700912.6807688298
2.072425599537078,1.554294917140229,2.7609570742926888,1104592.5474066625
1.9304649640547715,1.962657432797947,1.140787864019499,1171001.9166910993
2.2303600910933685,1.9918817098271626,1.8674049589497819,1304054.4507724252
2.780687499700157,1.386632853360664,2.760202347372319,1751284.3061092554
2.9196929739650233,2.9063325287754127,2.049477196879155,1723595.0276110366
1.188231562267175,2.611625115277792,2.79566684692439,428399.03467269987
2.2215269087725966,1.786742324956575,2.4022452540636072,1244255.5828243922
2.6111363921387825,1.6132287215590277,1.7239526882740968,1776401.7646499341
1.6492064907283384,2.8065120610482452,1.3174133055128907,802128.4528535586
2.1766555586530636,2.672948608869164,1.8310583869691677,1163782.4518225533
1.8745449423200686,1.8585197000770337,2.41301084232307,955077.8978717182
2.8667393799400838,2.4866133894219544,1.0865488901654308,1974889.1113800337
1.525686459847442,1.618561967392089,2.1942955079937176,742265.7461644629
2.7811209215416453,1.896906927572687,2.41619427030644,1717598.8924534929
2.913692309317073,2.7951313671372127,2.8342802846452004,1612206.9716084138
2.7540544581332496,1.3770697792188662,1.2523603178822629,2167777.6674650805
1.4577374572155053,1.6315892122462643,1.5641589664553714,757215.4422144671
1.4377715189836993,2.961089386810303,1.8057067126952462,607307.0099691593
2.970127582205885,1.8449532275039302,1.075176546921859,2303818.9609012436
1.9802815618160934,2.662525811033481,2.711794677104735,924518.0663842834
1.7189285818527655,1.6185989495947377,2.125974284530141,895720.166827074
1.1056995809154402,2.988456875930975,1.1161843296898524,441372.10740202956
1.3158577053394385,1.9496315871193088,1.0368140145779945,671773.479894571
1.2411679523200263,2.43292725081969,1.5798814189714976,530894.6766286812
1.3934909440588563,1.6431323467489436,1.4586307706928463,718354.2730528015
1.3757271586413704,1.4514629813418407,2.0395292318926215,664218.2338408666
2.007982024793473,2.615212570014994,2.2025282125809875,997022.0970747073
1.7020397610498132,2.0621725311683607,2.647293613089221,786965.1122489342
2.884641578589706,1.023015468614364,2.30675539255886,2064987.283415269
2.7356762467163023,1.4966775144993663,2.152905233715111,1821638.5528403549
2.6256890768334364,2.924797899267773,2.0332427979733296,1469591.6298039265
2.773487555264766,2.5261828454435107,2.3788566785611334,1604001.7725702336
1.2665746377991212,2.3034509777154213,1.6180384927860973,553614.4556319164
2.2985068450395802,1.9718905009369492,2.568769660109444,1257754.760737874
1.4583125943749233,1.278514937615081,1.7926740274065636,772875.3169469069
1.017561737311548,1.9979475325975802,1.9012052818005132,399800.00136318844
1.1279318017391486,2.5868060256251306,1.47242744413993,457287.1674925397
1.2469892078317422,1.183969352175288,1.2347517400035468,688633.1313900248
1.5122219657150182,2.0833165363814006,1.133101171884899,797487.4514208552
1.7245774754499867,2.722278021102371,2.0361508677776,798507.5737634551
2.895579172949964,1.9119608897755418,2.9050403491695755,1726639.0330623668
1.9706595714960589,1.2743035743181361,2.347448336219011,1118007.787910758
2.6961710965422165,2.5948231019838364,1.3066637525156233,1723823.775025477
1.614160644274174,1.6877266215959386,1.8754649232484675,835578.6103664903
1.8300311953173747,2.352970847918714,2.9103382237992763,829936.8916194155
1.1569778541629927,2.262919086596156,1.5938507877305543,487374.13044882164
1.2066410520663264,1.1131344736848545,2.655887633727011,525097.0396096035
2.633803540542813,1.755993747158686,2.905695051697603,1522615.3157097779
1.5346377276128613,2.2318509084305203,2.771202050960551,653699.3049834761
2.851081204165382,1.640812792229657,2.9974022335868202,1719197.2526792758
2.5302559547792693,2.409795728727839,1.6420272403701477,1537829.6130445772
1.7549760570869155,2.307423072924522,1.718599879549739,891159.4928810121
2.8577156780029522,2.9258813219789648,2.2503742385140812,1633079.9181375727
2.0805779444785797,2.9173021056791857,1.2734576874089416,1127499.5272765984
2.788727808425862,1.2464935767676393,1.8555486155478877,2033630.7867752735
1.7611686146966798,1.1976355454765566,1.5550889447891258,1083444.8260824478
1.945303271785572,2.2429779076396947,1.9744956832033036,1016111.9458496986
2.9427785041003345,1.2158757964133666,1.4852663695351953,2362378.1030641194
1.9950977117584807,1.711762299003255,1.2983383944143594,1249230.3046356903
2.4648381058823254,2.160050132628444,2.7145691570903963,1348028.3164962882
2.2024831415828143,2.36226797091534,2.2204256876569275,1174343.7564989207
1.902221184913967,1.226352998467168,2.1448584114583418,1098968.6263337315
2.3882987270302136,2.6614332388208055,2.8136195390802268,1213180.9521265351
1.4848856631428848,2.1087171588237483,1.55501831430735,727049.9243339295
2.141066069020531,2.939504537091012,2.719363808392568,1012901.17651765
2.4982422501372366,1.7888895621398604,1.432687639591,1692015.4287448104
1.5945432643934014,1.312658497617292,1.157985746116704,985226.5824169498
2.6760168453532502,1.0919452613143867,1.202855709937676,2222529.4231626242
1.1799813983051124,1.6033846904635367,2.442182353132802,490128.33147266676
1.1318126860274593,2.3532236261325994,1.0063402981130798,505250.9617281537
1.1315937873363267,1.5317852216738774,1.1404211778582893,566353.5133505333
2.661431056967997,1.691738475065138,1.1303934219887688,1987792.0265578295
1.2111212524097277,1.0602532833048717,1.2840427316016658,669517.5724205063
1.359209454863918,1.5553819604549401,2.798606720283682,584080.4899092412
1.7200167777864583,2.4492178256293298,2.8722292560496916,752091.9117754066
2.1002389650404787,1.4117365707797591,2.9094271831424656,1126132.4479070678
2.060003015518226,1.1196070467663972,2.9643950422669345,1125241.066241103
2.32406729948082,2.4051498218454315,2.914294897598544,1181480.7969180516
1.8246272657610396,1.1906873541638445,1.8941862533854206,1079268.0488687207
1.0765429501210881,1.191123338007465,1.5785171074132502,516204.88820005785
1.5191290937153266,1.212113545210322,2.88886025741891,711107.5530977588
1.04987242857917,2.7982857726343022,1.8509388850488242,383708.39125221217
1.5285174658590637,1.510247635526422,1.9312363646379478,783464.8166847393
2.685621768351968,1.275178321339358,2.511454416525332,1739512.0725732902
1.4538539827192654,1.2355293810565022,2.7875097264960025,672188.1094084993
1.5649197148863325,1.7016071354108693,1.6263984403735956,825339.8929707711
2.601489162918849,2.918764161515912,1.5727549287108433,1522730.946063886
1.7726629334285173,1.926519929187581,2.4470281654179136,867978.6830265744
2.7025009370956106,1.5018304006980168,2.5679991993911373,1693742.6904456432
1.2641016841056205,1.4809557821917965,2.3191277641534978,560742.1592595759
1.7348153896182672,2.2987765577970882,1.6271270512946876,886945.3276274847
2.9338646393068752,2.9281266673797033,1.2894052061166448,1881991.638926973
2.6633877651407616,2.826159341068386,2.5877599567734357,1436754.2117878024
2.5237158762268437,2.2586411232508894,1.708704095403032,1548094.4752310182
2.9874264162486814,1.7828191037717782,2.3027183584477537,1964753.1513050403
1.2562617175467055,2.8183992354872665,1.5505838850128806,518103.7935090898
1.2385374633657296,1.0381706572549196,2.641372777058113,552654.2597441607
1.1343150071598707,1.962426313698601,1.0539948900505332,534984.6134405574
1.0937149606487617,2.0787546570227384,2.117840617525301,429432.0485087422
2.8648947130357367,2.594310082579809,2.6661897491358912,1626058.8543890624
2.466286803068602,1.3146774356877517,1.3629488649694355,1820443.2847249606
1.5583479752673375,1.0428312516806175,2.918203000847381,751759.854545271
1.549307242840262,2.9604102136896056,1.5030550045641686,702032.1744663134
2.426899980287253,2.9732140116026367,1.077692467677514,1444735.937500478
2.760818729494763,1.9528465935494048,2.734901364912978,1629526.6945124166
1.3768925229435942,1.6420377642090753,2.8745333660232655,584699.069139247
1.9944837748622062,2.6023065524211706,1.557667128343401,1062153.384325886
2.261977416495087,1.8648400500543036,2.616321547389222,1236015.3418196067
1.9179294542258245,2.2728125415291425,2.6999378580612623,916088.3915751318
1.4910309386072815,2.6006468187904055,1.6378633014297836,680158.5121200169
1.724055209151626,2.073929403885124,1.0613991865694743,983268.1900460841
2.7141045280957625,1.5725705566876556,1.0310174979870994,2131279.8866456724
1.674586422331303,1.5324886957642654,1.7179801464180353,924432.3008722287
2.1104597536580654,2.2268128609770614,1.7911636350792863,1176382.8463496966
2.5611003818149305,2.85507080871315,1.1244312415709246,1580200.890254292
1.5798190580562965,1.4936156675578984,2.0431912138570527,812067.4754307036
2.7155081063632145,2.964436097829574,1.7127463730817987,1591370.3637872708
2.112595644478458,2.5141409956458824,2.4790170723620704,1056875.1338876504
1.9437894214601223,2.0553837858785737,2.010684224061674,1033649.4297268381
1.0819999997561072,1.8795617998051641,2.7307247163917268,403147.2484498057
2.118096400340839,2.48621987197038,1.536056608117354,1182141.3008369724
1.2519341281575553,1.3290168712208343,2.6975479809052305,536897.8143261876
1.9971201318941474,1.708845904527259,2.8643210592454067,1015043.1922855299
1.12557676659817,1.9850780787046545,2.4068421695231326,438250.302685147
2.0837937967092404,1.461928847612864,1.5747525290930293,1327606.1801730448
1.150743062691735,1.6320987206521578,1.8340776396957892,509951.6335421304
2.4395024458424626,2.06290172481975,1.7542918191496772,1499914.7076543625
1.9903522437316525,1.7758580502521117,2.792725511358087,1010394.31712055
2.0388925326119516,2.717015650960578,2.741897950478161,958352.234389935
2.880199879425308,1.7059746580188393,1.2171613811628652,2198852.994411386
2.9129497141520755,2.3897521882006854,1.711717911589714,1888062.9653549301
2.242139313373878,1.7469327302090765,1.6990354812814252,1390993.2553596185
1.2354277311019004,2.0588052746282264,2.1495189070129914,514823.2971466217
2.5240953135317437,2.9396263321763327,1.0943501421866775,1535602.1529855328
1.1624306249156977,2.7792921624156044,1.0084504125345548,495275.79550715
1.7532013287691233,1.479564118592287,1.1492952280296098,1101160.8914331093
1.6318123743881552,2.557028331919047,2.9716732773910106,681836.9375911356
1.6988665017297848,1.8798731974742504,1.6978199403957739,900376.3992682814
1.3824848227708526,1.1306318828085382,1.6075713909888898,755517.4208843077
2.568094773409357,1.518956664394001,2.3302412348035384,1613311.4556256724
1.9276230333405533,2.1743423060541804,1.6913150746680132,1046907.3484783982
2.848414597220075,2.8442777518110214,2.7429252977028313,1564207.4280610217
2.5209034546556373,1.3684330300546121,1.377939137089634,1857553.7647649136
2.59795361619247,1.7769136870883395,1.5043827829843912,1777915.5194792512
2.2382625577124724,1.4497338452180923,2.7600976010631753,1255223.2008955094
2.0847139478336407,1.3959235176590994,2.7871419916562967,1131902.8210748937
2.8592968911810344,2.40225396037867,2.008771757201081,1770540.4386915236
1.5907557233017757,1.4274957233144216,1.2489380456849426,943221.6451835344
2.405615940033635,1.2510023607911664,1.214288877986842,1827646.0420543663
2.3417988039342115,1.5418790917046898,1.607658332456935,1553058.269372649
2.9498446443070514,1.0613483510372657,2.890544801268512,1960121.0218830723
1.7117666421503974,2.0010840158500063,1.0297723684360818,989397.7684248303
2.8215003292721326,1.2763620595663507,1.1690965209880675,2330916.785861994
2.9561590319876414,1.8658192404804554,2.1195622254133193,1958138.9664097873
1.5814250143088535,2.1825443770708803,2.269790305673194,724879.4231009973
2.718168296630005,1.6274419623060006,1.9026406253422576,1834462.5422488786
2.683445051165807,1.4156365009314367,2.115968677344922,1799035.5889407285
1.7481333573629885,1.392619804181001,1.5159492221771305,1042338.8370370299
2.96821468823223,2.3861794885678886,1.2770322804868957,2054937.9804823548
1.5162632754069822,1.7963236556705302,2.7975745643937806,669974.0894621046
1.80245874099394,2.3256212754685297,2.5359382005540914,844105.9548545431
2.9224824657090913,1.9530963481790218,2.5536360254919277,1810021.5852014958
1.23757056958506,1.9748817145986133,2.89515203622509,479817.12161114387
2.106440721017604,1.7762632496583002,2.6387116126285735,1119042.323435921
1.2106626286471656,1.2983441017589528,1.0632903348994058,666676.4829276953
2.616170901421528,2.8871653632503422,1.431767127232373,1566021.5197871993
2.3861093158169626,1.114081176596634,2.90192210952198,1414572.60090031
1.9153513805806512,1.265421059247572,2.8538117003511996,1004503.1186719409
1.2073004528883393,2.268939387124675,1.8589318223548053,502165.35065525095
2.3513236851015877,1.9407585900949225,1.0501880274380533,1603433.910630727
2.344230803292156,1.5781219304150191,2.127560933029973,1434013.3520793251
1.7979607909886182,1.079759698330189,2.3352226491161483,1003374.0403034079
2.446352857121663,1.558226896555274,2.012990556343654,1557246.157813276
1.2272182484431988,2.514423750075927,1.8374701422850694,501222.2307229234
2.921079198488695,2.587055588314114,1.09278430688319,2001646.140522306
1.8573261045307583,2.464094378574756,2.996653804066217,833091.9468644034
2.434966220907047,1.0906007658063035,1.081645998067677,1982766.6203893851
2.81083413034404,2.63749183263311,1.9943310933742315,1684083.499193772
2.237675977420496,2.619777371158753,2.5690648260999627,1130179.2642746833
1.5659258561331226,1.8066776527432553,1.9979941041804192,772653.8315965509
2.921739136117087,1.0481423108016672,2.2977603841734444,2099869.3310709195
2.0993804600608943,2.2700273088030825,1.2778962964097995,1242042.2328157218
2.8183541608501246,2.27167639477372,2.9977181316655948,1585257.2905548355
2.7312741125561013,2.2784270022851487,1.1646389475595162,1870949.3439526816
1.3913051504133078,2.055452478594553,1.0190159842301374,719838.938152218
1.1804102805250405,1.8421942287973057,2.3232460922239655,483287.7462315352
2.6279242093635755,1.6583612320713865,2.326605455061583,1641321.5561304623
2.7061724680735093,1.590897506650681,2.3509910618356384,1724518.2811580226
2.5447295840853945,2.3105193046961157,2.848253452243468,1374599.009161563
1.7995138523471812,2.0145763328671142,2.4803039210572386,875710.375291865
1.8776026477240624,2.565956311783724,2.140074163932604,912147.207882348
1.8092988246276691,2.3373777090469234,2.6997823208932203,833987.121948219
1.0296845700865351,2.783019310382179,1.7315928172229853,378209.86499445094
2.7307199444681354,1.3109097459007792,2.6852384880655755,1736127.897906248
