m,h,target
2.0500976279561502,2.6294493209715366,52.865886989105924
2.040280991849525,3.4765413164509074,69.56223926843359
1.193416718195782,2.0792014139273785,24.33463600929211
2.794521975709838,2.355599652706183,64.55727438049476
1.3186799515117573,4.441508676928178,57.438897277087975
1.5842278662096354,4.398158453335832,68.3320885777174
3.1532704689310465,1.4622224385320126,45.21794725726813
4.200165665768017,1.5574452379812795,64.15276524195629
3.432922994618258,4.520363355471034,152.1856076240065
3.7182510593924833,1.7936230507170907,65.40426390875943
4.874994107004406,4.11271733744012,196.62517959068185
4.399254718493552,2.1573391817330245,93.07514362339667
2.9808518620214777,4.738024695859595,138.50769087033552
4.737768581838084,4.960762162539735,230.49336313519828
4.63613420528573,2.9411216158699123,133.72270638902611
2.238084695577552,2.4148729324777545,53.00379632010447
4.602678048703331,2.9237567877621182,131.97388940875211
2.31224163524167,1.8613075949299116,42.20729713690602
4.86243217488577,2.18172651769901,104.03753220183455
3.910803211460928,2.2927216612175396,87.93332039227049
4.702787146258745,3.7006823033605336,170.67633210076545
3.91026497787874,2.5093709480632547,96.22927841758056
4.777155075006968,3.4803871859037048,163.05460766482213
1.0890137393299022,4.951836352757732,52.8854029908126
2.7700280063540164,2.163791690828949,58.780839463505124
4.466187461681007,4.123950875932023,180.62863777168758
2.545249896370006,2.099417749207219,52.404124324009096
1.4029107183355611,1.3760750857741808,18.932516346667292
3.043580803807735,1.9361479745115133,57.79091328349369
4.0653676610924485,4.414336666615114,175.9954563010983
1.0412483173698401,1.734050418542489,17.707294428873766
4.9756381380878745,3.5721055180122936,174.30475812836275
4.8354091461648565,1.185050466440185,56.19610929514829
1.7118648678516224,3.096128695376178,51.97860968920496
2.299230032517282,1.502777945604084,33.88546203572098
1.3230020929444537,3.0841874047421625,40.01634934150722
4.641354295514448,1.4071454123976532,64.05010938443364
3.123353962244185,1.6436095039721614,50.34496273461007
3.376802346673843,4.772178582222436,158.03690051176105
2.029529315680934,4.049660850507204,80.60280540166629
2.5778403056815016,2.0887701867426656,52.80594818340982
2.6533827058975503,3.723741215819152,96.8981668980691
4.799675725772278,1.3647351867099227,64.23865821247168
4.1309966300409515,3.829314870357158,155.13582309092268
3.9712694075897788,2.2411403948558926,87.2839896304253
1.6131632179591295,3.735682037192733,59.099579446616204
4.4968141638706935,2.8888414643558877,127.39864958060525
2.4375898667162654,2.8477782840137995,68.07740378852776
4.932515375478215,4.717374103605627,228.1943785616771
2.2919846807159665,4.38087268166202,98.47103838197873
1.9362855333839097,4.85938550321705,92.27561104490081
2.102379963087949,3.542070537054199,73.03055307135445
3.016554927626645,2.470821041067339,73.09517396151674
2.284418194735944,2.8541920033523422,63.943288985539766
2.8686632740603937,2.257979647826171,63.523697918113704
1.8991934621371267,2.1377483896436065,39.81639808434916
3.700226839785733,3.276514887290023,118.89858054198743
2.341335673412819,2.2721632964674328,52.172229700889844
1.5165761768407515,3.2985954776962454,49.06021692061545
3.2611621975400493,1.3817637578320543,44.19186927326404
1.547926789448831,3.788841916669316,57.51658300655768
3.572078211416589,1.0866140835421931,38.065581115431115
3.6024488920494173,2.0831381674598144,73.5956388683278
2.230336559523493,1.0644760985738464,23.283190581719918
1.3161689906397558,2.85433850789723,36.842857505086364
2.4794969436172143,2.479367051805875,60.28934674635673
2.3107827527337426,2.699744191674876,61.18118834237535
3.321660771329492,3.369802758386677,109.77310136198678
3.46479999124537,1.5536647054552253,52.79242904922816
3.2733121376058443,2.6344446353964854,84.56928760596668
2.717602226357143,4.317988447235704,115.08097719752645
1.869313745605639,1.2736466734256138,23.348949206693838
4.70634190385449,1.137325405720913,52.493362205080736
3.98899771694412,3.7992821610385032,148.62830038587416
4.365754988303758,3.467407240486822,148.45689942822838
2.5140768869347694,4.282543684405578,105.5884786323346
4.449274869571391,2.485529048643559,108.45367056398689
1.2753885051353353,4.4327014099834,55.44305487987714
4.043118231388659,1.1811182543152086,46.83235513022024
1.288475946025872,3.1644868026674398,39.98671979806977
4.184146948422656,2.983461742185761,122.42315767057259
4.688429985415494,4.5870737055011155,210.91104749793072
4.886226304582767,3.5894317749944813,172.00277581503818
1.9941464436562852,3.085970998040917,60.35108243814016
1.9961496611374905,3.7862362432999106,74.12026836104444
1.0451104802491362,3.326174052187603,34.091283274052735
2.4967403836969653,3.0192564463201026,73.92810317948279
1.112712986473258,4.5149783226348195,49.26914225485459
1.5219853230611338,1.3154072225204416,19.633912981347958
1.5150084118836982,3.4679635538145996,51.52591872781794
2.8705717265469897,4.9889475113238575,140.44733829978432
4.824410913612741,2.7553733553192634,130.36497358050948
3.41557675169432,1.77426318048982,59.43171521704354
1.4140643974556477,1.8190179461279876,25.225648915946
2.2034266838229666,3.3379362189892614,72.12948207557353
4.999841296129283,1.0915492737484187,53.52241974129279
1.2730343830882416,4.708235140144387,58.780659343786766
1.447566173598037,3.383844475701784,48.03800860907457
1.3600641669713225,2.4425035354197173,32.57847678575983
2.0238932086718058,2.9730026573697663,59.009110177829534
2.3150439581140256,1.947521051003541,44.215809233668104
4.860719771369526,2.8326151458402435,135.02815459095964
3.19034534524292,4.377263026519762,136.95456593635126
3.2532954613106515,1.9361912987442844,61.774316188003816
4.938121927042525,3.8248196861680177,185.2289863823667
2.9524288917693804,1.619523345976058,46.89244036465926
3.0018134254518154,3.32798828172872,97.97192905695485
4.279572250678704,2.9957809707376866,125.73222352028745
1.0091989816364042,2.2375471624342542,22.145484025606184
3.038167595456215,4.814877803912301,143.46077489533133
4.478527025586677,2.966323006204356,130.28361925332547
4.824889716949897,2.4088801719702766,113.98265354501585
2.0867625377241494,3.5689163413510885,73.03744539619906
4.6004203048558665,2.812977357484161,126.91119204127266
2.505509512184426,4.865782512786309,119.55972967665605
2.6094516603884985,4.148953826392283,106.17543108247276
2.365824566369756,1.4922291438732875,34.62216566540826
4.3948756174044155,1.2866952104586589,55.4572650511152
1.2034580280676028,4.761413080853295,56.19568693714985
2.00567878120613,1.7447693101253154,34.31907460498036
1.7996857431364668,2.241701266069117,39.56494703203487
3.1521026195748143,3.5509856893433174,109.7704501748813
3.5472915436210424,2.3970752141778426,83.39014331188801
1.3108715613893365,2.8374321292399185,36.47722560241057
2.0616945288951896,3.1618835396215736,63.93024421344973
2.074712776013701,4.8671590887566625,99.03066571448993
4.332310040073406,2.343163731598437,99.55391442972937
2.2830116755195795,1.5066459460883332,33.73304263278085
4.9275522328462245,3.8835301944631517,187.6696733194832
1.5600111413655462,2.213223775173927,33.86017530277637
1.2646452639688883,2.087635022766642,25.89163471969774
1.6571576796509144,4.100295938025168,66.63696550320837
4.075559012091514,3.5717091208093406,142.75766767873407
1.5954019468410596,1.2310419837517244,19.26101446714434
4.16915945815972,4.983295300303383,203.75172986295325
1.2224199170548977,1.1725942571784564,14.057379049093747
1.8866100922892923,2.3828821327446326,44.08804989400681
1.3752486274562536,4.860712667653646,65.55673938054159
4.822276440698516,4.096250890696081,193.7201636000192
4.34107333633726,2.162319047864226,92.05620601965148
4.169857436109675,1.1078449147749425,45.30397937561123
1.0841371080020257,4.869068374187943,51.76858068133217
4.842886050218976,4.141243627346126,196.68498473259535
2.674720396619393,2.681206227540683,70.33067478548125
3.8815317798109668,4.404001273631608,167.6435147352183
3.5088908473354388,4.948484643239616,170.28573208117587
4.314443964106795,1.4114134192080732,59.71937450089526
2.354894432791011,2.103023293777659,48.5681656810847
1.8947472613465517,3.321484140011555,61.719108794195684
4.1817493438064535,2.56936673224673,105.37079806992078
4.166946308994053,4.660063803183515,190.43463716030337
2.0351473688017303,1.0194902820396727,20.34769074787243
4.9924199343395435,2.018168160258695,98.81084975110261
2.60971859036339,3.159013255304569,80.85023802114951
4.716262774183383,4.038331011488793,186.78245696082146
1.79523806000411,3.934622045706302,69.2725609149325
4.365756615808209,3.195548430232994,136.81732657107025
2.8202228038002564,2.197347403480322,60.77406976541775
2.024179472243222,1.2198476701777348,24.215352344020076
2.827014388928756,2.8282801380414537,78.41273785293622
1.7770997397643358,2.088518264251274,36.39873212300847
4.7672064896131765,3.844239826301385,179.72587746155227
1.44414437394316,4.000199010968508,56.653714038437414
3.4443817751250227,2.6667494160900596,90.08026738015103
3.4991277800958858,2.6779713529203226,91.89712070967089
3.7230065813913265,4.360252208817407,159.19945989923178
2.182820811237789,4.683133069610482,100.25147227847134
2.595456533419507,3.815955430989187,97.12996428024786
2.957562345015682,4.004234910793141,116.14208846978774
3.0968510420757123,4.095484457327118,124.38321377005437
3.906317184275169,3.060778999092168,117.25615590914839
4.177179602250782,4.038822488357974,165.452787980119
3.9602646952956158,1.6544355832895006,64.25549176501174
2.2097571270814886,1.5986282553424647,34.64401383307478
4.962630346573469,2.9807141609253383,145.06693426264601
2.792148955517887,4.823079093718624,132.06846877506214
4.3783474538387885,4.813317137214678,206.67639397980213
3.389246921148398,1.6493547815562986,54.82182252396342
1.6150820727844262,3.2151863273837056,50.925689549172546
2.1043869529030705,2.353632134991517,48.573607686031224
3.1323748192704692,2.0873076703632445,64.12042147972315
2.1498307429076173,3.3533410603557656,70.69979769939214
4.9670361812936505,4.663614201881445,227.17268705146685
2.4862176871791135,3.0492058230238475,74.34676352684743
2.6285410003108964,4.757680205503387,122.64396367043135
2.782299209902855,2.676614617789944,73.0341288148097
2.680188560291948,2.0955238998126875,55.08002679843277
2.316714236300457,3.2450920282580786,73.72854447601183
2.9459259565531526,3.6879244190268707,106.54670272971387
4.501035949541657,2.2020036195858452,97.20009411938149
3.1034295382173407,3.3806163242934293,102.89018520218856
1.716800356101397,3.144888279022024,52.94941812699766
4.570982840520441,3.2405621107780544,145.2667151362845
1.215300718800187,2.5570293026948607,30.475836502517318
2.960836178811168,3.2679608435020513,94.89151890139019
3.917367130546511,4.425134700467945,170.00314093433528
2.839156898030315,4.472460271146193,124.52944712892416
3.796946813860768,4.501865843738129,167.63443609994172
3.313583612839574,4.497872536571476,146.16428048938803
4.00341780025386,3.130862531983674,122.92241680430969
2.278754589184748,2.7333887653859508,61.08507854821487
3.414059649223686,2.945043787999861,98.60502247184321
4.68687612497275,2.8904252014854497,132.85606515911974
2.5483465584058784,1.4290875085977182,35.71523296675847
4.979842927559558,4.889383082744352,238.7843642127445
3.3004110325760876,2.6924714020364036,87.14757457397145
4.034353185122091,2.7571382818063888,109.0859050557342
3.336267756949596,1.9559965915636894,63.997818037672964
1.8325629744574377,2.422420498600269,43.53560818695558
2.248732930081194,4.787613817679304,105.58279796754478
2.36824563893662,1.0451684105528232,24.27443870512294
1.1501145662010548,4.671323560665922,52.688669152382445
3.220887511913558,1.5385647188825882,48.59901892255852
1.582662006346244,4.406343583715835,68.39159152121309
2.780756075957069,1.8874481811771324,51.47236311003685
2.2792749664769016,1.8738448693641816,41.88577253158162
1.1063673840825907,3.930532848082569,42.646851076217594
1.7393450763760003,1.5383482542047249,26.240770953917437
1.4017305804235716,1.4676527953822647,20.17548806300142
4.184430765445479,4.590984418997449,188.39890777115664
1.665157968466489,4.804925395442457,78.4654128577292
3.9891234976580545,4.93470394001897,193.05220172701928
2.4910315328223174,2.295025605291675,56.06643415193856
3.83121824622794,1.2982212322810218,48.7777513351139
3.0744968936579986,4.262320550635568,128.51574610754523
4.117961903475056,4.501598778075001,181.79640215976855
2.5580063340153383,1.8694798141239284,46.8984588057006
4.197059356013387,1.2966529110708427,53.370961377359755
4.7045363225231185,4.6387344801441355,214.01909121727576
2.809800251566224,1.039465097393467,28.64319988811969
3.5031760264972456,1.1418532613445662,39.22910790581223
4.210306032246219,4.690034511515579,193.65373519788147
3.924841616274858,3.752496024589875,144.4370307776553
4.591563824649921,3.6028351616812264,162.23374495977407
1.3876624969025864,3.690806205826526,50.22746603406195
4.689551711514145,2.2324021304430364,102.66914202636951
2.239464201888718,3.988001606900094,87.58618789797904
4.1492693701950145,4.046433333203234,164.6569986955797
3.3087663075580904,4.244305296397874,137.72376466492005
4.658799103943064,4.212798150784446,192.47787251143197
4.53711563927796,4.000347685223947,177.99744272307
1.5953124010204065,2.1578226999448527,33.7596296709555
1.6351560405484036,3.8029739300371537,60.984395969290105
2.854457396045831,1.6123201129061289,45.134746990065366
1.5964675956831411,4.015920682226481,62.8754939235335
1.654416841382433,1.067951365951168,17.32736776802771
4.859935413627284,1.0005879127802326,47.689407339749366
4.609646859243419,2.3997165260618254,108.4835212450992
4.454333874093427,1.6132918605188307,70.47448069854246
4.861467766594444,3.312510401521438,157.92861856415638
2.0404047502233817,2.831236331297082,56.65374505837483
3.7493276254390007,2.349617318755051,86.39462059555555
2.7669264511106126,1.2443134589763822,33.76475393328579
1.5898140800376623,2.1070740006042015,32.852036947046976
4.392665287742631,1.8082340995641504,77.89667895055524
3.2563409838854267,3.4867809265369707,111.35012583597131
2.180987819459938,1.9170174485995983,41.002985651796955
3.2071782690751953,4.6702618045214574,146.8927978046531
1.505783060955927,3.205991977839363,47.34357115404934
4.81219069264314,2.0856865555674546,98.43012706864513
4.889061959023987,3.4564913965742536,165.7284988713026
4.733478310090482,2.1475820460429307,99.69338246526132
1.0651440233624658,3.484010282175845,36.39350955715695
3.687779489819974,3.101740583842368,112.1777157639488
1.698398858623662,2.5581618702631657,42.609249620573834
1.863353467876486,4.7555744959035975,86.90292825473283
3.7933683719738163,2.0686450563751273,76.95683068010317
1.8298591205575576,1.3358751214481304,23.972851337020757
2.55204461604229,1.4910652715322055,37.318234819826394
1.3760319166011743,2.727180983572315,36.80261195881443
4.398843057493108,1.0653994245020582,45.9607493209282
3.3066600706485754,2.8412157161600895,92.13612323703758
4.953541885525334,1.6680348687666768,81.03210853585706
4.0205663338919315,2.4316745587453985,95.88018384761914
3.4388222850636825,3.441095449892313,116.0493272476119
1.5932338163342692,4.393923820128234,68.65437439904096
1.2989202611551258,4.840866887572669,61.66543610243907
4.816264098908243,4.649854493198548,219.6270516460708
4.884584562229002,3.141032110466774,150.4652406299593
1.23826857987205,1.6872614112777677,20.48959633737647
2.6037506438656464,4.318068588648741,110.26180612298742
3.0813612659702665,3.323009753122603,100.41773244396938
3.0363134560618814,1.1049212210168835,32.90137848856533
1.5541532114073542,2.2777028243867115,34.71579105380571
2.5772263166839595,3.9467068345179266,99.75245673495634
2.9293067819145575,4.387288804774827,126.03676753438852
3.1367565834699,1.5177090611844846,46.6880269039573
2.5342641346107584,1.2522817278386889,31.123619447726835
1.563179275560997,1.7050614504435706,26.138761101395602
4.704246693734779,2.555443375905983,117.89422336326014
4.866176676500455,1.2855199112267663,61.34834565911286
3.3866336622690625,4.477943019691513,148.72465123643602
1.4712317739407799,1.0380212780459641,14.97695507482484
3.7777427770668432,4.777706161798362,177.0060030626846
4.90899139798837,4.212021295702773,202.77714525989893
3.248920892497811,3.258103390330728,103.81023495390517
1.051271816949328,4.8515097669405955,50.018205567276176
1.1339417277301842,4.370681699531048,48.60445659420843
1.0153063423786874,2.7310733384338963,27.193595736304147
1.1031299147625329,3.860948469552619,41.76926590426994
2.9446595747742066,2.270807626381301,65.57701039897754
3.882149663383748,1.09576271782415,41.718143092328
3.030336625618115,1.9967759941361733,59.341209920218816
2.190050479349252,3.0008380967796358,64.45147564894314
3.22463927844482,2.2588789425598637,71.43487216996229
4.831562295270393,4.437152422717389,210.24617641930413
3.47500896210625,3.3258650529331995,113.34352835990859
1.6403543832515899,4.634189611094785,74.5500017581971
1.0907185257879557,4.281178316061333,45.79437983850256
1.038455745574463,3.8280681262717953,38.98556448911991
1.2887110092396101,3.8785587463904383,49.0187336827634
1.8909012805255196,3.954378899698413,73.33027460707955
4.344336122627638,1.6074720476244249,68.4861928417465
4.671718744405636,2.5978633079423497,119.02252517593331
1.3617435121898627,3.9959615424338693,53.36454243555886
4.739061263670438,2.31441776176348,107.56481928763569
3.442886382027105,1.9960125251954954,67.39413885563029
1.3816943096748036,4.24562052785625,57.529330346970305
2.128367707634374,2.366896228664767,49.4039932825373
2.9140114621766546,1.897045004731388,54.21320277912823
2.1512278782636733,1.5866613122732711,33.47393936392019
1.8970717818162313,3.557663141940814,66.18883908316968
4.3793387775795765,2.1133296746300374,90.76365352654355
4.748985648402707,1.6749807840725444,78.00938632606048
1.4041979165210137,2.6184528400107605,36.05863280218324
3.0608453479871915,1.4355376088551144,43.091552107146846
2.1822752989738223,3.7537601168980688,80.33637438339115
3.2277936728166186,3.6358106454039074,115.09148617475914
3.1553823447759797,4.579036769051067,141.69753569844906
2.5111355453328152,2.7950850969893235,68.83373974771808
4.622683846570185,1.5056150567679651,68.25654741714094
3.525153105582139,1.5490816382246577,53.55357473795613
1.247969923702668,1.5352468335866667,18.7896419561204
4.455527167199117,3.296927743932169,144.06042794546596
3.773837414094623,2.189554862715049,81.03547696747118
3.042222201170079,2.881196736244168,85.96071531875823
2.5843262275081553,4.761984033902302,120.6900439327668
3.32013974053077,2.1123737004231815,68.78017715343243
3.0789689728090908,1.8983890851556082,57.32271026447341
3.850321055987496,3.173963399844575,119.84917091844672
4.967266966008916,4.1948404680242515,204.34740459543505
1.698271167858532,1.2355002833823963,20.57718969122787
2.8524720421718692,1.1041021366858033,30.886366614001272
1.2962026068650623,2.2171253538733953,28.183784807329783
2.9926479919836866,1.9014812586322245,55.80638113880841
3.383012614825708,4.026792039382915,133.59770382968458
2.6751732107565718,2.0253733825526883,53.13652879719035
3.935722651665536,4.328978038044517,167.08830144282572
1.076592399651196,3.335810681953058,35.21996174227423
4.202012703242061,4.307507620386492,177.50867846590623
2.512453078948183,4.136073211850896,101.91130261265594
2.78286068875124,3.015884733871422,82.30806277289248
4.242544738916932,4.995922593807693,207.86353411648636
3.78055207267682,1.9386622159954974,71.87759639145204
3.0660509576574624,2.6288471226179455,79.04617778547546
4.12597283038404,1.184964212096475,47.94769932306598
1.3712070961346523,2.3145556033771784,31.12481980941453
4.901611126023274,4.234606714980984,203.55796957485927
2.0850972937209096,3.1354578961124,64.11556492626258
1.605187487890328,4.808277816299293,75.69226372416087
3.460437027435755,2.031447503956966,68.94023026058325
3.419410741115936,1.8483112419399985,61.98156702062197
3.3296333151468587,2.3809922296848147,77.74823911778817
2.4762483827087256,4.664115432276757,113.26602785830445
1.8402163841684462,3.723525561615966,67.19847355370352
1.3158306097991512,3.256919221846055,42.0284281343733
2.5494426113289843,3.072826086150624,76.82797681643821
4.978357991715889,1.268692752396663,61.94107773559484
1.183825376143992,4.8246061986381985,56.01259466766005
3.525786769082049,3.5423432113995825,122.48498572552667
