d,alpha,theta1,theta2,target
1.6794261727045632,0.2411918024154985,4.300014273610898,4.292690944511344,1.2743689876354705
2.985478920636572,0.8283606158051321,4.9255164320951135,4.908777082770702,0.5124582911469299
2.4706498905836085,0.12661286948647527,4.094638932093191,4.5489648497235535,2.182717956447917
1.5232968998959078,0.7293957149958402,4.441243759369653,4.520696954505809,0.41275986847480195
2.5419833040848543,0.7701775226824894,4.054214468138339,4.874078902025207,0.6779030569756131
2.1589115400766135,0.41294666919929873,4.824922814473015,4.489500230555451,1.2883803546233143
2.1206983327494258,0.020136247297830315,4.942343969660097,4.9927301886355915,2.0780474834791107
2.417994980420359,0.6515428539515046,4.191409480067205,4.889625292891775,0.9282631179938134
1.5811226885470122,0.6908172045393606,4.261083960832833,4.3202468267777645,0.48920563606132966
1.945727870381186,0.25815290685478237,4.524207215776204,4.605017042079197,1.4443997128071295
2.058448883505474,0.7726010683362643,4.471575519628524,4.83551854510929,0.4818449912950956
1.8888268585298555,0.0033632053241033962,4.477716871040651,4.981490850169551,1.8832585737695293
1.4652453417398845,0.010218297757043776,4.833632602371682,4.873528006865694,1.4502847013425317
2.727388243644725,0.012643649656598976,4.2895717440097085,4.296070525861743,2.6929048122323045
2.6612495900755504,0.019144364409331142,4.920793471697767,4.782564922778116,2.6107694446002845
2.9196997015844763,0.8313869010551668,4.580945254812183,4.641534656360658,0.49271005021329717
2.7851122432904134,0.8544481261869835,4.320877807892632,4.835278557999328,0.4310826830495957
1.443348344129668,0.34750653172348495,4.755715080948287,4.581864211955379,0.9454507331219533
2.473770167609236,0.7881937172326652,4.442783726169574,4.0847323605231,0.5390277115002612
1.3744896212695337,0.2250144932952714,4.778924524924282,4.306587470690219,1.0870726725447877
1.9114555331132386,0.18940174509407173,4.006305860004542,4.962271376334964,1.6613789129642398
1.7763121042865244,0.873159003513772,4.078619203418217,4.415780447105545,0.23138180410512532
1.223575967918905,0.023600225411295115,4.16704298262658,4.966435428997336,1.203100203545068
2.8433996808312685,0.28475397202745933,4.3133683942877425,4.040694105806122,2.0505214602309088
2.2605727681569023,0.5370436688605826,4.766455669999341,4.548109528037425,1.0553010427778087
1.023113489437557,0.4650552853447649,4.943599207492632,4.901077088162126,0.5474662414043389
1.1500750824025756,0.9281470099921092,4.475927831205944,4.038873421575005,0.08655261281070076
2.7455990150851775,0.5585272276102834,4.186129250574381,4.737345676646496,1.2800505807720344
1.9568401530881259,0.9301922986272597,4.525533173903144,4.378119293652576,0.13732025263833392
2.8082972652336258,0.08341230451431775,4.483547886464683,4.0464353227920515,2.5928196368576124
1.810936155170883,0.477596913512343,4.948418050688972,4.660238254578699,0.9588186529313726
1.8467184247405013,0.1338600064896404,4.348085909808805,4.665666695238227,1.609015662556143
1.2596579766062548,0.4598096796697442,4.736197027395616,4.896848695021205,0.6832261482728642
2.2380533091982686,0.07308009507578135,4.7370197997126136,4.562088262401,2.076654549389109
2.6042548617817385,0.54954915139861,4.040414249057466,4.287528016063963,1.1858646400340558
1.2225599715611009,0.7525247678052851,4.208528880415955,4.963962798959778,0.3425673982540338
2.584133343237193,0.10259576061064897,4.223310177028017,4.191713913843563,2.319119923796419
2.5030603865151786,0.2941762098946744,4.712524970827371,4.752630055706248,1.7670425460354315
1.5616026131829015,0.3259825460385038,4.845346812152303,4.574083710749995,1.062095293157544
1.1162399336849766,0.7371834893693329,4.224367084705862,4.292374853944369,0.2936543464235321
2.591950997828257,0.3154881122416397,4.239119329423625,4.261189117053685,1.7743248986883196
2.431735552858252,0.5684731112339507,4.383626718679339,4.992320013780276,1.122423700055848
1.0947421439049416,0.3000006049759952,4.09559937938621,4.077066276364091,0.7663492094443315
2.1846914814940277,0.6099621837021288,4.553610311030839,4.486836947572406,0.852832350339675
2.2874934285522874,0.19215426171239391,4.505710534391628,4.726270929202405,1.855185655201507
2.045724130057687,0.37592229179126296,4.781250885093546,4.12405389128184,1.3537295929874766
1.5904854203865597,0.6604737317048236,4.916152963233529,4.012976000593207,0.6364311386125043
2.329819992569073,0.1865003276501384,4.080778433497322,4.554056171772578,1.9286305804115425
2.8058230498203405,0.7721659220538639,4.311503309989635,4.758716180228346,0.6678810541038349
1.5020496835888075,0.2376183161958689,4.5160011520190215,4.701675055701049,1.1489266505786968
2.464565906002419,0.7717807400043261,4.227322832430804,4.501077591297897,0.571735220418404
2.2880664931511907,0.538925948977253,4.490336374573169,4.909146884457129,1.087894621675851
1.420788178194403,0.8480152808296425,4.824355389544462,4.868405424131996,0.21603425637587176
1.600685081071056,0.3875201535211979,4.907521535476801,4.437507170138961,1.0110063706344796
1.6603713919351413,0.2804301967021705,4.879391710029541,4.304737020354285,1.23831425663008
1.6548550674198215,0.881248522822374,4.042534391578613,4.274215117793561,0.19900721810558641
2.2455843017365056,0.07461614383388408,4.98884160366414,4.696990770015858,2.084146944588241
2.196010883339382,0.728597734747976,4.28159617527531,4.26985224508172,0.5960196521852763
1.1388922136914543,0.4260605581634235,4.481935096774622,4.251194475952182,0.6588722108754561
2.5469380170790474,0.11623199999241296,4.6605312645583945,4.071420303008084,2.291117125332672
1.1486591877711425,0.08455198395514825,4.048458002514383,4.777638563106792,1.0728047273231995
1.385196820062696,0.7375842309935593,4.904457241894617,4.954802151295238,0.3636930983847803
2.9251168990016287,0.7018810711189327,4.905263612060393,4.811964152607942,0.8735996842876235
1.2070429721803428,0.7937631706757562,4.237656265475764,4.158370347557222,0.24928325558468886
1.225404803525909,0.11208522572528476,4.27670792169796,4.168598176636927,1.0886956391139773
2.6821763266176344,0.4577640153666535,4.113014737764619,4.822407470982076,1.5735780512852302
1.553351089668811,0.5196158985738025,4.654630567712611,4.635738790959195,0.7462507014360095
1.1883053986632652,0.9469479718574281,4.903548439699456,4.965072836048165,0.06310007845347426
2.343134791382651,0.5792381858518896,4.862075019977213,4.016651851131998,1.1247572771441054
1.5711063493246207,0.8459777820140019,4.207915780476045,4.8707609588339595,0.2679922180052937
1.7394396455781542,0.8062308716465991,4.9634768772404625,4.481181948932787,0.3551312556214426
1.3266517340630055,0.7880797394456903,4.89240149418561,4.074177084284557,0.3267169470247889
1.890016236905307,0.8021408694446519,4.01346306946813,4.8606676996356395,0.44016137165333263
1.1442927939397411,0.4444404989648062,4.6428346112672285,4.0556850244014955,0.6702620182022725
2.4025192072490915,0.8043341461569513,4.024122097111191,4.112563975405901,0.4709114399586943
2.5276656070062744,0.079671551675993,4.788358621089167,4.273438093424266,2.348756697694152
2.1082900274348866,0.7102358251883437,4.1410881505163974,4.533465650815204,0.6308158633613774
1.5713298845832269,0.5686726043756504,4.214723933522016,4.392629940870215,0.6816579622629861
2.187396149833615,0.7230510048345903,4.2221813269483865,4.031956453268413,0.6104177036830444
2.6212566710012597,0.12830346419062894,4.403948196135728,4.863339232335842,2.312200095191009
1.2128545105778232,0.5842022290836503,4.6061578015505455,4.001981128179775,0.5395238672357537
2.4836184685239537,0.3212596487996679,4.9289130355489545,4.4399217693649025,1.7351759651577694
2.58400537526094,0.1625817711217465,4.550843256188815,4.813632167935289,2.174332173039589
2.6468374892854065,0.16894910717481065,4.555473476196896,4.095255665105878,2.2332391954873163
1.8929967787568143,0.03204572933866872,4.494884205421528,4.082227772246269,1.837122656740879
2.3055909908466976,0.45229496833488025,4.668259650945763,4.3673732286635305,1.280702691774767
1.1936423053037775,0.7281764872831669,4.998163038206918,4.225299151265967,0.3685794200130809
2.116565511080481,0.7172264342397073,4.921189841681288,4.568326401550822,0.6143173953090675
2.2066945947850582,0.617002232418639,4.5196567367232054,4.257057696703629,0.856361015592258
2.853696407204107,0.9181143838920189,4.593662158963234,4.1227485168685645,0.24652029159647076
2.796485101962561,0.5516314402026128,4.336973023050966,4.626884734845525,1.2727383957667329
2.8818281452461862,0.509368485521139,4.3374850382551395,4.689064972760913,1.443718665678264
1.0457479923456225,0.7403179152060935,4.33774887298462,4.577156409127278,0.274897284472699
1.3951056995064774,0.38500215708449875,4.446488669772399,4.2543674706013554,0.8623976663744658
1.498480034188196,0.8503279242597797,4.67855799167876,4.801819650079875,0.22506535115074985
2.8489947439699215,0.39863719624137467,4.21721380405703,4.823826815762542,1.8050708139514173
2.52311214454435,0.9422808957624047,4.005316285918391,4.599058442724363,0.15881856704114386
2.9381001646169196,0.8238718370065264,4.565644768478049,4.056413327427373,0.548944359824357
1.0070638953254398,0.11745278474659018,4.7832725055316185,4.158395761019212,0.9067918035258554
1.6274020532208653,0.4600130252826775,4.427420540823977,4.335917033882707,0.8799357746748182
1.406244005284478,0.2011975192295546,4.542946403278435,4.697676317541292,1.1255635202269259
1.0064741660409624,0.3878656502160105,4.910070094604269,4.466315247845053,0.6332377100741314
1.0388214834200642,0.5223159430975729,4.944533095549754,4.314445240161463,0.5312282763156141
1.8550921014976594,0.7627774227391045,4.081017807636341,4.9446567418675835,0.5186994545271207
1.566136809912998,0.754430238811324,4.235307155411607,4.099335146822951,0.3861283919665724
1.1744376306995454,0.6803918154549993,4.577387524196945,4.127769390022224,0.39109838624650695
1.6202342164312884,0.9329497759028453,4.8391446901597215,4.028502428232551,0.1278218531946192
1.3393072158453805,0.851989987867982,4.50034601344594,4.634038018633898,0.19904800056298697
2.3145097295170123,0.2858903702322782,4.97761283878212,4.425411955701084,1.7092961028964937
2.9329044263618007,0.47972195067120965,4.920991389738486,4.204281996532078,1.6581856904544956
2.8514313104769267,0.3466745091319378,4.872061229242567,4.684542686187044,1.8713577979214135
2.0586695714778678,0.632385432856382,4.620942903384784,4.4103640009319305,0.7633292112268302
1.0289944585674147,0.2406927764177208,4.303039555124614,4.4243349714169975,0.7824381827569741
1.7833116655410077,0.07771251062113528,4.527988190677692,4.774133620000426,1.6483085390814203
1.4350191198972637,0.00800772351530855,4.416951463588188,4.697278591635319,1.4239694542513701
1.7621890902924058,0.40752584355548277,4.875494173515412,4.283378954162463,1.098180366189974
2.2540626543342386,0.720148228738008,4.30543042693455,4.190763276754335,0.6325424995533133
2.8649568496567994,0.7285978386882277,4.112873192564914,4.353840958056286,0.7871413629956584
1.6497202701256322,0.34345205013342056,4.953516389030591,4.854165750307619,1.084487631521832
2.13241944527007,0.5116329706069843,4.897692970027678,4.2747910524173545,1.11209624389143
2.8943060388120454,0.24623455299040084,4.709638440101468,4.47657573366236,2.1933445744462903
2.7323258001198556,0.4587684279925864,4.990323981866487,4.222336688629469,1.622001838697008
2.425907200897649,0.9246932874534182,4.100868448665196,4.5236722170373485,0.19075732383563665
1.4218735300429883,0.02710283326069857,4.150942207517803,4.699184499277309,1.3887073090348943
1.4040318350370182,0.2419052362226259,4.2017618302838065,4.281889797182024,1.065054815011332
1.7370513947588637,0.20934204543739166,4.007319466956393,4.164335494317308,1.376344395737417
2.1800672637797334,0.8699103339308699,4.609806894408014,4.077453639264768,0.30311862410263907
2.0353925966457194,0.05325185214395818,4.16173180303382,4.308352957402873,1.928050108949803
2.271459157166264,0.053698610676525704,4.524688770948566,4.870936733450966,2.1560057097328547
2.332611891873752,0.8885635553006895,4.288649131366494,4.4886136920040824,0.2623980373844569
2.7598825049725497,0.006154356625088519,4.366141520737547,4.892846976578113,2.745172982197568
1.2232705099557921,0.7811215451095448,4.625336541934471,4.178098782601715,0.27981722672949655
2.2339770689838216,0.7685536061634063,4.840001015840001,4.305749362356481,0.5503748960853501
2.748900152367438,0.5807968366219431,4.239234726256772,4.922173711923394,1.2558301677196524
1.1702615932479108,0.6280225810463897,4.752463770111945,4.9603072751714725,0.43895518555814506
1.693998448686287,0.7147009474192033,4.674924662929556,4.741080012671919,0.48373720164843564
2.106528927530314,0.6196025705253011,4.545574597288885,4.067473129836939,0.8372329332451376
1.553137201826265,0.8243792301164008,4.592245214210506,4.24158253798449,0.2804757644156306
2.017084423127618,0.14215333814587708,4.7930907392680115,4.934855553354275,1.7325122979386591
1.6694677319045925,0.7707657372613117,4.990535831157335,4.181636790993227,0.44232757255292754
1.2405258023934818,0.8431023755343263,4.875061918069419,4.469517222326896,0.20213553945612756
1.468942384350788,0.725911123179517,4.6899131975880675,4.25840690508338,0.41876550579388583
2.336034032294471,0.08341678042748855,4.393017587164558,4.537052414378941,2.1428780724239385
2.627197856998358,0.4698417749808424,4.22106792113563,4.367136631677542,1.397587981240447
2.3189181521543265,0.2788110951957856,4.441157339987306,4.856815875418706,1.7040123216406744
2.4016953812139206,0.3702231693447606,4.006512884730384,4.087980715103184,1.513888757013065
1.7863307374019106,0.5405174447077797,4.573273033037158,4.852194380086463,0.8320706776830059
1.0971532228949927,0.6403055556383842,4.132263851563404,4.050295053273344,0.39515783219719797
2.8649227350283732,0.42232534598803323,4.782742874049921,4.853219520423323,1.6562140520854314
1.0515275192398286,0.6241688984998883,4.039509163157032,4.9085109330060375,0.4575096742677523
1.7402249749452292,0.6475856767664893,4.8658951768327405,4.936280217421085,0.6138776305498963
1.8765433290918396,0.7946586221364994,4.749032553877784,4.472120029391338,0.3919435001177064
1.6484135023032807,0.7976070208363121,4.016415182691196,4.847170241962227,0.3899823072511011
2.186230034035141,0.7581762261853253,4.13360208832794,4.39042494114952,0.5362670871020042
1.1899140682607654,0.45327051050806716,4.736811052060891,4.455520861549091,0.658634750210149
2.9278019936943593,0.2179104861101479,4.668571064398529,4.11465501546297,2.352748543962351
1.770256675235388,0.2936040207826755,4.174299660450195,4.77074726217566,1.301506667497728
2.8682700899903226,0.05143211422963023,4.826128992124101,4.77125870208614,2.7209492080758566
1.9407018860158833,0.25426470311037275,4.870234294977933,4.641923051916519,1.4549035428438486
2.4500843925111857,0.06616415274274699,4.0264261193788915,4.556887844541939,2.3076573231740394
2.018339525683884,0.9369317473580574,4.520396855297646,4.442346503184052,0.12748087896508015
1.023528899227902,0.8294757909024306,4.418921067431393,4.249201606627645,0.1756808936989699
2.604207115076634,0.6231170130867094,4.585895274092329,4.546495427031248,0.9817738616398183
1.4320052004777681,0.8845885023606423,4.750472948644866,4.490622298478099,0.1679158596853435
2.4394614445496665,0.4369624801880143,4.116600373753646,4.9883227708244355,1.5405060479168469
2.964516955341658,0.37184218960885007,4.117629659006168,4.615856599326388,1.9256373124594908
1.3112510885112103,0.25769378645018387,4.201391998200371,4.637548741417348,0.9923855346245475
1.828752183648589,0.26760736330539636,4.781781722787458,4.813922978219227,1.339510689097085
1.9094399888798352,0.3041446307878527,4.915817303295535,4.664077801892949,1.3385333087941182
2.929623437006338,0.8633168503113499,4.9934568929588865,4.687028503729075,0.40926326209798136
2.9063024920794263,0.2791364772680411,4.158037617882759,4.231151176961245,2.0962695876897364
2.608559711648616,0.4502973550710394,4.31042900313674,4.874344108797808,1.506346626039682
2.012464366480269,0.3507127438723957,4.7565932340435,4.9216847720916155,1.3112968438248078
2.734368797200202,0.4145675452781355,4.386157015793545,4.0617660991767615,1.6256361900520941
2.1696325945400314,0.3855754454031706,4.015579508872852,4.700050488232224,1.422222059807106
2.426255368014526,0.7870428171078203,4.192862125178591,4.037982360678214,0.5194267940775432
1.6642197344451484,0.6226747502643777,4.87648486625861,4.7661903957567215,0.6294197255682324
1.8223918017974474,0.5168741442389448,4.434368453479259,4.165000865507885,0.8913977705407935
2.640102599889656,0.6621859967932829,4.111520892327054,4.219618425562811,0.8939423122751774
1.221324995152599,0.21817701545508603,4.525909186273566,4.325040043935105,0.9583109192662761
1.131252004885994,0.24598821898348783,4.110270064546998,4.582207532528589,0.8717911177555167
2.8773542722248786,0.872865063878109,4.7699464530688935,4.315198101674296,0.3840003535055657
2.3900636458168676,0.6393803914953327,4.168831137351447,4.044604718953789,0.8645020904231406
2.8568297949531374,0.39503750605018606,4.916590387530055,4.9929770299667515,1.7297031718093343
1.3956920563906046,0.5383938310241723,4.001462966935216,4.355329208370295,0.6585400014015275
1.4348130727648067,0.48996573626173895,4.640799028948041,4.593631786071902,0.7320715692798665
2.2443715246808575,0.8191498255698622,4.85336398079319,4.448666924965878,0.4212162453197132
1.5828876357514399,0.4447796985827103,4.0466503345627745,4.539218200889174,0.9122365761008402
2.3145506417891646,0.8020337991561679,4.015545476253539,4.030875196770042,0.45822676015894154
2.51701536866314,0.07594185208951285,4.4048839976780405,4.670418030696652,2.331636361366371
2.3928846851450336,0.7706258229895473,4.738951114907428,4.244616156519067,0.5790357809067923
1.3285492285920275,0.7343457322799474,4.565024156414059,4.335104499557724,0.35691157214974767
2.7891971980892714,0.8821087604774127,4.290976988975883,4.976305191509452,0.36773688482240197
1.520099090967393,0.6219076220446615,4.742073619868225,4.704676545910007,0.5748920077222056
1.7291885236666693,0.76738364165363,4.888296005572974,4.281312042222223,0.4360576428099382
1.843054420649936,0.8420437006460637,4.165452447658002,4.792149483069123,0.31881700580329453
2.9317297469914942,0.5147694401712275,4.8792535491622155,4.708268027588902,1.4296496432459247
2.578458736777919,0.018433200089901618,4.120431618072474,4.846305220371184,2.5425298907496763
1.1647275003842985,0.283244113950657,4.738670684419151,4.0501984396599235,0.8790200304495571
2.3790662993794935,0.2293463697470305,4.158936082641311,4.702921318707612,1.8841756751364693
1.5128084605239098,0.646258269296336,4.2964859160130535,4.884493020504047,0.5729168262196869
1.7392305170678841,0.5782255104530712,4.629666494535886,4.710018389700586,0.7344312397998853
2.1472647645599032,0.8861709959783137,4.105518913737721,4.33012444514215,0.24733988109427837
2.484088903174441,0.5708976047881733,4.478218530398674,4.555807910802555,1.0670952278468022
2.4379068370952055,0.6378915989812919,4.33653014154615,4.0421320597633175,0.8978303270227251
2.3961176942062865,0.279671671614106,4.830971317808847,4.139674742510362,1.8171670767261023
2.1678009156156293,0.015351776844844693,4.312503455695766,4.614927624601374,2.135986972586881
2.4548435354530422,0.5160077918273676,4.4393905500802795,4.600310437156442,1.1933730138306489
2.5913505714542326,0.24300186008649605,4.435179973609364,4.536636237605461,1.963621579007641
2.7759172411944792,0.1352705308862267,4.09894277073536,4.009690211100942,2.4015564316523026
1.9590060132353033,0.6120320573099965,4.269130987027573,4.592386576635311,0.7752767735785544
1.9367995778159697,0.6502309442115154,4.440879769506838,4.282826479406717,0.6807760492552832
2.4646099908350956,0.32139459131676656,4.741082808773981,4.121634976601754,1.7516571275698258
2.2209306662239827,0.8163110942850519,4.547204841110302,4.091827955178054,0.42754145366682755
1.6940930395751945,0.07055562057620968,4.910957422306609,4.011701010397794,1.614772522482092
1.092938486345759,0.3311182786546881,4.296735547645097,4.285425479100444,0.7310582069980719
1.4133279736477,0.5583834229959341,4.317069482400477,4.278775258341728,0.6243130620005771
1.2529518786061906,0.9372107432931932,4.175138435530094,4.197752048721828,0.07868164966611461
2.888443604022975,0.2897886678544789,4.614630832837327,4.925317566065409,2.073711829501462
1.8339997881799932,0.6838971864816867,4.2171144793064865,4.812730561999525,0.6233253746504248
2.545017327997594,0.3141225369619038,4.186283265130048,4.392512584551737,1.7544566546680358
1.2543251431303701,0.099081183014931,4.168540997628438,4.6267169751878905,1.1406507906200443
2.42005566213417,0.6492544623797363,4.539409588056402,4.49440874600075,0.8491621441874
1.5461212262033843,0.6234243719464404,4.537250303324875,4.5283965152746575,0.5822403353412452
1.9911131616939588,0.10189830490890357,4.270467996012218,4.693733033616599,1.8029352976204973
1.0356298363768286,0.06371582346157709,4.321362085510701,4.776916111181893,0.9756034823258433
2.5770634058932638,0.08811734906424296,4.171527850903924,4.542374558534335,2.3629877846482636
2.1801674634799655,0.01604310199467867,4.544203600924965,4.533916323140433,2.14519260679337
1.6760693511356417,0.09066961369110832,4.267876162481293,4.147588612225033,1.525016865157608
2.943292755504708,0.13063402761404078,4.331947099473263,4.288904616790033,2.559072419462903
1.8129421706978186,0.8276514491411519,4.051786564144907,4.551267334066841,0.3307567515040407
2.4621373521604917,0.23445367853429896,4.255876932812547,4.260043377202338,1.8848833000759333
1.4705505700543886,0.9089410178214736,4.0358544697201415,4.658848002574702,0.14706174276085796
2.908903273852448,0.3228957514959861,4.8821225722894575,4.0296493401163875,2.1489526932908074
2.8029742651142944,0.5782746583272965,4.3503280084391776,4.8159256965171675,1.230059685116711
1.1172961595293203,0.1340576033323725,4.72173704029886,4.429287127087369,0.9723947274445234
1.0305346323471438,0.751363445949987,4.665174794454703,4.90442701324073,0.25939851651368745
1.0785951304908241,0.7313533568863942,4.026628942756509,4.17272581941756,0.2910708046965162
1.9278407426833033,0.6235601545264814,4.776695806459756,4.41721592857441,0.7439806173982312
2.619121215941911,0.7627449193944883,4.44817207209278,4.627401629083463,0.6257370013866888
1.2976135306808436,0.21451660287917826,4.508514433564217,4.500382901142001,1.0192598361174456
2.745734598381971,0.8219659244153232,4.8952148254897665,4.599165781464699,0.4986203522092343
1.9039434946951728,0.46303180868720883,4.626358618626853,4.3581501470764525,1.0340577949215848
1.0874354368182557,0.19020152162292173,4.359490571974695,4.246686587600623,0.8814988723220847
1.868560609292278,0.9173907041260392,4.220268916157796,4.018985444047757,0.15586609431481238
1.3015812126950463,0.2240173081497768,4.233881178761337,4.219833336066609,1.010022732352255
1.8907695871527554,0.5172482499682999,4.233852964582923,4.559781369999501,0.9294538879802976
1.9168808792366478,0.032411299520268055,4.957469655579185,4.010795845457453,1.87927248995699
2.954545294134845,0.6631954145868701,4.893954167040427,4.114578818556709,1.1245355899426057
2.2051191112677317,0.5788487548913348,4.276941727014228,4.09059814418751,0.9346206679991924
2.600881575162096,0.8230674296292523,4.440074563216067,4.259661678402421,0.4635775555102224
2.3718234823674607,0.6653015879869197,4.817028158578062,4.2935575993159585,0.8387154338076086
2.0358812587287827,0.001483197461371588,4.345589211175605,4.827945742085076,2.0332052074560383
1.0670175681517642,0.717818109235388,4.052049544700757,4.087162173333982,0.3011706063061675
1.8679489822312938,0.6321832170375995,4.5924688008026235,4.209043587084617,0.7069451626778768
2.7673870924065795,0.04413482504888301,4.238642181220658,4.645662895071821,2.654415219828651
1.216694401860776,0.4068572761263657,4.5627673217167155,4.256996098201981,0.7314858218508806
1.0086813300436017,0.22191605533716482,4.54667991774603,4.488677943561144,0.7850785178569195
1.8192497459077663,0.18635739134039905,4.258395487331487,4.267721913491881,1.4802292215378563
1.3938959492584357,0.4388184809792118,4.936690544046886,4.406893873849747,0.8163610973523089
2.1024494809353262,0.6970716513957032,4.922459877681162,4.0295914963176225,0.7520583795524259
2.866358941344738,0.748638354557126,4.727917263138416,4.407404540147132,0.7365515604595103
1.345414923562634,0.42117017258587697,4.70013280606105,4.628768585722179,0.7793541740080939
1.621577823309401,0.6154800643732907,4.5024199229213595,4.5485003663522505,0.6237812734661129
1.947617804356601,0.282163509674709,4.3819631747960885,4.649246293004123,1.4090819501155154
2.4142813148537856,0.030391250872936985,4.466742482185713,4.683482129571942,2.3425247888701435
1.836282270859667,0.202131266055883,4.945261776778791,4.147470706010782,1.5434107022064303
