m0,v,target
2.9639346183050987,1.4018590713156418,2.9639346183050987
2.3933117755429745,1.5593024877847115,2.3933117755429745
2.8389944785688366,1.6948685998530242,2.8389944785688366
4.6291078024386945,1.5529209792774745,4.6291078024386945
1.287234996690776,1.5513788385772447,1.287234996690776
4.427160549100908,1.0039584506939425,4.427160549100908
4.269011203075571,1.2034393193952564,4.269011203075571
3.6638220151905587,1.9341610310532833,3.6638220151905587
2.604008791120867,1.2404956444907764,2.604008791120867
4.0727070975491095,1.4875683950439933,4.0727070975491095
4.0729702526887825,1.3988424024887811,4.0729702526887825
2.40449739670346,1.5212042420546088,2.40449739670346
4.382956629223691,1.0501012173189126,4.382956629223691
1.0289416910238423,1.7860326292460105,1.0289416910238423
1.0590554949057713,1.067901710555926,1.0590554949057713
2.507445505975517,1.8640319461635495,2.507445505975517
3.432199070300962,1.254579249625588,3.432199070300962
2.533325686859692,1.1423880751324735,2.533325686859692
2.895169694093496,1.5740181199601464,2.895169694093496
2.326159932024249,1.6723257576615418,2.326159932024249
3.512934505788742,1.775083877585025,3.512934505788742
2.850971259006944,1.9551265587740776,2.850971259006944
3.7964690866474426,1.889697477858773,3.7964690866474426
4.564794498286204,1.139982259755112,4.564794498286204
3.5999653253284536,1.8130887256549535,3.5999653253284536
1.71289600278778,1.566427937126238,1.71289600278778
2.251794826762249,1.077853264093752,2.251794826762249
2.4756041083998617,1.8057975387687533,2.4756041083998617
3.46747290872153,1.4848565172792592,3.46747290872153
3.189481725335768,1.8537715711576268,3.189481725335768
3.193860222839782,1.7000156692599764,3.193860222839782
2.6040511950837626,1.4796452768592978,2.6040511950837626
2.769535135469235,1.5284157659396438,2.769535135469235
1.603060004824913,1.544808144120956,1.603060004824913
2.945945079157428,1.0687661379820388,2.945945079157428
2.014570799082389,1.0114573981391592,2.014570799082389
1.9387334249444304,1.3959631514352686,1.9387334249444304
4.905500017902266,1.9012939188370397,4.905500017902266
4.2604730977504826,1.3995230747377363,4.2604730977504826
4.796626480640699,1.0244334279035288,4.796626480640699
2.927483855652054,1.6562289918511641,2.927483855652054
3.2510418089669755,1.2220439155066227,3.2510418089669755
4.510994231396157,1.7502379829414014,4.510994231396157
3.92350643849924,1.3382579710502152,3.92350643849924
2.7820464292538634,1.1167774094074594,2.7820464292538634
1.1814059149981149,1.7683372717274652,1.1814059149981149
3.124089659298772,1.800179502981938,3.124089659298772
3.8746534129136614,1.543436252574993,3.8746534129136614
3.05903220494841,1.7325080888163527,3.05903220494841
4.846774100640934,1.6465483523008682,4.846774100640934
4.255720534963034,1.3015904482208493,4.255720534963034
1.6144487968135146,1.8947097782566782,1.6144487968135146
3.0226478782400035,1.836059834673259,3.0226478782400035
1.898987576049826,1.5309769925516454,1.898987576049826
1.101263610790319,1.7772538981516104,1.101263610790319
4.065188596160809,1.6406256154164331,4.065188596160809
1.3993891448711353,1.5087152477888996,1.3993891448711353
4.404871020571506,1.8073153957060155,4.404871020571506
1.1109357524897172,1.6508275456462926,1.1109357524897172
4.936064389369461,1.953747731147895,4.936064389369461
3.5888443963160537,1.6913059141053222,3.5888443963160537
1.0585452353804579,1.2028370179230055,1.0585452353804579
4.7792762308184695,1.3389190422736532,4.7792762308184695
1.9365876610579513,1.8914512475299454,1.9365876610579513
3.9749075429763545,1.629509493727189,3.9749075429763545
3.4374807543158776,1.0371370714749435,3.4374807543158776
1.2071648537564013,1.2207247077081564,1.2071648537564013
1.4863762699866392,1.2756998872609935,1.4863762699866392
4.323057329460629,1.778337836240106,4.323057329460629
2.4808044066813877,1.2257466465265061,2.4808044066813877
2.691537456224216,1.0619455494255838,2.691537456224216
1.091089007650957,1.2190260395420303,1.091089007650957
2.5955802241931174,1.8780368161010517,2.5955802241931174
3.4340523473082363,1.0336884356149165,3.4340523473082363
3.747429623081921,1.4566964051764721,3.747429623081921
4.876860376039684,1.5690181442472753,4.876860376039684
2.0760618352628595,1.5913293070605412,2.0760618352628595
2.845276974766264,1.8431429624728337,2.845276974766264
3.1589061011465596,1.5014455872198613,3.1589061011465596
1.0008632825242425,1.7171075985634516,1.0008632825242425
1.92196571191245,1.7154657774850608,1.92196571191245
1.389281244420439,1.3024302517351636,1.389281244420439
2.549489450938429,1.7345580307340716,2.549489450938429
4.7400189614541945,1.7628123522161219,4.7400189614541945
3.687889962039739,1.6031641111247628,3.687889962039739
2.6160808376861273,1.20438336885451,2.6160808376861273
1.1102010088510932,1.8858809837456236,1.1102010088510932
1.258829103641061,1.8293989001426354,1.258829103641061
2.3355298793383605,1.8911131889762096,2.3355298793383605
1.5552147631036317,1.1665006592168508,1.5552147631036317
3.068256323953784,1.9607966568638413,3.068256323953784
3.502069386007412,1.3673450346071405,3.502069386007412
4.242417606561451,1.4816151852871164,4.242417606561451
4.059732477126746,1.8969642771241346,4.059732477126746
3.5418143758688148,1.3405958154145092,3.5418143758688148
4.439662040397126,1.270269647817214,4.439662040397126
1.8993227793399794,1.0018147690606294,1.8993227793399794
3.5468384528656385,1.8842621058714126,3.5468384528656385
1.5910966601482008,1.2764364844715759,1.5910966601482008
3.736834343441402,1.6582169047824484,3.736834343441402
1.555309626048953,1.6143477976844003,1.555309626048953
4.890274946658629,1.5442712613065002,4.890274946658629
4.966102981372085,1.6352167046067807,4.966102981372085
3.9799606029045838,1.7922424018934222,3.9799606029045838
2.8644179023683525,1.7430139946595604,2.8644179023683525
4.1292972521166815,1.6135118841131006,4.1292972521166815
4.692406497663264,1.0762260719044778,4.692406497663264
2.643989390627609,1.801232854038457,2.643989390627609
4.837938666437196,1.3458055029736236,4.837938666437196
2.6419602935548507,1.9880475015351111,2.6419602935548507
2.6500489516016854,1.4108942391293655,2.6500489516016854
3.6736331191956713,1.699827926086767,3.6736331191956713
1.128534477670542,1.2852364499127376,1.128534477670542
2.5516720400698625,1.9131097861052468,2.5516720400698625
4.1714946465349065,1.5035048419182326,4.1714946465349065
1.5536219262452846,1.5116281131793605,1.5536219262452846
1.345157786200859,1.0738928420684175,1.345157786200859
1.4475379063520482,1.7886985622782352,1.4475379063520482
3.7858409780333484,1.5799257002977458,3.7858409780333484
1.8343086975174523,1.1350429993171745,1.8343086975174523
4.857375214056448,1.8005655932451228,4.857375214056448
2.553984171991252,1.0675623119593955,2.553984171991252
2.680293934465493,1.992235962615343,2.680293934465493
3.657557312744863,1.7074025330355405,3.657557312744863
3.8388034843714833,1.2844293185179307,3.8388034843714833
1.688147700904954,1.6225895073696077,1.688147700904954
1.5903078448849604,1.4919714287272865,1.5903078448849604
1.7488150025775862,1.2410994449157258,1.7488150025775862
3.2314963362821696,1.33276518377432,3.2314963362821696
3.7140327902070744,1.7183359099400102,3.7140327902070744
4.607975115041235,1.1718586812581653,4.607975115041235
4.335025489133138,1.1461710190817893,4.335025489133138
1.2905066737853992,1.3771923049329304,1.2905066737853992
2.0802677462747914,1.5350177817889155,2.0802677462747914
3.038095182582792,1.9917732528478438,3.038095182582792
3.765804894373751,1.8889520322500712,3.765804894373751
4.879100071597407,1.1456418645473434,4.879100071597407
1.0359373590108198,1.319613888837427,1.0359373590108198
3.6891814593923162,1.690358315268651,3.6891814593923162
1.6931970203391233,1.2407234422078242,1.6931970203391233
4.51034374861835,1.2318201496100478,4.51034374861835
2.584611344989598,1.2317144314416277,2.584611344989598
4.822878537315857,1.4259538513979317,4.822878537315857
3.5294517901802167,1.0818787341451375,3.5294517901802167
1.8066758296202612,1.1493694018877445,1.8066758296202612
3.4815443114817626,1.4025067362587729,3.4815443114817626
1.722182752816174,1.5340762747668664,1.722182752816174
2.3077140129789897,1.6887265365998418,2.3077140129789897
1.7193362807010955,1.7914016757239466,1.7193362807010955
1.4128822380006012,1.8042357147852301,1.4128822380006012
2.2248407421830914,1.321677234498987,2.2248407421830914
2.4920761402407643,1.3961621660263273,2.4920761402407643
3.2238957404512076,1.665594351123023,3.2238957404512076
2.156141241102674,1.9039282506465978,2.156141241102674
2.2237224563047557,1.953334930158817,2.2237224563047557
3.531411482142235,1.4040079769841705,3.531411482142235
3.207276053368631,1.7749714750407322,3.207276053368631
2.882164534163826,1.499795384858068,2.882164534163826
1.5932516079179173,1.087967338070551,1.5932516079179173
1.4386327517740685,1.1432961298846904,1.4386327517740685
4.95651085733558,1.678722835507632,4.95651085733558
2.456093326274427,1.594500436147188,2.456093326274427
3.0021232096816504,1.1291468794209434,3.0021232096816504
4.431243665039624,1.7910707094273288,4.431243665039624
2.5648258681989913,1.0987254574094183,2.5648258681989913
4.657391818807482,1.6802998215666527,4.657391818807482
4.142085295980853,1.3877617325236704,4.142085295980853
2.1819810641691766,1.6352718432400755,2.1819810641691766
2.2326007512092816,1.9329088541101573,2.2326007512092816
1.0378778593690816,1.1263358442617797,1.0378778593690816
4.168559816486442,1.266522027212155,4.168559816486442
2.6949815219142605,1.8582445847213758,2.6949815219142605
1.5093551535241363,1.1844395436453885,1.5093551535241363
4.04252307250799,1.7099528775129933,4.04252307250799
2.173323674658928,1.4278635410386271,2.173323674658928
3.6385801060235234,1.1465360847965247,3.6385801060235234
3.2069030455385845,1.7894440112837586,3.2069030455385845
1.2037192460476045,1.945558880277005,1.2037192460476045
4.240827059999996,1.4619133674470337,4.240827059999996
3.156747766568016,1.5188408341105606,3.156747766568016
2.483072279814933,1.8629304028116882,2.483072279814933
1.5203138582255469,1.1092884782778265,1.5203138582255469
4.0256710240560185,1.4820845384852714,4.0256710240560185
1.4640944741299733,1.7658982052287961,1.4640944741299733
3.6868956287481276,1.9840592384054758,3.6868956287481276
2.459165288833514,1.6228249804464059,2.459165288833514
2.1395077067700132,1.257353082910487,2.1395077067700132
3.698952898135421,1.6014674596881884,3.698952898135421
4.773367194676494,1.1851675863402873,4.773367194676494
2.4777029386519303,1.1004854580867376,2.4777029386519303
4.792508531509631,1.1777236293355475,4.792508531509631
3.6286308122723177,1.692582553384728,3.6286308122723177
3.195651827812215,1.3056797074622195,3.195651827812215
4.938510688495523,1.7864776826442004,4.938510688495523
1.6438497789387565,1.8653925119592825,1.6438497789387565
4.466551474251481,1.7847670230397576,4.466551474251481
3.844176511355201,1.2059979166872679,3.844176511355201
1.7260268117571886,1.552162931571007,1.7260268117571886
2.0184493548871614,1.692956953473355,2.0184493548871614
4.546819469496066,1.3250443012001587,4.546819469496066
4.941069441032159,1.3054365068770375,4.941069441032159
3.3180766563075963,1.1790964172328486,3.3180766563075963
4.928239053133384,1.2523511545336405,4.928239053133384
4.279132094201804,1.5380505124054413,4.279132094201804
1.4478407598218515,1.712319458315062,1.4478407598218515
2.5997648685461217,1.5296177851261767,2.5997648685461217
3.958163063829354,1.1504213069591631,3.958163063829354
3.2261550669854486,1.7162705336643214,3.2261550669854486
4.33911813581847,1.0969812742708651,4.33911813581847
3.98401951925164,1.8809343120268114,3.98401951925164
4.717375151341367,1.4879464265546196,4.717375151341367
1.8876240185158504,1.4367774173649899,1.8876240185158504
3.513107730295647,1.798390220588037,3.513107730295647
2.478037073098066,1.776012310207887,2.478037073098066
2.815895441760868,1.1991123355468707,2.815895441760868
1.0205691177096567,1.1147852616811953,1.0205691177096567
3.397669663775792,1.7901717441047922,3.397669663775792
4.961280915870308,1.1396978291320337,4.961280915870308
2.538881215144398,1.7793824127846989,2.538881215144398
3.7295327124809265,1.8747967191846149,3.7295327124809265
3.0831420742691336,1.8778273522122544,3.0831420742691336
3.9415576675142434,1.7225290995542633,3.9415576675142434
4.867579072295335,1.4326893208077165,4.867579072295335
4.6143898489385755,1.1653165280542723,4.6143898489385755
4.228165800921155,1.8546165519965383,4.228165800921155
1.3723623013473505,1.806796352290604,1.3723623013473505
2.779999703430712,1.0658787155372953,2.779999703430712
4.181452267895877,1.4879052089080504,4.181452267895877
3.2136403085233085,1.0759699667513083,3.2136403085233085
1.3482036165948572,1.1294540332467005,1.3482036165948572
1.1397243539104145,1.2963027793784487,1.1397243539104145
2.678823428750303,1.0087408900944248,2.678823428750303
3.171068073560216,1.4149023448341862,3.171068073560216
1.6874141192484382,1.132863841529899,1.6874141192484382
4.03042451422545,1.43363006507724,4.03042451422545
4.479708007589581,1.8310223503853416,4.479708007589581
2.1737930895778703,1.848904157545102,2.1737930895778703
3.9086557986803503,1.000067774830308,3.9086557986803503
3.397821223620406,1.87191158590201,3.397821223620406
4.930557301787887,1.8118651391199805,4.930557301787887
2.9885591292630505,1.2991652555723299,2.9885591292630505
4.72182368588381,1.8797365693856807,4.72182368588381
1.9693486382857297,1.741738024873508,1.9693486382857297
2.273071069735581,1.1760291056417205,2.273071069735581
4.710810791619203,1.7969530986477833,4.710810791619203
4.004302053587227,1.0894187091307361,4.004302053587227
2.359830264604897,1.0373371917141339,2.359830264604897
3.06935722649287,1.034225192746866,3.06935722649287
1.0260245021621324,1.4054606572936907,1.0260245021621324
1.5218280296359392,1.3694188877753102,1.5218280296359392
4.1026386325667055,1.2053425584495019,4.1026386325667055
2.114464251294707,1.7104990417848942,2.114464251294707
1.150699740541111,1.5524577953104033,1.150699740541111
1.7328829104686494,1.4370906591179315,1.7328829104686494
3.707305766698675,1.020968619872437,3.707305766698675
2.296752464814595,1.3914474952445064,2.296752464814595
4.997160187615512,1.6162795871961588,4.997160187615512
2.2604616669176414,1.90230167342835,2.2604616669176414
4.570840970578457,1.3468100019955058,4.570840970578457
2.266181933392007,1.003937315207482,2.266181933392007
1.4122254589491354,1.6954464623034795,1.4122254589491354
4.802635086691437,1.9894400439828965,4.802635086691437
1.0901423702398385,1.2648949964124232,1.0901423702398385
2.052359431454962,1.972789425412953,2.052359431454962
3.253062242365851,1.8618095429991834,3.253062242365851
2.722788744866065,1.9796528396226183,2.722788744866065
3.842986897397916,1.1737259371628648,3.842986897397916
2.910141188361066,1.9288006420037513,2.910141188361066
4.888829433447025,1.3255785726374336,4.888829433447025
1.1341677920688253,1.4583970919937594,1.1341677920688253
1.767117867664755,1.5916690929018893,1.767117867664755
3.684984508975075,1.6470558773666997,3.684984508975075
3.32371668067852,1.9495322026876534,3.32371668067852
4.206323853367768,1.3826873685997678,4.206323853367768
3.9525403548610316,1.927902369249388,3.9525403548610316
2.1292201659988126,1.7047497062222954,2.1292201659988126
3.3103563023025413,1.2256085325024184,3.3103563023025413
2.667224436263309,1.4101814172587015,2.667224436263309
1.209273603624712,1.3000863952199557,1.209273603624712
1.845948851999835,1.8209201451514885,1.845948851999835
4.123393377366744,1.5876349850297091,4.123393377366744
3.3584072143532646,1.873273845794059,3.3584072143532646
3.4003293897977684,1.4402979880292288,3.4003293897977684
2.9481306761284714,1.903626491788668,2.9481306761284714
3.365888654552676,1.7135133747171785,3.365888654552676
1.7014783930343187,1.7510596375414336,1.7014783930343187
4.790616129227523,1.4548425667797011,4.790616129227523
2.877901296918478,1.744598107630647,2.877901296918478
1.4987788858951783,1.4846789864353611,1.4987788858951783
4.95668422329099,1.7313594141447435,4.95668422329099
1.211110126970425,1.1360111073780788,1.211110126970425
4.124796436299354,1.6978327261333042,4.124796436299354
1.2027405871671184,1.4305887294816886,1.2027405871671184
2.1996788725841503,1.6544758720781438,2.1996788725841503
1.3561397951265826,1.4922765133575981,1.3561397951265826
2.604535088428482,1.2957905777208567,2.604535088428482
2.1469322889591496,1.4948086913894305,2.1469322889591496
2.077248453379965,1.0153411245414858,2.077248453379965
2.647540692295335,1.6530736077799886,2.647540692295335
4.388243224502911,1.9773378796113188,4.388243224502911
1.9395841398318656,1.8351383136753028,1.9395841398318656
4.209974428353533,1.8226201084918365,4.209974428353533
3.2520140088504332,1.5792062179581476,3.2520140088504332
2.3552487780551394,1.164646710208181,2.3552487780551394
2.561803182189993,1.3496849083034501,2.561803182189993
3.1946714987123466,1.0694402264932206,3.1946714987123466
2.635398526423875,1.1625578285519715,2.635398526423875
2.9887995041888735,1.545246981021267,2.9887995041888735
2.976491496779186,1.8296172412567786,2.976491496779186
4.196266248102271,1.1813723550804975,4.196266248102271
1.5491945884162552,1.6409184933901206,1.5491945884162552
2.407698193079133,1.8068991034357358,2.407698193079133
4.8884213759017,1.9584444654968445,4.8884213759017
2.0141350086321865,1.1372910455837257,2.0141350086321865
2.6613780561545775,1.8340961872290578,2.6613780561545775
2.077916661896103,1.3772037321315813,2.077916661896103
2.1534442642235017,1.3529005490089943,2.1534442642235017
2.0606812746108383,1.0666338325171683,2.0606812746108383
4.105494874344842,1.4024859581156064,4.105494874344842
1.8500146550636294,1.8419660461515033,1.8500146550636294
1.787811234634781,1.2705135876455493,1.787811234634781
2.946215218558702,1.6654741801864168,2.946215218558702
3.0692019760143885,1.0404039926741473,3.0692019760143885
1.5955966650833093,1.6435535740803102,1.5955966650833093
1.7684064328104157,1.6490661486687581,1.7684064328104157
3.2061748206384357,1.7250988247943444,3.2061748206384357
1.828783371736347,1.103316667950673,1.828783371736347
3.829888930027257,1.716664636535782,3.829888930027257
4.978052500541187,1.904506330019934,4.978052500541187
1.0543362987154432,1.3130977199480718,1.0543362987154432
2.0239688994157934,1.3682787630214701,2.0239688994157934
2.0055630232644113,1.0863505612392597,2.0055630232644113
3.6279479677877844,1.0609840252531404,3.6279479677877844
4.41721696671867,1.0193715319786616,4.41721696671867
4.4186478451308275,1.9602822518474565,4.4186478451308275
2.952643633647294,1.729245941567871,2.952643633647294
2.2047931236973763,1.3162627944978156,2.2047931236973763
4.903317734874335,1.9879315212542084,4.903317734874335
2.894387976565921,1.7482543763812486,2.894387976565921
3.9796371647148736,1.622529656643236,3.9796371647148736
3.4445239164569106,1.652814929307064,3.4445239164569106
1.1071253218846908,1.695998512871126,1.1071253218846908
1.5310392591169335,1.1448596144536802,1.5310392591169335
3.5930552599430183,1.2070946923506014,3.5930552599430183
3.02131337114809,1.6462091729087258,3.02131337114809
2.3602408654897187,1.4674685099387894,2.3602408654897187
2.005047205041967,1.5218577483582791,2.005047205041967
4.203849878791825,1.4299985513378863,4.203849878791825
3.1099923685998943,1.2715582570662314,3.1099923685998943
2.5326930879856375,1.507645246418306,2.5326930879856375
4.065991487931999,1.3345853487751704,4.065991487931999
2.9503460876610936,1.1154736735987631,2.9503460876610936
4.922231598657279,1.8545423653914288,4.922231598657279
4.511966990834101,1.8440227746995097,4.511966990834101
1.9609532359580837,1.7663988706064662,1.9609532359580837
3.827528361335071,1.7660654054037845,3.827528361335071
3.2278290552132893,1.5796401632245907,3.2278290552132893
3.5347123881604037,1.9871525939697763,3.5347123881604037
1.0709296584851242,1.6006686658193976,1.0709296584851242
4.587686345045055,1.5012606287665244,4.587686345045055
1.899639427347438,1.4420646458993591,1.899639427347438
3.3137977807255004,1.266407626412532,3.3137977807255004
1.6472517829547906,1.8605719029563943,1.6472517829547906
3.2874802853038547,1.4549869535249045,3.2874802853038547
3.7305353643371473,1.7523492936762326,3.7305353643371473
1.7892059192473324,1.742588626885062,1.7892059192473324
3.797668441609381,1.9276100146356236,3.797668441609381
3.114304765320957,1.9922349555670043,3.114304765320957
2.6011999685262195,1.25199076398613,2.6011999685262195
1.3854764565316708,1.6597649731217308,1.3854764565316708
4.727459799541721,1.9198209927623422,4.727459799541721
3.665675463844849,1.4847122220988815,3.665675463844849
4.748736401648938,1.5678151300045617,4.748736401648938
2.58948268554994,1.1250391147450136,2.58948268554994
3.4223513464201742,1.8733663117247215,3.4223513464201742
4.834173560527325,1.1670363884127017,4.834173560527325
4.135990189466423,1.8330648564464833,4.135990189466423
3.236518750058882,1.8882744301679637,3.236518750058882
2.223990058641205,1.7137562776793962,2.223990058641205
1.5532336302200536,1.106924776875617,1.5532336302200536
1.556851377105731,1.649000761290678,1.556851377105731
1.2434611329254324,1.6444994401631385,1.2434611329254324
2.968679369849081,1.9312015961844338,2.968679369849081
1.7227252716456576,1.0932227647313764,1.7227252716456576
4.744038821271415,1.7796034033965822,4.744038821271415
4.258347305941741,1.0599431842923859,4.258347305941741
4.195112026941587,1.52634509590965,4.195112026941587
2.219712386582502,1.0735741287758787,2.219712386582502
2.550483447683386,1.455155888596264,2.550483447683386
2.521134987069624,1.9091305270467132,2.521134987069624
2.454637349536887,1.1588136140119905,2.454637349536887
3.618662785490004,1.2244830488394922,3.618662785490004
4.998388929822477,1.6997459941611672,4.998388929822477
2.789636440149659,1.6759928049271626,2.789636440149659
4.813096572760322,1.9349738229582716,4.813096572760322
2.0010381578735714,1.643338754596153,2.0010381578735714
3.643689714298309,1.7833018924068174,3.643689714298309
4.750237725660114,1.895289378991986,4.750237725660114
2.8622667139771827,1.6258495095590062,2.8622667139771827
1.4931376282981916,1.0590076780867088,1.4931376282981916
2.2810322728003753,1.595151049059763,2.2810322728003753
3.0755452605948466,1.6716654914154572,3.0755452605948466
4.214657901191085,1.3983003372611547,4.214657901191085
1.340410301967879,1.9406684703420165,1.340410301967879
3.050937232634165,1.6399648536579845,3.050937232634165
4.523093789040445,1.1764990661297707,4.523093789040445
4.4869374156204085,1.2446094469932953,4.4869374156204085
1.0051773740215348,1.434083311540168,1.0051773740215348
2.1926267206508854,1.0928018072509484,2.1926267206508854
4.539878077154244,1.6376484403412985,4.539878077154244
1.8749448752589886,1.4780092286754658,1.8749448752589886
1.0761037240448883,1.6878123342266802,1.0761037240448883
1.2523844858054285,1.697903824868539,1.2523844858054285
4.90866788634516,1.0296626414973131,4.90866788634516
1.961480432308825,1.3669110134928204,1.961480432308825
1.0779617482752357,1.505599364994323,1.0779617482752357
2.2026169093147443,1.6557714001459005,2.2026169093147443
3.778443862335474,1.793499033158618,3.778443862335474
3.599063713763952,1.4384286125153292,3.599063713763952
1.012688840291089,1.1213241964394811,1.012688840291089
1.1760646611562513,1.2383200194914818,1.1760646611562513
1.3001871711266269,1.7721058284193512,1.3001871711266269
1.4227496201447645,1.7578721813314795,1.4227496201447645
4.460123742231682,1.5172681002487591,4.460123742231682
2.146654847853887,1.784809415617263,2.146654847853887
2.893689414052395,1.7178059887902257,2.893689414052395
4.30991072311414,1.4353757629937847,4.30991072311414
1.2940857638113399,1.4531171290562064,1.2940857638113399
2.8663005515699256,1.4224485819705126,2.8663005515699256
2.389106845420336,1.6039684805969978,2.389106845420336
3.8143615948265674,1.9986223901874283,3.8143615948265674
1.8913591854345069,1.853550650679002,1.8913591854345069
3.694120993280402,1.350607541555132,3.694120993280402
2.9814077328615607,1.605436922331358,2.9814077328615607
1.5445986993132212,1.1020705504810997,1.5445986993132212
2.2845899975481037,1.5280107879559788,2.2845899975481037
3.9300093345066225,1.4956370320178092,3.9300093345066225
1.2143334286019023,1.3157969942549577,1.2143334286019023
4.920341490469296,1.956908711647689,4.920341490469296
3.822699605473236,1.765272030162334,3.822699605473236
4.9833127065917004,1.2727607597525568,4.9833127065917004
2.8466573532265445,1.4751801760354597,2.8466573532265445
1.5447250695037416,1.9939090366285572,1.5447250695037416
2.0442661199030465,1.083281906416995,2.0442661199030465
4.248021718706094,1.1641072709747262,4.248021718706094
2.935202843286499,1.2525084657830299,2.935202843286499
4.476758679781652,1.224801739794482,4.476758679781652
4.986673785265674,1.5821671137185291,4.986673785265674
4.034890351557504,1.0642105684411551,4.034890351557504
1.1547952930681489,1.1517904867370181,1.1547952930681489
