m,k_G,L,E,theta1,theta2,target
2.2946308036147984,1.93178022564272,2.354377391320725,2.9129052389089316,2.555443098598731,4.452225954866904,0.24029638259496017
2.108907097412457,1.4283595770041004,1.7624828254354497,1.8175240378966981,4.113739661418747,0.11721432382672847,-0.24184110664637098
1.0717879141879472,2.2864076472215933,2.5443626777299597,2.845787791153332,2.711572731443876,4.70855940812237,-0.05219681396409985
2.942433545593027,2.2211557407170615,1.8730773001165804,1.3470561463473092,0.9932974373779413,4.701402674306051,-0.15688911658771984
2.0980224992379783,2.20780769699464,2.5284174115616844,1.7275962257974258,1.8228031625344234,1.0080902552138828,1.6082182405717655
1.6469567736942519,2.591597710063805,1.476785112723336,1.7823748784618285,0.06587616534406382,3.576738616965579,-0.4246134596092793
1.9429670478403007,1.3991678916261059,2.750229601116291,1.585045025000986,0.6560139463950758,1.5627907985734764,0.9580423153277753
1.8112557466931174,1.524864946461125,2.1608629863977087,1.2074507737625064,4.949195857911971,2.649002988235674,-0.16441476376110295
2.4424603232733815,2.5006231272012944,2.951926616091205,2.495893319731132,3.73242962172794,4.085776779665874,1.9909084736178877
2.4283647877510317,1.7185211498393682,2.536468136078501,2.620256292395985,1.0109122847430974,3.0883876816921765,-0.10294277669273155
2.7057093639825287,1.1117902586095942,1.7265192430869867,1.4460863558502741,4.758569257277303,5.923886510493159,1.7621156016887156
2.254845040434348,1.2816710333621253,2.4619576659582956,1.661525254283529,5.878480531032424,1.9123850328422634,-0.3445444020160635
2.0815098365507545,1.073386736045891,2.857359872993641,1.753437721939236,3.731930345818273,1.6856655505036287,-0.17693693401844923
1.4915181499629806,2.6457581264051755,1.978335659983839,1.404390312423259,0.4731021109492899,2.1122714149352007,0.9095761768253509
1.5126449262609112,1.9132531168161822,2.9838729269969937,2.4431193481284996,3.412980182705912,0.10583556699075025,-0.6290903889006699
1.9435502874870672,1.9825510143853529,1.5774022157320253,1.7035168596203718,2.7677762927764835,4.346349748670287,1.5310927883781715
1.0719348765525063,1.2923321437883473,1.7175434006715953,1.658729886144639,5.842773836648686,3.2653781519735112,-0.5394814491328054
2.804177223344672,2.433599557512985,2.011103747084616,1.2920667569608937,0.4117659429230953,3.5917942657536144,-0.4648615173194816
2.676891665732608,2.1994421785303193,1.0022605159974074,2.54405750935548,3.0421438019602136,5.947031693042095,-0.8676952371873315
2.5214967898790146,2.604476350824914,1.2497609557952005,2.7394227921508687,2.9091604019479025,4.132545373322315,5.958033104598339
1.5098541137672075,2.7292264181232455,1.2739982525643934,1.617898731507708,4.252847965135276,0.6950090875425892,-0.27361814800505735
2.2163980123554046,1.1097405813133705,2.798195301182175,1.7048913491930995,4.54388512738455,3.115038949995837,0.4600554904096956
2.1271985578792982,2.679908449992186,1.5035258741711128,2.286535667542148,3.4277385124620783,2.483666431918693,4.4368899600738985
2.399261605947159,1.38148144734683,2.0498729839221497,1.789092908135565,4.755377212283889,1.4413945221574043,-0.8195715495775313
2.04608444765564,1.0480249693461636,2.000501573949449,2.162778277889949,3.9715958491282395,1.8193457785273377,-0.3323632735773945
1.9941118630364292,2.6417868146644605,2.9050995141421447,2.4875015358192085,4.836885357740692,0.28896587668920315,0.41936913789825836
1.9965668773012364,1.3283955606734008,2.3321358571844093,1.3943958460660688,5.481861912179979,4.485134838481236,1.0975940560981765
1.0369145175086918,1.1104409275544438,1.1731702458921118,1.5436557314614807,4.15714304256351,1.6979290826328688,-0.5133827260838084
2.8708137951262573,2.2561158873035425,2.276523295076676,2.0227895192054026,0.6522805494052473,3.123958315700171,-0.27888164912613195
2.693974557504596,2.02089771630074,2.4611646555296645,2.082800330666904,5.664461182276616,4.908797562330388,2.0859201168939716
1.04020076688198,2.2389248060623794,1.2338335065309656,1.6332209142288137,0.8742464425466714,5.456067050093129,1.251430258375401
1.7342083483861455,1.4354863544394139,2.376859745615154,2.6093159870716933,3.4796735342657583,5.010087452368312,0.4947551352964915
2.4931542093922143,2.9590140808176475,1.6300614411348826,2.797509349395397,1.8440405050661706,5.638641175695207,-0.08272097290487321
2.066422906062498,2.2032801432783735,2.9794101375751136,1.2380546101139716,0.6965235399070342,2.55851499757157,0.24984937223464548
1.675968321753252,2.9834565524496077,1.8179956193254265,2.463196554200745,2.268887528243816,5.959094468991748,-0.3539471073881088
2.1144311413006145,2.752155929714419,2.412905616234183,2.931951050490203,2.4858781753618953,4.721016226205609,-0.09102508721577905
2.6957248858844487,2.2833849782503304,2.510106437635152,2.941901234646181,5.733684413829211,5.904110467494538,2.8132300520599847
1.9679461638526807,2.0417030449902986,1.5539878174140016,1.3186051320919268,4.0118087075765585,0.38715485130056293,-0.29996610888756414
2.871828001325853,2.1568271248769637,1.9592922079518624,1.4854130485110724,1.4107538319948316,3.0908329060488757,1.3739287663707436
1.6987754814813214,2.8372716877210387,1.9454939228441206,1.9083143034519638,1.4900128049987305,2.885029608401218,1.5927762852566383
2.185677896636691,1.1030038317173483,2.8493996882642354,2.872599234171614,0.6108581869664491,5.85099786993168,0.9408182750014822
1.4912827275152922,2.994045099504123,2.651030238525511,1.7018276077115804,1.9368935115049872,4.277348366720848,-0.10306882234957776
1.96866602045503,1.7410332826343495,1.9880677070921604,2.0377497566741796,0.3565207699860078,1.388529635903682,1.7230042840817414
2.209600988114124,2.353045703706437,1.6967139606691704,1.819103979509621,1.988924161091405,5.626202029135836,-0.35835116038540993
1.344137604083955,2.204628525486374,1.4970026644675993,2.4189647222144948,1.3944451367780528,1.8097032022343895,3.2954840771697778
1.5243359761473527,2.383953644077284,2.0700045021861793,1.750405834515779,5.747624510115429,1.4620082607169047,0.26788481197880126
2.0802635141731587,1.576535032104978,1.0938460906941587,1.4821831941865486,3.185593522901718,1.9012536345212874,3.746637250639788
1.4128368145953396,1.6767551271295975,1.8747211773985115,1.364610221058113,2.870533968056921,0.7425399598267723,0.015370423084303381
2.831660108540536,1.778673508975003,1.422417341442706,2.616915076046491,3.8119199884505552,4.538900506063029,5.236878914262032
2.3540290132034083,1.4572362982702511,1.0956792537339615,1.1883022135291232,2.923101561648724,2.7574270781386327,6.389597317095695
2.608603339170613,2.523337393817763,1.960855679346083,1.5851092221249663,3.355992743438408,4.589150571951575,2.4586946058874632
2.0297899249380897,1.0551747770215565,2.1518312994348325,1.6755609353119092,5.401303579306283,1.9073701353744685,-0.7550445242611358
1.651170668900866,1.6189859334695016,1.1816923461011637,1.349837933035808,3.7316856400426675,4.451867693841712,3.8827334932907376
1.7649619770321539,2.3528903037602165,2.372616199828423,1.4305073094786502,5.712779286600571,5.530361890548525,1.9182947208397043
2.6530210206631057,2.6702389234782906,2.69277821862821,2.8927266738147464,4.691493626772159,1.6271010856888208,-0.7703018439264122
2.7579045579829202,2.5978560312808634,1.9524507440959344,1.5520198224466983,1.683487170271233,4.640684195894914,-0.48354444289554244
1.2951632889235782,1.0131113196137316,1.4904452777953834,2.456228376652555,0.9042747215057299,2.8384148605961252,-0.04637743999691925
1.0478913954263278,2.48371936816754,1.0631137361692014,2.709553128553937,5.540323923834059,0.5120272559286669,3.301222630422486
2.285519729560595,1.4578095071018295,2.9679617428461524,2.336422695710804,4.707259004868392,0.9542116494384194,-0.5750622514730088
1.1366617078771735,2.7303755473313114,1.9980959234988904,2.850527402061501,3.148146760992497,4.57631533003387,0.9895020719148155
1.5082577054568909,1.8706449422328404,1.7492613361079818,1.1479558287475649,2.6158333980724615,4.030474192919439,1.1409977522551167
2.9976833308272828,2.0746296880300825,1.0168670708792003,1.1715101012337545,2.5621506504014206,5.1132341229345135,0.5696159535870892
1.1574424758468944,1.7377499912254935,2.3310691194299658,2.326815011386428,5.660472607092057,2.03918413153344,-0.5721605614462951
2.868546126153234,1.105275878719775,1.6519376602086997,2.5231277511114545,5.9687081451403206,5.927628939159164,3.7392648378341202
2.9403784921203466,1.986018310311334,2.2758611166684926,2.2285049966766226,2.8967185828109363,0.32765438556853854,-0.511345434200095
2.7992190759676143,2.5352917800618404,1.0667273512542412,1.6333653325394653,1.2765954440803344,0.9027386692486796,12.614303005771822
1.1923617519532552,1.2815504397573014,2.1755213101024466,2.8028279492167796,5.842021611469804,3.486536314804077,-0.5472892272000658
2.0097009405893274,1.6718395607575187,1.6187647771006535,1.5961229622533322,0.7577880499852687,2.408031913692138,1.1216586711653287
1.819252647675565,1.4718622350395492,1.4331212742862849,2.4735713495593123,0.3096784783142996,4.960760897020905,1.1526539122886026
2.7777618660883636,2.971048299985129,2.6593471767281995,2.551158582678969,1.0066184795706208,0.8159600239565878,2.9683390768954503
1.9258064974937261,1.7444284202685116,1.3515095725601665,1.069660534705808,5.169999022383589,1.3161916989528273,0.04190817472754468
1.0981839107759652,1.1529960523614464,1.7218464031431586,1.9571898908961738,1.1705163717168252,0.7738670379121269,1.6055204811293498
2.6079769474509567,2.009963334829319,1.1716896933837342,1.5587520611443952,3.951120184626735,4.131673786209256,8.272517053873559
1.0410885849829428,1.6741325011311858,2.7955598356334947,2.251089802650337,3.894002463049878,3.06047714184475,0.7648071300959336
2.747240828425901,2.6468836956727255,2.217897891921477,2.5683077795769886,4.145150058810334,0.8146231223413978,-0.7298455685794009
2.5272274928990446,1.1526130250833608,2.9808181554036963,2.9025591470658973,1.127995377934915,1.9277527093669886,1.251990125496485
2.4636543302818215,2.7210546343628437,1.0930198960006998,2.3464477530564594,4.565896894248311,4.691458754139014,11.97666250601627
2.192561251304981,2.862630724388834,2.641119476243201,1.5144762695297624,2.3844206815611475,1.9130421704942118,2.0823264446737157
2.8727660815232907,2.9134401019372866,2.935995652150617,2.059010571315918,5.251211277292808,3.709188262799235,1.0147211766769357
2.3273317084957585,2.8367638848376133,2.6662862008762156,1.5501619606482944,5.772863988956525,1.119539802648473,0.84780101914348
1.5944604631035624,1.1449788993762788,2.3973375531113157,2.6025383553748718,5.359688080514042,1.5688385851945745,-0.672407662474807
2.4972867255380367,1.2127574638120844,1.59456499399618,2.3341542063316245,1.2121388993703206,4.6141599189991345,-1.1765204034238075
2.980480226101811,2.721767288547089,2.9587746490995532,2.8554209089121407,1.974346512767117,1.9137005766524062,2.5977740232982947
2.401184634238146,2.843713258537236,1.9108095259545226,1.083374281591114,3.5905036756667053,1.0724045285882842,0.06895288751539198
1.9757982368248745,2.2834024730031652,1.149208067676213,2.997023006170871,4.716153973548003,5.737029527415221,5.790230246317661
2.949474494851414,1.7149018419218527,2.8564033812287537,1.962726358852483,3.376818181587851,5.81070866819773,-0.400473786749386
1.3143894937631346,2.4203301793661907,1.084708119770436,1.7766830102763882,4.324166238597306,3.9928253786884267,5.879678234972802
1.667883017923762,2.799708188981719,1.9095838550969446,1.5907860443510908,1.51258047306278,3.1736078940802592,1.1220363917033738
2.6579387514716766,2.5374917027542208,1.400383689832623,1.3625292045909458,0.34322939863538227,0.5673422794474485,7.280379048545918
2.5010727744940535,2.8697116415838324,1.9584158769771498,2.966416830032137,1.9770752958577889,0.13793171848019914,1.1515209306019585
1.0008496325505736,1.466816436147653,2.43924068600684,2.0006118521738543,2.4043678257180394,3.2685819803353793,0.8029406687553123
1.7528825877567482,1.862154015577422,1.2652966236492091,1.2525701259218378,2.117759171432236,4.733344215414453,-0.23280310400126114
1.1184436910177171,2.4813158498165206,1.2697345897488765,1.7123517836429818,3.078920647418726,0.06972047184195662,-0.5690244709177962
2.0923106486304226,1.6815342193263516,1.0493383633035795,2.9972410871980752,5.743761361513503,3.151377764154846,-0.768879211189666
2.263774270235763,1.2034240303112198,2.3512333171679494,1.0597154429391318,3.630184855585784,2.2063947007281195,0.6471618500544551
2.2561363377703287,2.8244508451305554,2.7747199792421475,1.7429885935532232,5.371583338982991,2.6255160369876016,-0.37782574902404664
1.071350042641782,2.75286464175794,1.9605942127535012,2.5079064360875414,3.56009869528389,3.904332507866526,2.094054630948238
1.3847633207353676,1.040946265504854,2.9641408743929825,1.3713918470030402,1.6168261479177342,1.1953798016418475,0.7824095791925497
2.781788805004325,1.7905355204533013,1.8651019990150621,2.00190435789283,1.2843221784635341,3.747057331261013,-0.35176667765125375
2.7290333626978844,1.5389565499633016,2.3162845672616634,2.5246569523197313,3.1905486322278387,2.617423245838011,2.2813806271760124
1.2253005588865264,1.0099374908311811,2.1923653723728647,2.461922192505264,4.708064918691001,5.343061044473076,1.1829492662077838
2.9703095080443838,2.170613554654644,2.2166838243948437,2.0821028615467947,1.8654289821007564,3.5789072484827735,1.019362104407604
2.4422146530772286,2.304353614936856,1.2017150992521328,2.8411898974721232,3.9998207348699744,5.950293682786536,2.0514598461572846
1.3339237388688001,2.112788925483759,2.4633431873004845,1.5587771902051413,4.2672045311647295,5.696235841338522,0.5985653072703554
1.8006445517257845,1.160888893453332,2.887269912028252,1.2848526858991076,3.0351606723928297,0.7059582655627448,-0.2898913233646839
1.2270370461076696,2.0221747499865153,1.8899153417114865,2.2804855060557223,3.637733864922116,1.6981173789431807,0.17858029521987712
1.480951519289641,2.692647411844607,1.8353598395610404,1.692126523344016,2.6550155347015316,5.30535776880158,-0.3149675212676975
2.325007335258698,1.6487975651034026,1.9076975713269313,1.9757180145167292,3.376694992963783,2.6561129000024715,2.4857807944252253
2.546848326081675,2.7678477187348207,1.1041767254417703,1.6498870256671043,4.040466497120107,5.286351417088939,7.808957609596653
2.761376899828533,2.9618504861080934,2.759051717250716,2.6941015244935,1.777936084060567,1.314223522532583,2.651421235918875
1.856895632330783,2.4660853597424293,1.8317808109205551,1.6398545532527617,4.890132435677192,1.9352907232941052,-0.5196018224766048
1.8946152249915051,1.7317216801097202,2.6588841153198963,1.6962354044118866,2.6246931516486196,4.097057352992902,0.5683008658323118
1.2193223803256328,1.0221616453206077,1.2235639547311703,1.6741218686385304,3.2325248897653873,3.6321748799430056,2.5361033073092787
2.336418209677279,1.2127747524577563,1.7825862698153672,2.6375267856694973,4.122565805479707,2.9026966819841142,1.634913258422196
1.3634399458604116,1.7917452627866377,2.625998959646757,1.364931745228231,5.197943068502406,0.8894108678066359,0.03374637502885622
1.1988655201866723,2.6968678237273966,2.389608782731784,1.5718375604841264,3.6575105315699554,0.674790440564258,-0.41157701186858625
2.059361451617061,2.8012747024711944,2.6021025408761678,1.602285374899452,0.6874427407353605,1.6374838510062066,1.6105040415146628
2.3755149950034316,2.487586173390059,1.9514837948160424,2.224950843332601,2.9058071445179077,2.453990985371652,3.5999649625256054
2.6711295607400904,1.8533488477395297,2.729776904736605,2.4619870338860084,5.93281901923333,1.6055942907313312,0.10627005871770852
1.4440404789584766,1.4977627284946815,1.6583587478569852,1.1135871676091276,3.475563749659976,1.1578267737086285,-0.12200435508875282
1.339995584456029,1.093943933846441,2.993957083336001,1.1972882667536822,3.654716238614487,3.574078931820159,0.7817670701965713
2.131757627067865,2.8232065152015036,1.9409426465051978,2.5773972967319496,5.024034957887614,5.533494190563712,3.639176756463174
1.4766697973495304,1.7856498296431427,2.511364593165136,1.0322285823744404,2.42443299862249,0.026014987344059604,-0.17927311331003976
2.840958053205377,2.581555654435309,1.4735053711373653,1.915811720717973,4.738234398812766,3.86562097071994,5.982987307384747
1.1647766992858355,2.197035863110967,1.015537602981008,1.3104306674590815,0.3970929759194517,2.2838130936867205,1.5432199536433948
1.7760585741344492,2.9518286245571557,2.9191724847286062,1.346929812210094,4.748169514558991,2.40008905378119,-0.0647425721278063
2.2872782616041665,1.989742884939067,1.6991756774815043,2.200803929534165,4.6043326833848655,2.6811576301779603,0.7328992876887503
2.9690876797493377,2.576023382138559,2.286166666750507,1.0302874111591631,3.585308735010159,4.079787807166692,3.0652872802963165
2.2933344786337386,1.9560879836188152,1.7495124460077123,2.659227898233582,1.4685028338316728,5.108184976465436,-0.7099598659036956
2.337570977147841,2.034447192445257,2.775101005023453,2.6857287252887643,4.391006948393317,1.770094760651378,-0.612879489829749
2.3785528620461607,2.690464260010687,2.8041833331026806,1.3086438499083304,2.9938957437127387,2.299134897377793,1.7401309679558934
2.250588367183229,1.8059815160392259,1.5054657239861358,1.8305644233240141,5.539505941833751,0.8635580792246431,1.6979944536080034
1.5642239256737085,2.3974848912455853,1.8933403941883908,2.4274376832559965,5.8214983461891965,4.288450501391136,1.1138047752805786
2.257713887682571,2.3415544664789802,1.8734232237838233,1.3322756106753477,0.8436734945348983,1.9661971782392302,2.3712264047502853
1.258371776952182,1.6392935349470268,2.6529667803013193,1.485023695930819,1.7225363795290827,0.7607271855247322,0.7423927324836987
2.190406230968368,1.3342744617482432,2.614109803856185,1.6416386606669906,4.512807260245985,0.4632581893722696,-0.2562565660533999
2.968727204880577,2.2447594334054854,2.9544381734711136,2.4178504954353133,1.0145251880756048,3.0656368811883885,0.0738441474125516
1.2499132690309027,1.137819116859667,1.2610301758787186,1.7719841901020208,4.071543405055347,2.2424902861624045,0.41074075036004704
1.5370781529980493,2.3750185054295194,2.443802930072361,1.6369879160923524,3.012328464327313,1.2887690484339351,0.4434460299600254
1.4018876231727153,2.5714382708078967,1.267277828441161,2.277429310629136,2.1881899370156677,3.2115236575708472,3.8074473826437414
2.778003947115676,1.369363084898455,2.687115911187704,1.6456815210267044,0.10231844288137681,1.0048842324324663,1.2967034457228583
1.295174203877182,1.1261446106192796,1.8398052074268076,1.2331627490500792,5.675284541272896,1.4777825087370757,-0.09242105691761718
1.100302837774402,1.4020339703221567,1.7746203641881901,1.9413104609432232,5.383506869193423,3.2184690357069954,-0.21757093238240086
1.2752950083972208,2.406148408177584,2.1052159966382127,1.9305235799798885,1.2848980745613245,3.248116716463116,0.21008859235930288
1.6713936595304424,1.1489608168074488,2.3919090642668115,1.2037020429392593,3.023594588571922,0.4756105520077991,-0.4131189767580751
1.2868396676985616,2.4726058927009986,1.8074200919747647,1.0749503525424002,4.507235680785703,3.5917737240003746,1.7906269127839278
1.3378058274219184,1.7049266457528314,1.9149043369438257,1.8462258663611526,3.9581129386378042,1.2275535942353777,-0.5851327170113652
1.8968785722556607,2.3838966145261473,2.077951898471727,1.6083036771554,4.127222554702608,0.24502648003284877,-0.12200870700312395
1.8876446383262466,2.299017046871079,1.5529590126941284,1.4984021106744432,3.3670521843381165,0.4067439540982669,-0.524798893707296
2.451607738742002,1.724803828580986,2.0691241258141906,2.9907989830094834,2.93087807428795,2.7897999049862983,3.064647331933098
2.7807131779672307,1.6856157415619322,1.5894002019025644,1.7156506181106037,1.1501647999191564,0.2504234782193371,3.5262240277621806
2.339632586749382,1.1651893081174804,1.497449847142213,1.227908655468572,5.935457888802582,0.9312603786168476,1.7940025716363828
2.268852862833202,2.6076055280801973,2.58840664028662,2.887525467075892,0.7234064169948231,1.9098600360518134,1.5031823659735521
1.2810341351992134,2.1773369117033656,1.9812262938988006,1.121217903156093,2.289009575379385,3.8553935826934893,0.7154954260134019
1.1746112772070307,1.0711793665712575,2.8013383492531854,1.069868334015099,3.9719111632791826,2.000430351573219,-0.06909376906771805
2.875601725631063,2.065962758741961,2.3056950938713436,2.1202708771090704,1.476862653548027,5.090366420969371,-0.5589495381840573
2.2007059696383404,2.1531253294052206,1.1189403960172488,1.2344060589291341,5.475638383662588,1.6991486528841662,0.30639557687796937
1.6660002665674096,1.2073633756655722,1.0956674017901187,1.9706050126927885,2.84510278595927,4.852265931065498,0.45959429734302715
2.343474889006392,2.4275394356434266,1.492024058501305,2.767986114238664,0.6181102529091655,2.40031950350317,1.8178088397867813
1.4517341529744476,1.231438288649874,1.2379020532741987,1.783480367211245,0.8306402024676167,1.2973721547723693,3.1109444221001414
1.965708888182795,1.2703140164816695,1.9215344869856408,1.3887169906722676,0.8325540605380757,4.938424948406203,-0.11682669943902753
2.528551648346096,1.9897158554577437,2.520237270306456,2.4550963603407503,4.400959572192749,4.59354695946091,2.3693007327787963
1.5037099353822778,2.0563969433868636,2.971326621464449,2.6476148848876724,2.090913602975796,4.868275132701083,-0.5955541423885922
2.3992491068155655,2.983439230831604,2.6221893803505454,1.5864635779271754,3.2886977840666587,0.8985287551150634,-0.0405532190198729
1.0949334090645166,1.6955719657161075,2.022802211073301,1.8696354829077027,5.6065991239505095,5.336457989366826,1.5122962846525483
1.6995195957569815,1.4961659271888843,1.131081813365101,1.3912055292534609,3.2301690347780814,1.2499290833128263,0.8867075466962022
2.8985754776162826,2.70628851926193,1.900947153362118,2.239129776089805,5.065073838747558,3.4232887606111344,1.9663938881965881
1.7252722999172916,2.9066689589072223,1.4411194833238286,2.995109647721293,0.3145364843246281,3.4800384973670475,-0.8717761153461115
2.0891182509446544,2.696362164972319,2.3645227506453868,2.755509549481877,3.713526032232563,5.594166801324395,0.4728971705497931
1.1463507320701087,2.1429930894031406,1.5766310683021934,2.3419740597252496,0.393697857022302,1.4803883482629383,1.8125722634428338
2.677682429569594,2.3678222597063563,1.8324398139308875,1.0413428607342317,5.578820099227884,3.72215959089047,1.2435608058933467
2.061608505661891,2.7624464217047766,1.0510309265071214,1.3401944232392313,5.575816945719948,3.726547767880449,3.6106866031588702
2.033410956302387,2.086715339610549,1.816692444763576,2.669615637470989,4.9691334482286065,1.3199935001029426,-0.6572605699871525
1.8288597632174384,1.0948692048978792,1.29071832801538,1.1425454049920227,5.391413605380545,1.299470082367089,0.04596163850123506
2.9431877387328647,2.32006744168907,1.629945005871886,2.885638356080837,4.003535428707071,0.6271956617529106,-0.9363854384016072
2.3602305480457835,1.778082507678043,1.6571967800461374,1.7535244593052104,1.1779517825767274,0.50890583523798,3.34233979515725
2.0951085270844705,2.4890462180487876,1.1134159465329505,2.5036435087199314,5.563619787184742,4.1808263082007,5.162408522909836
1.866265970796303,1.2338994835200952,2.695952036176963,1.357148577790398,3.0754875373660493,1.8257016207598245,0.5985770862941472
1.3673052836022783,1.3241912294419667,1.953765329955079,1.07246191879064,4.483221789363336,5.0475629011988286,1.316418428582533
2.624083020016918,2.4730131207602626,2.711271451588887,2.751749152292291,1.979207765270643,2.297764251114554,2.4559247323116637
1.8137631139681705,2.6324695150736392,1.529664525053147,2.6119905302759507,5.1763575076644734,1.1972640130798262,0.12236858298969572
1.803072070463733,2.7625273509581154,1.4420008594974654,2.773819285381145,1.8273727342702133,3.3304962493856545,2.61508381662132
2.2910307551794515,2.8024668224429163,1.821923882378019,2.9522696471914434,0.9758210986671945,2.3607101917323243,2.4510154934121453
2.889873631984429,2.727886241341041,1.0942272454594812,2.4069754748828567,0.1698496987694278,1.8800643409509046,5.553695728435998
1.8288931275403395,2.626099001624681,1.5269286820602734,2.369501936208313,1.304659169447384,0.8744514613297032,4.624380892617828
2.386306055385262,2.5667966443976806,1.691700370121193,1.9705394269988434,0.5742766127659646,4.958338700056322,1.2358397125486091
2.359285246776148,1.289964173814418,1.496096541439504,1.9336672067105718,3.030929479754911,1.0251496322180005,0.3339447692137415
1.849127125462338,1.3167936012386536,1.967073634444568,2.4928117524497058,1.3063420059618183,1.5011339062227387,2.2646553856567353
1.4206945526701844,1.7122862654248583,2.9855695253294368,1.5827587664926372,0.37818400493293614,1.262615561064731,0.755136223575803
1.6642411948611324,1.235990992208705,2.9434760592311098,2.3851785230385047,4.749930401193738,4.6801556771125234,1.221264113201071
2.3685534237061616,1.3561829305732689,2.379855519093609,1.3951693948127273,5.092045508584258,4.622625788957248,1.6552514267448963
2.0739106237066713,1.628895749059891,1.8474343559356823,1.883941927650972,3.4037949056267656,1.0360916328114191,-0.303356946303795
1.7503145147325327,2.0293170436986396,2.141238433631866,2.7236881937100224,5.40642597400606,5.798076319892185,2.287741897356316
2.0600625227463523,1.3109533300961334,1.8686905383160253,2.371159062869191,1.4709881093016766,5.061072992488592,-0.8871397916159673
1.9757467731719147,2.9587148582247336,1.670353732778642,1.343129863225815,2.6268263959642715,2.5048789516567354,4.584905004910545
