q,E,B,v,theta,target
4.796831744022391,2.0133470482195994,2.317393208170591,1.899072290776397,3.9586701765047594,-5.7349120386095365
2.0289043161345357,3.6825844359060516,1.1020119225766103,4.622772806172064,3.322029441629651,5.616729194495021
2.599618433965303,4.6711751898538765,2.302376816539009,3.9844415847906287,1.9833713374232866,33.990295974515284
3.3347591838344783,1.9233458581516185,2.3101425424239954,4.739097027181943,1.7590485848130673,42.277794542427735
1.868793014803738,4.347944139143889,1.471739038699042,3.220453250791188,4.329706467741745,-0.09135591308781178
2.8904419945143007,1.6234684405433137,4.418350520726197,4.4677145106617555,4.577752436301056,-51.84822116343182
1.331352911578528,3.6244299638635034,1.9282815370457143,3.0605388853678424,4.422436655037586,-2.7037167846958936
1.0937450255708407,4.149591374337236,2.076225542205553,1.616397476829139,1.1540366255176053,7.895024745775821
1.5587479162325302,1.7199445888311464,4.8920321874009804,3.232392599405656,2.257551731252235,21.741771328993256
2.979804486304181,4.066618058450972,2.929605529843566,4.628154833458197,3.5794071265543774,-5.011225421929117
1.1013280781591743,1.2028311282738873,1.435817694112949,4.261527636524711,3.314240018442838,0.1670501226123507
3.662246170268358,1.1338149321242388,2.348139265856682,3.2970053248808444,3.952786605337332,-16.406353206340956
4.538769861556949,3.6440421326214816,3.5580182684709896,3.301915000515679,1.2795160052001426,67.61606640278664
4.600148867475683,2.382317801226144,1.4216128927855243,4.462444765392681,2.0966426306489967,36.19915400699976
3.64473874485869,4.7356712644586585,1.263348658575223,4.121102933572566,1.625015765230768,36.208330004579224
1.7864852794607606,4.116058467275651,2.265170751836531,1.2815454234976067,2.8185858713495175,8.999421361699946
4.85442404246025,2.09261597200746,3.230015228117604,2.9628875830759496,1.1357565009105706,52.28873752836577
2.6226240301807473,4.18909343205323,3.1155506692288957,4.2869197707061115,4.908301078420811,-23.37158453659366
4.153827182890799,2.686450367924457,2.932861905626089,3.30253162626764,4.058042446860878,-20.76399388620161
3.610842283725174,4.513287992988306,2.7333497212241857,2.391579616549198,1.9026672070275632,38.61295771638307
1.2315758427300332,1.5442993772428504,4.097346271497225,4.004634856541108,2.970788516054547,5.336800421218439
4.801468159731595,4.414560904649069,1.8205180344755418,4.375008214311082,3.616447597618075,3.711475543936469
3.498647545585843,3.030701494891163,1.1904876332430856,1.5612356219623909,2.722450768317212,13.249803051112709
3.464659685016228,1.1638046091010694,1.963629332539346,1.406687002854134,2.25771103152046,11.43186662253068
2.837607087389622,4.084895093073047,3.1413549708061477,1.751476759431375,2.2784240429215195,23.455393702793266
4.4007480535379155,1.6466127961147357,1.7413688225699984,2.1642116921757437,4.910840455981577,-9.013216330908305
1.9425102543305415,1.6463356804654494,2.688706370278319,3.016937717591806,2.655458653747247,10.559863714301947
4.79462772420079,4.509517925912172,3.841318238006768,2.147090833203017,1.064652932439857,56.20785966815456
3.7118557055336745,1.248081055139329,1.585299291173253,4.072106049199226,1.035888241096118,25.247498953866454
4.010917887594535,1.0386456313085621,3.9740783969726494,1.3416146041768195,2.036097003722302,23.277356153207247
1.4251355305167048,1.1347620889602492,3.772917766650499,2.2445098487194177,2.3633503063380594,10.08965798592567
3.329804222522627,4.957113320660035,3.937963492605477,2.8247778003198944,1.998853128846211,50.2045363664087
1.219088414275685,1.6140497293829634,1.7558452624717673,3.0127446921485292,4.407992475875476,-4.1847354021519685
4.460270984043137,4.8738488028596105,3.991486905241375,1.5169864339799979,2.7147200311640938,32.920322629981456
3.7791815523696264,2.3511565039880122,2.2921596089275957,2.230011475563466,3.65424575551129,-0.5895862907200592
2.9299301875128676,4.050227953758203,4.227888945091879,1.609824674837696,3.035183974471293,13.984839491536412
2.6561880605194843,3.2724510929716413,3.28003829394022,3.4885127444681574,1.5349569701791683,39.06604151317889
