d,m1,m2,target
1.9915370294850099,1.3382698469205145,2.5530898708094396,1095768.1086085294
1.0682600818507615,2.905158404311586,2.39572820559004,368831.5046676233
1.194370563566499,2.12325417418959,2.4348899117234026,470220.30554810975
2.8675348979979747,2.4518589495701733,2.982913168256048,1601987.6578718466
2.6690292649148923,1.3664652333847385,2.536836171054727,1697464.6031858698
1.4661571358919918,2.265099495068803,1.770753060424802,679657.1642481987
2.705152997174649,1.3987796745584586,1.3841626460883745,2051268.041495495
2.570635422962141,1.9174367442167355,1.5709470762708688,1697209.1601864703
1.6860629432777845,2.131919841832593,1.996663602894596,828699.1798222158
2.311250247765736,1.8052428082536556,2.9370419277789184,1240976.0789689135
1.6705877987431228,1.3105860844522443,2.35159163939979,867802.739272613
1.6219521362470435,1.1859648364214797,2.9512607894912106,781068.6653134805
1.109003740209155,1.1104582136603556,1.4490779074443658,561442.9748783613
1.2982267380136894,2.1147420655865177,2.996986250685296,503186.18588304427
2.5304195577901236,2.82278374843892,2.4590637413359673,1347046.668353548
1.885231741990193,2.142047924810101,1.1821070409391556,1091926.1116952277
1.3269324541658212,1.6579020929058705,1.7919022569720149,632940.3149056535
2.3141841340368097,1.638396319036983,1.568878510815207,1511873.820272072
2.5064544169175633,1.4571886087148935,1.823298645466788,1685028.7145311516
1.9561224490201397,2.8089254315619576,1.3722542258854031,1029037.990648123
2.7335799941674495,1.865136732055908,1.9400887625203864,1781944.811456765
1.7569646169887692,1.1814165006520452,1.040367242941901,1201656.6604706335
2.125580146112627,1.4067474530775361,1.9393177663108738,1302974.1319550537
2.010029357790353,2.6429949349705844,1.618504037290318,1061717.9848722378
2.379907984208838,2.845657806702765,2.6805964324963982,1201189.6616149643
1.4519999994059736,1.6954868569121686,2.091136824347434,691529.3514960565
1.8609502788158094,2.3488293067154764,2.889666539566778,853071.8670536363
1.5195482637234463,1.4534881101499177,2.9475741066572994,686720.103028731
1.6689838416802614,2.6375397638525335,2.5236109351423908,729947.6172426057
1.2052387391368957,2.9538511974019674,2.2223275395833086,447292.6467517014
2.187274554207492,1.9523647551566514,2.663238163156498,1158050.5000905425
1.1158656209849387,1.1913558243717892,1.877912748818254,517472.37140184856
1.6525621909015173,1.8819365172816112,2.9935203504314156,739972.9194400139
2.72288015482917,1.1974847051417374,2.7004569317686284,1750297.575039711
2.1271403837158305,1.659591801024881,2.18831055838491,1216379.170718713
2.4936126621162797,1.2267495247120657,2.2606075077165197,1621743.0777075642
2.9868535368102953,1.265898473110836,2.6722487620060686,2000606.5359822232
2.009395628719494,1.7907837471141526,1.240445692859524,1258274.9243165024
1.6237313183103337,1.070690413962687,2.2407875969965945,874474.360391239
1.3851266924128152,1.5253451726261147,1.5212232226656475,718316.0142321389
2.4312284558314934,1.825059200586298,2.384910590729114,1420973.3494152483
2.172569800132726,1.7266782832021454,1.9652437841429014,1281802.4938596175
2.2431928274654513,2.249947003415082,2.61614871495789,1171376.0898125644
1.2758654030678844,1.5807634724261599,1.3078789713656667,652149.4985973214
1.0315216105015748,1.1843505657168458,1.1506241499552907,527306.5578959798
2.153923745112077,2.443204614702569,2.43017469819831,1101329.1784052157
2.10551127014634,2.883653547535313,1.0070179217650026,1191271.749172148
1.7288891196382083,1.3090295285068434,2.4430743176471372,902609.819894245
2.6535314997137833,2.657854237758034,1.9158886638542427,1554487.607388531
1.5894069669321675,1.601624114951403,1.979334485891173,814403.7891511149
1.9252942769925576,1.4865288118804156,1.7790619021748197,1136976.7156820756
2.2442894412893777,2.0381841926672744,2.292620047424029,1242569.7879865027
1.8436438862437377,1.9329769796153828,2.032455139827169,966845.4628398336
1.5633365354997528,2.228858280353797,2.0404801817972973,727587.4352119495
2.3559412398551367,2.2383935471053986,2.681522444193672,1253876.044573577
1.1170970792275845,1.7025578653397961,2.7649800073930924,429624.48073021736
2.974494544777182,2.019939825126879,1.178860788601472,2206037.786277616
2.3318642333897666,2.834018900054358,2.4410530827341117,1192415.0911473213
2.455152438374222,1.0581947299630892,2.935610637198721,1480508.8659308297
2.2697340842895164,2.4659627120624634,2.494974243040737,1180775.6333049866
2.5971689853416704,1.113865021408581,1.8760044429394547,1861705.4295453052
1.4390374922712768,1.6559073011715801,1.294182658841498,772996.0968833215
1.734285818402775,1.7840258376503397,1.4815192283135843,972052.9790757559
1.657878236481313,2.1257897752995607,2.342553329788878,776680.5977916365
1.2293409382438152,2.8588542172827234,2.10439862489503,470556.8323775135
2.1914074938004475,2.2146736739979946,2.6455539634339442,1131730.9046560952
2.347247114554519,1.8366858025353205,2.4027047340819445,1343300.804890727
1.5449304424927557,2.5016274862939474,1.9445206815832854,700419.4505283888
1.2113933480058703,2.990106633878016,2.18975675024477,450562.8613714815
1.8356975812251084,1.5852211298401986,1.34073761791293,1118289.819587477
2.6377992163395048,2.6117204477474445,2.4367469984850882,1466457.866118617
2.723987437610647,2.6639208974454127,2.2092889128312834,1566342.9722539485
1.936413632828221,2.7013975508152432,2.402100289015972,917381.5400825094
2.6004451656824137,2.523699495757166,2.766723223341403,1402210.2276620993
2.408503508313541,2.0650134923104284,2.4997959011086093,1345539.2414291732
2.7681940276413863,2.777006740154018,2.0227343672616556,1616860.8742696631
2.0383462512072783,1.5338101484323774,2.6047702557356023,1100216.1284153257
2.9497511232328932,1.1019798596847674,1.7278943863155045,2316227.7559953905
1.0812795757955382,1.5579556048725396,1.4813104495942064,496031.67157153285
1.970702925535496,2.560327481017557,2.4395600259256467,951564.8529843491
2.1370785243125257,2.3573469476273425,1.7415584140142937,1186816.4075413423
2.551354350925119,2.042699973767628,1.1434443562622303,1755942.1985597291
2.4972869696038043,1.7081142961414228,1.7544213021497839,1631144.0652543362
1.3639343883891415,1.4609724136953433,2.500298634021493,615544.8557444975
2.6425767271277567,2.995343913780981,1.857492180013212,1499789.6923053272
2.789789403953625,2.6661906162033153,1.3699745658866087,1783854.515326363
1.9780434278370556,2.5677156873907934,2.072882934670165,993238.389939645
2.1212992199855827,2.0424963011582213,2.6419465893447605,1097894.7068041223
2.4292521881554805,1.5095132339393753,1.3970155612761614,1708080.584440117
1.3519945139340253,2.157199187694137,2.695174782830229,548873.2039900139
1.9069568605934628,2.696215571077179,2.0850019265150705,926251.2772171224
2.2918704433779302,1.0411241067408321,1.000469855615568,1867614.239987055
2.5246221725236175,2.745307455269968,1.7049023951979527,1462483.9545862023
1.9498969815877372,1.2955263380914535,1.572025326058854,1236655.2400856232
1.9671487351642594,1.5011998728570395,2.028113583294558,1129529.1625423194
1.7088142033593001,2.731057073749965,1.5881994439404126,826655.4556299695
1.3196136059037702,1.1513740325376363,2.826034875106229,584597.3242596115
1.0761726700823797,1.4735076330960133,1.0463441781518414,540906.5053701003
1.289802072721311,2.327333666210898,1.7351682787237308,558952.0869628608
2.6858523476266924,2.39320421230006,1.8045496448696068,1652347.8647629991
1.7112727369450607,1.6686760548794075,1.6846744849258357,940212.7520055246
2.297237351922888,1.0776283197363503,2.8395678784784026,1353031.5034164093
2.3982347197050053,1.0250561110069678,1.1235139050910843,1948720.442004492
1.5303649462298499,2.497023214932403,2.461696973402053,653874.6190879062
2.78100628491229,1.2147228397552972,2.3278106022471405,1895102.6693810215
1.3020491534063137,1.606451600843679,1.1462611639600497,688727.4427972374
1.087982281329725,2.5811856876183272,2.2083079990522796,398817.9515646322
2.4193181940002404,2.925412928051802,2.369398478070788,1257769.3475002667
1.1203154266167308,1.6356517319646517,2.9992603531999675,423620.0343100234
2.952612282226899,2.571394513604459,2.8652094992166797,1673526.329633721
2.4126399705231227,1.5700861889340785,2.4642140524828458,1434965.4246972858
1.3572200846752018,2.2030037252509436,2.426712756997655,565177.6586056649
2.5969344787389925,2.853413889227137,2.879484640166387,1344284.3056977221
1.2475108729780369,2.9634587070106075,1.2891393032365912,519668.1625916214
2.2215090118169174,2.195464674400029,2.986792407301109,1118663.348851604
2.2515405919831553,1.4312601937047758,1.14355437644221,1619322.9081958744
2.2057797641098924,2.040530704584251,2.8769653338415875,1136208.3591937562
2.147948072481001,2.4898099794371396,1.2988962281365446,1243875.6588828918
1.9362313286388078,2.3730346825540094,2.4154938700602013,946938.1001026292
2.7153245892456734,2.526714431502698,2.2527350370731973,1574093.2578887485
1.919039493199728,2.889796927092675,1.7011886644284122,954244.5121658575
2.5811820046286442,1.416831360412867,1.687461021487552,1810228.5105415508
1.8223502833430876,1.8956378851163984,1.9631604630072472,963182.3444764189
1.60092992762481,1.9799546511175683,2.3019581491644576,752881.0096804836
2.86260202641619,2.960210033012079,1.4536233181631875,1773047.0602802949
2.315180532538989,2.0898635374540406,2.179322396937837,1311268.1882155512
1.245461354901572,2.3251448362363414,2.011665512843237,513330.34344727214
1.2967341678164206,2.280851325974643,1.935467601751607,553090.8471652137
2.5866706414060037,1.206310204513489,1.9701177360154987,1795266.6542940342
2.701547375493038,2.06894347726589,1.8143262574442445,1733033.149834565
2.0241572398816396,2.1192957775353136,2.338123231007511,1049086.760120448
1.8536913914860442,1.525027268937092,1.8852286919154904,1051113.0509731881
2.9508423958693157,1.4613842515623146,1.9216636883947156,2119589.2729558707
1.2186587978557473,1.0721186063456705,1.8733037677185593,602887.3461414189
2.516219027275738,2.5953510325823537,2.0947669366898163,1417481.9817031897
2.024817596641695,2.7408489985720994,2.2851769226608867,988446.7203019509
1.340225697196022,2.140641195410794,2.6789884474874914,543559.1926475418
2.3634360096185034,1.877328119314574,1.3174156778558614,1563451.8896059722
1.3688354672412257,2.6315186541470803,2.418456005965248,548111.661291501
1.7253642917553307,2.670329572930102,1.3222671761545723,872328.8808049655
2.280079521976173,1.553479589918621,2.3508417917348723,1340105.4665323356
2.1258886738952025,1.597730025763067,2.5827649838808124,1165960.1025297316
2.714871142897127,1.3872754188310517,2.180391150803199,1821455.098452526
2.8780870016461435,2.4935424575908565,2.3944749301994586,1698541.9338276454
1.9508841537724673,2.258470290862574,1.0931975513299101,1144731.1547765853
1.3453245511708465,2.9163283274121454,1.2008897548184458,591460.0738788665
1.8449660342936283,1.6873557248684825,2.1851397884710537,979431.0510904497
2.77917205640807,1.273414854888836,2.490772558810443,1836641.1047108516
1.5856697243994498,2.357854425184728,2.920102349956183,668456.197093804
2.5233417663691267,2.694299372342285,1.1280334934224083,1576836.3725545362
2.341952221593731,2.2739170087442098,1.0859361540061465,1503812.4101297527
1.197883162638112,1.5556017868803194,1.8424466465502225,547007.9971241613
1.7276039056046706,2.413889904618542,1.588232832670629,872987.1100496508
2.2402881422979704,2.1815918121980626,2.067551613060549,1251099.6201873051
1.8014630366272717,2.117982243442043,2.29101496779575,885635.2384911226
1.4917950725125764,1.1522463931138138,1.2072719019129015,912302.4583258908
1.1296439429428677,1.4277747472057443,2.830724732447765,447477.12071829103
1.6660621176277988,2.068217251514052,2.0597390850274286,814059.2289334587
2.289504106083863,2.1838803783789658,1.1235182984483867,1465060.7489875476
2.0172260380574096,1.7427998928030306,1.7998865010233447,1170717.9049958757
2.233818444006844,1.3841028917464835,2.9849603643258202,1228469.5881912964
1.6583111080449133,2.899825749257001,2.459941744810388,709435.3203507211
2.448028063474171,1.6091653995725042,2.3070971096874633,1488591.2361918457
2.445683466751517,2.4304671154213233,1.419394530663377,1499217.2738982292
1.0332429649524992,2.8009471198100555,2.058836970124074,366422.35805372766
1.9905306015443367,1.593810412155269,2.8251183091877703,1027499.3527553766
2.6049679703811757,1.043244149277784,2.499907364835604,1717890.5343471793
2.6268436842069196,2.8815937724770775,2.7312480524327647,1382123.051544899
1.1477534157368268,2.0592551152981873,1.7950839317323384,481708.93364652974
1.1846921422074017,1.0063276489692796,2.182080750172997,555402.7896566165
2.773138287838367,1.9211043572856108,2.100119425685855,1771189.123080849
1.3766757747135228,1.296918311005204,1.1000936855074268,802415.2404546964
1.7286967913422087,1.1865855271149466,2.685630171251458,888352.3087865971
2.0813304922570337,2.1184690304840794,2.3863109318401587,1088081.8003418515
2.772697760955954,1.8941499975701332,1.5674011399665777,1908557.2370959301
2.255015280333338,2.088008995224144,2.81897136749905,1175719.823586785
1.4440421574380755,1.16619334378782,2.8152218045942554,668864.0332211306
2.1217122558521564,2.07209717148445,2.6401074249600365,1094975.5592735012
1.0972197021137546,2.0379394886681386,1.3113206646259419,483006.21827701223
2.1410084245675773,1.228436151816099,2.498775269079885,1248022.2191575565
1.0584226333602875,2.026440540436748,2.8426596423705455,379534.3511321295
2.725296815115451,2.468069540269281,1.8357080778514905,1667948.2379551656
2.708968952938629,1.2549720544304348,1.6559273604385212,2009922.0252048306
2.60401477178232,2.47493526131173,2.9959673072088755,1381727.6303380074
1.8522839315634594,2.5199051364023974,2.287268998105926,884307.2365235601
2.6912136858099096,1.7943924838650995,2.0909003089561224,1722650.462025564
1.5432903181217061,1.5023700265586857,2.502067196265096,736864.2214833122
1.9949451814173915,2.0960651364859473,1.815707984948658,1095711.9232661002
2.1312089790198447,2.910395994737774,2.5586934289804297,1023218.3283019854
2.0807336855688163,1.3977729243584882,2.4329452871661568,1179427.9385567235
1.2327023122154477,2.76095282941261,1.1837736642202736,529987.5097084132
1.503121286644647,1.2375567066284423,1.3318455348399072,884222.8945980319
2.2791287234647246,1.5985594862769703,1.8435490413070728,1426355.4613476917
1.3793576875795284,2.3248940702257874,1.7967433263964616,613715.6891333518
2.96056550060999,2.2901039998034465,1.2645236997664988,2078029.5441812275
1.460873213084374,1.6580632361885779,1.5527612202798398,757874.4652271221
1.248891650833658,2.1274920283986996,1.5099994091201923,562824.4047686943
1.6862184004675163,2.923038562468741,1.74485420722553,779465.8057086064
1.9187164827130445,2.4310924064105652,1.2520776290002193,1065104.1881145816
1.2469841426892332,1.6631203218726747,1.3105272360048115,621059.7962051822
2.1287178720918725,1.6786713923485357,2.4072508497039946,1181731.6793122597
2.1023647635425813,1.4678160028441318,2.697520948691568,1148745.4418923024
2.6495752129073114,1.2129824328417336,2.0722664149300347,1830067.0838819551
1.4889708543478384,1.7725811803319327,1.8372920230090681,735478.6810972035
1.7925817627809173,2.6588645523252157,1.0983285209735008,952299.3135501707
2.573429631321879,1.2054465580111975,1.666970377967483,1873404.1318494715
2.552788702330469,1.8937439678758645,2.1561925583572954,1558780.494225436
1.3404745934248024,2.575869061011554,1.7602311301009745,573224.8290515802
1.9313393881233218,2.9265787996478787,2.4863760087844247,887273.4026152457
1.5835696271447557,1.5017004113294081,2.4911104454629833,767013.7393111589
2.3516001364126486,2.4377194172847654,1.707295655564062,1362287.9815735668
2.92460738089732,1.8137278103761587,2.1089239601754435,1942219.2169262222
1.5089190902589837,2.751382288119954,2.76043041490358,607209.3790990246
2.0410708139981573,1.630776746935313,1.3094048894561812,1307936.9100007208
2.7050781951419873,1.2493092195966735,2.3306128639475903,1808505.0072079438
2.9784225379200975,2.359863934410184,1.9522071944233474,1903808.5526624918
1.8903434811204936,2.086300158784487,2.965507687892492,889353.5471608189
1.6308346632522406,2.8274871131143633,2.384327061498026,701628.4755060029
1.5730631444213508,1.6860530217705976,1.7913571049414163,813725.7213092531
1.416733637539933,1.8003423423449874,1.304822153471851,735998.2293430422
1.8507499384662967,2.271143118355905,2.316124366482783,904130.979363552
1.9552734849158258,1.3928255100815725,1.4166736787507843,1254537.2992909781
1.6634290199294361,2.557088315218026,1.2595296526904367,844605.3590320608
1.7389500639032915,2.37441776812466,2.550673687088847,794712.9386879855
1.8739298773143096,1.1614418660586372,1.759543636821488,1154388.7073657268
1.6746347509187527,2.4285735193555924,2.924916734478333,720358.0400115453
1.9232447732835585,2.446517874447275,1.6939495261598547,1008123.9297017421
2.4714258673299287,1.74773291231247,2.006349654422409,1542255.1850023514
1.5635593305652458,1.1886966841003952,1.7919376370629228,870971.5448302951
1.7630500329593586,1.5253158115538918,1.3969211412566558,1053236.7609368179
2.7113544496563207,1.3206614532770846,2.6355954017701526,1726330.60848543
1.0694912124999627,1.7945888985120562,1.3592857064196164,478994.345800176
2.5211205420505913,2.656834608480169,2.8166683350448087,1315965.5061547784
2.4234819495010536,2.3459729524316995,1.4933865533403334,1480870.4300899508
1.6960155068412277,1.3640352796595028,1.4211467636106347,1017899.0336119587
1.277919953604677,1.0429942609225407,2.930289721163973,557400.6116723365
2.8356400591946125,2.1606500960746935,1.3172967688343693,1969254.9707587683
2.9582414876528045,1.1323724375070128,1.7884555119153485,2289729.6852384303
2.143189928888895,1.0824425621091032,2.1661939241462584,1338835.4342065267
1.9500153430255915,2.2782966243016283,1.1559663752801017,1130126.4370352107
2.7140942931707777,1.671286238071827,1.0231035069867764,2095047.8984023763
2.026488740211488,1.8918600386834756,2.816554495732851,1022505.6439875118
1.6901242246427275,2.5093936950462945,1.0228032022687177,899170.9235429353
2.2116155225760634,1.3853272808567294,1.989568344091428,1376959.0931008963
1.9746954869982476,2.3071434188656257,2.520282052906171,971357.6812506113
1.5367445828169668,2.049396821744036,2.243120473965738,707185.3847562502
1.47791286245692,2.841126630475431,1.6175046130948856,654424.0225520761
2.406864280272897,2.0278412143825406,2.1224463103534976,1409694.7336114706
1.3836922584587465,1.2444318381425938,1.1296387447486331,812454.8218981051
2.267800564598855,1.492082500272243,2.7873687051139653,1269696.774669547
2.0632416501641977,2.194134507203628,1.584860935575876,1172529.363303749
1.5784346708487338,2.5471291136180767,2.366197880273697,688079.8668723067
1.2377958154936788,1.3964416168331202,1.9812162077509572,576305.0921346318
1.168746804959267,2.426833736892161,1.233616311439314,507925.690649094
1.0085322013341873,1.5923639083636958,1.9879155864966078,411683.0207818581
1.4774318654684646,2.672502129482166,1.58168829244439,669637.0847409965
2.018223731881559,1.034634865732139,2.6827313156198036,1143728.803228216
1.499869642713092,1.8057790378209801,2.5501589533743454,676902.6206726141
1.0441091535733669,2.021026690719321,1.4398448800483916,441075.44431630353
2.094521363979877,1.677475608425493,2.7654223013759616,1106065.3618534869
2.122132827847853,1.793710653020782,2.3107593378573177,1173591.8105144543
2.9513404763653734,2.7311407735447926,2.762191963424159,1663787.2255954703
2.4649840866966013,2.323121354104823,1.0757055173695538,1614519.986099745
2.4996496738930527,1.640973534738317,2.4143858713190465,1509352.9649171368
1.0746855403568758,2.438427889116708,1.942601222636676,409374.5180504104
2.917473952212685,2.104006672775509,1.2085783843227584,2105783.5506877666
2.061643937391776,1.0878151308244484,1.5376504536958924,1405089.842292963
1.863187874554243,1.5248489755099837,2.4951959236463703,975565.1757903399
2.064119111006524,2.173803945429881,2.3605402341679036,1071104.0424639268
2.1016683239893137,1.6494867226718553,2.281833465341138,1181853.993204839
2.8633244737109225,1.3018022562144864,2.734808800277785,1854744.8013823065
2.3949828108353497,2.0765943753174465,1.2178555213582807,1570539.6851654507
1.308037539127354,2.710692454462513,1.869706640814849,537607.6239722162
2.0151423517247657,1.9818092194765609,2.535146762646049,1035195.6392496659
1.2223112465846295,2.291168730482041,1.670403890707881,522186.53386460396
1.9738191463615975,1.4388674731531101,1.961899498794388,1156536.560340431
1.9000624437073677,1.5369232542372349,1.6834686169761084,1122494.488070019
1.339986745109589,1.6608204068499408,1.829936694216535,638524.7059705969
1.496084470195752,2.4192773961857723,2.1672362108448455,657172.8248134579
1.5455601052604522,2.7192442992704406,2.725018654720748,633353.345791102
2.4843653057785113,2.9434872333497624,2.318710386279621,1312884.0549289077
1.3890323348940867,1.3573294460352248,1.6160782236966824,730176.870792967
1.4230461971798072,1.168712852782952,1.1617948389421553,855243.9200980616
1.5371405716839437,2.5229050584036004,2.703736968775862,641129.5105062155
1.1439857243897984,1.7069586472025833,2.825397679680438,442033.97589757515
1.6324729071435102,1.1067008191084968,1.0163410269953692,1100972.4802724347
1.3024799077247469,1.385364657242248,1.187324787505259,712770.3633347267
2.3409033229151666,1.1829058129802392,1.5640270976174004,1662026.5536007134
1.795428960655398,1.4192900095219718,1.138999582569447,1156815.9139772272
1.920283047988748,2.884674267069518,1.7261628590401417,953113.7799607422
2.3792955819622827,2.6817223107568138,1.0547144371966832,1460261.203997129
1.6777156376566185,2.5051993224732527,1.649426082868012,819970.7485690268
2.2646068278829254,2.917715601939417,1.4244191520703606,1257836.9176559781
2.9066424031352467,2.0186912388627563,2.4014734286091093,1812821.1114937894
2.6648689244065897,1.0473577712335176,1.203033092159732,2230342.540167591
1.5647993530758486,1.1967648223502148,1.1788918653255738,976748.8625138269
2.0172562601778328,1.5991347073255129,2.3623408534521566,1107133.226065273
2.2842285076950795,1.3096323298598707,1.637348357055722,1546704.8357143118
1.3023131577762912,1.0154551474377447,1.448183520228431,728234.7585326269
2.6767211677574707,1.1857726154865447,1.8711914576759852,1926399.2473739837
2.576939361180791,2.8723893633811652,2.153160819945401,1419225.0200206917
2.207608702115678,2.2371999383371164,2.2289258781853625,1193725.4043245702
2.855853845001212,2.650820403017277,2.803254412861977,1589388.945640002
2.0280643098136424,1.7103990290678894,2.1866350150594442,1125232.4571239466
2.1980911662869778,1.2642874475860837,1.8317013336503711,1424477.616751903
1.8930713766662572,2.6446714967142917,1.3728730090364618,999440.40375743
1.954457594062963,2.17247082251465,2.8213200744135167,940396.4228929175
1.0916746841007674,2.8368209649581906,2.0606019286039263,396408.37596015836
2.002145144334512,2.2313628248821615,1.0191969593793906,1208512.1624955556
1.2888703867447253,1.4152007889546094,2.9559959343708737,538270.3516995179
2.445772528717511,1.0801062267323294,2.982831357289168,1459455.2590467574
2.1122164770772276,1.2236699660946895,2.9785196538719827,1151745.6578663732
1.628701534949836,1.5575008166455617,2.904289343375712,756823.2320052474
1.9433095076591875,2.836090419632783,2.979475560055893,863980.0944723214
1.5447990919333858,2.3665404542713433,1.162301584712949,786101.5745377697
1.794228259941816,2.548113102297739,2.1969441550186257,848560.0426059368
2.939393651826184,1.0236761493170268,2.276174662277056,2133665.044315713
1.0742278156386975,2.6188324961344915,2.3911616975902517,382571.6168386687
2.969937547353649,2.6731460619972993,2.631082386634105,1709214.75153169
1.802558068473545,2.5207500246217727,1.8479954986803566,890517.1535292243
1.4755063182545722,2.1737322547560907,1.175481480296904,753228.8496439378
1.3467256324045793,1.8726479301382815,1.79933187932359,627271.1509419187
1.828496939909168,2.215185306023404,2.2657131063019067,898350.0058731496
1.6557840266021289,1.5100961323084936,2.2739385356691946,842392.9951204458
2.592698974474927,1.782553613590778,2.493345397232852,1552748.7609187528
1.9447594988238603,2.821486207199719,1.9257711799032633,957335.6456126021
1.6748914041937295,1.6996210999154637,1.5066896001900432,931030.5796232832
1.99735808316012,2.7335278467124233,1.5406899464740182,1050128.246735578
1.5506008401284277,1.548781281490521,2.4987975742397763,738140.6626004224
2.3006707258125427,1.3079960166590867,2.4749951111113093,1379910.1385822129
2.986468033338948,2.8179673359816633,1.5733237529325008,1894207.0981128763
1.5892335725813542,2.6747510488900517,2.2509124740216278,694282.1391934188
2.733452030377771,1.3895837643665567,1.5082816448588097,2041807.7456165142
2.6265218895010087,2.2250105042788997,1.788213010556277,1634224.1720807955
1.1289938067831953,1.9400386074641505,1.2597844391132564,515775.9949580218
2.4614403500229676,1.9282891509828721,1.934237316126645,1511245.450613361
2.469333927282092,1.4873882322095018,2.9091053135200093,1423322.3937630667
2.5243846236845564,2.415318895578949,2.997094272899521,1325942.1773444486
