q,E,B,v,theta,target
3.227121770523685,4.6435615148068035,2.947418988566505,2.828021402842488,2.6976457122355066,26.538751762962598
1.9409827973103972,3.971703524095179,3.68734190276421,1.8626899291374976,1.9383366329035714,20.150054369290483
2.0492158065987556,2.6960734726261033,4.900715277672896,3.922843227074643,1.3733635231315038,44.155148402376525
3.489191671497638,1.489073141854616,3.1873973210012223,1.0312953419068225,1.4928323205460883,16.630310723614375
1.033262193997663,1.2196230169892335,3.654479304742062,2.164693429168598,2.417547015387833,6.674790701989796
1.8416343619773858,2.916885019019324,1.0721135048021253,4.280863987124986,3.482085644459659,2.5491701379011062
4.660009382544132,2.601815292162954,1.2038990003069108,4.559735680918777,4.674033367068203,-13.437642720994944
2.315704155463906,1.167752335220786,2.967891411974662,1.636809798226318,1.9341326171449724,13.219165313731638
3.1843443591971328,2.7296036047732626,4.3148916481864426,1.9511589261736941,2.530502272720117,24.074021539216638
3.4592653112514267,3.9649325518234315,1.8532416204552455,4.762911309630785,1.3786035998573198,43.6878793336653
1.4632148945234302,4.580302029690015,1.3403182400076004,2.047167702033116,1.1706075967663798,10.39959392207695
4.622795040496351,4.6528864837408275,4.638272870125585,3.1612457527105637,2.272133191321046,73.29402527584965
2.1897767129294685,4.258918672983297,1.0331656305908945,4.151317287746709,4.576462182992893,0.02076199792308651
2.9535941685392944,4.861402692055693,4.192617020554318,2.1701892679749712,2.6136727961755417,27.89609281634831
4.103670776403283,1.1326553593612854,1.4829660329184926,2.735958294066952,3.266554576008152,2.5728444497065395
3.4058849031438654,4.432527108510288,4.824934251996595,3.9775385074437692,2.976084736912499,25.865542752569972
3.700311804913574,4.647083436723379,3.880806794192119,3.928497013406132,4.675533058620225,-39.180015345275066
4.400618967346222,3.150215681335896,2.428347678433811,2.5633165528796815,1.4163624113798843,40.92909544893915
1.6050259845042145,4.427219509111101,2.273836627592292,3.366454109969478,1.4380830825146598,19.28386411892935
2.173539401408398,1.0293909824362761,2.923600473555204,4.2568130522184315,3.7773018899107087,-13.823576403107058
2.2601429634056607,1.43986794888042,1.1232684565888866,4.055884989054419,2.5431364719526743,9.055229031875822
3.647291932158091,3.2840657932805115,1.3762722840166273,4.13563813603027,1.4016812886517718,32.44131881659577
4.919774110391016,2.873560831365522,1.8191114608957792,3.239368721410154,4.677478621912402,-14.836176296108606
4.970376082135981,3.309424793006795,1.4469153266045693,3.6839109099382767,1.1207626204970684,40.304810848070936
3.076212877894054,3.380785658421577,4.221017294649647,1.1215088181586501,3.6967858446786037,2.7240088464465573
4.588261059979707,2.5891581378630826,3.1725078587051,3.2602504643406696,2.666608017603171,33.583071266659125
4.133028564631451,4.080691254576271,1.033859218140471,2.498853427641925,2.1058813732747765,26.050690243250013
3.6326429133219165,4.37162622681045,4.056574093319728,4.325354919658396,4.747320022298296,-47.81935891572305
4.1422663507696456,1.117624814656637,2.63324225608552,1.649186861931772,2.5879534279331464,14.087688061407537
3.1696490514845546,3.9500807840244767,3.8401000247811763,1.7431957280985064,3.48706130985553,5.335231206374886
1.3489458650698225,2.0012861834924736,2.8597398820046203,3.2010086868239007,3.361490616629107,0.0060869432700178154
3.1540705679026075,4.355377430504829,4.703196170849385,2.3465656648722417,4.934984500422303,-20.213458448196217
1.422117301271557,1.0707178805690694,1.5499387210840005,2.8911545778913426,1.402048446841111,7.804835489613389
1.4142028822242607,3.8282346884139633,3.566263801598239,1.052590825562795,4.904891354591852,0.20330086572474293
1.3710836457892732,2.7163443959252893,3.2262393731618526,2.814975612348414,2.1027202206874023,14.4557811216993
2.5034645790817343,3.8525877115130602,4.3893615464312035,2.7977033475783712,2.4459087054483697,29.348250791101552
1.0305330050128747,3.57741825470015,4.359708674695717,1.0056240431352963,3.894396123540558,0.5976855848421108
2.1843644488121043,2.8591091116838125,3.8038651068791154,2.4105797615465905,1.882268709308629,25.31115482144345
4.842351262184596,3.3070241939590725,2.310434749316615,3.9567694680204966,4.913927822594642,-27.358313782542233
4.114402446946157,1.414576836322031,3.800801408136874,4.225820097780263,4.935749660607656,-58.62173843969184
4.409660138773696,4.742244357776572,3.0338300170760415,2.684869271219136,3.9917964520442757,-6.078091673995405
2.3401662640745067,2.1452040069556175,1.2157457477805695,1.4591273325765193,2.381931913546717,7.87902307398204
1.4873168121534257,1.1434689303212,2.456193215765745,2.880958721974261,2.446509793066557,8.441131382541611
4.8500640584920145,3.4310954152677433,1.5556346015400906,4.8070031160039495,3.5486740369268603,2.281216365256492
3.379747514963621,2.9815764882991567,1.7400809298062159,3.6287886445387003,2.5433184430512674,22.096612613827904
3.3098798595781695,3.3067349657741363,3.093167889155995,1.76088760798517,1.0003357859656403,26.118197668302134
3.818787968703419,2.093836401787337,1.8685385641754313,3.0645750391622872,3.695416931940945,-3.505122903489226
1.4605124032646,1.309647495085812,3.8439092578849055,2.1246452444964694,3.6746321543389078,-4.148459117776026
4.20925954597687,4.894377997624122,1.9664646248867284,4.9620976731755295,1.0885458663828773,56.990534768046295
2.7648045773710272,2.9097827538167476,1.824581597694387,3.4181280790660216,4.749383304873227,-9.18634976561367
1.65685752049911,2.7561687541339337,2.1350505275405998,2.9364142178778727,1.1958064027255557,14.23225633209623
2.9923689687992523,4.137569737471697,2.585892856771485,1.6539243700580073,2.162745166267653,23.00159824440213
2.2866678635082724,4.759426260758063,1.0074263270013835,3.636090269105535,4.667574802902848,2.515359562847431
3.9019829349313904,3.82178572625838,1.69965473480765,3.582567373102732,3.5534638621556676,5.400957857703293
4.194575811367837,2.624199521438102,4.433461755996949,2.5865160042633235,2.896239974466268,22.690849425710248
1.8266252777732435,2.974352780095677,1.3630536318687727,1.3619881828937372,4.98278109053417,2.165175898449817
2.174709128987433,4.198584943784491,2.910171822021989,1.8616101529608104,1.7046430656889289,20.807039986503785
4.895261878179404,4.27838327044045,4.095154555688714,2.5623575370348703,1.93609612841958,68.92163632979488
3.0251618864435263,1.5752259970597073,1.0929776597636138,3.198464561893998,4.441163070753394,-5.423592383290519
3.496104036690126,3.8849504687869962,1.6675783666283914,1.424223722539014,3.4079301774902504,11.396773184571721
2.5094382771214576,3.2345552531005968,3.445399879898555,2.4338909107407742,4.86367785209786,-12.686182862203498
2.7732045955562246,1.409876529988304,3.0861236185918526,3.5439230936670145,2.6083978492015643,19.32648087410407
3.2164451500168543,4.65937043879351,2.0014940602855553,3.5615029296717564,2.5709717456027827,27.37120735555967
2.513679510223969,1.1235306659226367,1.913745826099114,1.859742427132582,3.376682408811133,0.7403151055888126
3.4882867208730093,2.40434154982335,4.113276534582905,3.4363428559857985,4.279490271202002,-36.3703337938227
4.2967601602473895,2.5296378017575294,1.9595765679177064,3.184221113464474,4.187135922570216,-12.327207704968755
2.763493692500023,4.921701360137382,2.1425613454142245,1.0781523027967248,2.987131913816469,14.583204173761455
1.3277086862710883,4.147756604700309,4.7126969925711855,3.6282003781506122,2.872895169812915,11.5338384698032
4.653669183601233,1.9711967398735206,4.087326819196497,3.7150217005043755,2.8474991450032396,29.65674677290518
4.35127349296166,2.926069205352848,3.6054457044259416,4.032516651226981,4.219183439877607,-42.99139207132676
3.6897273082016184,1.1272735376513752,3.524558670083996,3.6484626921145384,4.431540922025732,-41.4287465658851
4.663668522915391,1.794285575756915,3.858551184887286,1.1488732401729003,2.140210833296248,25.77992456077621
2.415877416722615,4.276289572913519,1.9696143614840702,4.250577045873487,2.360789480826309,24.56686798682425
3.9945408061883407,3.6426496004087094,3.3449198406665834,4.361902251103402,1.7143706184538603,72.23225432219432
2.0282633776706662,2.476514685077956,3.223600047803318,1.2843525229263522,1.1948483101352743,12.834037602697066
3.173832302143615,4.4012610865735455,2.2050395289733915,4.831913084521376,2.2888202599483134,39.43577713483509
1.559124355630506,1.0362175443403983,3.7550077312383086,4.790799473763837,3.4639763439010083,-7.270762143180053
4.369690887614759,3.2556815688963763,2.8039018353360543,1.8684134796229763,1.8879264712710824,35.97693476265948
2.1876189731794766,1.3010510597393257,3.3638452951817737,1.6163833124305853,2.0010650497230142,13.656710189560307
2.560239288530379,4.579277751191702,2.8447961812433875,2.0543208463433986,1.3529998595461135,26.33293157389929
1.684057236889958,2.1408287531052452,2.0974357100848753,2.893400637939014,3.215385635840161,2.8517926223184564
1.5703266132913622,4.679294390326267,3.0403504210236862,2.2251126767091804,1.306747769702561,17.603276555182845
2.3834081278040045,1.6618016321075988,3.1255035816468077,3.42860844962479,2.568937111101014,17.8004964819203
4.306268870975738,4.234766371993138,4.858658783468701,3.0726226978354885,1.763114386276575,81.33836094295764
1.1297514513772904,2.383535484700691,4.298517305463484,3.452168195845669,2.559074822421241,11.91549025218332
4.605612530240054,2.456183850519828,4.887830191843451,2.397580806677891,4.101061531753077,-32.885569129665306
3.348167799807919,2.3836819391265616,4.270773653020257,3.8767154472260015,2.494170823622754,41.41509777618122
2.6278916793442217,4.826128958974794,4.002438687036022,3.7486983931225,4.668833963752062,-26.708780051989745
4.439588303995072,1.088666701223859,3.589894734295645,4.314298474257153,1.8126017645146026,71.59261850009548
4.926274172862284,2.8680705519912344,3.3975819771978686,1.2973607708750423,2.304527152971871,30.255833453389783
1.7305738913146689,4.605182188160107,1.8640651597183613,3.796564652815556,1.8207916184262212,19.836229349041414
4.034987082137343,2.2155945948661313,1.5039999046299255,4.4498981455156805,1.9730904697220972,33.78871885057205
2.545981742991414,3.4766288416166056,3.7259841184383777,4.967769608315978,4.1398528933563625,-30.759110031866904
2.0348921919974097,3.5662873463813805,2.7985151928032077,3.3602408129216816,4.890189955612705,-11.57680399517403
1.7750617703051814,2.503629717478347,3.9152220900113663,4.991898787775466,2.720205423328519,18.63425859949323
2.4867137934394172,3.0131555218493156,1.156429638894103,4.639760386771245,3.235765376203182,6.2382025320921715
1.1728969495373112,1.2186390963236908,2.652046269444862,2.931108328555154,4.279306429620912,-6.846345375786782
2.9931253761943273,1.3154568993584514,1.2498299852730468,1.9840536881681605,4.271924758096096,-2.776399734613452
3.6321787330121995,1.0674990290708273,2.5095043688512413,3.2833361252971276,4.589088943244537,-25.822953399814022
2.6170072743002266,1.682075778472779,3.303162559568323,3.3939799759595988,1.2651078634287254,32.38077372312535
4.034705057021382,2.5124689074572295,2.7587594874488395,1.3038416852754797,1.749184521549247,24.419543476058596
1.4486308777092143,2.8039323538340057,2.433745525633541,2.932907818608806,3.45542046873861,0.869807674957989
3.664895261591122,1.9470676700323453,1.037720358525465,1.2667448979858618,3.8299976551073236,4.075145424508961
4.225226732750212,2.1219290560699466,2.84092144123637,3.3138141942600186,1.4012263421385622,48.172611799469664
3.287043771704438,4.728243516596272,4.10365017569416,3.5531063235817877,2.368820157135223,49.00117376602022
3.5413197843272366,3.8547404211332337,1.7405405952744868,2.9513675708646088,3.456867745028149,8.010031138359533
3.303654624140149,2.483168729942938,4.27419606973163,3.991500555942175,4.486655493800637,-46.72843345040705
1.5260670973573665,4.60204624646658,2.1507410617006646,2.4128679761000678,3.105886393600113,7.305745406524708
2.250016510287745,4.075920857743853,2.1491504010904476,1.1384527748436368,1.6476138747690023,14.65978393351104
4.305439289905246,2.875042193018846,1.14326775018186,3.350942503529049,2.9258990217993692,15.908500699614143
1.0264990768207651,3.015749789929335,1.4960119625888244,2.3021640785186537,2.3505371061487894,5.609622431895996
2.5105134965909555,4.569778656166614,2.091011036439175,2.9860390902633456,1.2387865066880326,26.291699033084157
4.034674643119511,4.817964245902097,1.3817095709224096,3.144604256639257,3.6349700483405103,11.13647528527915
2.1681452370723373,1.9192374329677202,1.721742206212089,2.8926673205623143,3.1973242709506873,3.5596908218848506
3.2987047086793106,1.5940689712105165,2.230966737892882,3.720081513003148,3.672135288530015,-8.594539064518338
4.3005484077072245,4.46120943299627,3.1444779125214044,4.108017824782374,2.7643577230572682,39.6485308113305
4.819502794252679,3.6910784316033,4.877892474307991,4.381185690381782,4.391583645887303,-79.9534610783324
2.966368587141505,3.691011570024609,4.87209556437254,2.885998921746461,3.134373727334028,11.249997416312203
4.680925413680549,2.7559396017642332,4.970017079841583,1.6089181479269286,3.6952033011733816,-6.779092038137815
3.261773823311123,1.1890551520740544,4.5752972504846925,1.9942029137103843,4.986374721011963,-24.77215847064263
1.6594761115796985,3.900870483411405,3.4506193967340515,3.946598513474996,4.0887932025397,-11.872179186455469
2.369089308925574,2.1488597851467364,4.5585032692792895,2.2436385416513906,2.773915989612918,13.800338016441668
4.630976111543307,2.0281956200294213,1.8897093609953797,4.041027088220038,1.3680961177688342,44.032337909877214
1.9094813816201266,3.5015370189568595,4.205956297083802,1.3461305238345647,4.524439269370937,-3.934528313259536
4.044931020125835,3.7474339195536066,3.1615787063788043,1.7229125044102154,3.0470046985807793,17.239084425877724
4.845064011262593,1.8257905803988397,2.068694942187507,4.260343233896787,3.1990020473105685,6.3959658899032945
3.113763948988855,2.6907771984462636,1.1652716462865742,4.592813898626275,2.2111017149147942,21.741912287877746
1.007439734845951,4.296577797736408,1.05848719623603,4.515101379274912,3.945345361617141,0.8621013437490597
3.0149189520129775,4.022103626788642,2.314828279368991,4.861812233608234,4.794406508516209,-21.690306891892863
4.430429920567577,2.6769661015948394,2.3846624232226192,3.4508025824869244,4.326552991325526,-21.917652421235065
4.752520640448292,4.505208376007284,4.709778957262957,4.078173604436536,2.5980539618478318,68.61977332469996
3.493336974785728,2.6942156621621796,4.797363516388152,4.037313302566719,4.34559619230623,-53.74812986690616
2.029589636679868,2.0730952530348827,2.350002525403769,1.0072610214764945,3.218489473641831,3.838471021169636
4.985231979617577,3.525928607552225,4.000273560623585,1.356216597839642,2.311054904840876,37.545525839386315
1.0731039200704715,1.8362736431663609,4.508914126854018,2.5910412396478035,1.7927868785918757,14.199712069875195
4.285831794571045,2.2889769411574696,1.6295949212953134,3.8628265638972845,4.25099233880056,-14.347353016565467
3.866113905008783,3.4156941428369483,3.093282938050541,2.162545400896061,1.3304705730100617,38.324052088226225
2.7098359221309756,4.576916446855913,1.904765744763175,3.4675081297711734,2.1003266402909384,27.849374513704547
3.4442623363078333,2.633318214170924,1.5517525987785703,3.3417503114115195,2.442986629040203,20.556811114136767
4.112962944687263,1.7622951345932494,2.4015712554563575,1.491027095023938,4.429184571300958,-6.892795390831557
2.953453349373414,2.672413617463061,4.4502601756904925,2.4754339206590266,4.493605621775224,-23.867762641277853
4.658010699807406,2.4906071696805454,4.3318410390282684,3.0597096981637213,2.147077797630655,63.36833960402428
4.503931383184639,1.479550107484359,3.6755598817340216,3.3747616898797266,4.590203068774207,-48.78708267139392
3.370050590525127,3.8273214356462493,1.2806051727250098,1.011043022340727,3.384973403757695,11.846761427200592
1.921294848974556,1.2895671318252835,2.5300562562846456,3.344279743034374,2.6080719935137098,10.74516714656428
3.826185012281198,1.5899775731651595,3.0420849454491554,4.794906631640835,4.906170378547344,-48.682544931174576
1.24860674167034,3.9909955861817252,4.814087794217154,2.0574196120443684,4.8815452831471635,-7.207253099351688
2.181002376751606,1.630065877724721,4.067686848590413,3.7666581561268755,3.1266260368420826,4.055289560804819
2.961254812285321,1.615129620234999,2.8149144332271456,3.2173095853974716,4.878176634869849,-21.667932693868174
3.3905783110268524,3.4767694374774174,4.15254510574271,2.045157256572694,3.7303726755243565,-4.202871975949742
1.7664729224442777,3.395571649871485,1.1060470173437595,4.906242448733943,2.136683617726297,14.089708324267164
3.2203976649615815,4.253012599543614,3.8778123198641024,4.833583867601961,4.75328827956179,-46.61539739342668
4.76850149746873,1.7707907058899717,1.2195734384057126,3.5425569836564024,3.0871601884201723,9.56487522988995
4.640547333412208,1.7687200218608972,2.366438866079027,4.953934123225986,1.1411862247754074,57.66620602825488
3.2087649291215916,3.885347893495198,2.025161395189258,3.424095288284586,4.2052930519772875,-6.983457916399246
1.16565077570004,2.8436483251384312,3.201635688232116,1.4643606515107934,1.439872733207689,8.732908206004593
3.6599127788829904,4.343619342627235,2.0381579044985667,4.313319174617019,1.9635054778263714,45.623077676588956
2.1110448197676597,2.9601136421557572,4.761662572726129,3.0802915821886345,3.7915113979391086,-12.487661131703899
4.658484012473123,3.3930283839734168,2.535203719282365,2.4075487360577514,3.983389113074945,-5.400610519173715
1.9350929714164211,3.2515614106375885,2.3002816261453654,3.549603634938419,1.873107765074653,21.375752405211255
2.3400101091449126,3.7299134493114487,3.6583940357441187,4.942461652174572,1.0604032190050376,45.646455193555745
4.2998885922010235,3.952720424271865,3.599906278220426,1.555902458980039,1.2813357619681303,40.07842869454291
3.24465439753426,2.7913617491768816,4.106070608230215,4.244845364209159,1.1368974491672783,60.36956462974773
4.949801405282189,3.0884715171489185,2.566482594537062,3.2225366016879327,1.3287328307718842,55.031546117860884
1.4861726264043713,3.4829605461634237,3.3094964820282473,1.2930255184752184,4.270604610952818,-0.5728476042441343
2.2301229014932042,2.0140503592775376,2.3748003064562577,4.568189884670064,3.648115294779553,-7.245677823709114
2.780346139961956,3.133464226956295,4.558496472996302,2.8818694565720047,1.7697617262242864,44.51691196720965
1.0598032751667286,4.344601164976115,4.911331417212348,1.3820669870655857,1.2360243387013488,11.398785936187664
1.684816200851956,4.54302889715915,2.488816339291338,2.47945845607923,2.163143850702756,16.279740150544967
3.3468602685028723,2.616405531327458,4.402953044905992,3.0630728614068397,3.7701098068717327,-17.781754959640637
3.964389901782774,1.095315744364413,1.453635104598288,4.829318932212874,3.7483413361743643,-11.526555847137674
1.6306697796369645,3.654806247652823,1.138204914874816,2.172994847662879,2.380925062627461,8.740261753310868
1.2395680646320302,4.131258345092283,3.3015611908630538,2.774685465442792,2.567319234314504,11.289526951679312
2.45310757434476,3.953364185730495,2.0513878380250508,1.5218067331279053,2.737223248519288,12.711043294918836
3.8719399161984303,4.73760239778562,1.755598774634613,2.310081099176447,1.3509706918811424,33.66877294061976
1.1017709082730693,1.7807535087285644,1.4070064695358822,3.1263430709650915,3.6591986091809248,-0.43604808393200495
4.7372260629060765,1.2034653359360754,2.820792030847529,2.5860634138310665,4.721227613533541,-28.854428775172117
