m,k_G,L,E,theta1,theta2,target
1.8731690263041545,2.8031024932663584,1.6465938513633103,2.946385990022364,4.500993576890995,2.2742977626369525,0.23096699242829277
1.158297133568714,1.691253096805474,1.8710293196943524,1.1059040933083324,2.110426156288912,5.692057227314874,-0.3652637050375594
2.7649795442725367,1.7303031335615267,2.6835915343766334,1.5554348624376553,1.2456426045357407,3.6252806352866016,-0.2609766001415621
2.6858431442370634,2.5890500605322924,1.3915126541936653,1.60488994058285,4.31617307762116,0.5103099907096853,0.3116698432498734
1.041305216872374,2.922219012535156,2.8470891644996543,1.8010791432125748,3.7473839519748235,4.701726456121991,0.8245896555185246
1.8920256317738948,2.3002300756523772,1.9187041876464093,1.3313102131133336,3.0007152027680823,2.957752239815541,2.8437601891354864
2.761633796130107,1.1379702920481365,1.8783520357541186,2.2329576282671617,2.2298939158132085,1.2484530571942618,2.041831951299862
1.7528362653780536,1.7397560257021418,2.268427129038428,2.4749550715256188,1.298278512227052,1.8172277742034322,1.8320508606090886
1.1049402792381207,2.620927921160815,1.012132744435449,2.1911143381801383,5.221130346938018,1.0250001218990232,1.0665304167142882
1.2414280801375441,1.1305204858474243,2.977559670567679,1.5844814644963703,2.4682451907112926,5.824256702800592,-0.5107023203510701
1.313330875509281,2.295912900416802,1.7323913233781496,1.2447800971514102,5.318610507986739,4.255703800483128,1.7092786519166085
1.1918120806026413,1.9437347162384655,2.0283007609932064,1.8415160487355344,4.687302677761346,3.3008110356524796,0.7786927319541117
2.426517088103534,1.6338279769826995,2.2544416617625864,2.633789474915548,2.8799285969071873,5.273179989657235,-0.5150740230619595
2.4549452515853885,2.6473380073925172,1.9854508239342787,1.0139703273617202,1.957463134134043,5.389934247915587,-0.262769289385969
1.690324830212148,1.130862440592886,2.042404644936302,1.236003810723248,5.517097873920735,1.9810328260873866,-0.5579823602969786
1.8218338790341349,1.2649224518780984,1.613993549249921,2.8477838557215414,0.4111269835839766,1.0337837959275928,2.658040145885952
1.3739441433112458,2.3261041459963874,1.634167446776713,1.6431565498027545,0.42264301734037324,3.4160800991881217,-0.5510849614668613
1.418914620956113,1.3077462515013172,1.8494914766975916,2.3071593196909315,0.09007728967035988,0.859140683783626,1.610289805810623
1.481061631019543,2.422051227267881,2.7426988725681536,2.010223264814674,0.8879348401075351,0.7795120524886372,1.4803874405376747
1.784723100535565,1.7067195087087015,1.1150418786339333,2.4935493336290877,0.9688285857107191,3.324664124541436,-0.1143962505172221
2.203111359627883,1.0640896126723298,2.3307411840565564,1.4085416559569715,4.428890995394557,5.936893432796486,0.5038802199995126
2.191719476214728,2.6421411621508364,1.105104678555124,1.90125478002494,4.647336908356288,5.000471045507619,9.82131622593585
1.0619528200919288,2.919529780849882,1.3966895717920067,2.147782014593049,0.9183422805854335,5.810093087359043,1.9828196616472678
2.003769717002797,1.7860180056370965,1.3360856917290485,2.8883764856936676,1.028059367759783,4.588012748146591,-0.95661687143474
1.7076057600292778,1.0844375776685897,2.5501518545113866,2.978918943249257,0.2199253410853732,4.93578283871304,0.28919686773370845
1.503084990409007,1.9521049697577857,1.670879902061584,1.0394260473056691,2.5529418608502654,4.229552785816854,0.8934838527221879
2.71987829163914,1.8910048939368698,2.2966658682346104,2.231022521296521,3.2325524265607384,2.0341650825051216,1.6312196300240023
1.9157408236935751,1.3297889930773115,2.389251836177851,2.811741127206086,1.9710920806454313,0.534015338023649,0.6388403602451254
1.1758041601210125,2.3988217435263803,2.909604848062357,1.14961816907278,5.357127956018011,4.967339028029798,0.9399648951726909
2.087327845730118,1.3157947460827797,2.6574222009357333,2.2606569669519136,0.7445761554489956,3.4245984544781893,-0.7031392447914866
2.394275543285313,1.9964453040011259,1.1573412201442004,2.6700055688505024,5.026875922996215,0.9285724958073709,0.8488170742381042
2.352154805232722,1.02742626416173,1.1868534020731687,1.3232314577592321,5.7664644534265035,0.24953726028949763,3.6706540972370183
2.8203571928180926,1.6103789609590302,2.0617019908419634,2.778208950452773,5.61382448797766,4.293784185285608,1.6137658708392677
2.466613925734972,2.7118352071522955,2.6490961495053735,2.5591609009794807,0.16709932528215332,3.4692935280195893,-0.6711172841326533
2.4978269058718676,1.3326917748007194,1.6939941941020222,2.2049857708148113,4.522969649554405,0.7275722080160423,-0.6473203874996684
1.6117182749808974,2.294820818363972,2.419757627925481,2.3312336112337113,1.1801815035623964,3.368759140827254,-0.1196282515712228
2.715208196308245,2.3994922248702504,2.0679165033570603,1.3333747059155732,3.2659334534838065,2.766686462114583,3.282603556100851
2.3976359465042543,2.8929880525324707,2.5696867849953433,1.4501017665737423,3.8590551343730057,0.2947915283734519,-0.28882460258251585
1.2005927959708456,1.4079024889712832,1.4657010417884402,2.4554945936600423,1.1733328199173498,5.383582958637703,-0.09589656120168472
2.9936691002480353,1.2425270666695798,2.9886647880579935,2.0187367505342646,2.9261535649096064,5.794077930116308,-0.7731398266355207
1.41379575071708,1.8450911397447265,2.210779481174533,1.7530663147165744,5.448826282203788,3.7264983954289552,0.3616704138376063
2.696974034358374,1.1510146756727069,2.618111978716139,2.209082436197573,0.2498579323132497,1.360037830885513,1.0725485659722949
2.2352327338737767,2.3150133078307142,2.744344039891,1.2400009990070315,2.2923723492247357,5.377852086115967,-0.41033664969674866
1.6984561840588597,1.1091903953044513,1.2164728560688474,2.533864931286349,0.14735255116384427,2.450630496201883,-0.5505992412165487
1.6276524817634905,1.3915997840704915,2.7414217692540124,2.205801043489671,3.963299194790924,4.609826935183089,1.1178283813275247
2.052120257917143,1.5664810449328805,2.099205558222158,1.0270871729628315,0.4166989319231458,1.887587625547893,0.8511868018667992
2.801416437866342,2.6915531665701726,2.611488756958925,1.0683455532623816,4.362115905067357,1.020991795183272,-0.31479741987757154
2.332176942365135,1.578658929524007,2.7883226898649216,1.5127699975789632,1.0876748596594301,5.070757388864755,-0.23536310543147704
2.1708403511150935,1.7714454604667949,1.5979402258258129,1.9362781643256315,1.7755321798477834,4.9954693765073,-0.8447996513226648
1.5981579015723841,2.7853837245736726,2.2483969611280705,1.7598204971526732,1.4159153862025613,1.9549935893978827,2.059762478603384
2.8504315731859693,2.1954268714586362,2.267937524121602,2.188172181335242,1.4546275258313366,4.271925335496123,-0.6565733591008791
2.765562220649115,1.6576138425215674,1.3169374320303584,2.977903719165454,5.274574420335574,2.9893719844122657,-0.01676833638887373
1.1304274670261718,1.3799563326879771,2.6320953543607057,1.930642253846997,1.3705159594627103,1.1771438087946735,1.0348617355109266
1.4917873120911944,1.4105667664274366,1.0430593654377025,2.5297647736964537,4.4846242211628535,0.2862641165507538,0.3273939254967032
1.977489418015448,2.425520520376347,1.4325954071542086,2.1186828997401443,1.1450922774960448,4.136931787015975,-0.717808854803859
1.8515350021655228,2.773170458854442,2.3108051997293684,1.0877235575665438,4.936219305060958,2.849092485743461,0.32187599665306665
1.2894215670466094,2.6251769187370737,1.1875039747934353,1.7508750254787229,5.619023991785388,2.5394710070908553,-0.5878069801978463
2.3740618881763806,2.6073257329072654,1.120681396660162,2.4220662908251276,0.2847851750633936,4.22927230756641,0.9112781674942556
1.0811875483697633,1.84700860507435,1.4809680502693061,2.031240055546479,3.5999840779085623,0.45181300795493073,-0.772212994926349
1.5291777705764904,2.2493922382091265,1.03623923201336,2.7994863956750433,2.528228091527329,0.08280842913742892,-0.07321338976427273
2.0131804869461973,1.4291745326647025,2.360459910669336,2.059767478601226,2.7818496891930975,3.138733799888361,1.7577181447561492
2.601816930149571,1.7799146996202058,1.6312327978619277,1.310051804681306,2.0262075186771726,5.530809357903953,-0.4700254488376972
2.4713342896596546,2.4638547356150244,2.9488166793630373,1.2845398560796688,1.1147366822843359,2.258132007984372,1.1581779970652648
1.735947621958849,2.1171668675297646,1.5486476711328165,1.6330176490877417,4.656261973667821,4.192328674607953,3.473807555561844
2.9593318863142803,2.101694550000502,2.633196848836599,1.8567699846339483,5.645230988055051,4.207947969279667,1.1027841171998962
1.6099321761272305,1.9233078820429144,1.2444039254139154,1.3657514010350034,3.142775973083035,0.3434904007141919,-0.46369119906614903
2.1226066669139003,2.7016691909709865,1.3722325556806676,2.281684981466443,3.5894700785159728,5.936337750529944,0.38556508132970657
2.116312348690241,1.4412579873081417,1.6727030001505239,2.2925189479353385,0.26031035229214083,1.9734641353326345,0.7839895984096088
1.903839874761402,1.5764698701432072,2.374053559073783,2.1444235879839963,1.4574983637720875,2.4152335593608782,1.2898111947719868
2.8302531584881603,1.6406742508986256,2.8152027654503127,1.0183900176068725,4.561294559538615,1.0186811044930473,-0.3667228319423106
1.958664837638447,1.6886376462416817,1.9958270726306253,2.6898068766439107,1.2878136606951085,3.919702321372587,-0.7636641312826529
2.9624491306945324,2.0288535689572633,2.24068800421864,1.5178185577369538,0.8798335752422901,5.402735825307188,0.8589079897928836
2.2562883770960673,2.087611948360234,1.4962523031076682,2.197092345312053,5.077616685384766,1.521204051646147,-0.6194375735811911
1.1338077023127087,1.940243535620944,1.938741717917207,2.644060991866298,5.270241344051657,4.112404426909189,1.1439125831848662
2.971174059581614,2.6340029871620203,2.632771407516765,2.0021090481777657,5.523502065320367,4.482561484280308,2.0031697009173186
1.063601953302631,1.4433612880186824,2.4000220087061113,2.798818516226521,5.6261904698115925,4.112649341980318,0.32665948838666664
1.3592713639703482,2.8968270490048464,1.4769894430838872,2.7920846541538644,5.343727995062974,4.951905211031293,4.2039278446905275
2.175891308432894,1.3761637728780425,2.0491374260151716,1.0392882109891868,3.641150961448523,0.3294064053370238,-0.527920694834026
1.2197363133936525,2.1871776346284877,1.5604727484754832,2.5194675860864653,4.2888937687153526,5.079336194857384,2.4532649517040475
1.6747578615020113,2.428277653095968,2.6684589389069884,2.758815755510329,1.4439995327657769,1.465426897535668,1.845156902155543
2.0867057622083083,2.702755247171705,1.7689840326069421,1.4864892470890045,0.4450747543183571,0.5181300334463388,4.083230849635507
2.1832857275414748,2.2684904106154504,2.0414220528688953,2.57454316745637,3.454326131108762,0.8330378052276739,-0.5705832095685143
1.7480242256945768,1.818773328611707,1.207582545315592,1.9422972032917931,0.9488353089956534,4.788335613662323,-0.17011887710698995
2.2337278298690624,1.1164208660038688,1.7968569031112094,2.588455675982531,5.809197808657826,1.1732966201683888,0.616187774053459
1.6596124014079097,1.8546622393577545,2.729994194404544,1.2863014988110362,2.2958626266407993,5.191318485503274,-0.4232432868852035
1.6475108655201969,2.122460879183258,2.0843351668900016,2.1548413182459916,0.09621758858702423,0.5183315795522401,2.1829655626447853
1.905820612851659,1.0070665282942912,2.4524535254791155,2.3621188803136195,5.831343432803013,1.6567939409204866,-0.3286385185354875
2.462271682822527,1.5827245176077276,2.4207316545617905,1.3320998009257614,3.446306544648423,0.24559228490578078,-0.5824725171965064
1.990078760031628,2.7564494576151946,2.313177949014628,2.94043094650936,3.850392754516172,1.1609056601990462,-0.5935248175987989
1.6819427811485266,1.5058989491194856,2.661793008092232,1.5107118854814203,2.3239993506331795,0.10680498013176787,-0.1962028727896484
2.7070762510515536,2.499008684211616,2.4430913055545402,1.7490023208385237,2.834167828728539,4.070711609039168,1.689298805297756
1.0643086477667694,1.9223298910637672,2.401955419548462,1.5158250996776184,4.435784907362599,3.1525757577113307,0.5893788067298251
2.0973454301875387,1.2114304854602926,1.2607784163961955,1.9061522316894612,4.974993196340875,2.780393532860388,-0.010324477170892542
2.720195655999547,1.8351859181303034,2.692991150135592,1.8172266171569156,2.3777488427917643,5.613884858310112,-0.660976761069365
2.991605909102061,2.4176924039471364,2.862207324489798,2.1532065030943013,3.020363603912152,2.464933138752742,2.185984732154362
1.9245423093686165,1.6521106541214214,1.3003064619208662,1.8512147650382744,5.269696224816691,2.44135406237135,-0.7680019641164483
2.9439939992077813,2.2426585768324085,1.739516571491191,1.5107091920250773,2.029922284481765,2.4182166162158945,4.750335178432418
1.9077618265360645,2.9168623535731557,2.5195469335279155,1.3858261755516894,5.114978551689003,5.758392454726751,1.8890103201547543
1.5698966368697762,1.2804763258628573,1.1971398234664548,1.3258283056839526,2.93399071422029,5.056087197714189,0.2464921101025998
1.1943599267824563,2.7206478242207366,1.70352887750085,2.6973882446973714,3.7301067901209795,4.450671749209476,2.520300631849153
1.0741347236908245,2.318006600654671,1.7211367007215186,1.3573467374142707,0.5776869970938965,2.6912158651958245,0.16892864697415175
1.054383676397471,2.7765055136808874,2.9659986268784673,1.4041954461323376,3.291683119440625,1.7371076966304555,0.34362719867493974
1.6805006996492842,2.9868652227142274,2.726346061434433,1.1312058718876055,0.994038619483391,1.7331641205647188,1.4022512851710298
2.46387413966458,1.5496787508719168,1.6814337257342546,2.376898189870567,0.5628191761468531,1.7080493240457415,2.3589523712095106
2.745845072224601,1.3875860285593469,1.1988227102798645,1.7112512788671368,0.682331572246903,0.9201334898474258,6.230824664777056
1.0340006700139068,2.798895951358181,1.667749932526993,2.335195072424197,2.4580161753757954,2.7544802850410868,2.6462251081434864
1.000306641423716,2.183305657090159,1.992733032212216,1.8027126935872644,2.66224511798794,0.27061618200590676,-0.2551352792220558
1.0446496514072954,2.7821186466389407,2.2505547167580873,1.4151902131638463,3.882481027254375,2.6543991894000203,0.8949065353859157
2.5977246680414856,1.175774794996367,2.0563853572974926,1.9619487800891104,0.6771527568148388,0.47951017826412534,2.401305205011608
1.116473963017918,2.6368478340165487,1.5819151788598447,2.818299246975953,4.349985468268023,4.33692447688497,3.1507954304690045
2.9323171292223806,1.6195429958177792,2.791319281375504,1.7246798323485526,1.5430157853494062,0.25679935179683255,0.9722941499196527
1.3917521039601348,1.4138185397725196,2.400294474646553,2.5824522860530914,1.5676149206654877,3.3014017449879836,0.15199187695351293
1.4839229952112287,2.0441130218031787,2.4396606809124135,1.8199032277813452,3.827900412354551,0.690788006476343,-0.5707231698005544
1.76051721529991,1.805457898624871,2.1092824614101344,2.5214818161239734,0.8317757177888252,0.8454050429593909,2.297293145570907
2.5494185289968065,1.0828434865235737,1.26188900603548,1.467508591144964,2.1155895747129065,5.817407454656681,-0.6177495758314959
1.4173249522604296,2.5741206367885616,1.2706773047224345,1.3949769473092317,0.927613475350306,0.12208711583317444,4.163615352523505
2.890494081883802,1.1590899266896622,2.4358602863017302,2.5810309831152614,5.638392952914757,4.826627810913587,1.7231485241761877
2.6451397751737487,1.1589617764915208,1.6555217696964248,2.317598203733298,2.364355490758556,5.6485042897507896,-1.2498136399842648
1.6448637185193926,2.082229169622098,2.461061077801639,1.453268727735525,4.039243233368885,4.070382588295368,1.6181014314519249
1.4742261044429381,2.992908602918134,2.409667675682623,2.8431909979459977,3.570936973344115,1.7967992214147537,0.47278078233162557
2.967533729652085,2.4372880135568744,2.6114374950614447,1.252607812189029,4.2751586986987995,1.9663466834384689,0.05923549147225264
2.7699229888996215,1.5110358329798736,2.085294176904749,2.910466990089826,1.4632250185911755,0.374656980566735,1.9608614516505485
2.2466732837156265,2.346912276098694,1.6627681338105156,2.7676620401218575,3.056944041216731,5.770948166336094,-0.6883098595327093
1.7793952852671622,1.1411480137040102,2.8272862127259577,1.846549643908062,0.4950440226064057,1.5736165522938474,0.6990159090099451
2.918409953076528,1.8147476811789574,2.0404518153197557,2.153580929363204,1.1097632912628916,5.531141322025782,0.6541998416473347
2.8012558935376655,2.918001353525982,1.6515785848173206,2.8813365852628663,3.273791831298127,1.2412922919075828,1.27723361662473
2.5811553368584232,2.825738801307356,2.480047299717219,1.5912951810533549,2.989780417004949,5.318918270254994,0.04708735620815113
2.22207226291357,1.8374504229192186,2.6142650514580943,2.861674827712285,2.624235920105093,2.04173340091059,1.8410341776757035
2.977886301214794,1.2929418820513334,2.299390184446054,2.1839782395026077,1.7124553134344194,4.07482561792494,-0.5021035846940586
2.024477632440309,2.093496951714673,2.1900937342565534,1.7534660254019119,1.6564286348086217,2.4678946940551496,1.918771011792131
1.954601805410568,2.869315683839396,2.93190510986509,2.857206072628001,4.825742795742681,1.3870066331299178,-0.6034127925096132
1.3454728999196794,1.2225838299478922,1.2381897302628164,1.211895816772713,4.171171907201257,3.7366921415959946,2.7153466598315914
1.4055818633323576,1.160684663702247,2.2582803680080263,2.3790310212606736,3.4368408044238623,2.0165468059376943,0.4981728708883978
2.904924083726328,1.057733720094483,1.3233936067596266,2.8035576015805246,1.830487471250248,4.413247336318643,-1.2286386894572017
1.3877931775915382,1.333056371137603,2.5209645628247683,2.8059588384162764,2.124950708907409,5.3800408704516665,-0.8461802057327913
2.0495246040441426,1.8669738921618175,2.9296130911487976,1.3749556654216573,4.540879459905356,2.7468457479995534,0.2410697518714824
2.825258058674325,2.0672616526846723,2.33838087916737,2.9380136968820345,4.973279268937143,3.6152936012249866,1.4997863179527768
1.7179575925856554,2.085488365135662,2.0893779954690874,1.4333708287775682,0.17246348949305923,4.311296180104428,0.09235403683788793
2.325796210498013,1.837564705377831,1.2797808424943842,1.7483007754663817,0.3928946457018492,4.775900599006468,1.4995034335679434
1.3745358589021461,2.851348129840356,1.4040822289601107,2.2437163766570922,2.106025196910815,5.856231335741481,-0.19517998721502514
2.807405558821735,1.9455314082820048,2.2091111980432108,2.0018178925864745,0.15839264937147468,4.965284009627189,1.2971371580589353
2.9430021206842283,1.5552187666556514,2.5388952346881792,1.4374834091149,0.9809225609429604,5.0665402622733,-0.08052068036648448
1.0323959885603593,2.9019279426487445,1.7770680658151485,1.0582855663055006,1.53101524534292,0.43757372536373373,1.5283686261793328
1.2561543408600853,1.5165243038542189,2.8639501073246314,2.890586509210272,1.3187747740078934,1.0306578117851495,1.1614881979215335
1.797099297910116,1.7506641182334184,1.9395236507250495,2.127348625715477,3.1847277752454968,1.6797118629958265,0.9449933867248452
1.0466015315329036,1.011952387761526,2.5611429443745113,2.8092797205280915,0.9142338618012336,4.366306591082963,-0.7531055032172974
2.2332482015034225,2.0682233680979047,2.0926044279304428,2.5412190582247787,0.879860063533316,4.725117583396027,-0.4127779281543946
1.9530581280823585,1.1702387643651746,2.0532166583433527,1.6622323046706797,5.474979297963351,3.0333344293423274,-0.4937104480270804
2.422649479682186,2.490995353746081,1.2037131117059325,2.163763149468042,0.9524742972841613,4.070597440622244,-0.7917540978737045
2.046532544227701,1.8946787978722879,1.700852920658884,1.8647883655532067,1.9625955091528662,1.6650401434645676,3.3537545182950534
2.2291617671844275,1.7518168895016142,2.5542756379824834,2.7406095720989985,3.287558887211644,4.009189300563058,1.7198763891745081
2.079792379222784,1.4264902983589616,1.285407619816858,2.598245020255385,1.1067264200662408,2.502480997600933,2.3397942294154386
1.4434358215111207,2.551411250369492,1.047814104004289,1.435955216754466,3.7616783793164346,4.799279651219884,5.324747195899484
1.4992752028116993,1.3894061850374366,1.15197154873705,2.1063277133232345,4.990386203414666,5.645163150422522,3.7015426622634826
1.0181576906707412,1.8443012238862448,1.2735527224946854,2.4535766356529085,2.0285600271750246,0.8335184903965993,1.9293354626310142
1.8693725297659847,1.3234280961394487,2.3731659342773597,1.2139708635052007,0.20421786016988053,1.128989570873649,1.0409520767001261
1.3486881427266109,1.058195455454932,2.105946502108355,2.7121284762156357,0.9310201842548522,3.21078364966105,-0.5402163993615905
2.55528326924712,1.3673535318115262,2.393999549538524,2.9525445013499345,2.23160206501052,1.3678281039533797,1.7355656829585533
1.2010758929238474,2.949680407363689,1.18646533403054,2.3731573141933744,2.366239429214174,1.1406834928911218,3.6072391567419526
1.8036562468548576,2.312152388407628,2.720517770193382,1.6956779041891876,0.7634322074102953,4.687181256677533,-0.19527519919188963
1.2980385077980168,2.3192372576010163,1.732398837804219,2.219390602020499,0.021403624459103154,0.6640378203124846,2.3724108135835578
2.6302293875728813,2.9556682493656767,1.3686390807805873,2.0728882464417637,1.6744072318856444,1.787008086517851,8.920412922681583
2.912236622865807,2.18744021809242,1.0201468486819036,1.8534007607657992,2.4517155689707986,3.479672991332998,9.694217402833063
2.1895848253066883,2.2131806605118305,1.25168771882838,1.618758631619981,0.228733373771715,3.8998063559202834,-0.1468060391754735
2.549408829369938,2.795232147636286,1.188167188529696,1.3103539336549341,0.17728704410962925,4.460605968202148,2.761064336503819
1.1176505672880868,1.0152736593099478,2.5787651684354085,1.011603444441658,0.9680351347143878,2.872373479071448,-0.02828190666632056
1.7530216217120864,1.097547694530756,1.8793450357875894,1.9333188316189704,5.054657533078895,4.8358166485456655,1.9978364426058393
1.148000206547036,1.5424112438172917,2.5231618561382048,2.1110088111349357,2.9530146456632655,1.4341786145822972,0.32569633880253746
1.582081050002509,1.099507311662626,1.8438543180758646,2.492333034684343,2.1481177513215473,1.1804854516995835,1.4230342157879772
1.974647363264736,1.1162548585581662,2.6271442019476496,2.5575438261372634,1.3334841064800622,4.911742262735386,-0.8144077566248739
2.9147357801095604,1.495161204139255,1.0632376105986074,2.989273454175134,1.2455620587896492,1.3179390370332054,9.34296240911269
1.7650580533517355,1.6911719470818645,1.6770946107693032,1.6400794936723202,4.642584218535971,1.073016584895199,-0.5623515815640803
2.291477081120086,1.8187808766774394,1.897947217555221,2.4776991900778302,5.102259226004124,5.482375319060545,3.1248960649192097
1.629602969620828,2.737330890681716,1.220479575519657,2.3785853948548565,0.45306015988458603,4.707340675136688,1.3297495946803626
1.3756005430153382,2.5101421794225365,1.171586321870762,1.2273910980012712,1.7271095979065059,0.8811598978645172,4.481140895601257
2.489144095761593,2.4929222735826064,2.2031092343723238,2.9192661571862457,2.678955471301534,0.08521114669426888,-0.558105762013137
2.861743256727245,2.41955472444223,1.436394167961207,1.6367432254104952,2.268651023818992,4.596516607003859,0.6257662959327952
1.667797188356076,1.581311745092116,2.52483821111623,1.6649101040165388,0.8953150415782902,1.5078917757347516,1.2490067747910933
2.8372897549622476,2.127316062414023,1.7485680420893774,2.724591319765321,0.7101374120995727,4.720863836833064,0.04261501212303432
2.4766733981664433,2.158077180937081,1.8732125933430914,2.3956874070831686,4.407836263323573,5.428507321293468,2.771593345778583
1.8048494595661737,1.396171093223298,1.1684371580120805,2.1853871519330026,1.0034015852303817,1.7225235787242912,4.125951712536879
2.0797492878660946,2.4159600029293835,1.7713015375298125,2.637283064860429,5.44926417938402,1.9218576552174278,-0.679482705291323
2.107998519609437,1.3977819676590848,1.2890218129530693,2.1218839856576293,1.389498285116026,4.119068994967146,-0.9026581993032786
2.513511204303322,1.546724165483036,1.5983019413697217,1.487736949439985,2.150005871321052,2.5339284649863503,3.6450822012565602
2.1344756041581356,2.028622896654344,1.3588349902591228,2.162414429293319,0.7597266871372264,5.865199991673505,3.5862140702319376
2.121214272581396,1.1885335072390033,2.165396419685082,2.650408442955352,2.7254780751631786,5.13899542418951,-0.685946357070178
1.6629023088378387,2.6100335407469766,1.664447833868578,2.124941972169795,0.3463696968275245,4.7572453090808615,0.9022607365538773
1.8046407182824877,1.5348214981824422,1.725165404997865,1.5355267341727599,0.44529120567135694,5.071481949006849,0.788450130512234
2.1433461139779206,2.5311973947186184,1.6293571969708665,2.9186421171047847,3.4591528117083605,1.7380862916623134,1.5972190760921008
1.284247115782065,2.059443763022739,1.4799416494189703,2.4410700251494126,4.251949269881338,1.9594822739379685,-0.1656896167990485
2.623492909049064,1.2723697951573525,1.6958941111322408,2.0005139476839466,2.6359370207124697,2.021886233579769,2.9876255759045427
2.879656099721932,1.4305319740340627,1.4576288706751448,1.6212205886290771,2.384507574294842,2.759990498988702,4.5953857073799185
2.576038182325995,2.9808783390327274,2.6819391419569705,2.7304390886274303,4.111801417483783,2.613535095469976,1.1950731254388678
2.1703074286278823,1.6012420444288937,1.4138901311184053,2.3156270992491104,0.9455495495201287,2.8600171235805165,0.7823931235063516
2.797755316758061,1.947864324334543,2.5368105354275494,2.679393941094374,1.2504313531649085,2.739079530844323,0.9900517580234655
2.860367480067051,2.946110427059747,2.2467401711997255,1.2828336436294663,2.8606235871276526,0.028769776141017278,-0.2919048413502947
1.9114350663681774,1.5045169515778263,1.781251348136485,1.9122770511617297,4.983955220986624,4.250483829978611,2.219681212466866
2.3558487923323153,1.4832551917934662,1.9094958438207619,1.1572168641716956,1.7664810420541268,1.3287218667788678,2.3655018604247067
1.502668349985762,2.3815733669475696,1.8431035430553318,1.4747714082205157,5.572176782111024,3.8474959528041843,0.815307472995153
2.23929533549025,1.7162883041640777,1.8281943100037423,2.4480031374316606,2.346805336902231,5.766550231774488,-0.912997699855917
2.9981243232719064,2.292758783691853,2.3604347696657957,1.9354539171976266,2.6214918295487406,2.941991199124029,3.0357566366840376
1.231426948596486,2.477414146495976,1.8599431784743128,2.5686518127783318,0.469784281613306,0.6638276104932026,2.4660175946709884
2.6929428965119158,1.3992953011592053,1.6946407308750246,1.524674542450651,0.1739465779930467,3.407286901175291,-0.8192160784802093
1.27500011656003,2.210410179927327,2.4106984415935084,1.177730861625158,2.6223887361345026,3.460840163879193,1.0647406464893951
1.3584136138173422,2.509060761431271,2.7092953632889545,2.97366834087923,4.161469037734182,0.8760180705553156,-0.6710887781802377
1.9925410676564448,2.5078945377748925,2.1125421743962534,1.6949069666193184,1.8513625677900583,5.367688180424371,-0.4283471649163171
2.700491395530803,1.671423751714438,2.571246304354631,1.5176624699061567,0.7152294415695974,5.316477695962578,0.5378553515153413
1.9789253755740952,2.4986281910190056,2.484501040158447,2.2690094453890346,1.4399590818551382,1.610362417559411,2.227998218816439
2.66748476467399,2.654201605359164,1.2534301909103094,1.227425149530481,1.6182386966818278,5.244090135773488,0.12796402841498372
