q,r,target
2.9030239685058836,1.5025315079424058,11557238193.096386
2.6614478413821225,1.7761275963842267,7582636785.809017
3.8117588069442467,3.0769980291364023,3618441823.9205036
2.5009362572422793,1.0333110050798444,21051891912.344418
2.5845424455873496,2.522030842343573,3652022971.3260055
3.326519629777623,1.8739406544796169,8513909756.740304
3.1022340223469893,2.662366213107108,3933594503.00879
4.9960938912772335,3.0602090050087876,4794894237.371043
3.5537502731681556,4.0659653160553955,1932013626.2472732
1.9693850843135778,2.6894961028174182,2447030734.356584
2.62413853016029,4.281858947766718,1286390022.305813
4.747554883706952,3.2471343490741194,4046877858.2267647
3.1374550100764518,1.4933668517365835,12644309308.320213
3.6396206317063915,2.2108971737342555,6692211340.08144
3.5856995836060483,3.546504178104583,2562262186.9982386
4.583933764937434,1.1434146927640811,31512395241.667328
2.5533376389246922,3.375895374418467,2013635728.995966
1.149739451690977,1.012457500562447,10080833643.308601
4.15296628879042,4.481283430309631,1858678170.8360102
3.223314373651637,1.9722006558326695,7448195807.423339
1.5579890358663233,4.6199014556728315,656069111.9291867
2.8886240609144807,2.087561618986326,5957486072.59908
1.8136888109840936,3.1479284107928485,1644991649.4935842
2.650850029513352,2.329589514748402,4390125857.725475
2.8841909576468145,2.4224314840879586,4417449817.560302
3.951276927415077,1.8017967851514562,10938971011.890057
3.7002601019602137,3.8817331092942085,2207148364.6461396
2.1018689892788487,4.708602559773009,852063952.2730658
3.4026814775086915,2.7580617046031275,4020350887.208719
3.441786823215308,3.028683568935026,3372304507.424976
2.3349252706088848,1.5889313836481684,8312148964.360818
3.3315772394433782,2.6129029425350443,4385851762.257308
4.916949770018888,3.575596561371828,3456601930.320031
2.432264989642322,2.612003152291439,3204159401.989735
2.6350849800727034,2.790892261729604,3040598667.4837685
3.567385227457803,4.416885877836304,1643494562.0474458
3.0502797297355717,4.819737193592543,1180167283.2948542
3.981516123529819,1.325721731195809,20360776962.1592
3.1169008072896727,2.940727761063536,3239395368.9158535
2.255648877020031,3.1797015462215286,2005161691.4277318
4.9196894447483865,4.409592208197088,2274005182.741374
3.4497469701007204,1.594004805952161,12202775102.334158
3.604202880760327,4.229285999540202,1811030391.425316
2.2661069374194485,2.309597693390823,3818197108.2797713
1.7076992329975367,3.8964398746079754,1010941542.9378124
3.0306152319151862,4.754939822893169,1204734562.6284752
3.0844579517784148,1.0898858170120627,23338206083.67764
1.546941702802179,3.670702685715305,1031872757.1052698
2.1748694832734112,2.499477494507483,3128854418.5251203
2.0420245330250233,2.259675347876353,3594342668.508411
1.4735294791863618,1.7830039256626642,4165861703.1828723
1.869269954443626,1.6217109961453744,6388159054.239427
1.9522752829641141,1.5556959923214624,7250070144.296069
1.5274759428855291,1.9741347367324211,3522665585.2356887
1.1143492819007612,2.5691828880172913,1517336532.673027
3.210875943608487,2.3290890564958766,5319881457.816492
2.7849890796876697,3.995714903034257,1567780029.296866
4.9034896335672995,1.419549346688103,21870307609.43381
1.8597232661605068,2.811262277043588,2114931046.7072105
1.5635079579947462,2.5899303462271885,2094954262.64416
4.381690426419437,4.976211823918325,1590356877.7266984
1.6897920203330172,2.5010001555430863,2428043346.9856744
3.467596566103434,2.5834291330367956,4669668779.023253
4.940256258462578,3.656515770074836,3320971845.1142244
2.5658556581644354,4.261693374449844,1269750642.3068984
4.927687756607798,1.889105007703602,12410280588.259153
2.3705379104554094,2.02015001951239,5220718531.071441
2.1135174511799044,2.4916121570542638,3059817851.36483
1.656674906812885,4.6244522495107905,696253375.4128147
4.055676906689974,2.83592274677257,4532368119.198123
1.5041002911304298,1.8002376320503495,4171264619.7053766
4.76977407521969,3.038481177964503,4643391758.698757
1.5461171806805276,2.1488671283760636,3009358305.7247787
4.690207758931319,1.4871828093842652,19059608942.602192
3.5294121999580175,1.2068452810395494,21779595403.950512
1.4433238438825913,4.227667464150668,725792983.3262142
2.7355953848666603,2.0850417024319223,5655525819.991524
3.271953359382099,2.867285003386418,3576975752.395051
3.022428426392882,2.9177320816177,3190919310.5604515
2.5394765850989223,1.6289157872098663,8601962923.03659
3.6641461386444734,2.746324530999473,4366361535.122314
1.8251963664041484,1.133108471920838,12776657134.949099
4.4223922146313654,2.8914751760623223,4754106854.956915
3.147865788666717,3.4784087180487946,2338328937.412362
1.3888763365879435,4.491519623593941,618767641.19691
3.016397993535207,3.327212221016841,2448940629.3362536
4.2979189523384225,2.2189126219209245,7845641124.390585
2.6233515163640484,4.753365768840315,1043529275.9145082
2.1497958498565137,2.483375008051971,3133020424.444622
2.526264131845092,3.0153183308472356,2497255846.1721926
4.451441102846359,2.6292523604466687,5787442709.909678
2.3537431769911263,1.865012093120002,6081999610.798362
4.970530730986001,1.0380838631000917,41456105560.13454
1.6898735119918924,2.538255967793493,2357403831.6472583
4.402001973962469,2.5532185103327922,6069108235.013637
2.6788324852222334,1.7454471484450034,7902832351.717678
3.3273204220727464,3.9285466444910164,1937677141.3647316
2.6718743169238106,2.2398121289226163,4786779908.92639
2.9295513625821794,2.61468599112621,3851347047.49935
2.849747770441345,2.218919487801276,5202043171.870503
3.3720153928785326,1.0024410562381187,30159384627.75632
2.8410863337535917,3.601558824481178,1968584332.6149063
2.6439048910377467,3.6154216111758584,1817935821.2264805
1.578718958989795,4.855667572402901,601807436.2196654
3.3871655994891263,3.612728576811027,2332471680.56518
2.953031568346253,1.0567515571484418,23766920589.6452
1.332240551179312,3.0139467528766306,1318141751.288471
3.6864377082603697,3.2334278829066774,3169065094.913497
4.292274667754876,4.484651907299139,1918141514.3641393
2.786810543812299,1.7693278752644725,8000947557.811726
4.394548840699784,2.012434710858927,9752620272.145126
1.2835007937420237,2.9209999032748106,1352021739.3169873
1.6749866015972459,4.59805537377451,712055034.6776547
1.0663680801093207,4.091564771822586,572504485.5203781
2.072945178023004,1.2544637189223722,11839196379.14918
2.276778884910616,2.3127858442388938,3825609457.281139
4.198524026264089,1.6449456044422628,13945823963.36832
2.8673540718590136,4.58431012603574,1226263957.0958118
3.2692656145709797,2.8000324706271797,3747785181.2175655
3.778491166063878,1.6830095048505829,11989357001.666359
3.4255281398851642,3.4616796690635474,2569238391.920868
1.4209084337518734,4.844046461956332,544252095.9779288
1.9008900888148248,2.4847401991565454,2767232515.9393983
2.4991154011552057,1.13772655904849,17352463379.155823
3.6940503057199563,2.855786312971037,4071008490.1232815
1.367458732019414,2.4781766486342107,2001245306.4007053
3.7255247491664,1.3150169549334287,19363121315.128746
1.2843639388314365,1.7793615122541429,3645946878.3878627
4.6123842187259765,2.98282242601553,4659306675.171129
2.3776019444865324,2.215290013423799,4354402655.978574
3.9927582157909822,3.49636765499017,2935549733.488249
3.604053347148332,4.242797786881594,1799439136.4412386
2.102829459340613,3.084949160058903,1985905819.2078724
2.6317773821312325,1.0573829193417321,21156079348.918587
1.594771008797522,2.8503597759149137,1764207195.6313949
2.704900309176793,3.680613210211918,1794574617.6160257
1.2179464092019647,3.3032699981297493,1003207226.4480828
3.524278820222809,1.7600682938097463,10224965213.614395
3.712193543739633,3.9056879320946036,2187188177.7012587
2.8104075632900565,2.570540869845772,3822705992.8583174
2.3261046280737037,2.25430265554543,4113915987.1980233
4.58880560106571,3.6831210625641346,3040312952.9115424
4.236007420182956,3.3266449231757287,3440285100.8578434
1.7699919381625366,3.2767303271956534,1481632532.098974
1.68841134153962,4.541089514143142,735882971.6796584
4.030249655203216,4.265127052361168,1991217141.8887763
4.485945885878914,3.5028822111925,3285894239.067116
4.27056558566912,3.544021633629621,3055929182.5583844
3.030666284023627,1.0926917442392114,22813578441.895542
4.0195389852535515,3.891479656548701,2385598399.174936
2.9507608614824234,2.2389827755935428,5290334437.518158
2.392566475511297,1.9889647126696817,5435762524.752178
2.7015078359003972,4.2740384909721,1329168351.6966174
1.467774089557782,4.087605599035146,789535868.0842603
1.8505721772273733,1.0466820972498936,15181932453.761316
4.970727965473046,3.1341232715490674,4548188607.528708
1.0144792221180237,2.826782295539211,1141061493.009219
3.284160371368751,3.619027753945188,2253674274.615715
1.0881010157001048,3.77971532989259,684544443.9101421
3.9865861333037618,1.8307432803515118,10690471809.338215
1.9333165734997095,3.605428252970824,1336718248.7243848
2.5909704584358297,2.1513661955109677,5031348488.761773
3.61082793151686,3.5684775329368685,2548540139.0057793
1.5624534941379795,3.892639788624795,926764272.3630555
3.3878605403277597,4.3123915568699305,1637343381.7132628
3.591433356950329,2.154656270834184,6952843195.591419
2.576221504390501,1.914011663255391,6320401386.368485
2.5718302307538576,3.9822680334282747,1457578454.501947
1.0470296630353668,2.6534419594627283,1336566030.5550861
1.261730070929016,2.6259390172087342,1644552717.8369896
2.739390405921016,2.6861046064841183,3412390352.689643
2.4469650032473105,2.0346126793546477,5312694990.714797
3.761299435940581,2.546571047418645,5212870460.223183
4.96494879600195,1.8590711486657807,12911401020.014246
2.6438966332238776,1.655042105451547,8675150065.926336
1.2464341189001749,1.0409021839004455,10339513567.052378
1.5452032311489332,3.069525579148567,1473987200.5399282
1.792171331266966,3.5505380303517686,1277737987.0173697
2.07550328004543,3.424693223704521,1590489086.6737273
2.949616038841209,2.199202668885199,5481325549.915831
3.818072182831192,3.8449848225108263,2321162220.8834777
1.9240821842277507,4.305976421431163,932676301.5312575
2.6432986967796253,1.6947184865377092,8271832399.950802
3.0509084086107046,1.1043576644431403,22483312092.73925
1.7537242526720154,1.9755155790193388,4038787547.0948167
1.5951472241628504,4.017188327849173,888396842.8224121
2.8681839001813785,3.1599020552587533,2581727312.5145903
3.75190284973796,4.124228312557371,1982516470.6259716
3.0800642238169065,2.8013229226958027,3527638230.0166974
4.876553305306373,3.0707842383262607,4647987897.4665985
2.2422221603011794,1.68832852487626,7069933724.787117
4.629369109589483,3.1956387005112963,4074338274.4164224
2.9011566964528397,4.888750968050409,1091003075.4889853
3.221004990396269,4.726289916114226,1295988952.7307959
2.1269391929366432,1.8126491200299704,5818060101.951417
1.8620030278869257,1.4502603602041142,7956811104.321865
3.9198786371668506,3.0068829273161515,3896639252.0513997
1.4090843580869192,2.8189886734084233,1593679368.8604453
3.0960367169117244,4.769417589469338,1223280415.3112018
4.453567982239802,3.95743151247931,2555829561.6948624
2.4096975855856795,4.039814892399489,1327058992.3020775
2.9220575751615647,3.426993299525897,2236211500.252419
3.121250058977669,2.1544922872580003,6043510687.435111
1.0576924702502586,4.003458821664344,593115534.9130913
1.8197037035257293,1.1077985569910593,13326917434.526642
2.1106023173091266,2.472180286865728,3103821598.203324
3.9402953370512654,1.226151451560611,23555436684.484585
3.58174783918224,3.0289852772239128,3508740914.6664085
4.862220003797763,4.245786117447601,2424203080.132781
4.5138853093454,3.8482164931061567,2739568381.9710174
4.871101014663508,3.1741837423578594,4345238594.960337
4.28857416635921,3.7134838049962218,2795120111.0914054
2.5748823108796666,1.2572300028999521,14641262559.703485
1.353702216135674,1.6405035807698214,4520842664.699718
2.203107749086602,3.022170282098632,2167946172.2981725
2.192868060119829,1.1894457145454829,13930729789.564688
1.4958236485546532,3.437166536276058,1137967512.047139
3.8013451739178996,4.018368721940526,2115866953.292767
4.0621444213334374,4.185294725257934,2084269560.4625537
1.9630987022284376,4.188300571151835,1005812600.9405638
1.623772705389448,3.331169181087594,1315171761.6305623
2.155828701428257,4.347374343127441,1025205180.2434561
1.4646648409210017,1.2271446215767878,8741729793.074854
2.2771493987811673,3.9951674024088404,1282248441.830342
1.2010453891892547,1.0414774880992743,9951997648.499214
3.5205209531580133,4.035086147574525,1943354048.5518837
1.9674957561916488,2.6001259748053243,2615625983.359651
1.21495134569845,2.387282945798135,1916027392.255022
4.416069961337324,2.5009996160930044,6345404514.84077
4.477345283129015,3.16362647279988,4020691981.9608192
4.723172555475298,2.789301570262214,5456240287.747096
1.7980844750535572,3.7203622518028916,1167589689.3406215
1.3804149153992045,3.115319094170238,1278365929.97792
2.1494027308739616,4.206388799001118,1091816341.0970016
1.994772705940353,1.198070921800392,12490475744.923195
2.9005282672269947,1.4478148630168821,12436599796.638988
1.6921257427768377,1.9759930569661264,3895044487.3396688
1.9717846181828467,2.37059586229006,3153516071.3476477
2.5270064561353314,2.7558634014861787,2990484771.5542154
2.59054064651855,3.8835021736915074,1543810264.330803
1.3575858900277167,3.77048988293935,858266920.5875134
1.735174924491309,1.4565712779791347,7350728756.922642
3.361344911631818,1.4301559811848046,14770557344.896915
2.5238146202865326,1.6147301742083924,8699777555.874344
2.050056791835934,1.3949875907109166,9468383109.354486
2.0086530987422777,1.9424565360826143,4784680442.525892
3.63589467081014,3.1367432367305694,3321268384.000509
4.993234120533544,1.0691657913106445,39259289746.00944
3.5218311243904186,1.2695959830776427,19637584474.200005
4.649293486694805,1.1437893839009026,31940775594.80924
1.9748246382632386,1.800064121282508,5477762567.346072
4.228955483018176,2.812039673315936,4806631681.477712
4.12159059339899,1.7793943115619686,11699601588.168186
1.0838284104233504,4.854362539213195,413377404.34657437
2.214911817770598,3.5110882903499308,1614817911.0044527
3.973847611394462,3.8267040181208336,2439001583.9924884
3.4708802308776883,2.3164564972509183,5813557186.769471
2.5478565602830243,1.3831487270733946,11969825796.043821
1.6256114251707467,3.299882158214433,1341746586.4299788
3.534024544763977,3.6565011900665594,2375684376.51005
3.3579347792201752,4.150475464722639,1751972049.0999987
3.490940057697124,3.013247728382977,3455598957.897653
3.443603564764195,1.8249384113078295,9293244052.637327
3.086106868952024,3.299665507818017,2547544304.07021
3.824723206932657,2.252150726472331,6777284611.737641
3.144019468797688,4.615922611723377,1326229875.6205
3.2945301692587394,3.3779446804204185,2595010032.8948455
1.8209026386072398,2.0338030706474153,3956576308.543035
1.9885739000418394,2.807761390810785,2267106685.9972897
4.270194663339916,1.5431811927385422,16116266794.143623
3.371854758227209,4.584856516532866,1441677032.4074535
4.631099412191476,2.4085389240372255,7175090505.06221
3.209261675206113,1.2562220365725678,18277758431.313427
2.148499037745583,3.9018384804777893,1268373637.5457938
1.7012862240503535,1.2085222785091627,10469325005.307215
3.1444125844019646,4.059613063244294,1714829165.8226128
2.4480136906530148,1.0788396331817647,18903867963.60201
1.4548793438829946,3.843436333850038,885193494.1971534
4.127740970660085,4.857736470253525,1572154245.0325885
2.6627910338469007,2.7349005861417823,3199665772.781059
1.61844477794493,3.6079103315998378,1117472986.1694531
1.8940243630294762,1.496961035662983,7596528768.875768
2.0186289992671944,3.1955181344386125,1776742755.4192364
4.123655766148637,3.0995335767445673,3857805534.353902
4.568370316437745,1.5771065202244645,16507825325.994766
2.5856608874983276,1.5875103838081994,9221233832.915588
4.448747608455616,4.465344858515673,2005295483.8210304
4.44336461479707,2.8889657499684547,4784954189.613924
1.7505922874025441,3.3420667254917205,1408657448.9098907
1.2542152339277326,4.440028206415388,571809322.5544878
4.531128811584315,4.39255566690296,2110680407.6715536
1.1017221704907603,3.431517820330111,840911303.3457731
4.940063652344305,1.7308752588018073,14820116678.536636
3.1757104317086915,4.300089739427264,1543606063.4619951
1.8289403396553294,2.7607588368413323,2156717266.931451
3.8743472649162882,2.1197105408903916,7749899026.6711235
2.9232388981144637,1.9166034863345036,7152376699.90705
2.9828202218700697,2.6600229664222743,3788845746.59984
1.523434909473131,2.364817216308773,2448383052.0728936
2.7951142608684885,3.2495631229263013,2379031701.398312
4.917636949246181,3.0117148422533777,4872808938.095217
2.467375183149586,2.4248060913407072,3771653451.81802
2.1627687873120194,4.445340882197442,983672595.5912067
2.4548755051382574,3.612726143498831,1690479883.5894544
1.025620087150371,3.7846527793218585,643554087.7982327
1.425435450018639,3.2936477868652125,1180983590.991204
1.3313523465245969,2.62958821731142,1730486183.769728
2.7808748667492784,3.419207787220116,2137868939.0769796
2.1870689591986516,4.592112676360014,932154764.0921439
2.043930083145653,4.494269261414045,909491149.8207978
2.5893190423301884,2.192436772602534,4841523322.215919
3.7272983058408924,4.412480079373748,1720597370.2428954
2.604511796448748,2.214332768321927,4774096280.747965
1.8617649060951704,3.1752957598448264,1659614005.2128391
4.5624964831425565,1.9471610541063344,10815569989.647184
4.695701500035154,2.6292222145305977,6105152461.181794
1.7146282588730584,1.791129674140055,4803596695.226096
2.8079071673545664,1.8359741242828176,7486869299.610683
1.5773304343163077,1.4899590206168716,6385937351.468722
3.0799570454976846,3.852521180724445,1865113251.8348393
4.194725889796363,4.58493266521735,1793445901.580271
3.6950404228627387,4.319178398172317,1780194796.949102
2.828912843203765,2.8168665390863135,3204333010.271944
2.092063004178653,2.067579611693923,4398462523.14343
3.8695027069154544,1.4416400123703177,16733705368.365126
4.582099228273089,3.2278368548061955,3952682730.382346
1.141280998705306,3.5351530225457255,820780009.1419083
2.4414128176716674,1.430793251065957,10718600214.189564
1.4478133005830207,3.069080503433678,1381486418.541865
4.825881913190191,1.2464083010730849,27919436176.094814
2.9052617695969585,3.6474317374793284,1962734435.739644
3.487073861901378,3.0147360327405064,3448364626.0190544
1.2954863446410538,2.1076913035059124,2621014663.8282604
3.812890917061773,1.5816462897709402,13698917974.347677
2.0003738201312458,4.778762783416781,787282929.5495237
1.1212970563410751,3.4417280700827755,850781803.4613379
1.1891119431668975,3.017194964961137,1173995982.7481785
2.2440158228565905,3.1121390536621734,2082373106.1475134
2.327888361593188,2.545122575277083,3229946739.395443
3.805498899280906,3.8483761326637858,2309442713.782193
3.761975331281797,3.9545313685841936,2162103660.345621
1.809443790616566,2.5314613639520678,2537774960.6219954
2.110981725132807,3.3865949732700016,1654278300.743605
3.9832188147883176,1.6295423798347621,13481973325.548203
1.3964443481336994,1.1868842751610265,8909585482.683084
3.6532198771336515,3.231393498266075,3144464794.129826
3.511764403632019,2.889579269023922,3780130255.7463074
2.5241838603681703,3.609472749152676,1741341976.6998656
3.1389151099397785,4.392948809406624,1461900800.64623
1.7429679655377104,2.9641780703112355,1782918304.1055846
3.3499980897155583,3.2151614325917786,2912658784.8761706
1.4388884524464731,4.062517350117796,783587118.6739125
1.6781383432363088,3.30149880060718,1383745084.7793658
1.9771056177230686,2.270762546779236,3446172745.547179
4.152567691926233,2.8294574171088507,4661879186.808076
2.050387549024042,2.2218789253901043,3732895178.603224
4.935216330397234,4.336698211423798,2358513741.2376595
1.1003015806079275,3.8483521529262488,667748225.265388
4.879774385461575,3.527495090970868,3524662397.1338305
3.7165890809494306,2.048684055989107,7958755993.344218
1.9602828995752763,3.242827333277932,1675412378.3920844
1.1828668574565881,2.2001623999993054,2196225880.200694
1.4138194910727777,4.322578956519746,680077979.9731405
4.86156356565598,4.175192884874242,2506533419.5628405
2.9025583047869756,2.2024174368046605,5378142400.728938
2.892212345491022,2.684361820441283,3607436435.9700904
2.6811156173915904,4.178250791723725,1380311646.686947
3.8034467199283672,4.208888493594567,1929714743.630359
2.9843545560764935,2.9134243747557913,3160046969.303481
3.5781928627186854,2.2721929474796645,6229080571.427397
3.9751769710003413,1.9838694010578348,9077806645.72111
1.8810714985573846,3.1608478590139857,1692188489.4758306
2.0899137184679897,2.7897629999647484,2413483616.559886
1.4533763553292713,3.749542541943732,929120704.4168909
3.0350958209098495,1.2982713597080426,16184231128.839388
2.186152137627639,2.946063201597883,2263846005.031099
4.701904363297341,3.3811742457233454,3696488037.1868043
1.6855498528927768,3.4036404206814614,1307690218.399907
3.386706776761903,2.409285745598684,5243866090.0627365
2.298095150598809,1.8455280031494516,6064253477.610697
4.6865918426533675,1.8820920410719597,11891209600.064304
2.5310600090410458,2.843592754470807,2813314356.1921864
3.9397493357874596,1.5632683944632095,14489457126.220182
2.4141572886074374,3.172125639114444,2156330968.1025667
4.882980897780279,4.171014772255161,2522622051.118046
3.900222826405657,2.961152997266383,3997774962.5766015
2.5996978524886964,1.9268549918097846,6293256439.591581
2.9039797952967454,1.3925190533352185,13459902573.895416
3.9946493217618353,2.5932911218206467,5338592005.755452
3.865300719620585,3.4614384245060457,2899483790.755317
2.6894682657590447,1.9096519417088573,6628398417.935729
2.1532049562617512,4.3437668749229665,1025658942.5535724
2.2432433279185373,1.506867045701112,8879267350.867575
1.6520191231612427,3.004731303138935,1644577732.5140214
3.36624663614113,1.5760987829244137,12179506272.887733
1.428944714221322,2.821759256239474,1612969398.4327211
2.092939825650645,3.961536302670799,1198616026.495349
2.8052804558190743,3.827324078383614,1721220179.5303338
3.1602500196531054,1.096878781575119,23607760478.286404
1.529089158532737,2.2125486690633807,2807357767.322368
1.7288875195088593,2.338976016707069,2840310505.9128017
2.3440293414325586,3.1637278508678666,2104822252.8798332
4.980416299749631,3.4814897642424594,3693057068.351209
4.278194249750457,2.8537910335763126,4721356341.647733
1.3730456915740548,2.3123646481443694,2307931771.015918
3.7715736770378454,4.716456276054717,1523847788.1679316
2.8501607158853735,1.0489945455264853,23279492493.273373
2.1305895083786837,3.8532595229657574,1289715388.1923194
1.9645161919796896,1.4967868155596342,7881090833.4839115
3.1229726159761935,4.475962233179768,1401025266.6151516
1.413394942580429,1.469154448368065,5885444145.085738
1.2337721735951406,1.902343887458199,3064132454.1498847
2.904265527138151,3.845646440224937,1765014310.008875
3.55026171856052,3.32912625025153,2879058288.475858
1.450931078264757,1.4564720430128952,6147422976.617392
3.9041418198102003,3.520398821298484,2831342902.6116595
3.5420697021055125,3.3405778401345887,2852755357.964255
1.0251862380495012,2.5585578595444667,1407546984.7242613
4.344826222290598,1.3577298846417438,21183429645.001755
3.9034326066046376,2.810359212638679,4441949699.46064
2.0850402982353784,4.2121692633091765,1056217702.3737749
4.796772036170123,2.0397643528461935,10361907289.410053
4.764664058709677,3.9289804290020935,2774106772.7288513
1.2135526963032701,2.2226191190928994,2207898813.785968
2.806005764806113,3.506687665105549,2050902459.2304
3.9001469057022917,2.5738709605675645,5291247107.324962
3.094224505143941,4.952476528692738,1133855177.9232275
1.5934143864518995,3.2641650173719894,1344111015.043888
3.9768119764546936,3.1646549016795342,3568888337.9991326
4.08753575910631,2.84650462975866,4534071812.074835
4.196693524959871,2.9290948599423063,4396337242.743464
3.606492672888713,2.684508886266089,4497860489.089097
1.981934488712608,2.2582737417338516,3492904759.2993355
4.369602179388375,1.1816982128104652,28124147069.734844
2.472181286718101,4.150652657842592,1289728063.9416142
1.624016439839738,4.710546541423454,657806925.3825061
3.362328175570212,4.500684462067747,1491878949.33993
3.28060169487186,4.620243665431195,1381256588.955883
2.2647336827791795,1.9179248336245687,5533559608.412518
3.778800027445758,3.9804740174185933,2143556530.640855
3.225666662617573,1.1986874964810785,20177072461.613323
3.145327563802082,2.633460571625041,4076269208.109841
3.883409376964519,1.8732027169789842,9947048493.605995
3.66768824393475,2.372528505339638,5856257351.677725
4.437982828851695,2.0348112144997317,9633586269.740034
1.379735319515489,1.5206489757380273,5362761127.12677
2.3486486204049792,2.5324021577212483,3291571669.6110067
1.6775738005959608,3.854036652428708,1015080703.9744737
3.5717794705786874,3.312844155524244,2925049654.9930925
3.2460958592621436,3.303744381954477,2673000769.4177465
1.8111679921415087,4.491521376349938,806905008.1103349
4.3490445218482945,2.7531902585703727,5156701866.091588
1.317109359431008,4.013944981790017,734733130.3865932
1.2300738409911913,1.4857540387622663,5008272631.0572605
1.3605449654991455,3.018220173999893,1342337375.5347824
4.5707489067778795,3.249067924009961,3891530163.68318
4.774189255024904,2.102180276399357,9709801135.313173
4.321045788894928,1.9697365754440126,10009749018.186749
4.032383933666583,4.7153048881242565,1630020009.8265543
4.621739532799966,4.435566183757889,2111338937.344355
1.3744449788051267,1.662288470134408,4470593601.9582405
4.136406486778821,1.9835070890540014,9449445289.811052
2.27459280156485,2.6099703336202724,3001118450.673622
2.7628365766674055,1.1276936264226394,19526462131.693184
1.624644137438632,4.824521124970757,627336333.4694823
