m0,v,target
1.4861948708528518,1.2568643320495605,1.4861948708528518
1.403667959741731,1.09076636413945,1.403667959741731
4.438551821958477,1.1052202365361177,4.438551821958477
3.1728502070174214,1.148287226445624,3.1728502070174214
1.8693297499428132,1.2893285705518767,1.8693297499428132
4.909135445651856,1.0490186911373107,4.909135445651856
4.879246952352151,1.9406655472814849,4.879246952352151
4.667279497689215,1.375546154232683,4.667279497689215
1.131124940350647,1.7512683075632955,1.131124940350647
1.6528799975666884,1.6110342839740666,1.6528799975666884
3.179165706185073,1.1267087941489673,3.179165706185073
4.235040244193293,1.9665771765714655,4.235040244193293
1.3929414383251641,1.9323035453878221,1.3929414383251641
1.1934534749782495,1.4245417655661,1.1934534749782495
4.80513311501144,1.1197036161455127,4.80513311501144
3.114597593814605,1.6166384177174282,3.114597593814605
3.1846176955560264,1.739551376350453,3.1846176955560264
3.599185953054031,1.464487493233281,3.599185953054031
3.9029683579108774,1.0828690035163637,3.9029683579108774
4.961641039009216,1.82563698386405,4.961641039009216
4.615776535092351,1.328220601058335,4.615776535092351
3.2463526367188362,1.837647212075251,3.2463526367188362
2.0064358422045774,1.3592428875924738,2.0064358422045774
2.4747035662849624,1.49649342270695,2.4747035662849624
3.9170764997050105,1.0480230177866976,3.9170764997050105
2.9205591052320994,1.674364840174344,2.9205591052320994
2.0843334388014894,1.8228569457790114,2.0843334388014894
3.47011570628768,1.8229803332625139,3.47011570628768
2.3906106351179734,1.4960151621579403,2.3906106351179734
4.040483030605069,1.9941356453985304,4.040483030605069
1.284073102194479,1.5909657605792953,1.284073102194479
2.0511115178047876,1.3123189466720908,2.0511115178047876
3.7390165397389685,1.3646907119873242,3.7390165397389685
1.4468172285670438,1.1625353801153626,1.4468172285670438
2.950050657649328,1.3243337827301778,2.950050657649328
2.684570739122614,1.8133001955084773,2.684570739122614
2.6461476301728206,1.0621925242467012,2.6461476301728206
4.024094206046046,1.2634411479085592,4.024094206046046
1.1531723248804329,1.5874032791646728,1.1531723248804329
3.624740922265944,1.0648905079800264,3.624740922265944
1.4099475547850977,1.7393778892630127,1.4099475547850977
2.2843546140251902,1.395751393195762,2.2843546140251902
2.3345088115299215,1.4968578360004996,2.3345088115299215
1.999295953457302,1.1766421868090082,1.999295953457302
4.519796418955595,1.3904595405370799,4.519796418955595
3.3020390174414493,1.291834612114483,3.3020390174414493
1.9703312275918141,1.2934596005832724,1.9703312275918141
1.0908247783057217,1.1923076358392455,1.0908247783057217
2.984411440480744,1.4228696603896864,2.984411440480744
1.9768651207715529,1.43403002548287,1.9768651207715529
3.4159465577205497,1.499540520504068,3.4159465577205497
1.4370061245540833,1.2025021554478554,1.4370061245540833
3.6520969165106516,1.7217492477548468,3.6520969165106516
3.219695508013171,1.1644535698200424,3.219695508013171
3.9248837148533102,1.2007046885584385,3.9248837148533102
2.2307721488446206,1.1921451413901945,2.2307721488446206
1.6884399791140705,1.8929325762336981,1.6884399791140705
1.507082387058635,1.35934140606349,1.507082387058635
1.32261528912831,1.3992157570020127,1.32261528912831
4.1003143854858415,1.6693259582617637,4.1003143854858415
4.387057020738856,1.5175157531721415,4.387057020738856
3.559768614792914,1.5609912346982069,3.559768614792914
3.8511985376402262,1.648520484751764,3.8511985376402262
1.7315327113412837,1.1313415657399946,1.7315327113412837
1.5651313584428874,1.2894984795282116,1.5651313584428874
1.1225859484932599,1.4483534987794553,1.1225859484932599
2.1910519291206874,1.6387161120239417,2.1910519291206874
4.860694611653448,1.1113200798142078,4.860694611653448
1.913380766496132,1.270688129896977,1.913380766496132
3.5258953351509494,1.4202144768067435,3.5258953351509494
3.0181625322978953,1.6735375432113409,3.0181625322978953
4.04915204687999,1.2837979889542144,4.04915204687999
2.119680060336873,1.5083545282392277,2.119680060336873
1.2364429529793854,1.8487683523410072,1.2364429529793854
3.992079547612215,1.2300424267069099,3.992079547612215
4.344381610279463,1.5976520689529792,4.344381610279463
3.077716676938743,1.765787179903062,3.077716676938743
2.6276550745675302,1.6659479148178222,2.6276550745675302
3.3180436757445424,1.5791377987356183,3.3180436757445424
4.428425568799117,1.8339280079274787,4.428425568799117
3.2580917776475102,1.6326936055751269,3.2580917776475102
3.6098441699409496,1.7235114358709875,3.6098441699409496
2.5789610473738716,1.6315415213921718,2.5789610473738716
2.8043925483603562,1.0020580235242766,2.8043925483603562
2.554995709466381,1.3132019436864792,2.554995709466381
2.486942689313123,1.1740641442591264,2.486942689313123
4.621730545325763,1.861289813576295,4.621730545325763
1.3345686237047008,1.094393869712393,1.3345686237047008
3.604868063192016,1.3550611067320295,3.604868063192016
1.0661544137912036,1.9071571362321267,1.0661544137912036
4.656670212659437,1.5766501189125335,4.656670212659437
1.7509285339063627,1.3445134689466074,1.7509285339063627
3.8555209995807105,1.046015833134426,3.8555209995807105
2.6556376846879886,1.6180180031292917,2.6556376846879886
3.3611911373751537,1.0606364330284732,3.3611911373751537
2.9035846066477418,1.4335869837411082,2.9035846066477418
3.7185053143878943,1.7433283123493146,3.7185053143878943
1.7070338302520898,1.316040666889903,1.7070338302520898
1.7520308683834602,1.7022101183610578,1.7520308683834602
3.88217011114191,1.1966723150562812,3.88217011114191
3.212688780560246,1.5233438846693348,3.212688780560246
3.031664338547025,1.6838673258924146,3.031664338547025
2.434101672878322,1.7738301136549888,2.434101672878322
3.678837393729446,1.1091185072042984,3.678837393729446
1.239190202851331,1.8913895875413282,1.239190202851331
3.6649594527912046,1.3868233304308166,3.6649594527912046
3.954274628239476,1.490884486855954,3.954274628239476
3.6875892081880264,1.981808548672228,3.6875892081880264
1.4412352222781593,1.624905232284204,1.4412352222781593
4.0102983040769296,1.7192638200472694,4.0102983040769296
3.4703978134914966,1.086047770478571,3.4703978134914966
2.0812089945668513,1.8319563850349985,2.0812089945668513
4.382969070651365,1.9354835288443968,4.382969070651365
3.7158740045401673,1.9626245283365165,3.7158740045401673
3.427036556203195,1.266163665594888,3.427036556203195
1.257121128440684,1.6823750162338822,1.257121128440684
2.250753013998006,1.2143811789819936,2.250753013998006
2.7403214789272106,1.1567607595957279,2.7403214789272106
3.8215048435589236,1.9902957167416548,3.8215048435589236
1.3056324681790756,1.7692435906004662,1.3056324681790756
4.667842244321484,1.583940518371636,4.667842244321484
4.8342199226390665,1.5445401797904086,4.8342199226390665
2.0123873955967806,1.1453752602337786,2.0123873955967806
2.8507067407659834,1.4213314946052031,2.8507067407659834
1.6341240869753535,1.28164372584924,1.6341240869753535
4.114918842532777,1.2146719041583112,4.114918842532777
3.8644991483818614,1.0717554891761538,3.8644991483818614
1.7572205927894857,1.8975351448916573,1.7572205927894857
2.969905728381101,1.4107048635532837,2.969905728381101
1.0616460194156683,1.4449362494004112,1.0616460194156683
1.8060994997832887,1.1120346586552996,1.8060994997832887
3.1879547773925685,1.5332607523022133,3.1879547773925685
4.32498886026809,1.7741754390088085,4.32498886026809
1.2191596236113336,1.5995525680631189,1.2191596236113336
2.3873209693520208,1.4467542029148737,2.3873209693520208
2.0377096157397094,1.044249185509617,2.0377096157397094
4.623398312318805,1.7968443143993513,4.623398312318805
4.776673950309211,1.4294310329529496,4.776673950309211
4.145472263527806,1.3989900241752289,4.145472263527806
3.514475371959127,1.276248389187677,3.514475371959127
2.7776200851334,1.6392331560410422,2.7776200851334
1.1783906773968367,1.395176753880771,1.1783906773968367
1.001203806274869,1.5738780473286313,1.001203806274869
2.5935499190744418,1.6298102289131036,2.5935499190744418
4.514945772588651,1.169256563017694,4.514945772588651
4.764326387697409,1.394880659694295,4.764326387697409
4.22869815265156,1.740746336707925,4.22869815265156
2.8058445737075592,1.1287660616179993,2.8058445737075592
2.986858996356337,1.6822272515889103,2.986858996356337
4.653287256528955,1.661722312970384,4.653287256528955
1.355142781507757,1.123729980341178,1.355142781507757
1.5219988945709475,1.0318760055789806,1.5219988945709475
3.3883189138105845,1.8577937874268393,3.3883189138105845
1.5446273535207733,1.8941712641799084,1.5446273535207733
3.7087976139654253,1.0982290229514717,3.7087976139654253
4.559165687463032,1.2062659323033107,4.559165687463032
3.8044691993494815,1.491884725352025,3.8044691993494815
3.469692881022071,1.2738064250672563,3.469692881022071
1.3538894732717353,1.2260495354618244,1.3538894732717353
1.0314996339419022,1.6763771666792413,1.0314996339419022
4.35537323981463,1.2044306973217789,4.35537323981463
1.679945127566683,1.9261853520528562,1.679945127566683
4.540153979171143,1.3161018431429987,4.540153979171143
4.13849068117836,1.5809391496456138,4.13849068117836
3.9165338970304027,1.950375667976505,3.9165338970304027
1.9669116577794474,1.4965411202433598,1.9669116577794474
3.1854776824225466,1.0487324697856342,3.1854776824225466
4.6540306374292175,1.7448387005696302,4.6540306374292175
2.851459249702744,1.127594294387657,2.851459249702744
1.8689303849776904,1.812299134291763,1.8689303849776904
2.5007857999147096,1.5687522564337744,2.5007857999147096
1.1978854672840287,1.828266370375854,1.1978854672840287
3.402861238030731,1.4053801480086086,3.402861238030731
3.7788440820549383,1.6013594940372697,3.7788440820549383
4.4257274042870645,1.2938030119319568,4.4257274042870645
1.277779510243922,1.3909012463212767,1.277779510243922
2.0261369347322726,1.232322666752545,2.0261369347322726
3.628364987750407,1.9955598396867225,3.628364987750407
4.756774113396116,1.7590255998317685,4.756774113396116
4.88464209516577,1.3990190256355404,4.88464209516577
4.05704311422332,1.2405042696636257,4.05704311422332
1.2791855308530802,1.9248972361518548,1.2791855308530802
2.6427751332348386,1.0665519111394728,2.6427751332348386
2.900339847542043,1.806646741761514,2.900339847542043
2.1239002680399754,1.190914798378424,2.1239002680399754
2.783138919195846,1.139485860626617,2.783138919195846
2.115374908384014,1.8708756024309836,2.115374908384014
1.68212949280587,1.7435771766383006,1.68212949280587
4.114887473529061,1.371677840668514,4.114887473529061
1.5558325005111047,1.038366085427025,1.5558325005111047
3.9437543058419733,1.3903945693148403,3.9437543058419733
2.3763748182364015,1.9931280458107563,2.3763748182364015
1.277605107929722,1.0233791070064058,1.277605107929722
4.824727247891175,1.7143929331784336,4.824727247891175
3.7008873849291875,1.817243180078041,3.7008873849291875
1.3803986737866065,1.048224485722714,1.3803986737866065
2.1287009407875908,1.0561154435773425,2.1287009407875908
2.776945251182803,1.8619169351055658,2.776945251182803
3.0937677913284265,1.7928386591019718,3.0937677913284265
1.031921953619701,1.2051576953862548,1.031921953619701
4.549663695339621,1.0887160874330788,4.549663695339621
4.652639897904333,1.4484351565885478,4.652639897904333
3.9535827550827567,1.1629002153787924,3.9535827550827567
1.0785208054007276,1.2735556172699454,1.0785208054007276
3.2819965410034437,1.0043511643862075,3.2819965410034437
3.5687934527062692,1.4726278779032,3.5687934527062692
2.432994772434965,1.4094913622333076,2.432994772434965
2.75157911460675,1.6680062596950167,2.75157911460675
3.7136748646677664,1.6491602833604584,3.7136748646677664
2.7431606006587606,1.833088225188403,2.7431606006587606
2.683992765796603,1.8828566227491073,2.683992765796603
1.6325277579473099,1.1725253520291181,1.6325277579473099
4.987491561083051,1.618920096846586,4.987491561083051
1.5349801453824994,1.929704285333417,1.5349801453824994
4.079999199942705,1.1713224738856485,4.079999199942705
3.3501500501930876,1.3578491217456752,3.3501500501930876
2.219060164160828,1.8154357527088738,2.219060164160828
2.041192128834855,1.4513659598549653,2.041192128834855
3.110584780026142,1.306880758620001,3.110584780026142
2.75305069880656,1.7981388240461875,2.75305069880656
3.015539268904532,1.5980085040615373,3.015539268904532
3.6253028353168006,1.2815008321822796,3.6253028353168006
3.0909627170622875,1.093328397147356,3.0909627170622875
2.9706401615587033,1.8882851974170678,2.9706401615587033
2.8461028460318984,1.408124127946233,2.8461028460318984
1.069114744104259,1.9492787259624271,1.069114744104259
4.625407669586656,1.32815554799891,4.625407669586656
1.838844177981127,1.5373766804274618,1.838844177981127
1.4926694553831505,1.692667701224531,1.4926694553831505
2.686876682129729,1.3775857331366952,2.686876682129729
1.713756675196627,1.4292241558556587,1.713756675196627
3.075817701223228,1.4750399132431509,3.075817701223228
4.074192450216943,1.141957310628869,4.074192450216943
3.1974410124506933,1.3689588712812872,3.1974410124506933
2.7209855471518476,1.6231179330868442,2.7209855471518476
1.4002427783258078,1.308815088471905,1.4002427783258078
2.9547209255537306,1.7729586121797447,2.9547209255537306
2.5690377324638103,1.5781049819036523,2.5690377324638103
2.15997994430707,1.533834694621662,2.15997994430707
1.4448439208678887,1.7596107775139478,1.4448439208678887
2.629551766665488,1.9287937743942776,2.629551766665488
3.240610797816203,1.9409888138854767,3.240610797816203
4.294852172192909,1.5589195950769261,4.294852172192909
2.2254553586727486,1.6275561270327272,2.2254553586727486
2.7406616629486145,1.8209218277533195,2.7406616629486145
4.520805016653421,1.5704221825140083,4.520805016653421
3.5657165113517006,1.4432420395980616,3.5657165113517006
1.6866723307087188,1.9080163172067373,1.6866723307087188
1.4363389161623616,1.2904418511646654,1.4363389161623616
1.5301523348915405,1.0852096080940827,1.5301523348915405
3.9291827701631274,1.0374813601752568,3.9291827701631274
2.1812909509082026,1.5991516605220921,2.1812909509082026
1.1564270107592707,1.9799956476434963,1.1564270107592707
2.529757986708874,1.1861535319976335,2.529757986708874
2.33028017427573,1.3599535599533517,2.33028017427573
4.042911462688856,1.2156673364968542,4.042911462688856
1.0637855515001142,1.8042943288021842,1.0637855515001142
3.938590783488457,1.666588205921237,3.938590783488457
1.1174430748283344,1.5918138227095862,1.1174430748283344
4.453300282743639,1.5807304530116433,4.453300282743639
1.0647431696441627,1.0147637411783565,1.0647431696441627
2.295956155050361,1.164813512105701,2.295956155050361
3.772260074212318,1.4334925574878137,3.772260074212318
2.680738064285429,1.1334760761130982,2.680738064285429
3.554412062608356,1.4678391081735969,3.554412062608356
3.4247106216709113,1.2409341579664295,3.4247106216709113
2.8748732280912717,1.063827966191318,2.8748732280912717
3.2562122535700966,1.1809629461226443,3.2562122535700966
2.509302095132892,1.6981676810617574,2.509302095132892
4.621270870079119,1.4346522914514952,4.621270870079119
4.449113446874968,1.455813079660294,4.449113446874968
3.692593952840604,1.190344134690588,3.692593952840604
2.2370591552575023,1.9703166056154502,2.2370591552575023
4.98498039793388,1.688354179833742,4.98498039793388
1.9349482027460305,1.6009353033389526,1.9349482027460305
3.473530629749225,1.8008116283134625,3.473530629749225
3.004361234382601,1.1155447567578864,3.004361234382601
2.4810281376825585,1.1078634754781675,2.4810281376825585
3.8253419804197404,1.2335451695316684,3.8253419804197404
1.6967353692393012,1.6856945403470607,1.6967353692393012
1.979943943205127,1.6102825128290572,1.979943943205127
1.2235533713730016,1.3040635410017494,1.2235533713730016
2.1107374591774786,1.7101928848582286,2.1107374591774786
2.4604704205866175,1.9980156481666569,2.4604704205866175
1.2795074577827852,1.1839218205043371,1.2795074577827852
4.318114832431819,1.6341666778950472,4.318114832431819
1.4432773052431447,1.802403072425863,1.4432773052431447
4.1962127591116385,1.3592576504188645,4.1962127591116385
2.797685021463805,1.2947966056514038,2.797685021463805
3.1975498508061926,1.7852375805797243,3.1975498508061926
3.0259433790003616,1.4430591154990369,3.0259433790003616
3.92412882251938,1.2873996449047944,3.92412882251938
3.5337555651264774,1.6778301646209244,3.5337555651264774
3.785013022237489,1.9002450226495564,3.785013022237489
1.0664438203760769,1.860516394213659,1.0664438203760769
1.040055209367997,1.45613808655105,1.040055209367997
3.367658219208925,1.9777973400414097,3.367658219208925
2.6821673814327385,1.584660765836428,2.6821673814327385
1.3237456310617621,1.0833813731993498,1.3237456310617621
1.9741152128028956,1.8909353768711483,1.9741152128028956
2.7533726848289644,1.833433681182815,2.7533726848289644
4.556122942725674,1.2794699074671074,4.556122942725674
2.9131752574348915,1.9931666781211008,2.9131752574348915
4.892144607697562,1.943727283475594,4.892144607697562
1.4629338316054339,1.7071717448611008,1.4629338316054339
3.226320170417079,1.333452190057659,3.226320170417079
4.454419579668865,1.712297495391533,4.454419579668865
3.0138041276074605,1.8276483544097117,3.0138041276074605
1.569270025812099,1.0406742857584637,1.569270025812099
2.450525997029629,1.6466824539223852,2.450525997029629
1.9514637010807596,1.696926871978072,1.9514637010807596
2.913394041577479,1.6592904410103257,2.913394041577479
3.205159481743579,1.9357032624695325,3.205159481743579
4.232757020404286,1.5091603381498353,4.232757020404286
4.241836050790336,1.4408376908925151,4.241836050790336
3.1663599768331188,1.749700916930601,3.1663599768331188
4.360861577814419,1.3193458441980317,4.360861577814419
2.9648677604865625,1.039600285735466,2.9648677604865625
2.7863054911604537,1.551335591763306,2.7863054911604537
4.029589463228798,1.5123165847717146,4.029589463228798
1.6943255869091645,1.104648773219478,1.6943255869091645
1.1181623222924202,1.5369669116503817,1.1181623222924202
4.605882535932891,1.3960618242902192,4.605882535932891
1.1141085832836972,1.1879869144929007,1.1141085832836972
3.7332658754649497,1.756155774353088,3.7332658754649497
2.131780381751963,1.5078758236687906,2.131780381751963
2.956735167448655,1.7024311641537428,2.956735167448655
3.9089829032144543,1.7048503472159946,3.9089829032144543
3.1611380899434347,1.903540865203206,3.1611380899434347
3.408742426787906,1.170694206228077,3.408742426787906
4.96701748639801,1.3435479551957275,4.96701748639801
2.415327639822579,1.1836383461117408,2.415327639822579
2.8031899513563157,1.1963380950406528,2.8031899513563157
3.791387600024612,1.6282074183308182,3.791387600024612
4.849414855646996,1.6808814231885039,4.849414855646996
3.4947485573677346,1.2385822834818832,3.4947485573677346
2.8520549741201706,1.8927094732523857,2.8520549741201706
4.530975918775288,1.3632921473719743,4.530975918775288
2.254767614312122,1.3560092731459636,2.254767614312122
2.782273509566491,1.7810432384098227,2.782273509566491
1.0613272451568703,1.6559788017386812,1.0613272451568703
2.0801556317373984,1.9563876979071613,2.0801556317373984
2.3701993077321095,1.4264843588875062,2.3701993077321095
3.1274134477705124,1.632603447548462,3.1274134477705124
3.9276994182397837,1.8397390757652063,3.9276994182397837
2.9568196710300594,1.675158775831136,2.9568196710300594
2.4725192872886903,1.8076803144124756,2.4725192872886903
4.868976357235644,1.5031350594635193,4.868976357235644
1.0755981025167523,1.5402297515527918,1.0755981025167523
2.632155472155169,1.891315313634394,2.632155472155169
1.7054187154290479,1.4893592973393106,1.7054187154290479
1.5367592580215819,1.3389181446405212,1.5367592580215819
4.646958350469772,1.495614657245069,4.646958350469772
4.687585859138025,1.387528828931595,4.687585859138025
3.095252505780973,1.2885591840364419,3.095252505780973
4.382435541773699,1.1528272703391367,4.382435541773699
4.72980890621112,1.5627392386275352,4.72980890621112
4.756266069597269,1.3696157409370349,4.756266069597269
3.8731520306352856,1.143043925451192,3.8731520306352856
2.585199095783305,1.354378223182968,2.585199095783305
3.653832210920491,1.1823211084521708,3.653832210920491
4.685745070501826,1.464550125463179,4.685745070501826
2.518555352478874,1.2145279105910487,2.518555352478874
3.624166805899406,1.0053638057444938,3.624166805899406
1.4549040989791306,1.2774256583060437,1.4549040989791306
4.150750577959542,1.5436666425096193,4.150750577959542
4.209541554003144,1.6354001055151737,4.209541554003144
2.8497436987884277,1.3831324662680515,2.8497436987884277
4.047299915018623,1.4051096088906023,4.047299915018623
1.7120963990586024,1.5603932099377371,1.7120963990586024
1.8614967119279315,1.8927661653671342,1.8614967119279315
4.804035628379168,1.2999393122571363,4.804035628379168
2.019178205863152,1.582180062457988,2.019178205863152
1.1069424330370503,1.0509876998446956,1.1069424330370503
4.684322739381957,1.0828082016883376,4.684322739381957
2.7314125645619356,1.4852778646487543,2.7314125645619356
4.206278690890237,1.1023206699799661,4.206278690890237
1.5370353960923056,1.4539137413454393,1.5370353960923056
1.8070624751303783,1.5255676226238846,1.8070624751303783
4.9748334187269,1.25537872330792,4.9748334187269
2.5307993059218585,1.6116301889121298,2.5307993059218585
1.0307957677496549,1.4734124773780257,1.0307957677496549
1.2437799621646501,1.8083108620552353,1.2437799621646501
2.8255402518669626,1.4018002610767253,2.8255402518669626
4.016272015922985,1.9193358006622752,4.016272015922985
2.5923414855687255,1.5755542241137124,2.5923414855687255
2.2978831724472406,1.9276961101943166,2.2978831724472406
1.141469888120238,1.0909133292695081,1.141469888120238
4.609651791764126,1.874942777160049,4.609651791764126
4.206484239162388,1.6419737095354399,4.206484239162388
4.430418885327073,1.5197233736615088,4.430418885327073
1.5678877429398201,1.8811980383311453,1.5678877429398201
2.3752570305033895,1.1895399670963882,2.3752570305033895
1.2493110080127408,1.1255066593131422,1.2493110080127408
2.9564234865455377,1.72761177932616,2.9564234865455377
4.061195210247677,1.632168287148929,4.061195210247677
2.6139850764794983,1.7225507451677573,2.6139850764794983
4.669668323715888,1.3269333822309008,4.669668323715888
3.3297803839666025,1.756177351373756,3.3297803839666025
1.2174863686442405,1.8845867520286887,1.2174863686442405
3.9195668984427847,1.8901395491813382,3.9195668984427847
4.218517826235793,1.3888393065611644,4.218517826235793
3.7103447752105505,1.7587146313791941,3.7103447752105505
4.901999919709729,1.0952233690101212,4.901999919709729
4.468985228657981,1.5223829683906072,4.468985228657981
2.4878795637923594,1.6581106758653879,2.4878795637923594
1.3492435981341129,1.0280693786878583,1.3492435981341129
3.479943743320566,1.3162363968465738,3.479943743320566
4.08372366588938,1.7532254650967969,4.08372366588938
3.9955969787934302,1.8560643402857044,3.9955969787934302
3.80717720769128,1.9053738362375032,3.80717720769128
4.731206389767271,1.384222508199345,4.731206389767271
1.2550239474736395,1.1205466754291469,1.2550239474736395
4.298297011842086,1.8090210174901058,4.298297011842086
4.503314786044214,1.3295523213138005,4.503314786044214
3.82985566531607,1.3129278341787973,3.82985566531607
3.091964817668078,1.0847336864209864,3.091964817668078
1.5524792282818591,1.1868964379311067,1.5524792282818591
2.6312058891581236,1.8744332100968588,2.6312058891581236
3.061142477052786,1.2433490776378116,3.061142477052786
