q,E,target
3.2750394449246456,1.0454140662972788,3.423772303402657
4.888828690772126,4.431470759272194,21.664701390247636
4.716721287427969,4.044199570652561,19.075362205503986
3.7861858561397255,4.700520854133785,17.797045574411158
2.5956628998579236,1.287326447734085,3.3414655003892553
3.2556275909324746,1.6564422528212948,5.392759101071353
1.2044998381936636,2.6357377008791523,3.1747456342298777
3.7647950456934987,3.0640862473683956,11.53565672367012
4.265950497888251,1.779136729001392,7.589709214894762
4.206963361127901,1.8613093344071805,7.830460173576368
1.367576660618052,1.1439284755870385,1.564409884629221
2.000690039053001,2.4913856933341636,4.984490540092816
2.7858900582288646,3.032603071070751,8.448498746250328
1.9391169545205202,3.881567832618931,7.526813994352838
3.137924172829108,3.4770949560515896,10.910860313816448
2.81789460049123,1.291075405553896,3.6381144141373483
3.025802214210471,1.2492192635733441,3.7798904137545986
1.119413490387577,4.842564432023034,5.420831953277639
1.9654078215683075,4.299417748975809,8.450109272026662
1.67915442779899,4.892097303262665,8.214586847997003
2.8575695785664825,4.0475440278252055,11.566138681821755
2.2787059488180494,2.2067408851786383,5.028513582556571
4.402221031615037,1.3804101646964506,6.076870659281892
4.0378869911207875,1.1872451719303077,4.793961835008352
4.925378532222144,2.4212075324771227,11.92536360251737
4.068159265754142,4.522995058415141,18.400264255851752
1.9775445323849548,4.720999361567936,9.335986474861535
2.2454898524960702,3.4150130893283284,7.668377238228017
2.5165079430756676,4.567830802322272,11.494982496669696
1.9170604011611,3.0812768392446865,5.906993813530826
1.9012602219170014,4.670454983418813,8.879750278228219
3.566015107063148,3.4095076961619557,12.158355952161603
1.2964513730667782,3.386152666389414,4.3899822737542875
2.502560295773019,1.5103901648974634,3.7798424577984546
1.5009881366885693,2.922295092746929,4.386330266116363
4.568377816513949,1.6260646217426853,7.428477546187429
2.554684557820644,2.5752776840200133,6.57902213146604
1.197863391700006,4.7430759370710565,5.68155702907062
1.3148797555908764,4.173801689314761,5.48804734513098
4.368916568064217,3.37937853135841,14.764222855412278
4.605135746987654,3.997146789696111,18.407403567186503
1.0032422029330843,2.7157516011804326,2.7245566189873083
4.956891328920877,4.233074675151109,20.98289115193109
4.485921230615452,1.3466351439911337,6.040899182322724
1.188065847037822,4.698012146457339,5.581547780174815
4.220254167097065,4.523228249994842,19.089172870771897
2.298889280956474,4.5276820399163045,10.408639709142735
2.5260246645654094,2.5844598240194148,6.528409260051419
3.7419731698779497,3.6857692253023866,13.792049551443366
3.419207657991007,2.7315359760580713,9.339688727415698
1.4313138540104848,2.0797602325188436,2.976789633824288
4.679505615792579,1.6634989412181587,7.784352637295384
1.4659152841916456,4.003004879823431,5.868066036026909
3.656791308074261,2.800190724365395,10.239713101809544
1.7756132126144597,1.4653563652366466,2.6019061233028897
3.1980785424401863,2.2320108483287178,7.13814600053379
2.8633375549254567,4.109915289895323,11.768074797119624
2.4102496392217323,2.861775577203565,6.897593552488457
2.64929860627774,4.226589809564206,11.197498491786147
4.359753477996222,1.0600602242842903,4.621601249708889
4.460752215253961,1.508480773479583,6.7289589519670585
3.4869609216229303,4.34709936420569,15.158165605397127
1.7783341014069847,1.6646651524039306,2.960330807943765
3.5660740138856677,3.628894108444266,12.940904979265895
1.4006191621408144,2.841459738026694,3.979802957531806
2.6062483967328975,3.432790996945915,8.946706032109416
4.023622270965426,2.9461827864850965,11.85432667403641
4.783247454259385,2.8440251654353776,13.603676132418396
3.2013027808802392,4.312326090295631,13.805061504925813
2.118814636033683,4.669315249561976,9.893413491027184
3.288327830346634,2.0827073127541524,6.84862441899593
4.8602163107790535,2.8072592070094022,13.643886986491768
4.162424536261445,1.6160932377868367,6.72686614585013
4.7884191718818645,1.9055040304222635,9.12435203137213
4.06209340330462,4.8683878976474215,19.775846363761637
3.0666203197949007,3.038115976741396,9.316748188168697
3.8253919143344643,3.7071845517289947,14.181433809129732
1.2279047169829713,3.132563233911403,3.8464891711672426
4.579654180944994,3.4194944304240673,15.6601019650097
3.4679688408163574,2.5001309999586616,8.67037640581568
3.8367221985837547,1.4943215509057253,5.733296666182101
2.7982356535039954,2.002139384206156,5.6024578081701994
2.8242074534047874,1.156986679253464,3.2675704030376873
4.112793213772649,3.201141294730354,13.165632193294392
4.59218758825596,4.6359765596848606,21.289274016830383
1.6152408269362897,2.9435465517692947,4.754536566405299
1.3703825981870938,2.105940146741146,2.885943729917641
1.8296410669802512,1.1813485916806528,2.1614438977582067
2.134575890939206,1.3254957024264202,2.8293711699429642
3.517797455969235,3.691349894690374,12.985421268634102
3.1036962396732357,1.4531450493405527,4.510120825338052
4.003864936352915,1.2247949331368897,4.903913487009506
3.6972091480837506,1.984925081304306,7.338683168859163
2.344324803192338,3.485283372716516,8.170636256813173
2.060212650528717,4.496619490360336,9.263992358654358
2.4106217915147448,1.396237423960228,3.365800360326937
1.8758335680295457,1.2641615198366964,2.3713566143209235
1.242669861473007,4.9577951060305026,6.160902557622476
3.393536361791769,3.840027979368002,13.031274578283087
3.1592076036284715,3.7604697750514604,11.880104706557622
4.25839738645357,4.047922498967058,17.237662590167922
1.3925709566217064,3.701180721818237,5.15415677841224
2.739940200716623,4.10911729793615,11.258735674075323
3.2647532465562596,1.888964740918734,6.167003770544741
1.7730017043597672,4.774442403456405,8.465094518695748
4.617178551272648,4.500777228822888,20.780892084977385
2.5038628747174756,3.2198719297803042,8.062117786321819
2.157054367973485,2.9484287676060954,6.359921151823407
3.2372196887142377,3.1801111414434824,10.294718399380349
2.469285084985669,4.528056970258784,11.181063540625411
1.873662995571883,2.9648197578217768,5.555073068771055
1.72369447804935,4.869352021402742,8.393275190970346
4.496939345565387,3.1737669083275106,14.272237283711398
3.9062452668015855,3.2620511699159076,12.742371942548589
3.802674277757928,4.940210884142557,18.786012855828652
4.632339817583456,1.262430024809139,5.848004870836244
1.79063260814674,2.880177681398824,5.157340073569206
3.50701274008783,4.3451132276055855,15.23836744633694
3.5381439388129547,3.9877755280124396,14.109323813783844
4.777192626810548,3.4113756453350508,16.29679858017568
4.792667342597696,4.472544146996093,21.43541627163464
1.798379339058604,1.4767854512896021,2.655820443821557
2.3880223193683143,3.175040596707022,7.582067809836859
3.6542907466906303,1.153266729220011,4.214371937054855
1.5907741726941347,2.6107537718928313,4.15311967159091
3.1658564594668364,4.810713674346128,15.230028960574128
3.4820176328208534,4.650823758891047,16.194250335600785
4.8091984882987315,1.7652656512416551,8.489512901397044
3.175348563786019,4.786205847083173,15.197871862519799
1.5519331119506798,4.801445287530577,7.4515219269382555
1.9731601764492197,2.028799551440323,4.003146480900085
2.6470091219021663,1.5750117483390014,4.169070464956416
2.340702614641031,1.6417977435423574,3.8429602710213406
1.9608609790977178,4.948350138076817,9.703026696667635
1.5306711348721493,2.4445833788313567,3.7418532147653862
4.02615613919874,1.802670763654525,7.2578339620417465
2.748067909382844,1.136691510395364,3.1237054625854155
1.2838304330944115,2.0083420673268986,2.5783706660980177
4.068864364362653,4.178313062322218,17.00098912243386
4.023042719467446,2.9717026819972077,11.955286839230748
3.3419532756106487,2.958333843810235,9.886613479671457
3.3607878313547674,1.2528445883548511,4.210544847121657
2.591457419027376,1.1179903786239156,2.897224461086171
1.9998069005393444,4.202655415698169,8.404499300902247
2.9521781367668996,2.229437285568081,6.581696011747032
2.311640596499485,3.0252032382532392,6.993182618207892
4.170317984539608,1.926208963801709,8.03290388372367
4.664738997081285,4.864733696358174,22.692712983817362
1.2313902064302211,2.804083914982889,3.4529214709184424
1.0466490976706804,3.4035627113886657,3.5623358407405212
4.311086004673609,1.002358100523686,4.321251978838885
4.605884571240031,1.349485518028839,6.21557452660089
1.4154637256009721,2.0341400785000605,2.8792514939079497
2.8938357894116367,4.454368878489667,12.890212079814773
1.659286123425865,1.2848616245695537,2.131953064170674
2.488514131844331,2.594421224154276,6.456253880264785
2.9916805509808317,4.856732041748492,14.529790790624387
3.2279634189802557,1.1278863391734455,3.6407758436194393
4.354533611022976,4.509009455490898,19.634633226355525
3.2569347096723305,3.982535930090985,12.970859503230507
2.9258423868011536,1.80497582389654,5.281074772707831
1.3165496414700626,4.520269172898638,5.951158758927879
4.199818078827564,2.355621240398402,9.893180672295419
1.5228442887072364,4.697005613615994,7.152808172720945
4.103517570524535,4.69523761151553,19.26699003664163
1.9461082250787096,2.713069478965922,5.27992682822559
4.145284723267589,4.21009389709878,17.452037915165683
3.2815158737715975,4.438529690328695,14.565105635020144
2.0698526500535315,3.5660455333449796,7.381188797405665
4.36150755011289,2.523414119124744,11.00588973262404
2.037405601313074,4.619266788590211,9.411320029033151
3.1926229013010574,2.575776884643132,8.223484270553556
2.1542884509625484,4.15825009514473,8.95807015618421
1.9131657839530667,3.026282374776295,5.7897798920022385
2.6532840083067963,1.51139019946385,4.010147446549052
2.0101764692991972,3.6349448628767917,7.306880630554924
4.70292770667642,1.54671372295609,7.274082821986833
1.612042095061641,4.686223252085272,7.554389149218118
1.2958781639772106,3.6015985086325704,4.667232862749835
2.6147559112259238,3.14110664633094,8.213227171284863
3.0353279229188037,2.76189065397144,8.383243822047987
1.5316444660677706,3.608991334130185,5.527691605007038
4.863541089069192,3.276811187810384,15.936905853037427
4.432519629713228,3.293133307659908,14.596878029464994
2.1101528340883187,4.3166456617841416,9.108782076968852
2.7805166694817753,3.8918600631495526,10.821381780877726
3.56563029621145,4.457787586799142,15.894822473566352
2.11297209585506,4.768426112668507,10.075551317215172
1.0205365831499766,1.9441417834478951,1.9840678128390168
1.8868829353877636,1.7961590667062524,3.3891418922100396
4.780070956335459,4.8204745270398615,23.04221028245815
2.5107715709867735,2.461403572356934,6.180022114199076
2.4583288539590358,2.7536402751528235,6.769353341831884
1.1892153634224054,3.472033852564002,4.128995999791794
1.960432981663677,3.9224017700757807,7.689605797392547
4.7796357482102545,3.196704928097611,15.279085150815234
2.144684213140309,3.011722843042599,6.459194435827512
3.8582312375313617,4.37747077903221,16.88929450104282
1.76099585490878,2.4116124623768935,4.246839549892066
2.9925883003239817,4.566182655601726,13.664704792296014
4.434465520084333,1.2734851846235582,5.6472261415514
2.0311712722188067,1.4413405207032586,2.927609459137355
3.23417567311589,1.3439481969062852,4.3465645643622715
1.9301938151557674,4.012979187999229,7.745827609024926
3.9219271982376944,2.5650081417738333,10.059775194923924
4.963438320011521,1.7772807562415776,8.821423410948501
3.084727238784509,2.4520902923276786,7.56402971670226
4.757424642307573,1.342730372451077,6.387938561873579
4.97706996553417,2.802322471717481,13.947355007726554
2.0250897331136417,2.319522629810057,4.697241463353101
4.36814845437019,4.722139490086118,20.62700631494011
3.369650015962691,1.0643084728143104,3.5863470624079685
3.150664936357422,1.9195236439918046,6.0477758396340064
3.04528383536834,1.7045267233248205,5.1907676774944385
2.0491064049448764,1.3205397710309876,2.7059265028040373
3.128798716548265,3.290617870708488,10.295680970523502
1.0133960003156406,1.9909800985086816,2.017651268536738
3.5045722831047708,4.452027174540587,15.602451039524185
2.982822588768828,4.560557310885752,13.603333364284843
2.18024177718928,1.8227798523782126,3.974100784773888
3.5571122003602293,2.413014512030729,8.583363360390791
2.5651212485667125,2.686282291488391,6.890639785545352
2.2241068972233236,4.74709191362663,10.558039866850052
3.107937160260641,1.427968844561612,4.438037435707486
1.1458207367854216,3.971776291708006,4.550943636911737
2.344281960474347,1.1970494544192434,2.806221441790691
3.1229326993097772,1.3296044514985899,4.152265218732787
1.0500310945870854,3.15865898678161,3.3166901533176283
4.074727842191843,2.1564118963026315,8.786791593098041
2.1903885295361953,4.1128727835448675,9.008789368518281
3.7972677503565833,3.6246889009175156,13.76391426852953
2.0128289020762935,1.6998294332442248,3.421465811833941
2.3662160107205277,3.6847819700669024,8.718990093586633
1.2712317390301133,1.100047037698714,1.3984147087486607
2.8580141409325863,3.2231808809377447,9.211896536503625
1.6442547678574901,1.2933186942280486,2.1265454293436923
4.514302326031993,4.294565375540296,19.38696646409802
1.086849646329946,1.3631344323072878,1.4815221756533474
4.442479904035416,1.4162889038471147,6.291834993649155
1.7248657959793716,1.6907833409007171,2.916374353131377
4.998314643673755,2.2339976321168264,11.166223078542027
4.50671148481085,2.7736989174500803,12.5002607666797
