epsilon,E,L,m,Z1,Z2,q,target
2.19837270492781,2.257198048918811,1.314029796848044,1.1805536387557132,1.6486757972965775,1.971369988834819,2.1440732567933307,1.0690849431411638
2.2635826106573447,1.7925510428124571,1.911487012879611,2.0427767790860423,2.1448150761216183,2.039942057476315,1.3457289670593628,1.2342299237347925
2.8268935044195147,1.3746212015942763,2.061488431379662,2.7546802963864123,1.5969719892189025,1.4808955486369793,2.7131597570393087,1.0544358521226191
2.0543037543697427,1.127845416256381,2.0437438915412938,1.7819869380301465,1.1827154018727664,2.5225369778183935,2.0289232683677065,1.0714154269331762
1.8739263723503803,1.5399164571970048,1.5298838614471204,1.220725904091955,1.4547257693830837,2.645631581447539,2.100406927836457,1.0353394153807751
1.670919142911457,2.272016853598866,1.3442396655063473,2.3306477625688795,2.382500600754989,1.6215402369513252,2.0031908128217815,1.0202586930102169
2.0489141607008445,1.9923523950365642,2.650403642027026,2.322044903266385,1.2406720323892075,2.8968317842676656,1.0328214024548057,2.1078399194608055
2.485417430058449,1.2317079506744777,1.468066457429426,2.4906162734624,1.1079745418315714,2.1348632035211477,2.9868786219607895,1.0146772799092727
1.984173789689468,2.3184154157491963,2.056618021893553,2.4875262473422417,2.321514206134979,2.762082452233167,2.1218309186365047,1.0184519720418774
2.6465365999035537,1.0087053956256367,2.9497327390262487,1.4841093648846484,2.3648586694322757,2.763027152774935,1.740980585371028,1.1005451570783296
1.9909346439449749,2.964355171441632,2.7913135675046963,2.132567132059885,2.1067653598788056,2.899759981814465,2.2639905262464475,1.042864170866456
1.825797445958122,1.701704541833658,2.8314364093386413,2.9021578279527205,1.1884817489153958,1.9395542164024608,2.74223761659001,1.0508588976969775
1.958251219902924,1.6201237815018863,1.9352805384287914,2.6340687282751016,1.3320602942904902,1.2699302803487895,2.656106216846892,1.0602108574155453
1.9836823588171446,2.0261161258563853,1.7022891303407361,2.496225281105567,2.8698773914519604,1.1612958593935974,1.6159909370897578,1.1155147099669274
2.081573881622498,1.7665821380800997,1.5027127119206378,2.0366389829461693,2.088899280866581,2.347440066875344,2.4609619922063084,1.0095771660900383
1.9044870759433727,2.7083734349296753,1.5399848902407303,2.2633884568380855,2.1211549094980326,1.877830195079571,1.254472570710881,1.2344722101387042
1.4870793893055945,2.566000462195352,1.933234818346657,2.8314773180720394,2.7350077488402356,2.040939497076627,1.8627180782052142,1.0197716534854082
1.3456699413472484,2.98530499536587,2.135998821390375,2.1516667311558626,2.8412397578573376,2.50192643639861,1.6051520423535606,1.0336067338330315
1.4565277770768978,2.8072376516492175,1.9801239064553982,1.0977532175002946,1.5670048012407451,2.9953660650088056,2.76571517852898,1.0163676651729663
2.41208061251995,2.709807438871881,1.7052620771398375,2.197680082830585,1.7206416609010964,2.466133876602004,1.7658879621814627,1.1127841270218681
2.555590165648084,1.2119049383523217,1.7032723810789687,1.962364429319019,2.096375049515311,1.0589947455359816,2.4050632767761218,1.0686056988816834
2.856273561106655,2.8892735820385456,1.711681257958496,1.0935155742995686,1.4953063086884655,1.4744818506685844,2.1595673638797352,1.4814278514908605
2.5810468977985517,1.4004967891536972,2.421845974163343,1.2193170228190238,2.5655963903437797,1.8906276228901813,2.541186814557224,1.04474112819579
1.595154915699404,1.790186841767716,1.3461017322965205,1.7294930337368521,2.4273255308905,1.8433743128600704,2.534131927246243,1.0057635664889646
2.5776806234590546,2.652752790338173,2.8024982907399245,1.6601802831801755,2.6327225523422975,2.8936172708477805,2.8116442994281328,1.0227325479285632
2.9987914762439827,1.3477514469174632,2.7488164320505355,1.881971133644146,2.3016977781236045,1.0891359548649038,2.7684058307329296,1.1241227631311952
2.95489305400905,1.0542108636389433,1.412404398214121,1.0903396978781024,1.3206766092145967,2.434674398827921,1.0944785300032625,1.8084120104721142
2.223345430009219,1.7815319040718482,2.823504293880325,1.6370095250250862,1.008850829754416,2.551385355234345,2.815102134356227,1.0982479988130185
2.8414914190512484,1.342619676199078,2.0557260029917046,2.714115123007937,2.192821303787088,1.4591501063414827,1.9621253742543046,1.1056520306752053
1.4446704502487504,2.804885301724338,2.8060193938783735,1.1270149890555576,1.9207144114497154,2.000758541663416,2.752179685198182,1.0471585834117885
1.399197398014641,2.8760977562092673,2.0545546662591265,2.1842749580795946,2.9097846206866262,1.2872967227480414,2.550765843347901,1.0181553129677954
2.7143054614731663,1.5247476564687052,2.460907172525088,1.7289594129494692,2.881158044027592,2.1808368479774196,1.5323485675496955,1.166844732807028
2.7179530039454916,1.6797285859952324,1.3141338202222372,1.9545008074690278,1.8831312619499778,1.4049289054181098,1.3965899048420338,1.3503613652096498
1.1635714262492793,2.927476918321677,2.5236644490636735,2.489986580116197,2.0249478367427907,1.7167107133103556,1.998376729290751,1.0512882316330978
2.663810493055677,1.3780637137374572,1.2311840461761623,2.179059080796165,1.4745533100548018,2.0930492124973474,1.9701206503256974,1.0463293528406412
2.5895953682903183,1.3061057898572568,1.9021262179995841,1.9391059915009503,2.4801475473154087,1.3099141500376028,2.948369953721168,1.0202846773437708
2.016893720968909,1.9566638687696132,1.6287866748279238,1.587166888252337,1.5182877576377587,1.0820683052284457,2.8057438838122657,1.07660456194534
2.938151041520311,2.378862088941043,2.449240617205349,2.286704000223631,1.1169696595955487,2.2077130844309965,1.2950799765525973,2.7015976285657
1.9403940157176083,1.5689720292215876,1.622129222465075,2.8514610291024054,2.0359056853137965,1.8936617558385695,1.0318985336860818,1.283329508588692
1.6465143238799518,2.343100985313134,2.128027857198016,1.9164419141901068,2.91132481877756,2.3365022542776295,1.8642785455162316,1.0265037082469888
2.711440196130887,1.6885774695780682,1.4273878781644227,1.1744631330064397,2.8131176484067444,1.039497745966531,1.2031747352582227,1.844878461318378
1.7210388714435483,1.331021440575617,1.7080257389517834,2.3767337121562155,1.79796259937261,1.6243662438439606,1.7810470698629308,1.0548767171051006
1.1135271883947542,1.8063626558410582,1.9215725662141347,2.8092118748871564,1.7813224068806957,2.5904235730565697,1.3782616669825751,1.0376089746587716
2.0264089121829327,2.7722743997045676,1.054749958185049,1.0105537043079507,1.2507193552872444,1.1804799946382625,1.2070416547268041,2.533118636359234
2.9885270086122704,1.5565688471340888,1.0773350748280408,2.586807743039079,2.7398425986390125,2.1566411907375915,2.11665026940329,1.0088612859996997
2.5595833419218534,2.855972859682492,1.8184984348898918,2.808599476678249,1.6913823759831963,1.0598636708138622,2.7156288465332974,1.1189780766237536
2.2040495965100524,2.0540682794745253,1.4223825517717352,1.9587920293766976,2.270021404964256,2.8010839327054415,2.7939499943106108,1.0041745521742047
2.4853619070572943,1.2824562044264012,2.768853709456851,2.9071380505779336,1.0266080119855028,2.4477789882254086,1.9826335869805285,1.1950798102869586
1.7814991574860328,2.8453058649124614,2.9094005025352967,2.967357397176773,2.997523050320036,1.0703366277096877,1.3162210650631243,1.6332721946323765
2.3040731237483065,1.1999511879000326,1.1620178221661024,1.4691483462827517,1.534552076442552,2.412863077756575,2.9971459789726604,1.0052785071885657
1.144205113969642,1.4502350928158423,2.186936671993458,1.1378337600154118,1.6485632716373197,1.7452179272134758,2.1907573716761117,1.041014367079556
2.3581055962135746,2.9259642227541844,1.8504765671712653,1.1300474351946317,1.8499798712534072,2.963066080522424,2.502434299375712,1.0410001604134165
1.627242814344438,2.0730790101569054,1.6023004895401012,1.0909785957133926,2.2208299940203857,2.818593833411107,2.400644042463411,1.0098774761820415
1.7318386946814772,1.542644874610142,2.2133493771085178,2.0321126707481287,1.2422768332193854,2.670007753961113,2.626817369785031,1.0210717175194004
2.7580704083343623,2.363538500947727,2.9397659816427604,1.136458400292427,1.2063277819541582,2.6179006538019696,2.975333817697088,1.1618352005550243
1.2030886800424219,2.711594924418585,2.830391319069288,2.1069724046303824,1.0763972295526933,2.503761836677217,2.073019785487067,1.1056693580709147
2.31668616278494,2.9383734273183206,2.6751802059606984,2.980763158454475,2.4657992568483387,1.0114095687974998,2.944622359412201,1.0779345739848003
2.6147845556934937,1.9827112975839065,1.3763525022675964,1.7306423755504596,1.3406531659191243,1.911603443998111,1.165346534097638,1.85741512434307
1.7360011558237918,1.094316802679291,2.1370994253916815,1.984209971821931,2.3891789403826524,1.5525003592968727,1.1306065012558228,1.294352710565702
1.3379087148509847,2.9451586171472357,2.253469128185876,2.2882368332995426,1.748461327088458,2.203469504580127,1.6984334865842423,1.0906148842104177
1.8479005581896215,2.033777818284884,2.341759931562253,2.386524424298572,1.6531749173499837,2.856494281275927,2.5783179740426583,1.0160640479230856
2.7243935994572333,1.7688503723229971,1.811030682272779,2.658851086760728,2.9763915480491807,2.048811686262984,2.9050155962852786,1.0060966107724088
2.658826008180842,2.071809156620791,2.3949025350195496,1.477208797303704,2.3064955395193056,1.4141472387020655,2.707571826021121,1.0949521559604676
1.545847407105947,2.1943984766401163,2.3914266880784694,1.038978743690409,2.2562730029827343,1.2738444646941227,1.246557244493171,1.9733603597848097
2.14971762509774,1.198864763722773,1.6325682108901216,2.3819925580201406,1.2719579533449936,2.186222697398945,2.9832076497791933,1.0100713013239933
1.8433182230158183,1.699729742696212,1.76886521221029,2.9992024863509794,1.9237972789948294,2.0583323994632923,2.0192442175325405,1.0228520441377296
2.9814467921521963,1.1928329960533608,1.0744397493849585,1.527351415128742,1.0909813417527867,2.4514660411227958,1.657150400993503,1.1389186476247002
2.137496312915988,1.7113140358438779,1.7269277113835817,2.7226795019357377,2.9562094654016007,1.8503720126038774,1.513666169355073,1.0531129570940898
1.9982349915918851,2.7130829041405704,1.9218871703937783,1.4590029604113666,2.837776518595491,2.918988871588428,1.7524397689505082,1.0415182326320802
1.5005665617961501,1.8413407286816135,2.2285740188841103,2.8092367459910497,1.9014793614355725,1.168282819084082,1.0024813154468497,1.9852993976787756
2.4978679270841133,2.5096814245042616,2.6423411887973756,2.653734958500516,2.498762346910858,1.4182686946874852,1.340514131867719,1.741171947381907
2.582271480269025,1.2745230963647907,1.7197392874147774,1.888492652990231,2.455661911322584,2.8349925521088526,1.8991745515881298,1.020890466219201
2.8585024397370526,2.929791321248887,2.823698902021528,2.52916421811989,2.8958687975576227,1.158477911927136,1.8431760615200614,1.4703712519568355
2.58374166478281,2.111057017249145,1.743395235342056,2.3469837255105706,1.9535805807274735,1.0717970765345155,1.0253047518292342,2.9212549860178307
2.875179051241504,2.7287041738198305,1.1623614089239078,1.0328152249077325,2.526277854279405,2.272753549115137,1.0009747468845172,1.6683128663637625
2.7574625406121642,1.166545344896951,2.358823565374994,2.9752472140638724,1.880613759980251,1.801960761595771,1.81426649873334,1.1254508074088323
2.6070850187297276,1.6564492466183476,2.827133926578073,2.5036555632273587,1.9115513097459689,1.6459293974700637,1.7070863157304295,1.3620231213320078
2.284253312576137,2.647736823224415,2.078540917123512,2.704032720059698,1.4021635004018111,2.5511295993113086,1.9468961181578817,1.113615874097586
2.2333650925316952,1.1469146761071292,1.9029463976568268,1.5382744370140125,2.0431847532139216,1.2957484930760963,1.2144569468330941,1.6632811177269404
2.9112804236393153,1.4501145107711153,1.1470658680627162,1.9320423138174594,2.4690553267864344,2.9048676903740596,1.5932011430664335,1.02494312323905
1.8065482554329757,2.159734771163852,2.5930527393993934,1.8580227209575582,2.092532633395896,1.0939006283351211,1.9171796236697578,1.311751555515236
1.67888917288273,1.9102475659810667,2.214648145795515,2.9115771281102383,1.6712646103557847,2.338488600401268,1.5931654174588672,1.0882779323190783
1.6112422817758756,2.119412318956517,2.530600235322736,2.633260246770815,2.269977915225863,1.363852751513038,2.2959053236471094,1.0490428039050712
1.6396382190714018,1.5454149090455547,1.0108755232488618,2.8748931962025415,2.897834555733729,1.1572103550230712,1.344384413963922,1.0394249727113367
2.3430984040166525,2.0688233013868853,1.087677089847585,1.1579777698741966,2.1678304470424177,2.7448619789160897,2.1886442739163443,1.014182182624746
1.6314867742761339,1.0781283752307675,1.2923609490129717,2.3431901314550654,1.4823884352108863,2.1558889098180045,1.131533808372841,1.1154964103716132
2.027883467161409,2.5882504643021944,2.3365332413406006,1.9073645212869148,2.7451595276525396,2.4918162586186394,1.560011693396481,1.104474482615081
1.7448558322592707,2.373001076397056,2.174881230378638,1.6324909928817717,1.2181192625233992,1.2112215986798711,1.3774294943725383,2.5184771082737005
2.8598597939486554,2.3735610473078292,1.1875025478058285,2.3895652996481287,2.393002909112065,2.1392549928013067,1.843018628904372,1.0371968888753664
2.6131304122487258,1.6234908691909937,2.283244783136984,1.567393182656415,2.517487012973029,1.9616532794607642,2.1312289048609916,1.07077765567603
2.8421492629467857,1.9657139720185006,1.684832899704791,2.881949104691061,2.380650523899371,1.7041701648321657,1.9660109192510922,1.0616999863929621
2.296369134241312,2.716773653242114,2.9033242920660163,1.9208136366947701,2.2050730137810577,1.362730593242706,2.7047229097402443,1.122588527408438
1.7535201197020809,2.6178545039808108,2.2423912115923574,1.7140884298237795,1.6893467300716765,1.6530009373012198,1.8797594804037252,1.2186295361195822
1.4261126568477795,2.1080267243805926,1.0381589921478953,2.2320530655971194,2.1480544443315863,1.4755645208505699,1.476418123571291,1.0424656514349873
1.8563512709957362,1.2441078428911896,2.1815198449342277,1.8029409610752116,1.838579803813077,1.1791397754682575,1.4219428534875025,1.4757825916803424
1.9887839935042295,2.6040111481783246,2.737601036474615,2.553097020719467,2.6897870288534973,2.3806356672456106,1.6869710307706638,1.0872363084021812
