m,E,U,L,r,target
2.0175839647263167,11.778356116637905,1.3222722521784105,2.1763190471480938,2.059600556631325,3.1765801774431095
2.7271594255705853,11.971200577915637,2.783229596753955,1.6230838855386331,1.9806976017318554,2.578340252814858
1.074552104216603,8.739326992429202,1.78484685463635,1.007786059985623,2.8333087370008476,3.5825117153279713
2.5379303519253704,11.354480550650779,1.5644433899540366,2.10740879051552,1.1978444412592688,2.6896892746930634
2.9477464472789077,8.175001683045117,2.863642039832845,2.343296961196158,1.5252288624592654,1.8253843516462136
1.2942844874815929,11.42171029650584,1.7508472960992933,1.9364733951164095,1.3598494904108755,3.7058608876608226
2.482783873573389,8.642241196906921,2.937547993378976,2.153024869219331,2.7492418126863623,2.120355427030665
1.6193224621210278,11.217280232096538,2.374377240652161,2.0166939008327227,1.1923876934726045,3.135418417601358
1.5185609740141321,9.797246141986221,1.9914087165087933,1.385571467137781,2.7977802483505245,3.189704467603686
2.6794019357791825,11.89332893462961,2.3129944104200097,1.8598419203836936,2.5643104486298745,2.660418706856717
2.392689654361606,10.27205632536112,2.501486361628946,2.1093407653076444,1.7167428083012826,2.4963091344308275
1.4693844018293556,9.076869758598079,1.8100968000071342,2.830280781120721,1.1676432552741607,2.677622403399305
1.632326326937831,11.120936071898925,1.5796767628833353,2.66829531792498,1.2054074594135,3.138688231348478
2.5790629687969187,9.074416852459432,2.5080102811325222,1.8471251424731032,1.1095495024261122,2.1622750092360477
2.0496745238291627,10.787230924252519,1.0655020440434657,2.486746806236444,1.0334713416216996,2.8474496923418386
1.3819060178133782,8.088785601244375,2.2813151835528744,1.3843559445584326,2.6999509298185638,2.875299809030093
2.3459308580747553,10.996594682510828,2.6991810370147773,2.8996672231470315,1.7420441382105827,2.56328647439217
2.3248709946073207,11.347148036036142,1.0255060465233101,2.690005903963436,2.60082974373912,2.9464226915947886
1.688960051862402,8.541896528753654,1.3943058944949667,2.3347673362544836,2.3871518098249753,2.8510617489695202
1.4222456311340428,10.360501303595852,2.666221323688533,2.360847596042018,2.790898680583681,3.2351431843865663
2.275218130414524,9.798003325226349,1.8944978721867864,2.0951326382833453,1.435765754430495,2.5565840793251033
2.3244512312392116,11.468243830693364,2.7561587950177087,2.77161818589682,2.75960449415783,2.7035793266946264
2.1232474772048926,8.889080661215493,1.8930311359232916,2.5628157671478817,2.903505248990819,2.533206329481288
1.9273806843376025,10.698924357275413,1.7894114141362008,2.8229780074995032,2.733304874442134,2.993001236553064
2.495138162432254,10.606830647408326,1.272388142372303,2.6947771623629233,1.619413532878301,2.6527964637197496
2.531562129178356,10.293662328097453,2.4078283015953463,2.6730156687135977,1.6071131169663646,2.4079790346347303
1.2255885230653332,8.086486200836468,2.5167742610014305,2.680863389469634,1.592481723500805,2.6837110233051606
2.1479922911238702,9.740190175754362,2.689376856958353,2.9547585955044724,2.373785946638612,2.4958395840004033
1.8377157192407776,8.854644767763231,2.7825642697972484,2.0322965947986553,2.5862846604991176,2.5348479396108172
1.7956723765470717,9.635036524600764,2.0807307889771174,2.8874477680212705,2.934045127548644,2.8484281891702423
2.3928496157779744,8.494045009343765,1.8280837209055218,2.8720903159071764,1.2151221337297442,2.1437925683588173
1.7686889873961562,8.259145718595722,1.5102404066947068,2.555005485449997,1.8648956281108582,2.6516987126128515
1.6410777392173732,11.27857858481013,2.2992429459850214,1.8760817921736308,2.552189810782007,3.2775870812170416
2.038442773694525,9.067192729539839,1.801998657613172,1.115565743374882,2.65609988466179,2.661903066826944
2.346260286283414,9.960551879302159,1.654341197519762,1.5536207798889283,1.6626402163851928,2.630925524889957
2.300833448128861,11.455587035453805,2.1057766837601584,1.59942152089129,2.9302046654525205,2.840958301159462
1.5585966208063078,9.423740680316774,1.5602890089240564,1.0971321746872602,2.465604524747954,3.1636872525580313
1.1949770847755588,10.244337889124601,2.888740334019099,1.543609827226636,2.0003059171255724,3.448743778472264
2.736885792282866,11.168175602185434,1.353186944212205,2.206378793588241,1.1402810201733704,2.5831272576575066
2.1528183528594997,8.348518373467552,1.8128287306830733,1.9951482766920152,2.1241076545582063,2.425157535346831
2.3594372757138813,8.859642141789205,2.1407374821647513,2.7351875096208076,1.0588819153755014,2.120560804951294
1.5273370966708604,9.547250540040077,1.7750504370475155,2.0163576054997523,1.7301013584698899,3.0976095757245887
1.7888426677707456,11.789098592193746,1.7525163927674305,1.7146685798438044,1.4805816292940122,3.286667153060214
1.441625678966031,10.514582852192106,2.7557614117852296,1.6838711287447823,2.0605581642480892,3.231511276185985
2.6450577266563373,11.396329086015385,2.8330248886145797,1.2221064525283363,1.7036048581849466,2.530097289384778
2.101070481316933,8.649954284356793,1.8926840298085237,2.566147371209617,2.2695608119886947,2.4784303121774567
1.3578826606428793,10.91707675524675,2.1930363266649144,2.0278309029365236,2.9176380194985807,3.547885468971494
2.192332485476788,9.328145302458891,1.9923420590002705,2.7049743670206126,2.2445986953076864,2.52786009967679
2.5343631501743706,11.84449094197378,2.611105965283567,2.428848972293468,1.8163368043588901,2.6472913644193654
2.3402586827423035,11.583623064105419,2.2239965208932277,1.7935594072530683,1.002228759502818,2.722874722824952
1.4470635799919445,11.538324292260775,2.1632852171765053,1.0697001926749015,1.1677487448838333,3.5435293291433054
1.8153324526552042,11.910526921941567,2.1692400104942653,2.241976781936304,1.7602890802746367,3.199998278683967
1.2318204685361043,8.428490407944134,2.0946210753161063,1.4945254409075226,2.8682090153536492,3.1788081251245472
2.4484213683600284,9.512864020437798,1.64344482329272,1.6177331599967615,1.5265131240495318,2.498161991669029
2.9189737358120187,11.682321315128188,1.8989279391768925,1.0463097356842512,2.422584626953153,2.584843799477077
2.6839382993307668,11.632888760271374,1.414276719278792,1.0202717739402924,1.7158352503376217,2.750555681449086
1.2473601034612578,10.08024146732577,2.097885823141452,2.908306234198788,1.9002807227352683,3.3605605747108513
1.3557181321158482,8.137563907629676,2.644782062984827,1.776012960209715,1.0276148947281372,2.5451886858116874
2.806034192161334,9.494448625682796,2.281721743159673,1.7770582049310726,1.1656227164648347,2.201290308808154
1.7315973796470787,11.74072099488475,1.1574339904371926,2.6652522541755337,2.837887723290369,3.4539196973448063
2.5795151661496054,9.285275332746362,2.051429611082676,1.7532398957810134,1.6560519063040795,2.332432449564182
1.370920617698476,11.107715755623706,1.4509849228201113,2.094383771201053,1.8295306612457125,3.6593262061696694
1.6540521355521212,8.222427946533656,2.0184876464493624,1.6018975153644914,2.7380790012453504,2.7159526616084553
1.7844405228679443,8.568402185191935,2.5850501603746068,1.0903712313755094,2.8806072229344526,2.5809187381819236
2.409141661416352,8.459040262794943,2.0386341189105286,1.5936214991168811,1.967960118566777,2.2840869532468333
1.4180667551510684,8.74140580834388,2.943430950247051,2.358206613434093,1.79777868659888,2.7058531426912404
2.219452964863513,10.493032059953684,1.8413407081327808,2.6779921857347895,1.8419416687743724,2.7142441597321265
1.9801444932180599,9.902399560785845,1.155784441964057,2.6399052865136996,1.5925278834153191,2.8519285192264876
1.7107579765933532,11.594061471034854,2.0860773129955446,2.6137449130148287,1.2893943059322277,3.1163260095518823
2.42591946853043,9.487488646966955,1.691499052974364,1.3997831932811906,1.331404138620274,2.4978835198792133
1.4001754250273932,9.11554186758193,1.0482753722902145,2.5280260094954463,2.323898092743562,3.304482103646406
2.905614225929172,9.925093953609391,1.5512796399618651,1.3903725587126745,2.9798683327394704,2.395433013472648
2.994929201201205,9.023003267748017,1.1371079581907158,2.6102035692186574,2.5466571884302547,2.2691504555134934
2.8634984367358784,10.809961353691222,1.3004210662260942,2.8680271601783973,2.8849184584088077,2.553697460486411
2.2665213096875725,11.94118718186429,2.283264820127707,2.4354031827098894,2.9833163939488507,2.8969842545954783
1.7274503579617737,11.39309423243069,1.160934820923767,2.6453177185898364,2.3915672607093996,3.381796788225496
1.687174010310165,10.123489883088922,2.083681439924832,1.3706368998849523,2.7691184661008523,3.07317993164918
1.1068366332318011,10.62928973125887,1.4854354710362008,1.7796683097730854,1.991094517884671,3.983764614850066
1.258716401906635,9.253949394101166,1.21859181043434,1.4152905220251273,1.808270398528492,3.5186504272946006
2.0589056663394363,9.847564600391221,2.193518512956957,2.237376793604612,1.6148227860408058,2.6423873920566443
1.206080028080932,8.011383012179431,1.777058453054762,1.0245067043450151,1.6209872913416066,3.172309812142827
1.8729793658368252,9.635000790657793,1.698299464946011,2.077644125263835,1.8869982250677182,2.851206778084438
2.400881882794681,9.014889422968224,1.1960225604078636,1.197656102513961,1.254077124907994,2.520933238114136
2.2602615974184816,10.834320482039624,2.3123222618804484,1.6719772730410367,2.2774689947502544,2.7267603340037208
1.4075744009666211,9.908328280280688,2.1111832404151354,1.4759324323096987,2.678559323951263,3.3053885474688767
1.9106525438515414,11.223614161375544,2.737939883433778,1.0478287314955967,2.680448718079383,2.973319332675187
1.9490614868939362,8.528570643920041,1.0642793091251772,2.0444568117076414,2.3867624929616094,2.7324391098818537
1.2940281747890892,8.531347108926326,2.0859164367370795,1.330728342057185,2.677338460180089,3.132774705159447
2.6653756288624546,9.352396028721785,2.935880633183138,2.550163811063041,1.994024652286592,2.1411420956636666
1.793569040069851,9.366549617198118,1.5757561895484788,2.063872022193623,2.7081021624070125,2.9166632716232024
2.686711718317259,9.331945411898372,1.5580404472439886,2.398293952806359,2.231213423951777,2.3721024129572323
2.5264939006195433,9.2901645483444,1.4084784858322004,2.2152412211869685,1.927056193468354,2.4560549908689024
2.0995407698978577,8.866107667671223,2.313630960146184,1.8609475123589168,1.8519422343199712,2.452091107963261
2.7032520744021307,11.299133153110951,2.946398428581155,1.32148453014606,1.847310631512868,2.4717887514015806
2.247883689534539,8.849082490091217,1.3421015170216761,2.1605626380074368,2.8269572384956705,2.5619439889588085
2.175185330264868,9.235002980058828,2.0158357225595136,1.1181897420959035,1.0166879961916389,2.5262796648270722
2.4499888241754975,11.206014142543074,1.0505181612646337,1.8255961834705527,2.3774150652605,2.8621674470987584
1.2378773495231779,8.836152668085791,1.3586893529745547,1.3031716692157291,2.522385637281575,3.450639734975348
2.6263353356644505,8.995142491644314,1.0958898688648717,1.780100228927425,2.917027990804579,2.4416037538796864
2.6016947608269847,9.682482349461848,1.7219613884376108,1.8883407474619376,2.0683160579650743,2.4487434555770116
1.453258103752469,10.920691644702424,2.20974592552244,1.1408072084488141,1.6662409803733174,3.430190420533975
2.452607817054127,9.676315495516226,1.2591840277030864,1.9933667666711143,1.0462372761445404,2.502068901929027
2.6253933378337475,8.533151049989854,2.0301261029620035,1.0751348720944038,2.5411410748372063,2.2199038050259907
2.7082520677180426,10.76413432148215,1.9040789576359214,1.5099081596866109,1.6560097885999536,2.5356779799025917
1.0927003840503848,11.341562327722865,1.902852632068498,1.5989501566850577,1.0758984212030296,3.9276115176531876
2.650092051743398,8.629699041976727,1.463439583664655,2.9275143775366352,1.2211859419066704,2.1424308199598245
1.3523332611559526,10.172883139881183,1.9288529328017772,1.3273038454837482,2.2308861956296466,3.4639203754853707
1.5211459085237244,11.03663674133714,2.6302974732360926,1.0999292879806917,1.5882746808617565,3.293230970295333
2.3465934516066156,9.345889409066004,2.3508329393256178,1.862391072427197,1.807281988266165,2.401881403108973
2.645542769674465,11.487113261797067,1.5663604881185682,1.578492193942191,2.453051002128949,2.727785446214217
1.3422386080187236,10.45826817958185,1.0653185579120263,1.9230236595887327,2.9317288575252745,3.709060635242328
2.1076225656924024,11.222122351910775,2.911542160823104,2.283501058356719,2.4901032119845503,2.7743286122789357
2.3311856484558158,8.339314255946238,1.0586085561031058,1.8038484210068406,1.3186963709395807,2.4294111688475866
1.490575972772421,10.250823329864744,2.301117649455391,1.60328578621238,1.7766204397312677,3.209373785779742
2.198256659255997,9.290688775943753,1.0593007299213535,2.5957555824152925,1.6919287017409663,2.6461155269837855
1.5100799474486362,11.763356227413436,2.4774073433575965,1.9282076598604942,1.504285183491545,3.4026602363007985
2.1155909956773407,8.073909745627123,2.850526591064578,1.9451709013460696,2.3538084083119566,2.1875569191003
2.105616835365602,11.51800543487823,1.0854808736757129,1.7022562479336496,2.235043244173842,3.127043332565581
1.5638082254169439,8.568144282746081,1.7060904280641689,2.7546532499306746,1.949601902349193,2.8212999912333223
1.9021366723364965,9.651531976930256,2.732368258772772,1.8263726374197715,2.526744851718534,2.6703458707360017
1.695794850243167,9.361346500929768,2.9151171759246797,2.2425896297819623,2.7021407168734655,2.7135010118635727
2.878482675989234,8.300932547935197,1.792894969385807,2.8241596969635334,1.763009974245394,2.0523529187806813
1.5170783374974144,8.998529225048452,2.689843406694452,1.3565545927212566,1.8483141051987415,2.8430335148071952
2.21060219566258,8.666273457129808,2.9125264909112585,1.699081973705416,1.6827186389512998,2.23538781298316
1.4067840564603393,9.901481564364156,1.8954243890087639,2.581623072464689,2.628050278276749,3.300677217298494
1.5099987788612947,11.727919012258024,1.202610267162506,1.8410982543304968,2.062362989283055,3.6866378679389795
2.3612192020235545,11.16354147194616,2.592426690346109,1.750752983133873,1.6808610573974865,2.658066814185965
2.8342737359704957,8.755617116061941,2.272508241566861,1.8806369889934642,1.3136242029179623,2.0783768892157735
1.9456392937217966,9.172510640074282,1.1592188967824417,2.703869568790184,2.8990214695251266,2.829732222221455
1.862948781709058,11.358075558764458,1.3372837866264646,1.3466297312473359,2.4548048478387576,3.2666927112308666
2.582278437884627,9.398763858302233,1.3832681932379616,2.9046864506567722,1.1935547263464208,2.3064878805180866
2.570765902915036,10.941177094015867,1.1084689597288566,2.1230153716456037,2.4155763093151057,2.7445861917673438
2.198865455560974,10.817095290977246,1.1349751708455154,1.3991355501872684,1.0909620626566818,2.909689578258777
2.7180283312509523,9.996245614383712,1.4537091797179222,2.0670162282024407,2.6349822868974435,2.490489350008326
2.1136588307257265,9.181176316614033,2.5331006663060993,1.8926930368621666,2.099151939604166,2.4715610623465087
2.2620533168974157,10.580465521060725,1.2922695231103145,1.633063086790488,1.4600212058404938,2.8227078485756
2.38587039963833,11.658986463212846,1.7302970353468077,2.0895462388003234,2.277435302020643,2.8591999955714296
1.2739781058149013,9.534242473480205,2.166239813246068,2.4880191101574063,1.903079910779429,3.242502484188239
2.201870302956289,10.636381722373127,1.9070693169179338,1.3395743843034649,2.6181219028988316,2.8062431658468716
1.758377902681601,8.011882240781123,2.1260909888001063,1.5007955912218571,2.0615152764018765,2.554046880869011
2.9577957244908126,10.122680225372275,1.1758124779009225,2.080361786052399,2.8426676828510606,2.4471343688005884
2.5788292400320376,9.481986029463021,2.808600428307403,1.4059582319522823,2.0931121570199482,2.2600157500079727
2.4612007039967834,11.610484975532506,2.0158869876277477,1.937041775351841,1.5961131874123282,2.748370536666164
2.125998322412344,8.154088539344896,1.454502456812081,1.4195672392788574,1.0405054434196246,2.4270808366955783
2.194259881875893,11.626996425925107,1.8186913624649068,1.3640568306369798,1.5458469536163801,2.9628110943608035
1.4345256655887437,8.245404970114011,1.1850863366769893,2.5484309681878736,1.7521904235183645,2.9690877477877087
2.403509019975476,8.234047139211205,1.6771904949538237,2.5960894926602585,1.5045830193707788,2.2227694997758367
2.047030725479278,9.350560422053784,1.911786496031748,1.2106744282292998,2.785949714335178,2.6875268004092128
1.8454132719566307,8.966603678662521,1.8407779759874472,2.71310237695457,2.3775708134210687,2.70931308982876
2.0270737017741487,10.069240243976644,1.1785226615004432,2.91186986334099,2.2706586583484416,2.8933977482059148
1.0428518896095398,9.25693926699596,2.1092936199449523,1.7254285182396227,2.7151616898012625,3.65192483153833
1.3997638042758074,9.59086664195228,1.1027866467836538,2.6386663103575225,2.351364813075582,3.3889759886858455
1.1730263487809933,8.651448458705778,1.0612176048631228,1.9376187163715912,1.4838635271753473,3.420833646373669
2.584115728440355,9.987351961061266,1.7041537487366565,2.0343774461813506,1.4760125648266693,2.4751509502856694
1.7919530344163173,10.666337427069141,1.5588947412167935,2.0372394927423625,2.030133224224712,3.1386651284369065
1.3325929767863258,9.719298818629719,1.5952341829120882,2.71445037437623,1.8162429938468776,3.3068172589651446
2.116529835849416,11.499103665575463,1.997270504384714,1.9350755052423783,2.753121168057751,2.9779876745298925
1.22561744086281,9.331051801202443,2.6846969782136787,2.1588315162349856,1.7941693834685966,3.1435480351388483
1.2834273166456307,10.047034815847057,2.1353819589169176,1.5537699588671126,2.5582599500660077,3.479224141390465
1.3649589166222,10.297722736032096,2.4555491448591495,1.4968906283208638,2.671595397820578,3.3648492085796406
2.918552572211505,10.869467534586008,2.1809455054189057,2.468806277242583,1.0336460653345678,2.298754174877608
2.6498338548146663,8.708544473064306,2.768958938570712,2.2539381296684953,1.0176706080203781,1.9453486223939107
2.493203524534416,9.624910927892936,1.4911358828726533,1.2359567364535853,1.3597964924438173,2.5282113423967623
1.7053439063384093,9.123852381159253,1.220924042693988,1.9236833980122974,2.6666792677268756,3.014878116632943
1.7252612506431533,8.35716873510221,1.732314107343456,1.8372847938761678,2.2017659497081485,2.72871575740174
2.727830187454066,8.474368633842587,1.6019991681194592,1.106879334001465,2.219200457544219,2.2372471655731356
2.7688603208715663,11.139275159567283,2.133909864508526,2.7519775863397524,2.6259823607445076,2.5221998290569148
1.124724376393946,10.19649645733958,1.2877502216301016,1.4751516398758184,1.8997041843737164,3.919820375616593
1.1015350272692392,9.714150651230197,2.6832382653706657,2.783583496220052,1.0083004927614463,2.5464912281801113
1.0657399498111575,8.076092074518916,2.762685651601104,1.2062945729918637,1.1457589758797124,2.9992286025720314
1.3455087711426084,9.420681866959951,2.5041846453724634,1.0087351035652057,2.320445395735697,3.190059593332222
2.813682368342243,8.82391473337999,1.8859144365175171,2.7536019197854364,1.0038195191311265,1.995279533549271
1.1215157314062099,10.27032773177944,2.8769358728195895,1.4420189311991065,1.322092475735519,3.498403120697785
1.6713027846547783,11.02916440893605,1.0651590975531111,2.979188457449574,1.8117202784310718,3.3099208833514897
1.5240675229748124,9.221687500407103,1.6815405436163164,2.5195651372674748,2.182049645282669,3.0529928662777372
2.2577610523418343,10.098371145707432,1.0336153636356982,1.7419800421080542,2.5216456506444356,2.8171340410406827
1.6479747306785621,11.176444291078548,2.1684124486842333,1.8524148807668033,2.4951426283162266,3.2755605862056076
1.7954696011020062,10.246014064107666,2.0474578530733023,1.7331335981069462,2.637736043202053,2.999762058359068
1.2711645475742397,8.652387913793719,2.820466162227915,1.3250574851671508,1.7907841325257956,2.972690165276908
2.6232403747422053,9.697582916822643,1.665849296923094,2.6920939585166694,2.852563395220315,2.4482833338096643
2.893216608536235,11.271126196578734,2.907673581130484,2.8859593645267356,2.065051220577872,2.355440308974773
1.8818868312994044,11.806253721586575,1.4107430465927768,1.255034764077669,1.0484697203342292,3.262419049993909
2.3334897077457026,9.80856998622355,2.838159459048721,2.255550593928033,2.363301997693657,2.4097620247749907
2.4315760537745303,11.085846424226292,2.9597517083223006,2.744053775545079,2.042602025654533,2.5255827860915963
2.568361609401526,11.911505836001467,2.6000161287044117,1.6580222716784658,2.939530643493118,2.6837825054529665
2.360657034812414,11.761355289432508,2.6613019064661074,2.832939646749203,1.7072329384252452,2.6861968681117263
2.5531543430128023,8.523903685014425,1.161097024822604,2.5994558004805204,1.2826829075577897,2.26662083225097
2.8786174328009446,10.230417950427617,1.9994200721220272,2.8294420036071486,1.6133229317540843,2.312472810896396
1.6483206308194587,9.15757445784247,1.7366134145326357,2.179830706424645,2.9933506949360105,2.9680100420064632
1.9293097331060376,9.934905534925782,1.7568222582491193,2.897754136501254,2.720337648587705,2.858826447452083
1.8163556327791561,11.940965757429678,1.7144988467660847,1.4572264510223054,1.9376358925129105,3.330012799171645
2.9193229353059573,9.961957090853295,2.7544935155684196,2.350440437826947,2.6140718651519625,2.2006590618921424
1.4238869432585908,11.279903653449708,2.011198547606104,2.190197729758517,1.1718673122332126,3.3609497313285437
1.128143453517538,11.92408330487104,1.2838870793313626,1.342978595073279,1.3619598339469245,4.254317699116543
1.7227809011526478,8.234270460429089,2.9850891048217703,2.3264397842290707,2.8192298813221646,2.4216544296417455
2.2126546868810637,11.052174489451179,2.0044347525149124,1.8722671504028292,1.126944807286019,2.7594210598725923
2.817864445570371,11.991769753135713,1.3103426394735374,1.377325182497241,2.5639672961836775,2.7467944008765386
2.481813325538024,9.166441002143081,2.6734631876771155,1.301845735130352,2.7484279044851165,2.279478124173521
1.1970481114648897,8.302729710862003,1.6228478635001653,1.0436899949854175,2.4046771044091635,3.3210128868404594
1.9766117420730303,8.496025906859813,1.1290305085843888,2.219938808761704,1.9472307806743,2.6686143287723754
1.5997385795525416,10.230857966648964,1.8559314806093756,1.580528714326398,2.9330483978546127,3.2182141280854486
2.2615752101359075,10.287372311423535,2.6520735182107433,2.274102007966392,1.4169582502453042,2.4997195192175683
2.776554507921105,9.421569303294213,1.020288167281616,1.2899532647872756,1.7384384445753431,2.4454381778395247
2.7870886469003455,11.168709105595067,1.848929666816543,1.69746785256555,1.6564843669573572,2.559812434789116
2.860041621715485,9.244153576091541,1.6905862167479064,2.6402929466386853,1.3846017525809826,2.1994542881437713
1.1603399283903764,9.894227350683964,2.2273078228129117,1.0485832254963428,2.9909653986751312,3.622660138259206
1.2156570052640965,10.908063051918942,1.2901164898830082,2.63837641999658,1.2726164428625206,3.5937500737074943
1.6314714143117692,10.552832200102397,2.910897180935274,1.1778687553076868,1.9168918078295984,3.037482067043791
1.912043032706838,9.44233624367829,1.8780777699259803,1.2486385337955757,2.6312059874646474,2.801897200748693
1.3175942850407873,8.149932495048315,2.274471698340177,1.3242042912077356,1.863576358639461,2.937282526045137
2.2746926351937615,9.768510710864073,1.087863012152326,1.8361334729543595,1.9395435200666338,2.731146899526875
2.290877350833861,10.122868189256724,2.235867410015318,2.4023636490643687,1.694152188424327,2.549984733246802
1.4797175555916111,11.377752070647926,1.405470414815769,1.5021683012347515,1.1595869848569753,3.5654169328277874
2.2573503619582094,9.579541937354223,2.3569957786103393,1.6104787207171534,2.811825843434636,2.5168946130745207
2.478069875454428,8.551835552142181,2.2371550424393147,1.0836015460728532,1.6097736251362489,2.2411299101784614
1.6509739786436453,11.25388703648046,1.816591970540724,2.3316658940875725,2.6689857381173825,3.339520331189318
1.2160936425978908,9.216294261561544,1.9550630588548796,2.6039871558189027,2.701204086216726,3.3635554787641566
1.7157540650318188,8.83377076866539,2.3431286707008017,1.0945078377547264,1.3619726893150166,2.7104535372778256
2.0685270511779286,10.209063673985625,2.5815847396331995,1.9206252173837548,1.091565293033007,2.579001959368688
2.339938987200248,10.929167026703512,1.4448732123225527,1.1916799853845899,2.8956523701381736,2.841744662655994
2.097810464469049,8.445348384667696,1.3698036602312007,1.1824359974914092,2.9290599234788433,2.5900996518233006
2.393253551769948,10.12300469131619,1.7145831418712787,2.2060598304852688,2.338121135194287,2.621324959344064
2.755070986754328,11.99391970369767,1.7931178106053696,2.268326248071329,2.9036144870296487,2.7064197565062544
1.7068251158259429,10.736344920766006,1.7222016174487051,2.5725728159771233,1.1941147010059439,2.9948768263487855
2.9846084811994915,11.342533719646513,1.4875893192420526,1.4417739857255667,2.965037839521585,2.5646248142096706
1.7030617017373049,10.558555461844906,1.2332753433743906,2.2162238494540913,2.3074584679849606,3.2608499289229704
1.9232108928013854,9.504370241638274,1.344729784948201,1.1815145861359955,1.2544110514834914,2.8715121875790137
2.5674616406134834,8.85061179339956,1.4382266133281443,1.9296116850033829,2.5158077639191987,2.3842928846126052
2.886054771859402,10.680547932626967,1.7108874177736235,1.4416896361176217,1.0584957973151563,2.4480899828595355
1.738034782463065,10.425193081787063,2.192337307385978,2.0319984593316223,2.496849496100766,3.0421209433655143
2.3685445167125385,9.526545678220163,2.986735539205239,2.0484533246805015,1.4438114003506524,2.2723128130815446
2.0579528951518933,11.937756705113625,1.1752569150227135,1.5315805151379616,1.7333936026940013,3.205477352957794
2.7800051630132647,11.992195028252354,1.0953224889091238,2.106528551859654,2.140167286334676,2.7774278105577945
1.56667007410949,8.148065958456682,2.459629228800359,1.0280187434201404,1.253839376605267,2.6434705476945584
2.444668129242186,11.524123466031128,2.097542510950288,2.586628698113541,2.844139781010318,2.752009175894417
2.4889085202516616,11.282871932897804,2.5250748950051687,1.5529539033172162,2.8383730659290696,2.643697458878683
1.3999498670595911,9.447780685552779,2.3887515368095533,1.1879258626966163,1.217180710569598,3.0981737028552536
1.0108816306671555,8.784058253313972,2.1977831346031635,2.542217301643204,1.4603225400888782,3.1725470550581885
2.880086716547221,10.910849346586083,1.3200695084696434,1.4968177392348903,2.3130250064715385,2.5709099192045524
2.7058552128081095,9.617354958770076,2.8212852731107554,2.542554410304341,2.0130557070518664,2.1921111048467146
1.444529192699386,11.248921255337471,2.508511676245496,2.4401311365868144,2.074569885606029,3.3820688080453767
2.2682428327098627,10.90252757753793,2.074652645403553,1.3845794372976072,1.705132595281819,2.7668994080327036
1.041608669599435,11.72481784342122,2.1061348805819846,2.234784375887132,1.1141085690767867,3.8419168016083414
2.032762926677122,10.126898723358263,1.5291517541778339,1.3969006033953344,1.3329309974050927,2.862408276917531
2.562667354457396,8.141771415355226,2.5500490756665166,1.5133786193360774,2.5838480975200175,2.076475201685121
1.2040667705753445,9.015898532828698,2.564931315778262,1.1023736906132546,1.5126805479828684,3.216982578777895
1.5202616290470456,8.592885945103902,1.8921275791145225,2.7543686739707125,2.237714551919531,2.8565244014427567
1.1667535940258595,9.989278105125893,1.1349191475198182,1.6331856151838162,1.9910966673406876,3.8319109230249033
1.5431322603472675,11.600281177393715,2.7827293740883476,1.7314121830187676,2.5035952885877366,3.3507125269799314
2.52979349832062,10.973311112057795,1.4229065371799527,1.2161645838657378,1.951571057970748,2.736724898469832
1.0931571279901868,8.571798184901011,1.7437919181138102,1.7193157795483622,1.7775749664281137,3.4218996998109534
