mu,N,target
3.8830620168479006,1.087634864480941,4.223353630465456
1.8842843690116133,4.865335908558606,9.167676402487897
4.271157754059123,4.018250806574458,17.162583090254824
1.203686580584316,4.442447584262098,5.3473145421255
2.62865856356044,3.662132825240451,9.626496811964099
4.853292906904296,3.1769955677684134,15.418890054316828
3.407000192786236,1.695345603932776,5.776042799438265
4.842252487433198,4.656181064291777,22.546404340506214
3.2838710130379476,3.5392733031083465,11.622517007296569
2.9518955180889255,4.97265291450338,14.67875185133436
3.726986131786211,2.0531325616308633,7.651996583916926
3.802837598295628,2.484781492360683,9.449220482698324
2.0666513905178454,4.524386513003627,9.350329678339131
2.16448519380761,4.12428837358947,8.926961119627277
2.510063976816211,2.745863068184845,6.892291972720815
2.4303333024257476,3.8037272884607956,9.24432510249186
4.082916243004985,1.8471695533333063,7.541838572888819
4.949519509272308,4.9871442859081405,24.683967938658256
3.6075126781497544,2.331376950056448,8.410471904874742
2.0464502654881866,1.5376161175571519,3.1466549119937484
3.0469671281035295,3.716995426298693,11.325562879243284
3.6658641582467557,4.965941543863452,18.204467117597588
4.9972326936617755,3.7314633811538025,18.646990803503492
4.709890700365984,3.8839397873693544,18.29293188531236
1.3698441248671847,4.987957820067179,6.832724714904355
3.6558341064688626,1.9874779728992236,7.265889759180579
2.9014855413488334,2.1482394606775923,6.23308573451105
1.7434572607000876,3.9548937164265907,6.895188165201093
3.5341203330049717,1.5710654666269699,5.552334410088318
4.7620915114281885,2.873051890314378,13.68173601875881
1.5247355082031384,2.4959308225774035,3.8056343512024347
1.0936485427929314,2.116911290252704,2.315156947806774
4.599618328454182,3.394486229804168,15.613341078292583
3.903434503205901,3.4792949520275473,13.581199962574448
2.1583974303610494,1.8194561062314927,3.9271093843447744
3.3643612744774445,3.58883534973552,12.0741386711259
4.210072850672723,1.6498500594452166,6.945988942951084
4.772972209869261,1.4910026108049288,7.116514026214438
1.782252490933148,3.582090987819664,6.384190585790777
2.965871012356325,3.323786551870776,9.857922185453317
3.4070321177604126,4.933589366538804,16.808897427638954
3.6888823971782085,4.968086536218004,18.326686971112654
3.1843487943496958,3.6786629241977673,11.714145847488087
2.6296768570792817,2.006475680325855,5.276382660845308
2.2417439381988986,1.0865249552214271,2.435710732069464
1.040444396290198,3.4078295401527603,3.5456571485641413
1.0340172690976206,2.296940871336565,2.3750765270581438
1.5763105644334083,3.5898148470331632,5.658663067738275
4.669024593497028,3.0206875874667998,14.103664635153692
3.936805511027334,3.890545147054679,15.31631957582551
4.805143052055993,2.1965185453784266,10.554585827037283
3.6319819092142613,3.7340867864474023,13.562135655812982
4.404998407750531,2.280453320998617,10.045393247948319
3.6348742551837843,3.7235481021597328,13.534629134478852
4.0841797680025715,3.0894949168721646,12.618052632836081
1.8741320673970936,1.350524715268182,2.5310616766964293
4.962170888018813,4.759447878301891,23.61719370475255
1.8789624027551262,3.029939771128426,5.693142912562784
4.863090458474472,4.869719428052383,23.681886086009307
1.7311804654986251,2.2802823898214823,3.947580329079471
3.833689893794513,4.522186218992921,17.336659605609984
3.4333825221932437,3.223133741265459,11.066251053952147
3.574512488580644,3.8941246932809683,13.91959734822309
2.303640967969565,4.082207006197741,9.403939299209505
2.570824545404724,4.674331474729769,12.016886088593152
4.47390040973009,1.1027375610361316,4.933538026144309
2.5504562308454957,3.8895920823054144,9.92023436176315
3.930777989160737,3.5066537912650606,13.78387753831175
1.462213828160848,2.849371859580915,4.166390934651604
1.3097745999759334,3.193727838996012,4.183063602753004
2.541690880596303,4.702530275784486,11.952378317689446
3.9623883687634867,2.971746516288989,11.7752138310569
3.7882652285593457,1.0282782931540488,3.895390903237837
4.031608535177975,3.609211744615836,14.550928874857794
2.231710494231197,3.5522419562503877,7.927575651812346
1.13401844797581,2.372759015515899,2.690752496195951
2.2748645018149007,4.365460752895444,9.930831700827996
4.034765461855196,3.982922739547117,16.070159106762386
3.3448873956996126,4.40961197266385,14.749655507289416
3.4529701397075474,4.887201945194475,16.875362383477164
3.753983540108616,1.8559485248255583,6.967200213484013
4.654897391751255,2.7512779880657456,12.80691673062988
4.34188381958572,4.740672114894113,20.583447549619965
4.0340632806051815,2.861791327430392,11.544647310741304
4.072254309229406,4.533058144567244,18.459765563201415
3.071416812754247,4.257507541415427,13.07658024313134
4.712463453251292,1.2494156611463052,5.887825641071764
3.732654236069855,3.2020710623764446,11.952224115176136
3.4090773603693316,3.5245559036347665,12.015483736437353
1.2166833870354328,3.4242979911480074,4.166286478088586
1.2769685625591425,3.5787667484826025,4.569972630544285
1.416163336257033,1.3256449836538189,1.8773298227435922
2.100107085713221,2.3911554517715605,5.021682507307252
3.0171901607991263,3.8809773282188362,11.709646608986354
1.91895017649182,3.921200751480438,7.524588874113244
3.498048376080321,4.919734507690279,17.2094693053723
2.141472128798267,3.1813922824323373,6.812862903602754
1.228536040433014,3.726319097722426,4.57791730970583
1.4772464818225681,4.489756751001126,6.6324773646555375
4.52017287995394,4.406185213135382,19.916718904468624
2.8483295439378327,2.776733656369639,7.909052509084165
2.631928187622777,1.629481027616659,4.288677047780814
1.5666229339832998,4.919462317782317,7.706942489904418
3.1103442688717577,4.026598159151542,12.524106507366568
3.428106752422181,1.096061632236053,3.7574162825392907
2.0226373361730383,4.636666411613943,9.378294599509825
2.631352395566761,3.2835049689560343,8.640058665917824
1.0969342497691814,4.384308269196854,4.809297902028269
4.949693788244781,2.7135207841209312,13.431096969436481
3.701836445734605,4.662342522765514,17.259229473271603
4.1631244985248665,4.72515453996869,19.67140662465965
3.067470593979379,3.18079857645918,9.757006098660005
1.571283100424024,4.0822974031106725,6.414444920412679
1.4487661313930231,2.2901757837312093,3.317929110406249
3.3363697133620143,1.2950019114753126,4.3206051561921495
2.1083020447196423,2.104157986885165,4.436200586163159
2.1363396353400734,3.779980288997559,8.07532171218971
4.67664829592805,2.5630514267557283,11.986490087313134
3.8852586990932148,2.8559399174907663,11.096065408518557
2.1483147925981125,2.8760247493396673,6.178606512884686
1.497324492585828,4.809087033664621,7.200763802482964
1.3285782693797565,4.65348987339034,6.18252552256516
4.117961735197169,3.543058077981844,14.59017759071046
1.3068951852038109,2.025948817772537,2.6477027554162813
4.531633252404628,3.915871127666096,17.745291814262888
2.9215766143369133,3.0484138458332932,8.906174602807402
2.8916574827456607,1.934805004197898,5.594793368042601
4.053938498263214,2.780152980868389,11.270569200203596
2.1471197327552782,2.2954767396781754,4.928663403843761
3.378160505105355,2.938477976292519,9.926650244633297
3.0996515465030203,2.2002510896865735,6.820011692841943
4.603019751059459,4.461333516167194,20.53560629098114
4.284210559427499,2.967706355895741,12.714278907208637
4.357331696494201,4.56276773252902,19.881492464689675
1.1133118441174505,3.6175916797914307,4.027507664292544
3.6880405256540425,4.999198346390546,18.43724609727101
3.0372329794768897,3.5838113627853554,10.884870063275697
3.8322053814275563,2.086204119806883,7.994762654680276
2.1752480559419785,4.381365234311747,9.530556208308397
2.6967711861006416,1.732019662908356,4.6708607206910004
3.605253321704297,4.517572109376802,16.286991853369404
1.1149556919214754,3.4352008819618796,3.83009677623707
2.569675076954337,1.0876091377638617,2.794802094779591
2.925631716461603,4.077791037132173,11.93011479133674
1.28644232823489,2.5165120237709386,3.2373475868909813
3.8462740011278544,4.932002816581349,18.969834206906192
3.0329632872268397,1.769483163875512,5.366777473400422
4.885410528373017,1.0900405682096714,5.325295668285234
1.270321432540762,1.0215475583460165,1.2976937577266292
3.7711436781881216,2.73473325321831,10.313072019405066
1.9206880708650331,2.4833994846127556,4.769835765288091
3.6915571138573564,2.0415771814800423,7.536598767781501
1.566068574577312,2.019029628203868,3.161938851870592
3.510093372141956,4.919434652803654,17.26767496949157
3.1246284855142394,1.8553617449728739,5.797316159275647
3.4079410860403385,3.5152129662979448,11.979638694028498
3.490586682161985,2.605887665252581,9.096076779540848
1.6022764350552818,4.011442953609805,6.427440515137548
2.134201060391707,2.5255120500565287,5.389950495262678
1.2496049781588563,1.0885065642774503,1.360203221479695
4.019048172698179,1.4310117047479918,5.7513049770771225
2.739796976088712,3.702910099678119,10.145221893826461
1.7752207505058664,4.692584053177878,8.330372584694294
4.139653770108682,4.985295759197759,20.637398384669826
3.2943308966515463,2.043783328709151,6.732898565827899
1.0399701775192844,4.671513237227439,4.858234450603106
4.698882784527084,4.890600448979424,22.980358255709845
2.6114615666297043,4.975512688661031,12.993360160716707
1.4022663950518997,3.955953994960085,5.547301347503839
3.6042043325306063,3.237540532021904,11.66875761225679
2.2194358447055063,2.2226108209655346,4.93294212488124
3.3426582339545505,4.534765165648102,15.158170120003899
1.820867458509912,3.7132067698005784,6.761257373848579
4.581441180583901,4.741232507234166,21.721677855365662
4.898796833084829,2.2528657595269888,11.03633164813606
1.9239600759406907,3.8314349391574276,7.37152785650314
1.261109494363811,1.9117803753856264,2.410964382537224
4.828262699155091,2.0178730780489484,9.742821314373007
3.003737131793362,4.355476598400493,13.082706785272606
4.8755682520100265,2.176918238769159,10.613713452164493
2.7271059021099404,2.9946390782162697,8.166697904892661
3.4065185538484637,2.941054999159502,10.018758422525622
2.1521978778662865,1.0883730101011557,2.3423940826666496
4.072488164450581,3.3521079468074575,13.651419939334108
2.1294813338460252,1.6575085463223718,3.5296335100837504
4.821560169803755,2.6069762897117443,12.56969304209692
1.6179634375354115,1.3596516291663838,2.199866623776665
4.285874237672987,1.20974999390104,5.184836332885521
1.5499801259482933,3.5602208760306584,5.518271601833743
1.26628642240117,1.4267181333568222,1.8066338008632858
4.916310463412357,4.521286506608517,22.22804816052455
3.891244478729719,2.3838768803570147,9.27624774866066
2.0289432965852967,3.555817107735776,7.214551284623821
3.3846471169410477,2.6449048903360293,8.952069711659119
2.8299097425976583,4.3827328945168205,12.402738517396385
4.631329818278079,4.0101220313174615,18.57219773857442
3.986570968400568,4.393421995307678,17.514688578426085
2.7199916129773394,3.4047361715008577,9.26085383088291
3.8622061640682936,1.0366667191992054,4.003820592975626
1.9420158622568673,4.091535835529619,7.945827493590925
1.5554291308762034,4.240713077752019,6.596128656823172
3.367351124498574,3.2238149302491217,10.855716830549671
2.572965782768364,3.808993307111006,9.80040944599033
3.173143299224509,1.654526563557837,5.250049878542504
1.1140361165621129,1.1141817145961812,1.241238670473246
1.230601893543735,3.2884081839078854,4.046721337861759
4.027675765369371,3.8871742507322837,15.656277525442261
4.230338026197091,1.538786195407173,6.509585756618113
1.857143111656589,3.1476717987830636,5.845676998865672
2.2562576749951297,3.5458259562036982,8.000297027881539
3.019641636927023,4.1961454639272215,12.670855557477099
1.9259016458402356,3.620857018598407,6.97341449147084
3.510424032676183,1.4902880675662455,5.231543047995095
3.385945132340111,2.2745879905004887,7.701630134514404
1.7835924671023968,4.6892153291071885,8.363649137616669
2.6368676942895717,4.3374837822151395,11.437370859828045
2.1725279155302673,1.6022128625443424,3.480852170499243
2.6872857080876056,4.969153193265796,13.35353435756106
2.7943708841204113,3.7840771450401847,10.574114997365783
4.374811051273408,2.638911186427703,11.544737821712935
3.75280705504793,2.6882492337669945,10.08848069020797
4.411150846936893,1.6864024585864152,7.438975633469925
3.580768585761304,3.74665788051908,13.41591484015775
4.130019874630857,4.984528198510371,20.586200525505774
2.9230901682378017,4.586635437686762,13.407148953193259
1.3439346131750023,3.7132862799976922,4.990413960316742
1.8751730290032484,4.6924449141460745,8.799146143090182
1.897374479244602,3.30045930808274,6.262207260941487
4.935029468058435,1.1197224472043326,5.525863272999886
3.910093989207034,2.014101012242582,7.875324261625523
2.690474651931272,1.3630526534519989,3.6672586133602634
2.8129656468174473,3.353090607255691,9.432128688876512
1.4409588199652932,3.5069380008644133,5.053353243417029
1.8922429886185772,1.273124330473561,2.4090605879783165
1.6366277340500979,2.107946232886609,3.4499232666286512
2.6138079554068905,4.883098879100515,12.763482697231398
4.533971147902654,2.313530155192308,10.489478973444674
3.3026324297416205,4.328215505343671,14.294504890858525
2.081399099686275,2.4706792238692494,5.14246951217504
3.5432345808781873,3.5135441731073414,12.449311215596987
4.7959852651687385,4.952669073256704,23.752927898596063
1.3199127158397665,3.721889864974683,4.912569759735236
2.1129199814011175,2.694592046290238,5.693457376331168
1.482000251075751,1.2195305447597047,1.8073445735284297
1.3201735096178453,1.4692741277929136,1.9396967818790691
3.490621885681986,2.863732813725889,9.996208434337243
3.250053151526331,2.234068827536275,7.260842433661005
3.402834192576445,3.6137818865907545,12.297100568204431
4.38660861086244,4.098197955141403,17.977190439042122
4.86495091038485,4.58699233747228,22.315492548114097
1.247562476363059,3.837697370409895,4.787767234960569
4.242313194103353,2.3995051541735144,10.179452374869301
1.2665640878268896,4.498228065717527,5.6972941268928325
4.482663973949707,3.929672451921548,17.615401129651335
3.2164737213923305,2.338541329321643,7.521856732152953
1.5367987298341945,3.826950948155809,5.881253356263613
1.1325525445981466,1.778408337058773,2.014140887470472
1.170442634847761,3.4721315848988645,4.063930840767159
2.3906589778859764,1.2952588298418477,3.0965221502474973
4.466091064287594,1.0474251736382199,4.677896208495536
4.915762879413018,1.118697571518383,5.499251995359557
1.9005081417114682,1.5144668180828833,2.8782565181183806
1.201974945684153,4.358693949310782,5.239040922976674
3.4729917981338385,4.235387176355859,14.709464925405136
2.5080252921333663,1.732833919762716,4.3459912978314925
3.673220086076766,3.6902769697284747,13.555199488393134
4.987466758657132,1.3627081415643976,6.7964615578038705
1.7210541621611712,2.9711494752690166,5.113509170814721
2.8128547539064535,3.8695847166077977,10.884579765754
2.116876267451499,4.9677189088680604,10.516046261552853
1.3470001738529067,1.7330041369358948,2.334356873740457
3.4163282092517617,3.2989518800935755,11.270302368927817
2.0095701242727744,1.2123493031390948,2.4363009397712423
1.3755085942061647,3.9392007645582177,5.4184045059533235
4.713149895826016,2.9699375525569724,13.997760866443667
3.5146638953143676,2.651628362420798,9.319582469191939
1.0043507737788318,4.521926052182323,4.5415999294799745
2.5321982406704,3.8280625380367113,9.693413223992826
4.491131230171981,1.4211323989369125,6.382492099074795
4.304409183254197,4.877759259891193,20.99587175197885
4.002821256040038,1.275752995420257,5.106611207524955
1.8737767566282404,4.255834578639757,7.974483913509918
3.2911223689286824,2.785647160763041,9.167905682729918
2.252843208033986,3.6528662669545495,8.229334959365017
4.404727963353951,2.1327530587471126,9.394197036792079
3.633494245395071,1.2985354557639548,4.718221105959795
4.843782499636651,4.831733302442963,23.403865213284828
3.3350978266294136,2.7212916394422173,9.075773832328533
3.7065531131795653,3.3665934438861895,12.47845741024627
2.230480645683126,1.5975518347616124,3.563308447911344
4.764364864359548,4.862211182252084,23.165348119817928
1.3721970024869141,4.152408724608554,5.697922805008368
2.973251292430588,2.3454820106353313,6.973707419494193
2.635983248749561,1.1450529997107468,3.0183405261679646
3.9290387500903163,2.9919372259463564,11.75543729858096
1.2641597990594335,1.6265567825392333,2.056227695373556
4.29454827783645,1.1261833214064865,4.836448643474359
3.7550990402513706,2.0816202835451745,7.816690328908271
1.4478660785207254,3.452305008984816,4.998475315216303
1.1552674252123363,4.202291177126379,4.8547701081913095
2.2570267609133614,4.869559614920537,10.990726364738617
2.35894100799584,3.024808984718597,7.135345955406962
3.0635915428158,3.8311389699478258,11.737044947684195
2.1383223659795365,2.2103023901030387,4.726339036335355
4.0372642127506495,1.499394233759035,6.053450680760033
2.2295654244618484,1.2630605375047597,2.8160761034228097
1.7993668315866547,1.431463045935777,2.5757271254988408
2.309678240757891,1.4390621914682207,3.323770630731515
4.99631255127459,3.145119460130414,15.71399983390755
2.5735743116107037,2.2920668064238177,5.898804253507921
3.7973139232183595,2.4480692774590587,9.296087552298392
2.8289352566199986,2.4409419994569266,6.905266881628213
3.7090437796440425,4.698947255977331,17.428601090658162
3.9909879017353247,2.8802593581449454,11.495080252216429
3.8823207733812373,4.814878141166116,18.69290142874845
4.432372023360966,1.3019332509146464,5.770652517637471
3.8563236776426932,2.3755535388229583,9.160903359270865
3.177971849334592,1.0248429575586764,3.2569220691102796
4.328461953178178,3.187389730709597,13.796495179327328
3.935987521314628,4.667806741826057,18.37242908773565
3.7285073636898725,4.626891538895577,17.251399173766522
1.6562838211481243,3.232573855300869,5.354059777201248
1.6957215995900414,3.4930671641882216,5.923269439132701
3.3828367045723375,1.7518547120473822,5.926238420991887
4.03784716017546,4.814251994209277,19.439213743186972
3.424959753125174,1.939846562288308,6.643896403075681
3.3225332060087385,1.4145230340882984,4.699799751422602
3.7780601387145287,2.1561223586424134,8.145959937378054
2.6793972595236433,4.72841540223145,12.669303270628333
4.583613334950901,3.9936850213775688,18.3055079195799
4.546263012547516,3.9774619618911893,18.08258820116059
2.975223729458706,3.7389489666260114,11.124209688740816
4.086570309418679,1.9823250163073225,8.100910555259404
2.1611870609179733,2.4057767543320128,5.199333592919584
1.0106489032341854,1.2428794024123078,1.2561147049003587
1.7137314446286336,3.6084810277418073,6.183967404586984
3.693327701513679,2.6139884465908665,9.654315941230758
2.9933492504532873,4.196379180717302,12.561228475217915
2.2277410874068413,4.939425264135293,11.003760609089582
1.7856396382754198,3.563663953573394,6.3634196129939475
2.160291502057191,4.72454015449984,10.206383946893972
1.7860978084005197,2.679025319745823,4.785001252247516
2.7710874630436875,1.9510895685699818,5.406639842739594
1.312399751013945,3.3081516598115672,4.3416174146530695
4.711272767122084,3.4418413380567774,16.21545336474193
2.123267113923798,3.251155650232194,6.90307187438556
1.2067925519121312,3.471419224163961,4.189282864285658
4.396241724249473,3.3089686194216514,14.547025908933637
2.594786238091486,2.041607615145707,5.29753534336286
2.3336528860920565,3.1265009425396952,7.2961679479272945
3.7707813330818944,2.857408100063478,10.774661124716365
1.8966632793198248,2.6203447013650614,4.969911574239385
4.828100184033384,2.3756436921714794,11.469845747370869
1.490729711135495,4.076522381894309,6.076993032798683
4.957620509314331,2.909091985949425,14.422174093024825
2.912855757622922,3.518092691739628,10.2476965529849
1.9251938166704852,4.265548963840626,8.212008489891168
4.532576040856905,3.0516091631330244,13.831650578876138
3.2005897501251774,4.134093995911806,13.231538869369365
3.9636722484630518,4.085060104551466,16.191839369714216
1.8917464877227737,4.13372142739228,7.819952991493716
4.764175244046989,4.152074248510623,19.78120934619931
1.978826168720722,2.0918622812113914,4.139431823420927
1.902008463362845,3.3613632048712514,6.3933412641015765
4.738118106193461,2.8469373196469188,13.489125261416946
1.0216841171513198,4.484690687137447,4.581937245384768
1.3990152088130832,2.2261827314639144,3.114463498915068
3.596306867961757,3.6290163284096355,13.05105634580493
1.7146594226033969,2.2000398622597546,3.7723190799267674
4.583228116255102,4.598699910285697,21.07689072704122
2.769264397278087,4.269028397358002,11.822068351772646
4.42432933758449,1.3083497842259963,5.788570334173413
3.422627984993136,2.173585543441943,7.439374708760908
3.052076830528787,2.7530665641147913,8.40257067323825
2.707700786081823,4.658356660617033,12.613435991802236
4.127545668339364,2.255427937376991,9.309381813171987
1.0632207180633944,3.3402077995180366,3.551378135084517
1.5133493136931455,4.296353314884037,6.501883340463028
2.1988232221494926,4.202981744235235,9.241613861494812
3.188086549176722,3.4226516723317326,10.911709759078011
3.059944290506214,3.130236094069598,9.578348063984738
2.0292167463241566,4.572720479440573,9.279040973140237
1.3612971462239454,3.2370128489952315,4.406536353627452
2.561172898343147,4.498211499561719,11.52069738369296
3.86158742639936,4.101045844569536,15.836547068477065
4.680200402047996,2.929747862639067,13.711807124622618
3.4073277998483995,2.928771890599825,9.979285882255338
3.298786781697284,2.3057718996407988,7.606249864144104
2.411311521551594,1.4472093296676842,3.489672530724646
4.680926973513371,1.5446269377216786,7.2302858967967625
4.35031349971196,3.485882836405493,15.164683161629032
3.6051412539496765,1.7385140211061163,6.267588618059599
1.201365939088899,3.0656835687407185,3.683007819509601
2.2735073512507165,1.5169486392009506,3.4487938826931317
3.701254473620069,1.2271750629542937,4.542087191674569
3.3690769179366766,4.373177717751094,14.733572106910206
2.9345056857279865,1.7585679152167129,5.160527545942256
4.046723805129226,2.990082624975567,12.10003853779191
2.1405148705076797,1.9639904190847326,4.20395069758548
1.7915017061766614,4.097528884376001,7.340729987467759
1.2429126915429962,1.296362753443061,1.6112657190980046
3.064804895613114,3.387241827833422,10.381235336569384
3.185091555884597,2.6589522675852284,8.469006414985913
3.960576155662377,1.7648323616472146,6.989752970281279
2.804016359659621,3.388573207188983,9.501614708862178
3.951200405688883,2.4300063667016367,9.601442141938076
1.191758534371405,3.3854578767937866,4.034648317423891
3.351013289799556,3.994157701639786,13.384475539750172
2.08502370141642,1.3019114670802763,2.7145162660081996
4.348754867486176,4.67400534799757,20.32610350776085
2.4849708509067256,3.241971765925912,8.056205337788493
3.9955011160080107,3.057690425452245,12.217005507301455
1.845066501624915,3.542240427568122,6.535669153607458
1.9270460034333463,2.073607404730938,3.9959368619765474
2.408048743837838,1.0595811876467978,2.551523147907076
2.431107328465848,4.4521625896192205,10.823685099144775
3.4684554541498014,2.232543618939771,7.743478091738985
4.838965597730702,4.32249346878348,20.91639719185891
4.859342702046,4.569891452858835,22.20666868059197
3.9138525697555537,1.3347669449622712,5.224081037565355
1.9795244772236784,3.8842648503609802,7.688997347309129
2.782979918590884,3.023401935215287,8.414066871532961
3.6377889058873096,4.561285809795701,16.592994915456014
1.6985851236111587,1.3642129768092768,2.317231867845532
2.090265142570747,1.103368335000666,2.3063323700682146
4.269418064796799,4.668290719078748,19.93088472775805
3.727898349290436,4.546635787707039,16.949396047817892
2.4350544226975708,3.248533673360865,7.91035628859936
3.2694733871079684,2.385973844030561,7.800877985393617
4.662008646937949,2.333181439255202,10.877312044682881
3.870779090200019,2.6260277126168843,10.164773160283222
2.6131233803804346,2.042266098239098,5.336693290266912
3.5666619726560915,3.48090510110005,12.415211854518157
1.6933283031123478,2.1680608017069423,3.671238718398813
1.9551294151210072,1.8119337948148897,3.5425650604944225
2.6958658627614773,2.7585486671845687,7.436677182629051
2.1462990963491433,3.1589021947856213,6.779948926123704
2.7590592276229757,4.358767709953272,12.02609827121164
2.098610871329421,4.6136976179794615,9.682355978118352
4.793783065967684,3.902443606878324,18.70746807854716
3.4049037287715787,4.126255211596316,14.049501755827455
2.975438314051276,1.701235246633539,5.061920534047904
2.6271093952666598,1.0082095102804134,2.648676676854872
1.8472603184499836,3.313943570583297,6.1217164555209775
1.5632371757802992,4.819586635669789,7.534157000772915
2.693867121645906,3.2053432177484757,8.634768707883312
3.964818111724231,2.590953689174726,10.272660113478667
1.6408687002115845,3.0624208126066814,5.02503045828283
2.6365874229733204,2.602407755064539,6.8614755564513965
4.061553397777655,3.586310902469504,14.565993231412063
3.500880381732546,4.988113789856514,17.462789708758248
2.0472521799905836,3.366354039503063,6.891775645992753
3.6250047269107135,3.530812780688305,12.799213019831866
1.9534338340166189,1.9907603772892126,3.888818676416437
4.193693564821642,2.2293691528318558,9.349291069842828
1.036465897610403,4.725349692769273,4.897663810839147
1.5744667075415615,3.3469962546062813,5.269734173143889
4.169669023468686,4.926550337725832,20.542084335774597
3.091477488188003,2.0677409718466593,6.392374665867931
1.5593977703491206,3.8178651673789616,5.9535704295043255
1.9133201666684223,3.9933239261969486,7.640507200032144
1.5566291793766327,1.72736380216435,2.688864897847992
2.2341412377803977,4.3675301341498685,9.757679179952774
3.032170022420141,2.4751769166533197,7.505157246862512
4.518648359285941,4.830319266648402,21.826514229068074
4.630064533786282,4.243914681921814,19.649598853181082
3.634044435492802,4.004794955300682,14.553602822600087
3.042617550541068,4.725484210945928,14.377841195028791
3.8522909619175354,1.1935001972285773,4.597710022830444
2.6090848204926083,4.720433268878288,12.316010787978644
4.61357921870534,3.769261411692415,17.38978611885208
