q1,q2,r,target
4.69579818606204,2.5752574695706696,3.5075859575333745,8834135415.394175
1.5647011400573283,3.5402741715637007,3.414016339511054,4271571924.0642357
2.4186554910623657,1.0907277968589155,3.05577494045056,2539208025.270453
3.3386857161641834,1.5207472263353226,1.008532887152517,44864523670.26022
2.8401234463343132,3.895637358198663,3.1019824806078593,10334457321.224443
4.981761196448305,1.3904358743491816,3.9929262981410223,3904827922.929836
4.320144050865084,2.630566253937124,3.4892987002632645,8389224058.611779
1.973814295341214,3.8716806947133184,1.112366191919838,55508677394.92175
2.594796852796355,3.8068099488584,1.425373383190255,43697630403.14165
4.287975708015279,4.6367326947808465,1.4691954311349602,82785801196.3677
1.1693405862894894,3.085041505636331,3.676596422047237,2398616036.7080755
2.039281945366617,2.2608328675508482,3.0453818947252747,4467996537.816675
3.413331733122506,4.202083326644566,4.514268967282355,6325850353.334723
4.855515719033161,2.662059466795299,4.295516760949906,6296118590.886687
1.9724556101843653,1.314641811463988,1.5409783506254406,9814591373.445152
1.16219353624974,1.6313653648318391,1.279410261967461,10410237845.669254
1.6874925290401532,2.5795673883258083,1.7316811816904698,13046784229.835258
3.2248925166506868,3.2487151560883056,2.169701276956899,20002192757.849392
1.5688003138294344,2.79692010648812,3.505918678114756,3208445529.475206
3.7266750808920075,4.787784424393175,3.999969327724958,10022900362.375584
1.9813481208050185,1.054937325240442,4.750722731163779,832374363.543996
2.9855493608042685,1.7267563852337582,1.6894925605600757,16232797736.793047
2.424988937291542,1.9941488308449151,1.6493352764373523,15977177221.655573
3.9376485194077793,3.3415591903908703,2.16671429456925,25190305086.065742
3.2178535314457086,3.692195139754352,2.0350465158267204,25784152184.23543
1.6576861994823529,2.4355083302332172,1.3688095168977403,19366740237.276863
1.6263098587795448,3.4494978499408586,4.219845238579071,2831501163.063544
3.0118997272235215,2.3564543387674473,4.676964208556516,2916231948.429356
1.2643761258912454,3.7064635480349173,2.5501524269651403,6476708619.578662
4.201700957237428,3.474413531153158,1.268844901748265,81496730815.45828
1.879089646110454,4.631001660905251,2.6560118921341633,11086973875.776262
4.813020377286039,3.657917904364988,1.1000925840914442,130750632646.68793
2.1989017529440193,3.8167405862705257,4.4988926373899405,3726814946.4426885
3.3071922242687624,3.3904878644684593,2.854851959600489,12365311625.571804
3.1152739715589717,4.873356786764299,2.8923604439873865,16310611592.011314
1.5106667971675716,3.7253009006022038,1.5014689269676467,22436130736.327618
1.6986749193195174,4.1504953936700835,4.217124240763075,3563100213.065565
3.458525301581644,1.0926423088060164,3.850999707799843,2290195817.808938
4.941418696870552,2.471493875699279,1.8352499748183502,32589024258.34175
2.8062375893080445,4.116333388919287,4.440434469158746,5265439987.72301
3.22093490491568,1.385504646332759,2.80724693611825,5089549231.48927
4.942518933829657,1.184958165064423,4.774431019115854,2309185021.491707
1.7841509949785133,3.432223599937386,3.1701630201121636,5476393001.182908
2.975567258852157,1.3922389259719714,1.2803603465848608,22712750549.51555
2.036347678581768,1.8322428938500246,1.6831322055808235,11837204053.884794
2.4445498167723745,3.1480718522758355,2.76786396515502,9028272592.950876
2.110921691302467,3.7051434496938804,3.9148702634776265,4586622732.183311
3.344430207405673,3.4584603755393077,1.0533749041961413,93689220387.6931
1.193966401441645,2.0904366175982605,4.662228330857423,1032030779.8155538
3.894422292017107,3.9138238803554737,4.750957363171066,6069217113.943867
3.5767392491873746,1.7964258653223242,4.569416876754827,2765830971.4702535
1.9935405355023703,2.5218010630255803,4.893396118021817,1886973348.9320161
3.7197624258038378,4.077692144133328,1.0521361663018762,123150550432.84602
2.1166269593880194,4.132725274355856,2.9820272218425985,8841140060.515278
1.7879151607053778,4.039548104140254,1.0092071993514642,63733773060.0647
2.480773431366075,3.0363023023781945,4.480025836370972,3373041558.705779
3.855551067696168,4.7956496776719995,2.3675936792796426,29646278546.94011
1.8838133094813112,1.9784423620680216,4.263167428572694,1843092379.4449883
3.1079455516999115,4.536052389976795,2.1043685203863296,28612676784.863754
3.375637053918121,1.5091175256184122,2.326025121344835,8462537861.436357
1.18753313661407,4.308544478664459,1.9508687333580395,12082890486.426994
2.3012570307258366,4.78631165520653,3.010859079724863,10920332501.737013
4.534489169897985,2.612581697718235,1.4790236621363135,48674177688.74627
4.820989710301459,1.0633689440544805,1.7121661173882226,15717338210.857428
2.7814241726554116,3.1912752114446388,3.1290741963160364,8147987974.842974
4.503625055942195,3.8642282046004834,3.4890941407221243,12848435127.403582
4.683592225095194,1.2928425101192276,2.9680973929350762,6177589179.296288
1.8147495498100183,2.9643268411874217,2.117343993206591,10784761858.554485
4.836479364041436,2.776545600546259,2.148021573606019,26158177967.1206
1.4324889206929843,1.4111013421666145,3.001796571430575,2016218431.1566057
4.329739335029721,1.0728076907050967,2.4872560647242543,6748282434.106066
3.274526446023478,2.715662447315448,2.5400591351964676,12387602250.947435
4.290393965269372,4.359113800835015,3.4298982243469345,14288397763.875456
3.437558671359129,2.395195777859531,4.6666223648526985,3398102220.0050673
3.660297443020198,2.2111901156791545,2.6225243288234132,10576793603.605486
4.754924879700959,1.6837190956095527,3.689488301039929,5286054551.976667
2.676571039350817,1.4889134764028777,3.660189107297329,2673571513.571049
1.1187093123130998,2.108724429164515,2.207689279427235,4350225836.882114
1.2698063546679128,4.277005080109907,3.5777738107059407,3813310059.99647
4.771284702731078,2.962656843265512,4.662959692731935,5843108873.427186
4.950404241706698,2.8165389737985635,2.3421309482685557,22844660174.20173
4.892072038599526,1.03394248817097,4.233285481050667,2536791244.762366
3.0601706063388696,1.150714188119017,3.8284720638027356,2159298886.233431
4.894267682870558,1.3404320281109778,3.62899892003421,4477230517.100503
1.894878579198274,1.4070303149038872,2.5637662935242553,3645680390.4643617
4.734732323289016,3.8541838896678637,1.862464335997533,47282730768.48268
1.8714922222510593,2.094163556873354,1.206245990008223,24209034944.809444
2.8857431997735703,3.0267957894736663,2.445879585699311,13122641846.713154
4.7785662398315445,1.393137280374686,2.4840043293112024,9697001127.468775
2.5064927093738874,1.021785062663886,1.4051860574865738,11657594631.758783
2.4836487557167373,4.599703936584291,1.3724349980492265,54511371040.326416
3.070926979280236,4.696727179533346,2.6187769276856283,18902464458.237885
2.6304837472094444,1.115194821353275,1.9594548004917796,6866991113.375716
2.653476252538137,3.6379530646791984,4.378556956876501,4525441012.19069
3.3192673897946214,3.941852014696153,4.604462043708153,5546708962.982185
4.874831236281834,1.1242993515709956,1.7116209276087648,16814230165.879787
3.0120323839604977,1.490690939301866,4.057917331026186,2450707481.0982947
2.255322039822176,2.702402657517077,3.733693562950907,3929451199.614212
1.3912740872677287,4.052551050319936,2.0891553660852025,11610484195.53659
4.953334402085395,1.8712413078892687,4.6026691225945395,3932407828.293883
2.505343660476162,4.1195004740123355,4.127509986766851,5444853723.894306
3.0629345120308913,3.5530437156409325,2.919414114842741,11476183234.253393
1.206826081268221,2.0603471083678504,1.1359341819174595,17319261179.894802
3.0796446555404344,4.048252200680218,4.841782452160777,4779783691.692499
1.268534811981708,1.289468895467111,2.6543923417197464,2086573307.8954005
3.6732860736689643,1.7335472080996723,1.7395507368453176,18913279612.12182
1.963796386884868,1.320382589906659,1.687850658210086,8180480794.860783
1.6370760669700148,1.283541858291136,3.862064085128072,1266165751.431209
4.010997484100871,4.54234989897078,2.58597219072309,24487017551.66613
2.783322313337826,3.4494796652818054,4.638767746408504,4010166928.372055
3.530196692152547,2.2428682923445336,3.3144977410180423,6477655370.44183
2.3009160372333963,3.0300859031278184,4.756139604140468,2770110815.6831737
2.318216420976844,4.440217802142915,4.912357601178707,3833795305.643204
2.9552945618815714,1.1125758420436327,4.157830117679071,1709415104.340339
4.076514330128181,4.377354504014455,3.5221788413180044,12927915470.30784
3.9803563922475185,2.9832725919999104,4.426087388425773,5447855093.758471
2.4040193485218238,3.405896351904466,2.610315091221733,10800258145.9873
1.4509266096685147,2.7794427203321184,1.137609441781056,28007053213.689445
2.426114761004229,4.499007230142203,2.4810952563293025,15936456910.677523
1.3232863031461872,4.685879700160135,3.3943496204493604,4837070581.930356
3.852440009245754,2.239906387205481,4.9488940702457285,3166649929.573006
1.5312361452625853,3.6565727409582345,2.709634262565827,6854024578.62614
1.9837505310378614,2.712037817106214,2.7658101256340855,6321042218.063206
3.8641235524483912,4.15839901169491,2.955448850535392,16534112432.05098
1.1467639825390208,1.6183467211487788,1.2811005212874873,10163184716.434137
2.807309880747208,3.5376926106349353,4.640526871781404,4145018595.929437
1.6730718282199053,4.041033665649127,2.6157609113323743,8880994112.245037
1.4480977749935815,4.62575679265347,2.8677729634286226,7320517240.424486
3.7024922887736182,2.9388721909079263,2.0909330154992927,22368931530.26449
2.4772699742553286,4.097643789585726,1.9891132468737704,23058929423.595547
4.95953904072212,4.560586326882733,1.2840217322489633,123301359171.19748
1.3711625481669558,2.6224913578277684,3.081991213700676,3402442808.724789
4.299862152170798,3.2319661922496357,3.2669935968310746,11702412266.927425
1.689205849429836,3.5726642397461634,1.1900818847634884,38297613240.08395
3.5844412731221564,4.040059087068524,2.1578435473290734,27952451197.274208
4.955060731011317,3.1052689811391456,3.339553206416616,12400011585.52449
2.7736847175948522,3.1807722339329905,2.2140853601428088,16175270903.779684
4.9606146691363,4.755211663540666,4.076835098371475,12755857941.201694
2.3040734970784,2.5857038630827858,2.6928693673855877,7384059013.71778
1.1253273287569998,4.936375861725229,1.6650571060347241,18008578706.006798
1.2095179102235267,2.5461229835944827,1.147794466170775,21009419176.039722
4.8258978290338135,3.9693235436041903,4.826104295215561,7391827704.715548
2.3075908243727423,3.2630559699240003,1.2546684648067798,42990844858.93786
2.323314457505085,2.3193030781363024,2.9598255602415766,5528201762.1204195
3.6192200344878587,4.3223058639068395,2.7332922954321894,18819537550.92195
3.719656897130964,3.737658106903187,3.4621730481519504,10424507135.486847
1.1887701570347198,4.192062902932818,4.421049627279739,2291529872.3648567
3.287023374636803,3.170757039409451,1.0776321381875835,80663173885.99873
1.8427031540960184,4.661045044014904,1.275030358829638,47484103874.216
1.6479987827707414,4.281324916721902,4.856404739983982,2688784182.8894267
1.1424557453734168,2.0069932577075726,4.4846610092094785,1024652670.8005573
2.7616096045393714,3.546299408165313,3.5822321254029346,6859316679.538208
2.6308466690208507,2.523861675633513,1.3682834423897932,31875687570.307915
4.217061021276848,1.472198261120802,2.9350040211503954,6477529550.534509
2.473586965877237,1.88642316118265,2.541858998983849,6491035889.321935
1.6735431549484332,4.608862461364941,4.597493479468148,3279737142.8864636
1.904723814400044,1.3306142182900196,4.9812099025515435,918047398.4914314
1.6092010182206673,4.0246292438490325,3.906469015892212,3814327925.2925253
3.796913612697987,1.3709272182472363,4.340145615691456,2483631343.657324
4.509781117058507,2.759956402791606,2.7143572330308054,15183583984.335976
1.69326943470567,2.4289474148997696,2.8200045541768737,4648311036.258877
3.135294991432077,2.8255280125002664,3.5015587498024696,6493903182.744802
3.4765502886570547,2.7752681211059445,4.607427427101078,4084953100.797585
2.6808364698792393,1.2009510969500417,4.733918049993364,1291233525.5177562
2.6545263135073185,1.7087169329906535,1.38060403676465,21387966662.22555
3.573032847281333,3.7684790853456818,1.4517235751549138,57422999902.67953
3.8740052115910335,3.138246825673897,3.113349719112504,11273067376.716143
2.350412708670061,4.389587026473535,3.3643231134066154,8192623749.37912
3.8429155689151955,4.1309235687073524,2.3323126551006275,26229202334.514076
4.048796282320502,3.1422601970095663,2.1779139198193507,24106672443.494858
2.9402073571605865,2.1547467415682107,1.8526735616066259,16589259584.837013
4.303230236344213,2.8976580197948794,4.699613574655721,5074205257.321978
1.2895598787391562,2.8996950019287087,3.724295134203105,2423015943.5146155
3.7739004455945833,2.374708102117831,4.512833568778646,3955056183.7679963
3.6391871464297454,2.877420485383784,3.194021240861941,9225347614.24929
4.9361469159780516,2.244299035978985,4.518480190622633,4876796719.927532
3.9302472656827683,4.637471777061069,1.2263095103753323,108931022301.79062
3.9683007426032106,2.5485967023657214,1.4914800415754632,40862169513.91778
4.448885403919071,2.256034491668971,1.2624783505918606,56597818717.65752
3.5505876946643147,1.3528255813878047,1.8798012977151028,12217118287.22778
1.8131867261189258,1.500235896464703,2.243036750792734,4859369500.031443
3.6414509959257146,2.996242692982903,1.8744091949310446,27910862940.45819
2.346036578841075,3.2197399505099695,2.8544318181094908,8332337379.840139
1.917591099618571,1.28474315014781,1.7311342435940267,7388587824.974318
4.515509185501039,4.842020862847709,4.07058398316261,11859614323.23816
2.6388048013596186,3.556584945610015,4.5437746199965074,4085615636.9397936
3.0444539368711414,2.117878326694662,3.6784268568197196,4282888638.6985016
2.838298933777464,2.8155347291061,2.341999744558081,13094712094.909225
4.3215800782877185,1.2082778485964183,1.9109664814847047,12851501097.908512
1.8778362886336981,1.6747986794779046,3.7045170850345146,2059717938.711888
2.35706100219523,4.401994239194758,2.195634554578753,19344201020.33914
2.167211648621075,4.1793152216339955,3.5734216920106694,6375122503.914766
1.472146418244321,3.224782224000823,2.4937642389574366,6861060211.037909
4.475097152026868,1.198138927631685,1.5972547293098294,18889127568.435146
2.947513194347697,2.0521940027709697,3.3754369357253085,4771608390.801964
2.3368176688972158,3.8808608577455606,2.023387706774087,19908810093.20577
2.15492011964113,1.8591879695598954,1.134260665802652,27988482441.713863
1.4649087806086665,2.7000244703405625,1.906843312748848,9776848477.36932
4.135946132036262,1.5591914793836943,3.6376099222354568,4380187416.774263
1.1338501703763924,1.8483560402805606,4.204112538947454,1065720335.8809271
4.36144378498617,1.7916242428834792,4.370782699637976,3676286903.505449
3.1643120396751443,3.1184844091490107,1.708030037702247,30400623521.08013
2.438708812632678,3.0765967522765068,3.1176598065477275,6937830659.396483
4.165008895131697,3.380217613904408,4.638364424669677,5881410301.887749
3.5603711116876293,1.3525751637667236,2.7785301432945406,5606309507.407799
4.8408674646953775,4.1538282666018755,4.113318392561434,10681634004.140432
4.682906043492917,1.717249395733674,2.1053826895574947,16305620834.91159
2.6732665932396213,1.2623521694204975,3.4150578590365077,2600622335.7003508
2.519719054261073,4.9376063066408715,4.661169809719609,5146705851.512212
2.6976533533837648,1.606314908293346,2.432082461897642,6584318927.529786
1.0992901659500398,2.860048270256339,2.163522837902718,6036891303.968369
4.071869089432283,2.657957459043113,3.9879878684131684,6116243877.614901
3.030899392231615,3.8525366304627107,1.0525271306905855,94733223865.3771
1.2237995512754702,3.572186731385917,1.835121026666548,11667173016.79814
2.2540748387763796,1.9447806560231613,2.612399200230049,5773118757.57548
3.4879475453310564,3.874515834565909,3.060495172293157,12967450711.888222
4.16515658168948,3.1186710581884847,2.7422434371558406,15525282425.393608
1.9931829135417352,3.040268744941022,2.8249327430452715,6824856492.30313
1.8605081296219552,1.8034911621484917,1.2723138492158128,18629778860.569874
3.209282768548307,3.516390121188966,4.987723755717681,4077095362.419074
2.1657895683707267,2.164111893566404,1.3233107367487746,24055972321.245518
1.8279015179567089,1.4064809863830465,3.4944084069300767,1892299847.1178741
1.336244954041676,1.4026288838856007,1.6977414692730863,5844351938.725949
2.8247503924182062,1.5241988506204232,1.9502100432756562,10174417355.634247
3.993980092617735,3.2906535146032274,3.6680805690535276,8779321185.93721
3.8219701653568254,4.130909995528294,2.064766437383061,33284480217.043903
4.218843720123136,3.378217178638376,2.289736665087659,24432085831.494354
4.7751217411096105,3.5165438316040363,4.132401894620797,8837837209.246363
3.2271229849673926,1.1712290804439087,2.054547268260184,8047772799.608338
3.1394381372879043,1.527518749274087,4.241329834645028,2395990008.7735267
4.258467821381181,4.113569186737617,4.2835192337742445,8580672999.893025
2.7756525883827505,1.638687281496792,1.2193058659894458,27497073983.167515
4.4332345164700655,1.2130662399638776,3.3684769112410997,4259794915.3475842
2.494071128339837,4.208756226830783,3.5145148969188766,7638049142.046459
4.361436891686716,1.8621668760710643,4.747426626906979,3238786241.8516645
4.90935268341776,4.308639127482543,2.114032143213891,42539443015.97083
3.1870128330531946,4.313406302219706,3.416490962585298,10585082484.213171
1.0459002239234487,2.4761649278110283,3.493337340589233,1907389511.0950425
4.783116750373605,3.2467179126417607,4.244770706030204,7746360174.354018
4.01127580184179,1.9811932035089765,4.975755197204382,2884974380.5078163
2.672970754436941,1.1391097120106588,1.3985576876833004,13991027504.753685
2.2101472361656493,2.222779217607549,3.308266634417314,4034290269.950008
3.729222652102388,1.8965833354842312,1.780224607106005,20058167914.1913
2.664797926118215,1.7760131793545004,2.8641125318237055,5185384070.748494
1.140140455835481,2.602639502635836,1.4334326216315332,12979812653.612001
4.652210330094807,2.122677742362706,3.1929284411880254,8705939703.013962
3.877520724722903,2.9565233538218436,3.5330103252383647,8254604057.375364
3.0229624240828783,1.2096032681609374,3.3647239172577588,2902869071.802889
3.2358590330587678,3.146471055722733,2.740153446973946,12187487566.789436
2.849150408692703,2.847452888869328,3.106303767461253,7556743749.830664
3.01191551320171,4.030342343688599,2.6133136285300296,15975419620.029337
3.2823953892442526,3.7905166522972467,4.52921355214617,5451227722.9815445
3.321822992890568,2.927655443990183,1.7885639191416418,27323613755.061794
4.4533066471823215,4.138322306108609,3.585018514434876,12887679448.184849
1.9421418739412464,2.6940855831726336,1.5090008117629985,20652090116.291428
1.0736986292658899,1.1019159197964217,3.0485829373172613,1144156534.7037716
1.0333704320025365,1.1842216717254872,1.6181672513057896,4200421168.953674
4.747213758265254,2.8001136050404494,1.3181396979191922,68760999081.85313
3.327402815299649,3.390771731503906,4.204895754818999,5735140805.484336
2.561042764314935,2.4738286429394183,2.6611008666055693,8041080123.383895
2.948440886932977,4.746677531889498,3.9074331953008454,8238528505.15455
1.1355780655027465,4.477629345800012,1.4328742754778738,22258689031.746128
1.990806901204035,1.2874974613005632,1.8203669660035833,6951975703.912529
3.611620888889698,4.333336751389313,3.98765205459713,8845873031.641954
1.4074973735647824,4.9644400450233945,2.119799032482998,13975878048.291805
2.9841357794906687,3.9581791016854018,4.522038696428748,5191538640.934207
4.325020002109376,4.82730835320224,2.579995467949734,28190702182.935764
4.337547656644486,3.0377034857167757,2.6800304704809235,16487727224.359182
1.608284619348872,3.8391380729786446,1.2697230075190098,34421459459.787346
1.6480532745921264,1.1517798495855596,1.2099139348873518,11654197772.5058
3.24098194945789,4.832352062420627,4.826289276874672,6043090525.606301
1.6544792322387818,2.6507370281282063,1.2527262582945613,25116910712.60719
4.730809088557648,1.5346428696352223,3.4677070516905184,5426359510.010255
3.072042411246389,3.9265245289643538,2.2955018474831625,20574573769.580345
4.597126014833795,1.8483828920474217,3.2328994951096246,7307091747.533574
1.7750789664944824,2.650927038612598,1.3633258878902659,22754469148.422752
3.354055281231424,4.023953081970174,1.6820488235096902,42874251171.87464
3.9091509871595553,3.0236949396383785,2.6417945768894113,15222043116.820656
2.6068508537402657,4.038923884908429,1.721375855750706,31936039535.036617
1.2768664733363524,4.055288876764999,2.8178123844469516,5861297314.297092
3.9632680866664125,1.6411416197641295,2.085255815150779,13444091080.141613
2.5761104044133787,4.524333323943335,4.1017749417110565,6226242452.316833
1.8447394717207564,3.569928967066429,4.532393969228,2881309608.698942
1.1729116657344956,4.1303931632253725,4.54154688667381,2111055800.437517
4.441870671074608,4.221384347897294,2.764332915184987,22054170789.064617
3.595739247663024,3.464561899339636,4.598112478872803,5295755821.543979
1.7873228415914935,4.879769406799808,3.858260753233844,5265865634.49447
2.441985608322588,2.520791728845229,1.601016542931911,21584353486.924072
4.184612704094558,3.8588360386774028,2.732011077409035,19444523346.10457
3.969594417361625,1.0096922149478398,1.9372100371170413,9599140339.340025
1.0777335276345683,1.1561012437479565,4.000410161416228,699759554.3564014
3.2784729622030135,4.032528678588681,4.3158695061481005,6379153894.70077
2.060853399694999,1.9770031968513515,3.2562515495666258,3453577405.1569915
3.2833973108656087,4.692187696756113,1.6068541537205268,53628606635.2217
2.2164174218470136,3.488546878983065,4.9525902740932715,2833230680.461807
1.836240144564663,1.504965181410694,3.253905536396131,2345830706.331
4.047007379899807,1.7202537292931233,3.496809144771138,5117210286.434392
3.179516652750131,4.503138238454705,3.830652589216675,8769633996.875946
1.7101445573774399,1.6941781841131802,4.231324431702403,1454420123.0160153
3.2522019129636304,2.5973819615168523,4.030148975432507,4674355500.574078
1.996344630569705,4.81836511759572,1.7220527013493134,29153651886.047695
4.0223993511731075,2.059101642360921,1.9267982080092065,20051234763.649933
4.000125831839362,1.6992923281130587,1.2494301449905754,39135276651.191055
3.2201495544758707,1.1370404456560657,3.899316896748181,2164340122.805407
1.7852016888427,3.001082684285383,2.4796895048188743,7831072787.26043
2.4165648104106885,4.143079292656678,1.7022084391504748,31056093955.470642
2.945363580840242,2.912134766874698,1.3729564741700035,40896624260.65377
4.671809781712069,1.8473980967329457,3.3442198802774725,6935960533.310326
3.192960845091078,2.232977450482971,1.6425585245809744,23751270382.418503
4.113850185500395,2.30112222094641,3.0684962767412096,9036236213.604889
2.3953347814749093,4.82325150504024,4.137682483149586,6065162288.2201
4.3184590514067605,4.009969049399755,2.833732800391232,19382181248.86135
2.663538233769333,4.530461733909085,4.709692864103668,4889526990.435324
3.2211156079581085,1.232231023309959,4.414131319893612,1830874477.886072
1.2953459700443322,1.8613002923783966,2.5641476272253954,3295845092.376442
3.710968338222437,3.0339501170213112,3.445538495752335,8523777220.270758
1.4712543917356178,2.9417916251304805,4.636917451788384,1809220786.7365224
3.1344251905572458,1.8627137863754561,4.546314128294291,2538842595.3180304
2.671782144457804,4.512890332644772,4.20581956959954,6126397425.24449
4.336755015466014,4.011434017531934,3.5434202749835437,12452880747.365349
3.2075227332519014,1.4609584659039272,3.386136934388299,3673239087.8683147
4.78767948620922,2.9203561141463283,1.8483638333706476,36782104682.6014
1.816165911292309,2.489258433764206,2.100224413658129,9211804667.283056
4.602111723097947,2.3227887626462485,3.5541999942711437,7605605037.757406
2.544899541320807,2.3442045969907395,2.098287047328735,12178308616.904615
4.871598383289628,2.827637346327148,4.8731315307189185,5213501920.499294
3.50282634688749,1.7743868233107936,3.3431823542464008,4998013190.301284
4.986203148674507,4.3886657036693775,4.173940872728637,11289130733.921413
4.3572529540356415,2.9151311167411293,3.1354065184127045,11612715082.902805
1.745546696937573,1.3049439627004822,3.766004187606395,1443485265.6463187
